time,node,r,z,temperature,ur,uz,rf_r,rf_z,reaction_heat
0.10000000149011612,1,0.004,0.0,605.0,8.0005600296133306e-08,1.548466723528657e-40,0.0,-1.3613568165547647,3.404038741866208
0.10000000149011612,2,0.005,0.0,605.0,1.0000700037016661e-07,1.6675795484134208e-40,0.0,-1.4660765716743618,3.6658878758559075
0.10000000149011612,3,0.005,0.01,605.0,1.0000700037016661e-07,1.5000725008365783e-06,0.0,0.0,3.6658878758559217
0.10000000149011612,4,0.004,0.01,605.0,8.0005600296133306e-08,1.5000725008365783e-06,0.0,0.0,3.4040387418661933
0.20000000298023224,1,0.004,0.0,610.0,1.6002240235214617e-07,1.9726640255414004e-44,0.0,-2.7227136331111521,3.404685554330901
0.20000000298023224,2,0.005,0.0,610.0,2.0002800294018275e-07,2.1244074121240179e-44,0.0,-2.9321531433504733,3.6665844431255685
0.20000000298023224,3,0.005,0.01,610.0,2.0002800294018275e-07,3.0002899898192286e-06,0.0,0.0,3.666584443125591
0.20000000298023224,4,0.004,0.01,610.0,1.6002240235214617e-07,3.0002899898192286e-06,0.0,0.0,3.4046855543308787
0.30000001192092896,1,0.004,0.0,615.0,2.4005040792873375e-07,1.9721280838840851e-44,0.0,-4.0840704496667293,3.4053324787988024
0.30000001192092896,2,0.005,0.0,615.0,3.0006300991091708e-07,2.1238302441803511e-44,0.0,-4.3982297150257104,3.6672811310141755
0.30000001192092896,3,0.005,0.01,615.0,3.0006300991091708e-07,4.5006524550810729e-06,0.0,0.0,3.6672811310141564
0.30000001192092896,4,0.004,0.01,615.0,2.4005040792873375e-07,4.5006524550810729e-06,0.0,0.0,3.4053324787988224
0.4000000059604645,1,0.004,0.0,620.0,3.2008961878631105e-07,1.971591479374107e-44,0.0,-5.4454272662223051,3.4059795152858903
0.4000000059604645,2,0.005,0.0,620.0,4.001120234828887e-07,2.1232523624050804e-44,0.0,-5.8643062867009466,3.66797793953864
0.4000000059604645,3,0.005,0.01,620.0,4.001120234828887e-07,6.0011598847482282e-06,0.0,0.0,3.6679779395386567
0.4000000059604645,4,0.004,0.01,620.0,3.2008961878631105e-07,6.0011598847482282e-06,0.0,0.0,3.405979515285875
0.5,1,0.004,0.0,625.0,4.0014003842386218e-07,3.0954583905375755e-40,0.0,-6.8067840630673313,3.406626663805879
0.5,2,0.005,0.0,625.0,5.0017504802982785e-07,3.3335705744250752e-40,0.0,-7.3303828371494344,3.6686748687140227
0.5,3,0.005,0.01,625.0,5.0017504802982785e-07,7.5018122524443889e-06,0.0,0.0,3.6686748687139903
0.5,4,0.004,0.01,625.0,4.0014003842386218e-07,7.5018122524443889e-06,0.0,0.0,3.4066266638059095
0.6000000238418579,1,0.004,0.0,630.0,4.8020166512584483e-07,3.0954971562274953e-40,0.0,-8.1681408796243247,3.407273924378633
0.6000000238418579,2,0.005,0.0,630.0,6.0025208140730566e-07,3.333612322091157e-40,0.0,-8.7964594088262,3.669371918561546
0.6000000238418579,3,0.005,0.01,630.0,6.0025208140730566e-07,9.0026095752576273e-06,0.0,0.0,3.669371918561582
0.6000000238418579,4,0.004,0.01,630.0,4.8020166512584483e-07,9.0026095752576273e-06,0.0,0.0,3.4072739243785963
0.699999988079071,1,0.004,0.0,635.0,5.6027450239120492e-07,3.0949447138577912e-40,0.0,-9.5294976961872262,3.4079212970179573
0.699999988079071,2,0.005,0.0,635.0,7.003431279890062e-07,3.3330173841545437e-40,0.0,-10.262535980509329,3.670069089096191
0.699999988079071,3,0.005,0.01,635.0,7.003431279890062e-07,1.050355182679773e-05,0.0,0.0,3.670069089096228
0.699999988079071,4,0.004,0.01,635.0,5.6027450239120492e-07,1.050355182679773e-05,0.0,0.0,3.407921297017917
0.800000011920929,1,0.004,0.0,640.0,6.4035855198204178e-07,3.0945891551964303e-40,0.0,-10.890854512748181,3.408568781739694
0.800000011920929,2,0.005,0.0,640.0,8.0044818997755182e-07,3.3326344748269224e-40,0.0,-11.728612552190352,3.670766380335014
0.800000011920929,3,0.005,0.01,640.0,8.0044818997755182e-07,1.200463899514495e-05,0.0,0.0,3.6707663803350434
0.800000011920929,4,0.004,0.01,640.0,6.4035855198204178e-07,1.200463899514495e-05,0.0,0.0,3.408568781739665
0.8999999761581421,1,0.004,0.0,645.0,7.2045381565979768e-07,3.0942336620925036e-40,0.0,-12.252211329309127,3.4092163785596603
0.8999999761581421,2,0.005,0.0,645.0,9.0056726957474665e-07,3.332251636099615e-40,0.0,-13.194689123871367,3.6714637922950875
0.8999999761581421,3,0.005,0.01,645.0,9.0056726957474665e-07,1.3505871068376929e-05,0.0,0.0,3.6714637922950417
0.8999999761581421,4,0.004,0.01,645.0,7.2045381565979768e-07,1.3505871068376929e-05,0.0,0.0,3.409216378559706
1.0,1,0.004,0.0,650.0,8.0056029518630582e-07,3.0938781165853905e-40,0.0,-13.613568145870039,3.409864087493838
1.0,2,0.005,0.0,650.0,1.0007003689828825e-06,3.3318687409381209e-40,0.0,-14.660765695552353,3.6721613249933194
1.0,3,0.005,0.01,650.0,1.0007003689828825e-06,1.5007248034560024e-05,0.0,0.0,3.672161324993352
1.0,4,0.004,0.01,650.0,8.0056029518630582e-07,1.5007248034560024e-05,0.0,0.0,3.409864087493806
