time,node,r,z,temperature,ur,uz,rf_r,rf_z,reaction_heat
2.0,5,0.00501,0.0,629.8702604847632,1.6263243796096306e-33,1.0012704317344703e-34,-1511.9346594643873,-40.92269538871637,0.0
2.0,6,0.006,0.0,600.0,-6.6726405240067313e-35,6.2425888422345002e-36,-70.380143174809064,6.5844142947192648,-52.1808334245554
2.0,7,0.006,0.01,600.0,8.1341356979033935e-35,-1.3168828589438507e-35,-211.14042952442699,-7.1054273576010019e-15,-156.54250027366584
2.0,8,0.00501,0.01,629.8702604847631,4.6445631950822115e-33,1.7609317038522241e-34,-4536.1338456217181,-94.247779607696557,0.0
2.0,11,0.005,0.03,663.0896107814544,2.0000000000000002e-05,9.9999999999999986e-09,3414.0827045942619,54.827864588587005,0.0
2.0,12,0.004,0.03,700.0,2.0000000000000002e-05,9.9999999999999986e-09,-24.663262121188552,7.1536908715454759,104.36166684911045
2.0,15,0.006,0.03,600.0,-1.3345281048013523e-34,-6.2425888422345296e-36,-140.76028634961793,-6.5844142947192559,-104.36166684911063
2.0,16,0.00501,0.03,629.8702604847632,3.2531199981170963e-33,8.8368516042036176e-35,-3024.104938377588,-53.325084218978148,0.0
3.0,1,0.004,0.0,700.0,2.0000000000000002e-05,1.9999999999999999e-06,-12.331631060594347,-7.1536908715454839,52.18083342455526
3.0,2,0.005,0.0,663.0896107814543,2.0000000000000002e-05,1.9999999999999999e-06,1707.0413522972335,463.53492325374674,0.0
3.0,3,0.005,0.01,663.0896107814543,2.0000000000000002e-05,1.9999999999999999e-06,5121.1240568916301,1413.716694115443,0.0
3.0,4,0.004,0.01,700.0,2.0000000000000002e-05,1.9999999999999999e-06,-36.99489318178329,-1.0658141036401503e-14,156.5425002736659
3.0,5,0.00501,0.0,629.8702604847632,1.5519467708734207e-33,9.424777960769761e-33,-1511.0864294479175,-465.03770362335558,0.0
3.0,6,0.006,0.0,600.0,3.2073176521106348e-50,-2.6727647100921956e-51,-70.380143174809163,6.5844142947192736,-52.18083342455545
3.0,7,0.006,0.01,600.0,1.4076028634961797e-34,-6.5844142947192602e-36,-211.14042952442719,-1.5987211554602254e-14,-156.5425002736662
3.0,8,0.00501,0.01,629.8702604847632,4.6042789192436482e-33,1.8843354727124181e-32,-4536.0867217319137,-1413.7166941154428,0.0
3.0,11,0.005,0.03,663.0896107814543,2.0000000000000002e-05,1.9999999999999999e-06,3414.0827045942606,950.18177086165554,0.0
3.0,12,0.004,0.03,700.0,2.0000000000000002e-05,1.9999999999999999e-06,-24.663262121188929,7.1536908715454937,104.3616668491106
3.0,15,0.006,0.03,600.0,2.3520329448811322e-49,1.3363823550460978e-50,-140.76028634961799,-6.5844142947192577,-104.36166684911062
3.0,16,0.00501,0.03,629.8702604847631,3.1510174315504835e-33,9.4247779607691507e-33,-3025.0002922838598,-948.67899049204675,0.0
4.0,1,0.004,0.0,700.0,2.0000000000000002e-05,1.9989999999999998e-06,-12.331631060594535,-7.1536908715455025,52.18083342455543
4.0,2,0.005,0.0,663.0896107814542,2.0000000000000002e-05,1.9989999999999998e-06,1707.041352297234,458.8225342733615,0.0
4.0,3,0.005,0.01,663.0896107814542,2.0000000000000002e-05,1.9989999999999998e-06,5121.124056891631,1404.2919161546724,0.0
4.0,4,0.004,0.01,700.0,2.0000000000000002e-05,1.9989999999999998e-06,-36.994893181783844,-8.8817841970012523e-15,156.5425002736664
4.0,5,0.00501,0.0,629.8702604847631,1.569853848998883e-33,4.7123889803848347e-34,-1511.0958542258786,-460.3253146429704,0.0
4.0,6,0.006,0.0,600.0,-2.45894353328482e-49,2.2718500035783663e-50,-70.380143174809007,6.5844142947192585,-52.18083342455521
4.0,7,0.006,0.01,600.0,1.4076028634961791e-34,-6.5844142947192896e-36,-211.14042952442713,7.9936057773011271e-15,-156.54250027366572
4.0,8,0.00501,0.01,629.8702604847631,4.59485414128288e-33,1.4075154997003024e-33,-4536.0820093429329,-1404.2919161546727,0.0
4.0,11,0.005,0.03,663.0896107814542,2.0000000000000002e-05,1.9989999999999998e-06,3414.0827045942615,945.46938188127069,0.0
4.0,12,0.004,0.03,700.0,2.0000000000000002e-05,1.9989999999999998e-06,-24.663262121189284,7.1536908715455114,104.36166684911092
4.0,15,0.006,0.03,600.0,1.2829270608442539e-49,5.3455294201843913e-51,-140.76028634961816,-6.5844142947192665,-104.36166684911063
4.0,16,0.00501,0.03,629.8702604847632,3.1425351313857912e-33,9.424777960769163e-34,-3024.9955798948804,-943.96660151166179,0.0
5.0,1,0.004,0.0,700.0,2.0000000000000002e-05,-2.0000000000000003e-06,-12.331631060594372,-7.1536908715454866,52.18083342455526
5.0,2,0.005,0.0,663.0896107814543,2.0000000000000002e-05,-2.0000000000000003e-06,1707.0413522972335,-478.94287282322927,0.0
5.0,3,0.005,0.01,663.0896107814543,2.0000000000000002e-05,-2.0000000000000003e-06,5121.1240568916301,-1413.716694115443,0.0
5.0,4,0.004,0.01,700.0,2.0000000000000002e-05,-2.0000000000000003e-06,-36.99489318178324,-3.5527136788005009e-15,156.54250027366584
5.0,5,0.00501,0.0,629.8702604847632,1.6075529608419604e-33,-1.8378317023501029e-32,-1512.9713850400713,477.44009245362042,0.0
5.0,6,0.006,0.0,600.0,3.7449393694831e-49,-3.503578027209208e-50,-70.380143174809234,6.5844142947192807,-52.18083342455545
5.0,7,0.006,0.01,600.0,1.4076028634961872e-34,-6.5844142947192415e-36,-211.14042952442759,-5.3290705182007514e-15,-156.54250027366635
5.0,8,0.00501,0.01,629.8702604847632,4.5760045853613387e-33,-3.6291596343378298e-32,-4536.0867217319128,1413.7166941154428,0.0
5.0,11,0.005,0.03,663.0896107814544,2.0000000000000002e-05,-2.0000000000000003e-06,3414.082704594261,-934.77382129217301,0.0
5.0,12,0.004,0.03,700.0,2.0000000000000002e-05,-2.0000000000000003e-06,-24.663262121188865,7.1536908715454892,104.36166684911045
5.0,15,0.006,0.03,600.0,9.5058935626837948e-51,4.4466193429436521e-52,-140.76028634961838,-6.5844142947192754,-104.36166684911089
5.0,16,0.00501,0.03,629.8702604847632,3.1236855754642527e-33,-1.7907078125461378e-32,-3023.1153366917065,936.27660166178202,0.0
6.0,1,0.004,0.0,700.0,0.0,-1.9999999999999999e-06,256.18056155391758,27.752894168341072,52.18083342455526
6.0,2,0.005,0.0,663.0896107814543,0.0,-1.9999999999999999e-06,-320.225701942397,29.887732181290382,0.0
6.0,3,0.005,0.01,663.0896107814543,0.0,-1.9999999999999999e-06,-960.67710582719064,-7.1054273576010019e-15,0.0
6.0,4,0.004,0.01,700.0,0.0,-1.9999999999999999e-06,768.54168466175258,-3.5527136788005009e-15,156.5425002736659
6.0,5,0.00501,0.0,629.8702604847632,0.0,0.0,58.76741955096562,6.2011944151324343,0.0
6.0,6,0.006,0.0,600.0,4.2645267065722084e-50,-3.9896779603604923e-51,-70.380143174809135,6.5844142947192719,-52.1808334245554
6.0,7,0.006,0.01,600.0,1.4076028634961812e-34,-6.5844142947192562e-36,-211.14042952442725,-1.0658141036401503e-14,-156.54250027366584
6.0,8,0.00501,0.01,629.8702604847631,-1.1753483910193073e-34,-6.2011944151301739e-36,176.30225865289671,-7.9936057773011271e-15,0.0
6.0,11,0.005,0.03,663.0896107814543,0.0,-1.9999999999999999e-06,-640.45140388479354,-29.887732181290385,0.0
6.0,12,0.004,0.03,700.0,0.0,-1.9999999999999999e-06,512.36112310783483,-27.752894168341054,104.3616668491106
6.0,15,0.006,0.03,600.0,7.1925861406921633e-50,3.3645119817725154e-51,-140.76028634961807,-6.584414294719263,-104.36166684911063
6.0,16,0.00501,0.03,629.8702604847632,0.0,0.0,117.53483910193107,-6.2011944151324272,0.0
7.0,1,0.004,0.0,700.0,0.0,2.0000000000000002e-05,256.18056155391741,27.752894168341051,52.18083342455543
7.0,2,0.005,0.0,663.0896107814542,0.0,2.0000000000000002e-05,-320.22570194239677,29.887732181290367,0.0
7.0,3,0.005,0.01,663.0896107814542,0.0,2.0000000000000002e-05,-960.67710582718996,3.5527136788005009e-15,0.0
7.0,4,0.004,0.01,700.0,0.0,2.0000000000000002e-05,768.54168466175202,-7.1054273576010019e-15,156.5425002736663
7.0,5,0.00501,0.0,629.8702604847632,-3.4211388289180104e-49,0.0,58.767419550965698,6.2011944151324423,0.0
7.0,6,0.006,0.0,600.0,1.7568329488471828e-49,-1.6436050654541845e-50,-70.38014317480922,6.584414294719279,-52.18083342455545
7.0,7,0.006,0.01,600.0,1.4076028634961831e-34,-6.5844142947192495e-36,-211.14042952442736,-1.2434497875801753e-14,-156.5425002736662
7.0,8,0.00501,0.01,629.8702604847632,-1.1753483910193073e-34,-6.2011944151301739e-36,176.30225865289682,-1.1546319456101628e-14,0.0
7.0,11,0.005,0.03,663.0896107814543,0.0,2.0000000000000002e-05,-640.45140388479331,-29.887732181290378,0.0
7.0,12,0.004,0.03,700.0,0.0,2.0000000000000002e-05,512.3611231078346,-27.75289416834104,104.36166684911078
7.0,15,0.006,0.03,600.0,3.5923349958505328e-49,1.6804045023571911e-50,-140.76028634961816,-6.5844142947192665,-104.36166684911062
7.0,16,0.00501,0.03,629.8702604847631,-6.8422776578360209e-49,0.0,117.53483910193114,-6.2011944151324307,0.0
8.0,1,0.004,0.0,700.0,2.0000000000000002e-05,2.0000000000000002e-05,-12.331631060594528,-7.1536908715454999,52.1808334245554
8.0,2,0.005,0.0,663.0896107814542,2.0000000000000002e-05,2.0000000000000002e-05,1707.0413522972335,-7.7039747847413071,0.0
8.0,3,0.005,0.01,663.0896107814543,2.0000000000000002e-05,2.0000000000000002e-05,5121.1240568916301,-6.217248937866599e-15,0.0
8.0,4,0.004,0.01,700.0,2.0000000000000002e-05,2.0000000000000002e-05,-36.994893181783652,-8.8817841970012523e-16,156.542500273666
8.0,5,0.00501,0.0,629.8702604847631,1.570796326793389e-33,-1.5547348931344202e-50,-1512.0289072439946,6.2011944151324379,0.0
8.0,6,0.006,0.0,600.0,1.7645385235941652e-49,-1.6508140157459401e-50,-70.380143174809177,6.5844142947192754,-52.180833424555274
8.0,7,0.006,0.01,600.0,1.4076028634961861e-34,-6.5844142947192629e-36,-211.14042952442759,1.7763568394002505e-15,-156.54250027366623
8.0,8,0.00501,0.01,629.8702604847632,4.5948541412781656e-33,-6.201194415132427e-36,-4536.0867217319128,4.4408920984663486e-15,0.0
8.0,11,0.005,0.03,663.0896107814543,2.0000000000000002e-05,2.0000000000000002e-05,3414.0827045942615,7.7039747847413009,0.0
8.0,12,0.004,0.03,700.0,2.0000000000000002e-05,2.0000000000000002e-05,-24.663262121189113,7.1536908715455132,104.3616668491106
8.0,15,0.006,0.03,600.0,1.0416785784401862e-49,4.8727119702563198e-51,-140.76028634961838,-6.584414294719279,-104.36166684911089
8.0,16,0.00501,0.03,629.8702604847632,3.1415926535865719e-33,4.5891149772685972e-51,-3024.0578144877832,-6.2011944151324414,0.0
9.0,1,0.004,0.0,700.0,2.0000000000000002e-05,2.001e-05,-12.331631060594574,-7.1536908715455034,52.18083342455534
9.0,2,0.005,0.0,663.0896107814543,2.0000000000000002e-05,2.001e-05,1707.0413522972342,39.419915019099065,0.0
9.0,3,0.005,0.01,663.0896107814542,2.0000000000000002e-05,2.001e-05,5121.1240568916328,94.247779607679661,0.0
9.0,4,0.004,0.01,700.0,2.0000000000000002e-05,2.001e-05,-36.994893181783937,-9.7699626167013776e-15,156.5425002736663
9.0,5,0.00501,0.0,629.8702604847632,1.5706078312341749e-33,9.4247779607727823e-35,-1511.9346594643871,-40.922695388707922,0.0
9.0,6,0.006,0.0,600.0,1.5188381864534433e-49,-1.4209490653382604e-50,-70.380143174809263,6.5844142947192843,-52.18083342455545
9.0,7,0.006,0.01,600.0,1.407602863496184e-34,-6.5844142947192575e-36,-211.14042952442753,-1.3322676295501878e-14,-156.5425002736662
9.0,8,0.00501,0.01,629.8702604847632,4.5949483890577737e-33,1.8229436480032111e-34,-4536.1338456217181,-94.247779607679689,0.0
9.0,11,0.005,0.03,663.0896107814543,2.0000000000000002e-05,2.001e-05,3414.0827045942629,54.827864588578599,0.0
9.0,12,0.004,0.03,700.0,2.0000000000000002e-05,2.001e-05,-24.663262121189334,7.1536908715455256,104.36166684911078
9.0,15,0.006,0.03,600.0,-4.1825226003068605e-49,-1.9564795093526297e-50,-140.76028634961827,-6.5844142947192701,-104.36166684911062
9.0,16,0.00501,0.03,629.8702604847631,3.1416869013661834e-33,9.4247779607721622e-35,-3024.104938377588,-53.325084218969721,0.0
10.0,1,0.004,0.0,700.0,2.0000000000000002e-05,2.4000000000000001e-05,-12.331631060594574,-7.1536908715455052,52.18083342455543
10.0,2,0.005,0.0,663.0896107814542,2.0000000000000002e-05,2.4000000000000001e-05,1707.041352297234,463.53492325374668,0.0
10.0,3,0.005,0.01,663.0896107814542,2.0000000000000002e-05,2.4000000000000001e-05,5121.124056891631,1413.716694115443,0.0
10.0,4,0.004,0.01,700.0,2.0000000000000002e-05,2.4000000000000001e-05,-36.994893181783894,-5.3290705182007514e-15,156.5425002736663
10.0,5,0.00501,0.0,629.8702604847631,1.5330972149518823e-33,1.8849555921539519e-32,-1511.0864294479175,-465.03770362335558,0.0
10.0,6,0.006,0.0,600.0,-1.8739372603577041e-49,1.7531620040940206e-50,-70.380143174809177,6.5844142947192754,-52.180833424555274
10.0,7,0.006,0.01,600.0,1.4076028634961818e-34,-6.5844142947192923e-36,-211.14042952442753,-0,-156.54250027366623
10.0,8,0.00501,0.01,629.8702604847632,4.6137036972044171e-33,3.7692910648663503e-32,-4536.0867217319137,-1413.7166941154428,0.0
10.0,11,0.005,0.03,663.0896107814543,2.0000000000000002e-05,2.4000000000000001e-05,3414.082704594261,950.18177086165554,0.0
10.0,12,0.004,0.03,700.0,2.0000000000000002e-05,2.4000000000000001e-05,-24.663262121189284,7.1536908715455239,104.36166684911078
10.0,15,0.006,0.03,600.0,2.9043647531481908e-49,1.3585892227378385e-50,-140.76028634961838,-6.5844142947192754,-104.36166684911089
10.0,16,0.00501,0.03,629.8702604847632,3.1604422095112532e-33,1.8849555921538299e-32,-3025.0002922838594,-948.67899049204675,0.0
