time,field,node,component,value
1.0,CSHEAR1  SECONDARY_ONE/PRIMARY_ONE,8,0,1.7000018806310016e-22
1.0,CSHEAR1  SECONDARY_TWO/PRIMARY_TWO,3,0,1.4126042240650755e-22
1.0,CSHEAR1  SECONDARY_TWO/PRIMARY_TWO,11,0,8.911603790697658e-23
1.0,CSHEAR1  SECONDARY_TWO/PRIMARY_TWO,8,0,1.4126042240650758e-22
1.0,CSHEAR1  SECONDARY_TWO/PRIMARY_TWO,16,0,8.911603790697656e-23
1.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,2,0,0.0
1.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,2,1,-1.0321925569427823e-26
1.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,3,0,0.0
1.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,3,1,-2.6703567096395907e-26
1.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,5,0,-3.7025492665822218e-29
1.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,5,1,1.0321925569427822e-26
1.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,8,0,3.7025492665822218e-29
1.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,8,1,2.6703567096395907e-26
1.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,3,0,0.0
1.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,3,1,-4.4378270527527463e-26
1.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,11,0,0.0
1.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,11,1,-2.7996629000558682e-26
1.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,8,0,-3.618744976404247e-29
1.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,8,1,4.4378270527527475e-26
1.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,16,0,3.618744976404247e-29
1.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,16,1,2.7996629000558682e-26
1.0,CSLIP1   SECONDARY_ONE/PRIMARY_ONE,2,0,4.52234485483778e-37
1.0,CSLIP1   SECONDARY_ONE/PRIMARY_ONE,3,0,7.40481908542066e-36
1.0,CSLIP1   SECONDARY_TWO/PRIMARY_TWO,3,0,1.1155507643751082e-35
1.0,CSLIP1   SECONDARY_TWO/PRIMARY_TWO,11,0,4.2029230438142634e-36
1.0,HFL      SECONDARY_ONE/PRIMARY_ONE,2,0,332193.50296691235
1.0,HFL      SECONDARY_ONE/PRIMARY_ONE,3,0,332193.5029669112
1.0,HFL      SECONDARY_TWO/PRIMARY_TWO,3,0,332193.5029669112
1.0,HFL      SECONDARY_TWO/PRIMARY_TWO,11,0,332193.5029669112
2.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,2,0,-1570.7963267949606
2.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,2,1,0.0
2.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,3,0,-1570.7963267949604
2.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,3,1,0.0
2.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,5,0,1570.7963267949604
2.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,5,1,0.0
2.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,8,0,1570.7963267949604
2.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,8,1,0.0
2.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,3,0,-3141.5926535898507
2.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,3,1,0.0
2.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,11,0,-3141.5926535897152
2.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,11,1,0.0
2.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,8,0,3141.5926535898507
2.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,8,1,0.0
2.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,16,0,3141.5926535897156
2.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,16,1,0.0
2.0,COPEN    SECONDARY_ONE/PRIMARY_ONE,2,0,-1.0000000000000412e-05
2.0,COPEN    SECONDARY_ONE/PRIMARY_ONE,3,0,-1.0000000000000412e-05
2.0,COPEN    SECONDARY_TWO/PRIMARY_TWO,3,0,-1.0000000000000409e-05
2.0,COPEN    SECONDARY_TWO/PRIMARY_TWO,11,0,-9.999999999999545e-06
2.0,CPRESS   SECONDARY_ONE/PRIMARY_ONE,2,0,10000000.000000415
2.0,CPRESS   SECONDARY_ONE/PRIMARY_ONE,3,0,10000000.000000417
2.0,CPRESS   SECONDARY_ONE/PRIMARY_ONE,5,0,10000000.000000414
2.0,CPRESS   SECONDARY_ONE/PRIMARY_ONE,8,0,10000000.000000417
2.0,CPRESS   SECONDARY_TWO/PRIMARY_TWO,3,0,10000000.000000196
2.0,CPRESS   SECONDARY_TWO/PRIMARY_TWO,11,0,9999999.999999763
2.0,CPRESS   SECONDARY_TWO/PRIMARY_TWO,8,0,10000000.000000194
2.0,CPRESS   SECONDARY_TWO/PRIMARY_TWO,16,0,9999999.999999763
2.0,CSHEAR1  SECONDARY_ONE/PRIMARY_ONE,2,0,300000.0000000124
2.0,CSHEAR1  SECONDARY_ONE/PRIMARY_ONE,3,0,300000.0000000124
2.0,CSHEAR1  SECONDARY_ONE/PRIMARY_ONE,5,0,300000.0000000124
2.0,CSHEAR1  SECONDARY_ONE/PRIMARY_ONE,8,0,300000.0000000124
2.0,CSHEAR1  SECONDARY_TWO/PRIMARY_TWO,3,0,150000.0000000029
2.0,CSHEAR1  SECONDARY_TWO/PRIMARY_TWO,11,0,149999.99999999645
2.0,CSHEAR1  SECONDARY_TWO/PRIMARY_TWO,8,0,150000.00000000288
2.0,CSHEAR1  SECONDARY_TWO/PRIMARY_TWO,16,0,149999.99999999642
2.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,2,0,0.0
2.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,2,1,-47.123889803848805
2.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,3,0,0.0
2.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,3,1,-47.123889803848797
2.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,5,0,-0.09424777960769376
2.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,5,1,47.123889803848805
2.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,8,0,0.09424777960769376
2.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,8,1,47.123889803848797
2.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,3,0,0.0
2.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,3,1,-47.123889803847753
2.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,11,0,0.0
2.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,11,1,-47.123889803845728
2.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,8,0,-0.047123889803846873
2.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,8,1,47.123889803847753
2.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,16,0,0.047123889803846873
2.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,16,1,47.123889803845728
2.0,CSLIP1   SECONDARY_ONE/PRIMARY_ONE,2,0,1e-08
2.0,CSLIP1   SECONDARY_ONE/PRIMARY_ONE,3,0,1e-08
2.0,CSLIP1   SECONDARY_TWO/PRIMARY_TWO,3,0,9.999999999999999e-09
2.0,CSLIP1   SECONDARY_TWO/PRIMARY_TWO,11,0,1e-08
2.0,HFL      SECONDARY_ONE/PRIMARY_ONE,2,0,332193.5029669112
2.0,HFL      SECONDARY_ONE/PRIMARY_ONE,3,0,332193.50296691345
2.0,HFL      SECONDARY_TWO/PRIMARY_TWO,3,0,332193.50296691345
2.0,HFL      SECONDARY_TWO/PRIMARY_TWO,11,0,332193.50296691235
3.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,2,0,-1570.7963267949601
3.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,2,1,0.0
3.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,3,0,-1570.7963267949599
3.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,3,1,0.0
3.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,5,0,1570.7963267949601
3.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,5,1,0.0
3.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,8,0,1570.7963267949599
3.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,8,1,0.0
3.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,3,0,-3141.5926535898502
3.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,3,1,0.0
3.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,11,0,-3141.5926535897138
3.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,11,1,0.0
3.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,8,0,3141.5926535898502
3.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,8,1,0.0
3.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,16,0,3141.5926535897142
3.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,16,1,0.0
3.0,COPEN    SECONDARY_ONE/PRIMARY_ONE,2,0,-1.0000000000000412e-05
3.0,COPEN    SECONDARY_ONE/PRIMARY_ONE,3,0,-1.0000000000000412e-05
3.0,COPEN    SECONDARY_TWO/PRIMARY_TWO,3,0,-1.0000000000000409e-05
3.0,COPEN    SECONDARY_TWO/PRIMARY_TWO,11,0,-9.999999999999545e-06
3.0,CPRESS   SECONDARY_ONE/PRIMARY_ONE,2,0,10000000.000000412
3.0,CPRESS   SECONDARY_ONE/PRIMARY_ONE,3,0,10000000.000000414
3.0,CPRESS   SECONDARY_ONE/PRIMARY_ONE,5,0,10000000.000000412
3.0,CPRESS   SECONDARY_ONE/PRIMARY_ONE,8,0,10000000.000000414
3.0,CPRESS   SECONDARY_TWO/PRIMARY_TWO,3,0,10000000.000000194
3.0,CPRESS   SECONDARY_TWO/PRIMARY_TWO,11,0,9999999.99999976
3.0,CPRESS   SECONDARY_TWO/PRIMARY_TWO,8,0,10000000.000000192
3.0,CPRESS   SECONDARY_TWO/PRIMARY_TWO,16,0,9999999.99999976
3.0,CSHEAR1  SECONDARY_ONE/PRIMARY_ONE,2,0,3000000.000000124
3.0,CSHEAR1  SECONDARY_ONE/PRIMARY_ONE,3,0,3000000.0000001234
3.0,CSHEAR1  SECONDARY_ONE/PRIMARY_ONE,5,0,3000000.000000124
3.0,CSHEAR1  SECONDARY_ONE/PRIMARY_ONE,8,0,3000000.0000001234
3.0,CSHEAR1  SECONDARY_TWO/PRIMARY_TWO,3,0,3000000.0000000577
3.0,CSHEAR1  SECONDARY_TWO/PRIMARY_TWO,11,0,2999999.9999999274
3.0,CSHEAR1  SECONDARY_TWO/PRIMARY_TWO,8,0,3000000.0000000573
3.0,CSHEAR1  SECONDARY_TWO/PRIMARY_TWO,16,0,2999999.999999928
3.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,2,0,0.0
3.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,2,1,-471.23889803848806
3.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,3,0,0.0
3.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,3,1,-471.23889803848789
3.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,5,0,-0.94247779607693749
3.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,5,1,471.23889803848806
3.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,8,0,0.94247779607693749
3.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,8,1,471.23889803848789
3.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,3,0,0.0
3.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,3,1,-942.47779607695497
3.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,11,0,0.0
3.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,11,1,-942.47779607691405
3.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,8,0,-0.94247779607693727
3.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,8,1,942.47779607695497
3.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,16,0,0.94247779607693727
3.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,16,1,942.47779607691427
3.0,CSLIP1   SECONDARY_ONE/PRIMARY_ONE,2,0,2.0000000000000003e-06
3.0,CSLIP1   SECONDARY_ONE/PRIMARY_ONE,3,0,2.0000000000000003e-06
3.0,CSLIP1   SECONDARY_TWO/PRIMARY_TWO,3,0,2e-06
3.0,CSLIP1   SECONDARY_TWO/PRIMARY_TWO,11,0,2.0000000000000003e-06
3.0,HFL      SECONDARY_ONE/PRIMARY_ONE,2,0,332193.5029669112
3.0,HFL      SECONDARY_ONE/PRIMARY_ONE,3,0,332193.50296691235
3.0,HFL      SECONDARY_TWO/PRIMARY_TWO,3,0,332193.50296691235
3.0,HFL      SECONDARY_TWO/PRIMARY_TWO,11,0,332193.5029669112
4.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,2,0,-1570.7963267949604
4.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,2,1,0.0
4.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,3,0,-1570.7963267949597
4.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,3,1,0.0
4.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,5,0,1570.7963267949604
4.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,5,1,0.0
4.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,8,0,1570.7963267949597
4.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,8,1,0.0
4.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,3,0,-3141.5926535898502
4.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,3,1,0.0
4.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,11,0,-3141.5926535897142
4.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,11,1,0.0
4.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,8,0,3141.5926535898507
4.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,8,1,0.0
4.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,16,0,3141.5926535897147
4.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,16,1,0.0
4.0,COPEN    SECONDARY_ONE/PRIMARY_ONE,2,0,-1.0000000000000412e-05
4.0,COPEN    SECONDARY_ONE/PRIMARY_ONE,3,0,-1.0000000000000412e-05
4.0,COPEN    SECONDARY_TWO/PRIMARY_TWO,3,0,-1.0000000000000409e-05
4.0,COPEN    SECONDARY_TWO/PRIMARY_TWO,11,0,-9.999999999999545e-06
4.0,CPRESS   SECONDARY_ONE/PRIMARY_ONE,2,0,10000000.000000414
4.0,CPRESS   SECONDARY_ONE/PRIMARY_ONE,3,0,10000000.000000412
4.0,CPRESS   SECONDARY_ONE/PRIMARY_ONE,5,0,10000000.000000414
4.0,CPRESS   SECONDARY_ONE/PRIMARY_ONE,8,0,10000000.000000412
4.0,CPRESS   SECONDARY_TWO/PRIMARY_TWO,3,0,10000000.000000194
4.0,CPRESS   SECONDARY_TWO/PRIMARY_TWO,11,0,9999999.999999762
4.0,CPRESS   SECONDARY_TWO/PRIMARY_TWO,8,0,10000000.000000194
4.0,CPRESS   SECONDARY_TWO/PRIMARY_TWO,16,0,9999999.999999762
4.0,CSHEAR1  SECONDARY_ONE/PRIMARY_ONE,2,0,2970000.00000012
4.0,CSHEAR1  SECONDARY_ONE/PRIMARY_ONE,3,0,2970000.000000119
4.0,CSHEAR1  SECONDARY_ONE/PRIMARY_ONE,5,0,2970000.0000001197
4.0,CSHEAR1  SECONDARY_ONE/PRIMARY_ONE,8,0,2970000.000000119
4.0,CSHEAR1  SECONDARY_TWO/PRIMARY_TWO,3,0,2985000.0000000563
4.0,CSHEAR1  SECONDARY_TWO/PRIMARY_TWO,11,0,2984999.9999999274
4.0,CSHEAR1  SECONDARY_TWO/PRIMARY_TWO,8,0,2985000.0000000563
4.0,CSHEAR1  SECONDARY_TWO/PRIMARY_TWO,16,0,2984999.9999999274
4.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,2,0,0.0
4.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,2,1,-466.52650905810282
4.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,3,0,0.0
4.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,3,1,-466.52650905810253
4.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,5,0,-0.93305301811616725
4.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,5,1,466.52650905810276
4.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,8,0,0.93305301811616725
4.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,8,1,466.52650905810253
4.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,3,0,0.0
4.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,3,1,-937.76540709656979
4.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,11,0,0.0
4.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,11,1,-937.76540709652932
4.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,8,0,-0.93776540709655221
4.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,8,1,937.76540709657002
4.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,16,0,0.93776540709655221
4.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,16,1,937.76540709652943
4.0,CSLIP1   SECONDARY_ONE/PRIMARY_ONE,2,0,1.9990000000000003e-06
4.0,CSLIP1   SECONDARY_ONE/PRIMARY_ONE,3,0,1.9990000000000003e-06
4.0,CSLIP1   SECONDARY_TWO/PRIMARY_TWO,3,0,1.999e-06
4.0,CSLIP1   SECONDARY_TWO/PRIMARY_TWO,11,0,1.9990000000000003e-06
4.0,HFL      SECONDARY_ONE/PRIMARY_ONE,2,0,332193.5029669112
4.0,HFL      SECONDARY_ONE/PRIMARY_ONE,3,0,332193.5029669112
4.0,HFL      SECONDARY_TWO/PRIMARY_TWO,3,0,332193.5029669112
4.0,HFL      SECONDARY_TWO/PRIMARY_TWO,11,0,332193.5029669112
5.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,2,0,-1570.7963267949601
5.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,2,1,0.0
5.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,3,0,-1570.7963267949599
5.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,3,1,0.0
5.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,5,0,1570.7963267949601
5.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,5,1,0.0
5.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,8,0,1570.7963267949599
5.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,8,1,0.0
5.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,3,0,-3141.5926535898502
5.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,3,1,0.0
5.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,11,0,-3141.5926535897142
5.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,11,1,0.0
5.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,8,0,3141.5926535898507
5.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,8,1,0.0
5.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,16,0,3141.5926535897147
5.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,16,1,0.0
5.0,COPEN    SECONDARY_ONE/PRIMARY_ONE,2,0,-1.0000000000000412e-05
5.0,COPEN    SECONDARY_ONE/PRIMARY_ONE,3,0,-1.0000000000000412e-05
5.0,COPEN    SECONDARY_TWO/PRIMARY_TWO,3,0,-1.0000000000000409e-05
5.0,COPEN    SECONDARY_TWO/PRIMARY_TWO,11,0,-9.999999999999545e-06
5.0,CPRESS   SECONDARY_ONE/PRIMARY_ONE,2,0,10000000.000000412
5.0,CPRESS   SECONDARY_ONE/PRIMARY_ONE,3,0,10000000.000000414
5.0,CPRESS   SECONDARY_ONE/PRIMARY_ONE,5,0,10000000.000000412
5.0,CPRESS   SECONDARY_ONE/PRIMARY_ONE,8,0,10000000.000000414
5.0,CPRESS   SECONDARY_TWO/PRIMARY_TWO,3,0,10000000.000000194
5.0,CPRESS   SECONDARY_TWO/PRIMARY_TWO,11,0,9999999.999999762
5.0,CPRESS   SECONDARY_TWO/PRIMARY_TWO,8,0,10000000.000000194
5.0,CPRESS   SECONDARY_TWO/PRIMARY_TWO,16,0,9999999.999999762
5.0,CSHEAR1  SECONDARY_ONE/PRIMARY_ONE,2,0,-3000000.000000124
5.0,CSHEAR1  SECONDARY_ONE/PRIMARY_ONE,3,0,-3000000.0000001234
5.0,CSHEAR1  SECONDARY_ONE/PRIMARY_ONE,5,0,-3000000.000000124
5.0,CSHEAR1  SECONDARY_ONE/PRIMARY_ONE,8,0,-3000000.0000001234
5.0,CSHEAR1  SECONDARY_TWO/PRIMARY_TWO,3,0,-3000000.0000000577
5.0,CSHEAR1  SECONDARY_TWO/PRIMARY_TWO,11,0,-2999999.9999999283
5.0,CSHEAR1  SECONDARY_TWO/PRIMARY_TWO,8,0,-3000000.0000000577
5.0,CSHEAR1  SECONDARY_TWO/PRIMARY_TWO,16,0,-2999999.9999999283
5.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,2,0,0.0
5.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,2,1,471.23889803848806
5.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,3,0,0.0
5.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,3,1,471.23889803848789
5.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,5,0,0.94247779607693749
5.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,5,1,-471.23889803848806
5.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,8,0,-0.94247779607693749
5.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,8,1,-471.23889803848789
5.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,3,0,0.0
5.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,3,1,942.47779607695497
5.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,11,0,0.0
5.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,11,1,942.47779607691427
5.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,8,0,0.94247779607693727
5.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,8,1,-942.47779607695509
5.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,16,0,-0.94247779607693727
5.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,16,1,-942.47779607691439
5.0,CSLIP1   SECONDARY_ONE/PRIMARY_ONE,2,0,-2.0000000000000008e-06
5.0,CSLIP1   SECONDARY_ONE/PRIMARY_ONE,3,0,-2e-06
5.0,CSLIP1   SECONDARY_TWO/PRIMARY_TWO,3,0,-2.0000000000000003e-06
5.0,CSLIP1   SECONDARY_TWO/PRIMARY_TWO,11,0,-2e-06
5.0,HFL      SECONDARY_ONE/PRIMARY_ONE,2,0,332193.5029669112
5.0,HFL      SECONDARY_ONE/PRIMARY_ONE,3,0,332193.50296691235
5.0,HFL      SECONDARY_TWO/PRIMARY_TWO,3,0,332193.50296691345
5.0,HFL      SECONDARY_TWO/PRIMARY_TWO,11,0,332193.50296691235
6.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,2,0,0.0
6.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,2,1,0.0
6.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,3,0,0.0
6.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,3,1,0.0
6.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,5,0,0.0
6.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,5,1,0.0
6.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,8,0,0.0
6.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,8,1,0.0
6.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,3,0,0.0
6.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,3,1,0.0
6.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,11,0,0.0
6.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,11,1,0.0
6.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,8,0,0.0
6.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,8,1,0.0
