time,element,point,r,z,volume,stress_rr,stress_zz,stress_hoop,stress_rz,elastic_rr,elastic_zz,elastic_hoop,elastic_rz,heat_flux_r,heat_flux_z
1.0,1,1,0.0042113248654051857,0.0021132486540518503,6.615133629518472e-08,525482.42933438555,525482.42933438555,3944285.8481378043,-3.2585863997305472e-40,-0.00081544805390727153,-0.00081544805390727153,0.0036289963905371736,-4.2361623196497119e-49,369103.89218545647,-1.4779288903810084e-11
1.0,1,2,0.0047886751345948145,0.0021132486540518503,7.522033311635584e-08,525482.42933438555,525482.42933438555,3944285.8481378043,2.0850041778567391e-11,-0.00081544805390727153,-0.00081544805390727153,0.0036289963905371736,2.7105054312137611e-20,369103.89218545647,3.780087354243733e-11
1.0,1,3,0.0042113248654051857,0.0078867513459481495,6.615133629518469e-08,525482.42933438555,525482.42933438555,3944285.8481378043,8.3400167114269564e-11,-0.00081544805390727153,-0.00081544805390727153,0.0036289963905371736,1.0842021724855044e-19,369103.8921854567,7.73070496506989e-11
1.0,1,4,0.0047886751345948154,0.0078867513459481495,7.522033311635582e-08,525482.42933438555,525482.42933438555,3944285.8481378043,2.0850041778567391e-11,-0.00081544805390727153,-0.00081544805390727153,0.0036289963905371736,2.7105054312137611e-20,369103.8921854567,-2.0463630789890885e-11
1.0,2,1,0.0052192116167511324,0.0021132486540518503,8.116335251994344e-08,-373378.25605953974,-373378.25605953974,-373378.25605953974,-1.7171679760675588e-38,-0.00014935130242381593,-0.00014935130242381593,-0.00014935130242381593,-2.2323183688878267e-47,301719.80287639494,-1.24005381219056e-10
1.0,2,2,0.0057907883832488674,0.0021132486540518503,9.00518763043733e-08,-373378.25605953974,-373378.25605953974,-373378.25605953974,2.4934644287546072e-38,-0.00014935130242381593,-0.00014935130242381593,-0.00014935130242381593,3.24150375738099e-47,301719.80287639494,-5.8253439776914327e-11
1.0,2,3,0.0052192116167511333,0.0078867513459481495,8.11633525199435e-08,-373378.25605953974,-373378.25605953974,-373378.25605953974,-1.8070934670263157e-38,-0.00014935130242381593,-0.00014935130242381593,-0.00014935130242381593,-2.3492215071342108e-47,301719.80287639546,-6.7996176547141602e-11
1.0,2,4,0.0057907883832488665,0.0078867513459481495,9.005187630437335e-08,-373378.25605953974,-373378.25605953974,-373378.25605953974,2.1930073175547422e-38,-0.00014935130242381593,-0.00014935130242381593,-0.00014935130242381593,2.8509095128211651e-47,301719.80287639546,-9.1754182716754046e-11
1.0,3,1,0.0042113248654051857,0.0142264973081037,1.323026725903694e-07,525482.42933438532,525482.42933438532,3944285.8481378038,-4.1700083557134782e-11,-0.00081544805390727174,-0.00081544805390727174,0.0036289963905371736,-5.4210108624275222e-20,369103.89218545699,2.2737367544323206e-12
1.0,3,2,0.0047886751345948145,0.0142264973081037,1.5044066623271166e-07,525482.42933438532,525482.42933438532,3944285.8481378038,-4.1700083557134782e-11,-0.00081544805390727174,-0.00081544805390727174,0.0036289963905371736,-5.4210108624275222e-20,369103.89218545699,-2.4158453015843406e-11
1.0,3,3,0.0042113248654051857,0.025773502691896301,1.3230267259036936e-07,525482.42933438532,525482.42933438532,3944285.8481378038,-4.0537366682158354e-39,-0.00081544805390727174,-0.00081544805390727174,0.0036289963905371736,-5.2698576686805869e-48,369103.8921854567,-1.1084466677857563e-11
1.0,3,4,0.0047886751345948154,0.025773502691896297,1.5044066623271163e-07,525482.42933438532,525482.42933438532,3944285.8481378038,2.0850041778567391e-11,-0.00081544805390727174,-0.00081544805390727174,0.0036289963905371736,2.7105054312137611e-20,369103.8921854567,4.6185277824406512e-12
1.0,4,1,0.0052192116167511324,0.0142264973081037,1.6232670503988684e-07,-373378.25605953968,-373378.25605953968,-373378.25605953962,-2.0552823387652977e-36,-0.00014935130242381588,-0.00014935130242381588,-0.00014935130242381588,-2.6718670403948871e-45,301719.80287639581,3.8837505083263618e-11
1.0,4,2,0.0057907883832488674,0.0142264973081037,1.8010375260874657e-07,-373378.25605953968,-373378.25605953968,-373378.25605953962,-5.2261214341002899e-37,-0.00014935130242381588,-0.00014935130242381588,-0.00014935130242381588,-6.7939578643303778e-46,301719.80287639581,1.298410672117084e-11
1.0,4,3,0.0052192116167511333,0.025773502691896301,1.6232670503988698e-07,-373378.25605953968,-373378.25605953968,-373378.25605953962,-2.0566312211296788e-36,-0.00014935130242381588,-0.00014935130242381588,-0.00014935130242381588,-2.6736205874685827e-45,301719.80287639512,3.8837505083263618e-11
1.0,4,4,0.0057907883832488665,0.025773502691896297,1.8010375260874665e-07,-373378.25605953968,-373378.25605953968,-373378.25605953962,-5.2185570957199932e-37,-0.00014935130242381588,-0.00014935130242381588,-0.00014935130242381588,-6.7841242244359914e-46,301719.80287639512,-8.6736188989983224e-12
2.0,1,1,0.0042113248654051857,0.0021132486540518503,6.615133629518472e-08,525482.42933438672,525482.42933438672,3944285.8481378052,-3.2585863997305472e-40,-0.0008154480539072712,-0.0008154480539072712,0.003628996390537174,-4.2361623196497119e-49,369103.89218545752,-1.4779288903810084e-11
