time,node,r,z,temperature,ur,uz,rf_r,rf_z,reaction_heat
0.10000000149011612,1,0.004,0.0,610.0,2.0000000000000002e-05,1.8627074905334757e-35,1362.8633588624523,-17.828381054231606,15.33609394773388
0.10000000149011612,2,0.005,0.0,604.0,1.0000000000000001e-05,2.0059926821129893e-35,-1337.5833489840045,-19.258367013061914,-5.621631110677769
0.10000000149011612,3,0.005,0.01,604.0,1.0000000000000001e-05,4.0000000000000003e-05,-1337.5833489840045,19.258367013061893,-5.621631110677789
0.10000000149011612,4,0.004,0.01,610.0,2.0000000000000002e-05,4.0000000000000003e-05,1362.8633588624523,17.828381054231627,15.3360939477339
0.20000000298023224,1,0.004,0.0,620.0,4.0000000000000003e-05,0.0,2765.9817392233335,-34.19350973862629,24.163489983012774
0.20000000298023224,2,0.005,0.0,608.0,2.0000000000000002e-05,0.0,-2718.3051386828447,-37.059104193121989,-14.474703634041854
0.20000000298023224,3,0.005,0.01,608.0,2.0000000000000002e-05,8.0000000000000007e-05,-2718.3051386828438,37.059104193122117,-14.474703634041855
0.20000000298023224,4,0.004,0.01,620.0,4.0000000000000003e-05,8.0000000000000007e-05,2765.9817392233335,34.193509738626183,24.163489983012774
0.30000001192092896,1,0.004,0.0,630.0,6.0000000000000015e-05,1.0691058840368783e-50,4210.3379041352027,-49.10196226807119,33.298809265561744
0.30000001192092896,2,0.005,0.0,612.0,3.0000000000000008e-05,8.0182941302765869e-51,-4143.1377776399268,-53.410769922373269,-23.636909797493608
0.30000001192092896,3,0.005,0.01,612.0,3.0000000000000008e-05,0.00012000000000000003,-4143.1377776399258,53.410769922373291,-23.63690979749357
0.30000001192092896,4,0.004,0.01,630.0,6.0000000000000015e-05,0.00012000000000000003,4210.3379041352018,49.10196226807119,33.29880926556171
0.4000000059604645,1,0.004,0.0,640.0,8.0000000000000007e-05,-1.5390923255746223e-50,5696.942790691578,-62.560682101304714,42.75229474631044
0.4000000059604645,2,0.005,0.0,616.0,4.0000000000000003e-05,-1.6990112814367413e-50,-5613.0809867882745,-68.322213081598562,-33.11850084576725
0.4000000059604645,3,0.005,0.01,616.0,4.0000000000000003e-05,0.00016000000000000001,-5613.0809867882745,68.32221308159869,-33.118500845767194
0.4000000059604645,4,0.004,0.01,640.0,8.0000000000000007e-05,0.00016000000000000001,5696.9427906915771,62.560682101304621,42.75229474631037
0.5,1,0.004,0.0,650.0,0.0001,4.6359534538807441e-51,7226.8366243206256,-74.57698819272629,52.53461638685222
0.5,2,0.005,0.0,620.0,5.0000000000000002e-05,5.1716391340349009e-51,-7129.1628954237785,-81.802581001308184,-42.93015503426078
0.5,3,0.005,0.01,620.0,5.0000000000000002e-05,0.00020000000000000001,-7129.1628954237776,81.802581001308241,-42.930155034260764
