time,node,temperature,reaction
2.0,1,400.0,-0.5199573040008545
2.0,2,373.5267639160156,0.0
2.0,3,371.67962646484375,0.0
2.0,4,400.0,-0.5098546147346497
2.0,5,400.0,-0.5145525932312012
2.0,6,372.46795654296875,0.0
2.0,7,370.2744445800781,0.0
2.0,8,400.0,-0.4967595636844635
2.0,9,385.78594970703125,0.0
2.0,10,372.7929382324219,0.0
2.0,11,384.4772644042969,0.0
2.0,12,400.0,2.051492929458618
2.0,13,400.0,2.0462026596069336
2.0,14,373.12664794921875,0.0
2.0,15,371.10101318359375,0.0
2.0,16,400.0,2.1013431549072266
2.0,17,385.05059814453125,0.0
2.0,18,371.554931640625,0.0
2.0,19,383.3794250488281,0.0
2.0,20,400.0,2.087691307067871
2.0,21,355.7602233886719,0.0
2.0,22,354.1727294921875,0.0
2.0,23,354.8401184082031,0.0
2.0,24,353.0355529785156,0.0
2.0,25,363.6854553222656,0.0
2.0,26,355.05645751953125,0.0
2.0,27,361.820068359375,0.0
2.0,28,355.36474609375,0.0
2.0,29,353.6607666015625,0.0
2.0,30,362.608642578125,0.0
2.0,31,354.0185546875,0.0
2.0,32,360.46026611328125,0.0
2.0,33,344.9248352050781,0.0
2.0,34,344.1668701171875,0.0
2.0,35,344.48291015625,0.0
2.0,36,343.591796875,0.0
2.0,37,349.5450134277344,0.0
2.0,38,344.5989990234375,0.0
2.0,39,348.3665771484375,0.0
2.0,40,344.7406005859375,0.0
2.0,41,343.9132995605469,0.0
2.0,42,348.8599853515625,0.0
2.0,43,344.0870666503906,0.0
2.0,44,347.51153564453125,0.0
2.0,45,340.07666015625,0.0
2.0,46,339.8144836425781,0.0
2.0,47,339.9216003417969,0.0
2.0,48,339.5670471191406,0.0
2.0,49,341.7884826660156,0.0
2.0,50,339.97064208984375,0.0
2.0,51,341.3621826171875,0.0
2.0,52,340.0149230957031,0.0
2.0,53,339.706787109375,0.0
2.0,54,341.53887939453125,0.0
2.0,55,339.7696228027344,0.0
2.0,56,341.0067138671875,0.0
4.0,1,400.0,-0.22187520563602448
4.0,2,387.7405700683594,0.0
4.0,3,386.70648193359375,0.0
4.0,4,400.0,-0.21667100489139557
4.0,5,400.0,-0.21904927492141724
4.0,6,387.1486511230469,0.0
4.0,7,385.9042663574219,0.0
4.0,8,400.0,-0.2102404683828354
4.0,9,393.81646728515625,0.0
4.0,10,387.3262023925781,0.0
4.0,11,393.1580505371094,0.0
4.0,12,400.0,0.8712300658226013
4.0,13,400.0,0.8682749271392822
4.0,14,387.5133972167969,0.0
4.0,15,386.37310791015625,0.0
4.0,16,400.0,0.8959398865699768
4.0,17,393.44610595703125,0.0
4.0,18,386.6280212402344,0.0
4.0,19,392.5978698730469,0.0
4.0,20,400.0,0.8893009424209595
4.0,21,377.02960205078125,0.0
4.0,22,375.928955078125,0.0
4.0,23,376.3939514160156,0.0
4.0,24,375.1240234375,0.0
4.0,25,382.1131896972656,0.0
4.0,26,376.5465087890625,0.0
4.0,27,380.9486999511719,0.0
4.0,28,376.75830078125,0.0
4.0,29,375.5696105957031,0.0
4.0,30,381.4427490234375,0.0
4.0,31,375.82220458984375,0.0
4.0,32,380.083251953125,0.0
4.0,33,368.9155578613281,0.0
4.0,34,368.26318359375,0.0
4.0,35,368.5372009277344,0.0
4.0,36,367.7575988769531,0.0
4.0,37,372.6001892089844,0.0
4.0,38,368.6375427246094,0.0
4.0,39,371.6950378417969,0.0
4.0,40,368.7588195800781,0.0
4.0,41,368.04180908203125,0.0
4.0,42,372.076171875,0.0
4.0,43,368.1942443847656,0.0
4.0,44,371.02447509765625,0.0
4.0,45,363.9785461425781,0.0
4.0,46,363.7135009765625,0.0
4.0,47,363.8235778808594,0.0
4.0,48,363.453857421875,0.0
4.0,49,366.0301513671875,0.0
4.0,50,363.8779602050781,0.0
4.0,51,365.6135559082031,0.0
4.0,52,363.9212951660156,0.0
4.0,53,363.604736328125,0.0
4.0,54,365.78802490234375,0.0
4.0,55,363.67156982421875,0.0
4.0,56,365.2593078613281,0.0
6.0,1,400.0,-0.1350656896829605
6.0,2,392.4521789550781,0.0
6.0,3,391.7925720214844,0.0
6.0,4,400.0,-0.13183356821537018
6.0,5,400.0,-0.1333077847957611
6.0,6,392.0748596191406,0.0
6.0,7,391.2779235839844,0.0
6.0,8,400.0,-0.12785573303699493
6.0,9,396.22808837890625,0.0
6.0,10,392.1873474121094,0.0
6.0,11,395.8184509277344,0.0
6.0,12,400.0,0.5300233960151672
6.0,13,400.0,0.5281700491905212
6.0,14,392.30682373046875,0.0
6.0,15,391.5782775878906,0.0
6.0,16,400.0,0.5453134775161743
6.0,17,395.99761962890625,0.0
6.0,18,391.7410888671875,0.0
6.0,19,395.4688415527344,0.0
6.0,20,400.0,0.5412195324897766
6.0,21,385.41156005859375,0.0
6.0,22,384.64215087890625,0.0
6.0,23,384.96832275390625,0.0
6.0,24,384.0723571777344,0.0
6.0,25,388.8338317871094,0.0
6.0,26,385.0751647949219,0.0
6.0,27,388.0611267089844,0.0
6.0,28,385.2227478027344,0.0
6.0,29,384.38861083984375,0.0
6.0,30,388.3896789550781,0.0
6.0,31,384.56695556640625,0.0
6.0,32,387.4817199707031,0.0
6.0,33,379.3980712890625,0.0
6.0,34,378.8682556152344,0.0
6.0,35,379.0922546386719,0.0
6.0,36,378.4507751464844,0.0
6.0,37,382.2468566894531,0.0
6.0,38,379.1740417480469,0.0
6.0,39,381.570556640625,0.0
6.0,40,379.27215576171875,0.0
6.0,41,378.6866149902344,0.0
6.0,42,381.8567199707031,0.0
6.0,43,378.8124694824219,0.0
6.0,44,381.06182861328125,0.0
6.0,45,374.79864501953125,0.0
6.0,46,374.5589904785156,0.0
6.0,47,374.6598815917969,0.0
6.0,48,374.3170471191406,0.0
6.0,49,376.9061279296875,0.0
6.0,50,374.7124938964844,0.0
6.0,51,376.5354309082031,0.0
6.0,52,374.7506408691406,0.0
6.0,53,374.4605712890625,0.0
6.0,54,376.69207763671875,0.0
6.0,55,374.5234375,0.0
6.0,56,376.21539306640625,0.0
8.0,1,400.0,-0.10069958865642548
8.0,2,394.34326171875,0.0
8.0,3,393.8405456542969,0.0
8.0,4,400.0,-0.09827125817537308
8.0,5,400.0,-0.09937817603349686
8.0,6,394.0558166503906,0.0
8.0,7,393.447021484375,0.0
8.0,8,400.0,-0.09528674930334091
8.0,9,397.1853332519531,0.0
8.0,10,394.1412048339844,0.0
8.0,11,396.8771057128906,0.0
8.0,12,400.0,0.39506107568740845
8.0,13,400.0,0.3936622738838196
8.0,14,394.2323303222656,0.0
8.0,15,393.676513671875,0.0
8.0,16,400.0,0.40653303265571594
8.0,17,397.01190185546875,0.0
8.0,18,393.80072021484375,0.0
8.0,19,396.6136474609375,0.0
8.0,20,400.0,0.4034663736820221
8.0,21,388.8746643066406,0.0
8.0,22,388.2547302246094,0.0
8.0,23,388.5181579589844,0.0
8.0,24,387.7918395996094,0.0
8.0,25,391.57025146484375,0.0
8.0,26,388.6042785644531,0.0
8.0,27,390.9676513671875,0.0
8.0,28,388.72296142578125,0.0
8.0,29,388.04913330078125,0.0
8.0,30,391.2242431640625,0.0
8.0,31,388.19378662109375,0.0
8.0,32,390.51324462890625,0.0
8.0,33,383.8310852050781,0.0
8.0,34,383.3614196777344,0.0
8.0,35,383.560791015625,0.0
8.0,36,382.98760986328125,0.0
8.0,37,386.2847595214844,0.0
8.0,38,383.63348388671875,0.0
8.0,39,385.71575927734375,0.0
8.0,40,383.72021484375,0.0
8.0,41,383.199462890625,0.0
8.0,42,385.9573059082031,0.0
8.0,43,383.3121337890625,0.0
8.0,44,385.2835388183594,0.0
8.0,45,379.41510009765625,0.0
8.0,46,379.18963623046875,0.0
8.0,47,379.2852478027344,0.0
8.0,48,378.95806884765625,0.0
8.0,49,381.5358581542969,0.0
8.0,50,379.33660888671875,0.0
8.0,51,381.1896057128906,0.0
8.0,52,379.3719482421875,0.0
8.0,53,379.096923828125,0.0
8.0,54,381.3366394042969,0.0
8.0,55,379.1573791503906,0.0
8.0,56,380.8880920410156,0.0
10.0,1,400.0,-0.08641481399536133
10.0,2,395.1308288574219,0.0
10.0,3,394.69390869140625,0.0
10.0,4,400.0,-0.08432189375162125
10.0,5,400.0,-0.08527561277151108
10.0,6,394.8810729980469,0.0
10.0,7,394.3511962890625,0.0
10.0,8,400.0,-0.08175154775381088
10.0,9,397.5833435058594,0.0
10.0,10,394.95513916015625,0.0
