time,element,point,x,y,z,qx,qy,qz
2.0,1,1,0.0005635083,0.0011270166,0.0011270166,93114.05,4.2120977e-12,-1.684839e-12
2.0,1,2,0.0025,0.0011270166,0.0011270166,79180.16,-8.098347e-13,-2.8344213e-12
2.0,1,3,0.0044364915,0.0011270166,0.0011270166,66417.08,-1.7480276e-11,1.1523311e-11
2.0,1,4,0.0005635083,0.005,0.0011270166,93114.05,8.424195e-13,1.3478712e-11
2.0,1,5,0.0025,0.005,0.0011270166,79180.16,-0.0,-9.718016e-12
2.0,1,6,0.0044364915,0.005,0.0011270166,66417.08,-1.0742069e-12,-9.374897e-12
2.0,1,7,0.0005635083,0.008872983,0.0011270166,93114.05,-8.424195e-13,-0.0
2.0,1,8,0.0025,0.008872983,0.0011270166,79180.16,-2.429504e-12,-6.4786774e-12
2.0,1,9,0.0044364915,0.008872983,0.0011270166,66417.08,-9.960828e-12,7.812414e-13
2.0,1,10,0.0005635083,0.0011270166,0.005,93114.05,-0.0,-4.4650744e-13
2.0,1,11,0.0025,0.0011270166,0.005,79180.16,-8.098347e-12,-1.6683076e-12
2.0,1,12,0.0044364915,0.0011270166,0.005,66417.08,-3.906207e-13,-8.008888e-13
2.0,1,13,0.0005635083,0.005,0.005,93114.05,-0.0,-3.369678e-12
2.0,1,14,0.0025,0.005,0.005,79180.16,-0.0,1.5223927e-12
2.0,1,15,0.0044364915,0.005,0.005,66417.08,-3.906207e-13,1.0841902e-29
2.0,1,16,0.0005635083,0.008872983,0.005,93114.05,6.739356e-12,1.684839e-12
2.0,1,17,0.0025,0.008872983,0.005,79180.16,1.1337685e-11,-8.098347e-13
2.0,1,18,0.0044364915,0.008872983,0.005,66417.08,1.718731e-11,-2.7812659e-12
2.0,1,19,0.0005635083,0.0011270166,0.008872983,93114.05,-5.8969366e-12,8.424195e-13
2.0,1,20,0.0025,0.0011270166,0.008872983,79180.16,-4.859008e-12,-4.0491734e-13
2.0,1,21,0.0044364915,0.0011270166,0.008872983,66417.08,-3.6132414e-12,-3.906207e-12
2.0,1,22,0.0005635083,0.005,0.008872983,93114.05,8.424195e-13,-0.0
2.0,1,23,0.0025,0.005,0.008872983,79180.16,-0.0,-3.2393387e-12
2.0,1,24,0.0044364915,0.005,0.008872983,66417.08,-1.0742069e-12,1.640607e-11
2.0,1,25,0.0005635083,0.008872983,0.008872983,93114.05,1.684839e-12,-0.0
2.0,1,26,0.0025,0.008872983,0.008872983,79180.16,4.859008e-12,6.4786774e-12
2.0,1,27,0.0044364915,0.008872983,0.008872983,66417.08,-4.1015173e-12,8.593655e-12
2.0,2,1,0.0055635083,0.0011270166,0.0011270166,57768.777,-1.9933152e-11,-3.5266345e-11
2.0,2,2,0.0075,0.0011270166,0.0011270166,47633.7,-2.4953116e-11,7.448692e-12
2.0,2,3,0.009436492,0.0011270166,0.0011270166,38182.99,-5.086521e-12,1.3442948e-11
2.0,2,4,0.0055635083,0.005,0.0011270166,57768.777,1.5333194e-12,-4.2932942e-11
2.0,2,5,0.0075,0.005,0.0011270166,47633.7,1.1173037e-12,-1.787686e-11
2.0,2,6,0.009436492,0.005,0.0011270166,38182.99,-4.1782138e-12,2.470596e-11
2.0,2,7,0.0055635083,0.008872983,0.0011270166,57768.777,-6.8999372e-12,1.8399832e-11
2.0,2,8,0.0075,0.008872983,0.0011270166,47633.7,-5.214084e-12,-3.277424e-11
2.0,2,9,0.009436492,0.008872983,0.0011270166,38182.99,-5.449844e-13,3.0519125e-11
2.0,2,10,0.0055635083,0.0011270166,0.005,57768.777,-3.0666387e-12,-2.2059368e-11
2.0,2,11,0.0075,0.0011270166,0.005,47633.7,4.245754e-11,-5.8844665e-11
2.0,2,12,0.009436492,0.0011270166,0.005,38182.99,3.96022e-11,-5.6575442e-11
2.0,2,13,0.0055635083,0.005,0.005,57768.777,1.37998744e-11,-1.4638138e-11
2.0,2,14,0.0075,0.005,0.005,47633.7,1.638712e-11,-1.2424382e-11
2.0,2,15,0.009436492,0.005,0.005,38182.99,7.811443e-12,-7.365773e-12
2.0,2,16,0.0055635083,0.008872983,0.005,57768.777,1.9933152e-11,1.8297672e-12
2.0,2,17,0.0075,0.008872983,0.005,47633.7,-7.448692e-12,-1.1173037e-12
2.0,2,18,0.009436492,0.008872983,0.005,38182.99,-4.0328844e-11,3.2941132e-12
2.0,2,19,0.0055635083,0.0011270166,0.008872983,57768.777,-9.966576e-12,-3.6033006e-11
2.0,2,20,0.0075,0.0011270166,0.008872983,47633.7,8.0073434e-11,-8.975673e-11
2.0,2,21,0.009436492,0.0011270166,0.008872983,38182.99,1.4687329e-10,-1.6549359e-10
2.0,2,22,0.0055635083,0.005,0.008872983,57768.777,1.9166493e-11,-0.0
2.0,2,23,0.0075,0.005,0.008872983,47633.7,5.847223e-11,-2.3835814e-11
2.0,2,24,0.009436492,0.005,0.008872983,38182.99,5.7677516e-11,-1.852947e-11
2.0,2,25,0.0055635083,0.008872983,0.008872983,57768.777,3.8332987e-12,3.066639e-11
2.0,2,26,0.0075,0.008872983,0.008872983,47633.7,2.681529e-11,-5.9589534e-12
2.0,2,27,0.009436492,0.008872983,0.008872983,38182.99,-2.9156663e-11,-3.6332294e-12
2.0,3,1,0.010563509,0.0011270166,0.0011270166,33579.39,1.8299624e-11,4.8440182e-11
