time,node,temperature,reaction
1.0,1,400.0,4.990987777709961
1.0,2,368.2043151855469,0.0
1.0,3,368.2043151855469,0.0
1.0,4,400.0,4.990987777709961
1.0,5,381.5423278808594,0.0
1.0,6,368.2043151855469,0.0
1.0,7,381.5423278808594,0.0
1.0,8,400.0,19.963951110839844
1.0,9,319.32177734375,0.0
1.0,10,300.0,-4.990987777709961
1.0,11,300.0,-4.990987777709961
1.0,12,319.32177734375,0.0
1.0,13,308.6947937011719,0.0
1.0,14,300.0,-19.963951110839844
1.0,15,308.6947937011719,0.0
1.0,16,319.32177734375,0.0
