time,node,temperature,reaction
1.0,1,318.6671142578125,0.0
1.0,2,318.1634216308594,0.0
1.0,3,318.11029052734375,0.0
1.0,4,318.6426696777344,0.0
1.0,5,318.41998291015625,0.0
1.0,6,318.140869140625,0.0
1.0,7,318.3811340332031,0.0
1.0,8,318.6584167480469,0.0
1.0,9,317.5970764160156,0.0
1.0,10,317.52313232421875,0.0
1.0,11,317.890625,0.0
1.0,12,317.5650329589844,0.0
1.0,13,317.8249816894531,0.0
1.0,14,316.9368591308594,0.0
1.0,15,316.86602783203125,0.0
1.0,16,317.2798156738281,0.0
1.0,17,316.9073486328125,0.0
1.0,18,317.2037048339844,0.0
1.0,19,316.16986083984375,0.0
1.0,20,316.1315612792969,0.0
1.0,21,316.567138671875,0.0
1.0,22,316.1572570800781,0.0
1.0,23,316.5091857910156,0.0
