time,element,point,x,y,z,qx,qy,qz
2.0,1,1,0.011056624,0.0021132487,0.0,83214.51,-1.36424205e-11,0.0
2.0,1,2,0.013943376,0.0021132487,0.0,83214.51,-4.3769433e-11,0.0
2.0,1,3,0.011056624,0.007886752,0.0,83214.51,-1.36424205e-11,0.0
2.0,1,4,0.013943376,0.007886752,0.0,83214.51,-4.3201e-11,0.0
2.0,2,1,0.016056625,0.0021132487,0.0,39619.676,-4.4337867e-11,0.0
2.0,2,2,0.018943375,0.0021132487,0.0,39619.676,-1.1937118e-11,0.0
2.0,2,3,0.016056625,0.007886752,0.0,39619.676,-4.4337867e-11,0.0
2.0,2,4,0.018943375,0.007886752,0.0,39619.676,-1.1937118e-11,0.0
2.0,3,1,0.021056624,0.0021132487,0.0,18933.23,1.2505552e-11,0.0
2.0,3,2,0.023943376,0.0021132487,0.0,18933.23,4.604317e-11,0.0
2.0,3,3,0.021056624,0.007886752,0.0,18933.23,1.2505552e-11,0.0
2.0,3,4,0.023943376,0.007886752,0.0,18933.23,4.6469495e-11,0.0
2.0,4,1,0.026056625,0.0021132487,0.0,6946.7617,3.2684966e-11,0.0
2.0,4,2,0.028943375,0.0021132487,0.0,6946.7617,-3.4034997e-11,0.0
2.0,4,3,0.026056625,0.007886752,0.0,6946.7617,3.2684966e-11,0.0
2.0,4,4,0.028943375,0.007886752,0.0,6946.7617,-3.4034997e-11,0.0
4.0,1,1,0.011056624,0.0021132487,0.0,52719.76,-0.0,0.0
4.0,1,2,0.013943376,0.0021132487,0.0,52719.76,1.1368684e-12,0.0
4.0,1,3,0.011056624,0.007886752,0.0,52719.76,-0.0,0.0
4.0,1,4,0.013943376,0.007886752,0.0,52719.76,1.1368684e-12,0.0
4.0,2,1,0.016056625,0.0021132487,0.0,31983.64,-0.0,0.0
4.0,2,2,0.018943375,0.0021132487,0.0,31983.64,-0.0,0.0
4.0,2,3,0.016056625,0.007886752,0.0,31983.64,-0.0,0.0
4.0,2,4,0.018943375,0.007886752,0.0,31983.64,-0.0,0.0
4.0,3,1,0.021056624,0.0021132487,0.0,18196.996,-0.0,0.0
4.0,3,2,0.023943376,0.0021132487,0.0,18196.996,1.9895197e-12,0.0
4.0,3,3,0.021056624,0.007886752,0.0,18196.996,-0.0,0.0
4.0,3,4,0.023943376,0.007886752,0.0,18196.996,1.4210855e-12,0.0
4.0,4,1,0.026056625,0.0021132487,0.0,8327.442,-0.0,0.0
4.0,4,2,0.028943375,0.0021132487,0.0,8327.442,-1.6342483e-12,0.0
4.0,4,3,0.026056625,0.007886752,0.0,8327.442,-0.0,0.0
4.0,4,4,0.028943375,0.007886752,0.0,8327.442,-1.563194e-12,0.0
6.0,1,1,0.011056624,0.0021132487,0.0,38810.652,-0.0,0.0
6.0,1,2,0.013943376,0.0021132487,0.0,38810.652,1.7053026e-12,0.0
6.0,1,3,0.011056624,0.007886752,0.0,38810.652,-0.0,0.0
6.0,1,4,0.013943376,0.007886752,0.0,38810.652,8.526513e-13,0.0
6.0,2,1,0.016056625,0.0021132487,0.0,25030.56,-1.1937118e-11,0.0
6.0,2,2,0.018943375,0.0021132487,0.0,25030.56,-4.49063e-11,0.0
6.0,2,3,0.016056625,0.007886752,0.0,25030.56,-1.1937118e-11,0.0
6.0,2,4,0.018943375,0.007886752,0.0,25030.56,-4.49063e-11,0.0
6.0,3,1,0.021056624,0.0021132487,0.0,15572.099,-4.49063e-11,0.0
6.0,3,2,0.023943376,0.0021132487,0.0,15572.099,-1.0942358e-11,0.0
6.0,3,3,0.021056624,0.007886752,0.0,15572.099,-4.49063e-11,0.0
6.0,3,4,0.023943376,0.007886752,0.0,15572.099,-1.080025e-11,0.0
6.0,4,1,0.026056625,0.0021132487,0.0,8462.6,-0.0,0.0
6.0,4,2,0.028943375,0.0021132487,0.0,8462.6,-1.563194e-12,0.0
6.0,4,3,0.026056625,0.007886752,0.0,8462.6,-0.0,0.0
6.0,4,4,0.028943375,0.007886752,0.0,8462.6,-1.563194e-12,0.0
8.0,1,1,0.011056624,0.0021132487,0.0,30954.43,-0.0,0.0
8.0,1,2,0.013943376,0.0021132487,0.0,30954.43,5.684342e-13,0.0
8.0,1,3,0.011056624,0.007886752,0.0,30954.43,-0.0,0.0
8.0,1,4,0.013943376,0.007886752,0.0,30954.43,8.526513e-13,0.0
8.0,2,1,0.016056625,0.0021132487,0.0,20557.11,-0.0,0.0
8.0,2,2,0.018943375,0.0021132487,0.0,20557.11,-0.0,0.0
8.0,2,3,0.016056625,0.007886752,0.0,20557.11,-0.0,0.0
8.0,2,4,0.018943375,0.007886752,0.0,20557.11,-0.0,0.0
8.0,3,1,0.021056624,0.0021132487,0.0,13601.779,-0.0,0.0
8.0,3,2,0.023943376,0.0021132487,0.0,13601.779,1.1368684e-12,0.0
8.0,3,3,0.021056624,0.007886752,0.0,13601.779,-0.0,0.0
8.0,3,4,0.023943376,0.007886752,0.0,13601.779,7.1054274e-13,0.0
8.0,4,1,0.026056625,0.0021132487,0.0,8407.775,-0.0,0.0
8.0,4,2,0.028943375,0.0021132487,0.0,8407.775,-1.4921397e-12,0.0
8.0,4,3,0.026056625,0.007886752,0.0,8407.775,-0.0,0.0
8.0,4,4,0.028943375,0.007886752,0.0,8407.775,-1.563194e-12,0.0
10.0,1,1,0.011056624,0.0021132487,0.0,26193.273,-0.0,0.0
10.0,1,2,0.013943376,0.0021132487,0.0,26193.273,5.684342e-13,0.0
10.0,1,3,0.011056624,0.007886752,0.0,26193.273,-0.0,0.0
10.0,1,4,0.013943376,0.007886752,0.0,26193.273,8.526513e-13,0.0
10.0,2,1,0.016056625,0.0021132487,0.0,17756.041,-5.684342e-13,0.0
10.0,2,2,0.018943375,0.0021132487,0.0,17756.041,1.4210855e-13,0.0
10.0,2,3,0.016056625,0.007886752,0.0,17756.041,-5.684342e-13,0.0
10.0,2,4,0.018943375,0.007886752,0.0,17756.041,1.4210855e-13,0.0
10.0,3,1,0.021056624,0.0021132487,0.0,12314.401,-0.0,0.0
10.0,3,2,0.023943376,0.0021132487,0.0,12314.401,1.1368684e-12,0.0
10.0,3,3,0.021056624,0.007886752,0.0,12314.401,-0.0,0.0
10.0,3,4,0.023943376,0.007886752,0.0,12314.401,1.1368684e-12,0.0
10.0,4,1,0.026056625,0.0021132487,0.0,8347.051,-1.1937118e-11,0.0
10.0,4,2,0.028943375,0.0021132487,0.0,8347.051,-4.639844e-11,0.0
10.0,4,3,0.026056625,0.007886752,0.0,8347.051,-1.1937118e-11,0.0
10.0,4,4,0.028943375,0.007886752,0.0,8347.051,-4.654055e-11,0.0
12.0,1,1,0.011056624,0.0021132487,0.0,23230.102,5.684342e-13,0.0
12.0,1,2,0.013943376,0.0021132487,0.0,23230.102,5.684342e-13,0.0
12.0,1,3,0.011056624,0.007886752,0.0,23230.102,5.684342e-13,0.0
12.0,1,4,0.013943376,0.007886752,0.0,23230.102,7.1054274e-13,0.0
12.0,2,1,0.016056625,0.0021132487,0.0,15994.841,-0.0,0.0
