time,element,point,x,y,z,qx,qy,qz
2.0,1,1,0.0010566243,0.0021132487,0.0021132487,53082.043,4.2632564e-12,4.8316906e-12
2.0,1,2,0.003943376,0.0021132487,0.0021132487,53082.043,1.66267e-11,1.3784529e-11
2.0,1,3,0.0010566243,0.007886752,0.0021132487,53082.043,4.2632564e-12,-1.7053026e-11
2.0,1,4,0.003943376,0.007886752,0.0021132487,53082.043,1.66267e-11,-6.2243544e-11
2.0,1,5,0.0010566243,0.0021132487,0.007886752,53082.043,-1.5916157e-11,4.8316906e-12
2.0,1,6,0.003943376,0.0021132487,0.007886752,53082.043,-6.1106675e-11,1.5916157e-11
2.0,1,7,0.0010566243,0.007886752,0.007886752,53082.043,-1.8189894e-11,-1.7053026e-11
2.0,1,8,0.003943376,0.007886752,0.007886752,53082.043,-6.2243544e-11,-6.252776e-11
2.0,2,1,0.0060566245,0.0021132487,0.0021132487,34717.3,1.4779289e-11,5.968559e-12
2.0,2,2,0.008943376,0.0021132487,0.0021132487,34717.3,4.3343107e-12,-3.7374548e-11
2.0,2,3,0.0060566245,0.007886752,0.0021132487,34717.3,1.4495072e-11,-7.617018e-11
2.0,2,4,0.008943376,0.007886752,0.0021132487,34717.3,4.3343107e-12,-6.622258e-11
2.0,2,5,0.0060566245,0.0021132487,0.007886752,34717.3,-6.366463e-11,5.968559e-12
2.0,2,6,0.008943376,0.0021132487,0.007886752,34717.3,-1.6768809e-11,-3.460343e-11
2.0,2,7,0.0060566245,0.007886752,0.007886752,34717.3,-6.139089e-11,-7.503331e-11
2.0,2,8,0.008943376,0.007886752,0.007886752,34717.3,-1.7053026e-11,-6.7075234e-11
2.0,3,1,0.011056624,0.0021132487,0.0021132487,20692.217,2.7000624e-12,-5.4996008e-11
2.0,3,2,0.013943376,0.0021132487,0.0021132487,20692.217,1.7763568e-13,-5.6523675e-11
2.0,3,3,0.011056624,0.007886752,0.0021132487,20692.217,2.7000624e-12,-5.9117156e-11
2.0,3,4,0.013943376,0.007886752,0.0021132487,20692.217,3.5527137e-13,-5.6559202e-11
2.0,3,5,0.011056624,0.0021132487,0.007886752,20692.217,1.7053026e-12,-5.4143356e-11
2.0,3,6,0.013943376,0.0021132487,0.007886752,20692.217,-2.842171e-13,-5.6559202e-11
2.0,3,7,0.011056624,0.007886752,0.007886752,20692.217,1.7053026e-12,-5.854872e-11
2.0,3,8,0.013943376,0.007886752,0.007886752,20692.217,-2.842171e-13,-5.6274985e-11
2.0,4,1,0.016056625,0.0021132487,0.0021132487,9253.662,-0.0,-5.6559202e-11
2.0,4,2,0.018943375,0.0021132487,0.0021132487,9253.662,-5.3290705e-14,-5.783818e-11
2.0,4,3,0.016056625,0.007886752,0.0021132487,9253.662,-0.0,-5.684342e-11
2.0,4,4,0.018943375,0.007886752,0.0021132487,9253.662,-5.3290705e-14,-5.890399e-11
2.0,4,5,0.016056625,0.0021132487,0.007886752,9253.662,2.842171e-13,-5.6061822e-11
2.0,4,6,0.018943375,0.0021132487,0.007886752,9253.662,-4.2632564e-13,-5.769607e-11
2.0,4,7,0.016056625,0.007886752,0.007886752,9253.662,2.842171e-13,-5.6559202e-11
2.0,4,8,0.018943375,0.007886752,0.007886752,9253.662,-4.973799e-13,-5.840661e-11
4.0,1,1,0.0010566243,0.0021132487,0.0021132487,24375.424,2.5579538e-12,2.4158453e-12
4.0,1,2,0.003943376,0.0021132487,0.0021132487,24375.424,9.201528e-12,9.627854e-12
4.0,1,3,0.0010566243,0.007886752,0.0021132487,24375.424,2.5579538e-12,9.663381e-12
4.0,1,4,0.003943376,0.007886752,0.0021132487,24375.424,9.201528e-12,3.510081e-11
4.0,1,5,0.0010566243,0.0021132487,0.007886752,24375.424,9.663381e-12,2.4158453e-12
4.0,1,6,0.003943376,0.0021132487,0.007886752,24375.424,3.5669245e-11,8.988366e-12
4.0,1,7,0.0010566243,0.007886752,0.007886752,24375.424,1.0231815e-11,9.663381e-12
4.0,1,8,0.003943376,0.007886752,0.007886752,24375.424,3.4532377e-11,3.4958703e-11
4.0,2,1,0.0060566245,0.0021132487,0.0021132487,20787.096,8.526513e-12,2.1316282e-11
4.0,2,2,0.008943376,0.0021132487,0.0021132487,20787.096,2.593481e-12,4.924061e-11
4.0,2,3,0.0060566245,0.007886752,0.0021132487,20787.096,7.958079e-12,4.604317e-11
4.0,2,4,0.008943376,0.007886752,0.0021132487,20787.096,2.593481e-12,5.1585403e-11
4.0,2,5,0.0060566245,0.0021132487,0.007886752,20787.096,3.4674486e-11,2.1316282e-11
4.0,2,6,0.008943376,0.0021132487,0.007886752,20787.096,9.379164e-12,4.952483e-11
4.0,2,7,0.0060566245,0.007886752,0.007886752,20787.096,3.524292e-11,4.6611603e-11
4.0,2,8,0.008943376,0.007886752,0.007886752,20787.096,9.094947e-12,5.186962e-11
4.0,3,1,0.011056624,0.0021132487,0.0021132487,15457.494,1.563194e-12,5.854872e-11
4.0,3,2,0.013943376,0.0021132487,0.0021132487,15457.494,1.4210855e-13,5.6559202e-11
4.0,3,3,0.011056624,0.007886752,0.0021132487,15457.494,1.7053026e-12,5.5422333e-11
4.0,3,4,0.013943376,0.007886752,0.0021132487,15457.494,3.1974423e-13,5.6985527e-11
4.0,3,5,0.011056624,0.0021132487,0.007886752,15457.494,8.526513e-13,5.869083e-11
4.0,3,6,0.013943376,0.0021132487,0.007886752,15457.494,-1.4210855e-13,5.709211e-11
4.0,3,7,0.011056624,0.007886752,0.007886752,15457.494,1.4210855e-12,5.5990768e-11
4.0,3,8,0.013943376,0.007886752,0.007886752,15457.494,-1.4210855e-13,5.6985527e-11
4.0,4,1,0.016056625,0.0021132487,0.0021132487,9473.551,-9.663381e-12,4.7677418e-11
4.0,4,2,0.018943375,0.0021132487,0.0021132487,9473.551,-3.55449e-11,2.0428104e-11
4.0,4,3,0.016056625,0.007886752,0.0021132487,9473.551,-9.663381e-12,5.4285465e-11
4.0,4,4,0.018943375,0.007886752,0.0021132487,9473.551,-3.55449e-11,4.540368e-11
4.0,4,5,0.016056625,0.0021132487,0.007886752,9473.551,-2.2737368e-12,4.7819526e-11
4.0,4,6,0.018943375,0.0021132487,0.007886752,9473.551,-1.0018653e-11,2.085443e-11
4.0,4,7,0.016056625,0.007886752,0.007886752,9473.551,-2.5579538e-12,5.4569682e-11
4.0,4,8,0.018943375,0.007886752,0.007886752,9473.551,-1.0160761e-11,4.540368e-11
6.0,1,1,0.0010566243,0.0021132487,0.0021132487,14786.776,-9.379164e-12,-9.379164e-12
6.0,1,2,0.003943376,0.0021132487,0.0021132487,14786.776,-3.524292e-11,-3.5527137e-11
6.0,1,3,0.0010566243,0.007886752,0.0021132487,14786.776,-9.379164e-12,-2.5579538e-12
6.0,1,4,0.003943376,0.007886752,0.0021132487,14786.776,-3.524292e-11,-9.947598e-12
6.0,1,5,0.0010566243,0.0021132487,0.007886752,14786.776,-2.5579538e-12,-9.379164e-12
6.0,1,6,0.003943376,0.0021132487,0.007886752,14786.776,-9.663381e-12,-3.584688e-11
6.0,1,7,0.0010566243,0.007886752,0.007886752,14786.776,-2.842171e-12,-2.2737368e-12
6.0,1,8,0.003943376,0.007886752,0.007886752,14786.776,-9.663381e-12,-9.80549e-12
6.0,2,1,0.0060566245,0.0021132487,0.0021132487,13588.195,-3.858247e-11,-2.5863756e-11
6.0,2,2,0.008943376,0.0021132487,0.0021132487,13588.195,-1.886491e-11,2.7640112e-11
6.0,2,3,0.0060566245,0.007886752,0.0021132487,13588.195,-3.8937742e-11,-7.958079e-12
6.0,2,4,0.008943376,0.007886752,0.0021132487,13588.195,-1.886491e-11,4.689582e-12
6.0,2,5,0.0060566245,0.0021132487,0.007886752,13588.195,-1.9326762e-11,-2.5863756e-11
6.0,2,6,0.008943376,0.0021132487,0.007886752,13588.195,-3.7800874e-11,2.7586822e-11
6.0,2,7,0.0060566245,0.007886752,0.007886752,13588.195,-1.9326762e-11,-7.6738615e-12
6.0,2,8,0.008943376,0.007886752,0.007886752,13588.195,-3.82272e-11,5.186962e-12
6.0,3,1,0.011056624,0.0021132487,0.0021132487,11489.752,-5.5422333e-12,2.692957e-11
6.0,3,2,0.013943376,0.0021132487,0.0021132487,11489.752,6.838974e-12,-2.6343372e-11
6.0,3,3,0.011056624,0.007886752,0.0021132487,11489.752,-5.471179e-12,5.684342e-12
6.0,3,4,0.013943376,0.007886752,0.0021132487,11489.752,7.0166095e-12,-6.6080474e-12
6.0,3,5,0.011056624,0.0021132487,0.007886752,11489.752,-2.5011104e-11,2.7213787e-11
6.0,3,6,0.013943376,0.0021132487,0.007886752,11489.752,2.6076918e-11,-2.6361135e-11
6.0,3,7,0.011056624,0.007886752,0.007886752,11489.752,-2.4726887e-11,5.684342e-12
6.0,3,8,0.013943376,0.007886752,0.007886752,11489.752,2.6076918e-11,-6.6080474e-12
6.0,4,1,0.016056625,0.0021132487,0.0021132487,8895.341,1.8829382e-11,-2.5579538e-11
6.0,4,2,0.018943375,0.0021132487,0.0021132487,8895.341,3.7871928e-11,2.5064395e-11
6.0,4,3,0.016056625,0.007886752,0.0021132487,8895.341,1.8829382e-11,-7.1054274e-12
6.0,4,4,0.018943375,0.007886752,0.0021132487,8895.341,3.7871928e-11,5.0448534e-12
6.0,4,5,0.016056625,0.0021132487,0.007886752,8895.341,3.7800874e-11,-2.543743e-11
6.0,4,6,0.018943375,0.0021132487,0.007886752,8895.341,1.8545165e-11,2.4922286e-11
6.0,4,7,0.016056625,0.007886752,0.007886752,8895.341,3.808509e-11,-6.8212103e-12
6.0,4,8,0.018943375,0.007886752,0.007886752,8895.341,1.8403057e-11,5.2580162e-12
8.0,1,1,0.0010566243,0.0021132487,0.0021132487,10993.655,-0.0,-0.0
8.0,1,2,0.003943376,0.0021132487,0.0021132487,10993.655,-3.5527137e-14,-3.1974423e-13
8.0,1,3,0.0010566243,0.007886752,0.0021132487,10993.655,-0.0,-0.0
8.0,1,4,0.003943376,0.007886752,0.0021132487,10993.655,-3.5527137e-14,-2.842171e-13
8.0,1,5,0.0010566243,0.0021132487,0.007886752,10993.655,-0.0,-0.0
8.0,1,6,0.003943376,0.0021132487,0.007886752,10993.655,-2.842171e-13,-3.375078e-13
8.0,1,7,0.0010566243,0.007886752,0.007886752,10993.655,-0.0,-2.842171e-13
8.0,1,8,0.003943376,0.007886752,0.007886752,10993.655,-0.0,-0.0
8.0,2,1,0.0060566245,0.0021132487,0.0021132487,10519.515,-7.81597e-13,-2.1316282e-13
8.0,2,2,0.008943376,0.0021132487,0.0021132487,10519.515,1.7763568e-14,1.0480505e-12
8.0,2,3,0.0060566245,0.007886752,0.0021132487,10519.515,-7.81597e-13,-5.684342e-13
8.0,2,4,0.008943376,0.007886752,0.0021132487,10519.515,1.7763568e-14,-1.6342483e-12
8.0,2,5,0.0060566245,0.0021132487,0.007886752,10519.515,-2.842171e-13,-2.1316282e-13
8.0,2,6,0.008943376,0.0021132487,0.007886752,10519.515,-0.0,9.769963e-13
8.0,2,7,0.0060566245,0.007886752,0.007886752,10519.515,-5.684342e-13,-5.684342e-13
8.0,2,8,0.008943376,0.007886752,0.007886752,10519.515,-2.842171e-13,-1.7763568e-12
