time,element,point,x,y,z,qx,qy,qz
1.0,1,1,0.01055752,0.0011339935,0.0,994.5561,13.419957,0.0
1.0,1,2,0.012474913,0.0011579692,0.0,1022.74414,13.394056,0.0
1.0,1,3,0.014394598,0.0011819451,0.0,1050.8568,14.016102,0.0
1.0,1,4,0.010569902,0.005013524,0.0,994.4187,24.460325,0.0
1.0,1,5,0.012526788,0.00506,0.0,1024.3583,24.928114,0.0
1.0,1,6,0.014481226,0.0051064757,0.0,1054.3584,26.004,0.0
1.0,1,7,0.010582284,0.008893055,0.0,995.1688,35.49786,0.0
1.0,1,8,0.0125786625,0.0089620305,0.0,1026.7864,36.451347,0.0
1.0,1,9,0.014567855,0.009031006,0.0,1058.6128,37.975277,0.0
1.0,2,1,0.015513146,0.0011958987,0.0,1080.8511,14.323204,0.0
1.0,2,2,0.017439436,0.0012198745,0.0,1140.8645,14.626696,0.0
1.0,2,3,0.019371256,0.0012438503,0.0,1200.5304,15.288586,0.0
1.0,2,4,0.015617286,0.005133524,0.0,1085.4635,26.70818,0.0
1.0,2,5,0.017564671,0.00518,0.0,1146.3032,27.966482,0.0
1.0,2,6,0.01950615,0.0052264757,0.0,1207.5057,29.557571,0.0
1.0,2,7,0.015721425,0.00907115,0.0,1091.8254,39.046886,0.0
1.0,2,8,0.017689908,0.0091401255,0.0,1153.5261,41.24984,0.0
1.0,2,9,0.019641044,0.009209101,0.0,1216.3177,43.764343,0.0
1.0,3,1,0.020498274,0.001257804,0.0,1240.4606,15.802877,0.0
1.0,3,2,0.022439435,0.0012817797,0.0,1313.6975,16.255796,0.0
1.0,3,3,0.02438613,0.0013057556,0.0,1386.519,16.699354,0.0
1.0,3,4,0.020633167,0.005253524,0.0,1247.788,30.658157,0.0
1.0,3,5,0.022564672,0.0053,0.0,1319.9655,32.22213,0.0
1.0,3,6,0.024490269,0.0053464756,0.0,1392.5874,33.751884,0.0
1.0,3,7,0.02076806,0.009249245,0.0,1257.1816,45.443676,0.0
1.0,3,8,0.022689907,0.00931822,0.0,1328.3628,48.12209,0.0
1.0,3,9,0.024594408,0.009387196,0.0,1400.8485,50.7479,0.0
1.0,4,1,0.025521616,0.0013197092,0.0,1431.3556,17.159481,0.0
1.0,4,2,0.027474914,0.0013436851,0.0,1511.9316,17.464342,0.0
1.0,4,3,0.029430503,0.0013676608,0.0,1592.3268,17.127283,0.0
1.0,4,4,0.025608243,0.005373524,0.0,1436.8806,34.741295,0.0
1.0,4,5,0.027526788,0.00542,0.0,1514.3168,35.77669,0.0
1.0,4,6,0.029442886,0.0054664756,0.0,1591.968,36.10683,0.0
1.0,4,7,0.025694871,0.009427339,0.0,1443.7764,52.293816,0.0
1.0,4,8,0.027578663,0.009496315,0.0,1517.964,54.07298,0.0
1.0,4,9,0.029455269,0.009565291,0.0,1592.7491,55.082935,0.0
