time,node,temperature,reaction
2.0,1,400.0,28.218704223632812
2.0,2,364.0708312988281,0.0
2.0,3,364.0708312988281,0.0
2.0,4,400.0,28.218704223632812
2.0,5,345.2718811035156,0.0
2.0,6,345.2718811035156,0.0
2.0,7,335.6806640625,0.0
2.0,8,335.6806640625,0.0
2.0,9,331.887939453125,0.0
2.0,10,331.887939453125,0.0
4.0,1,400.0,16.53199005126953
4.0,2,378.9508056640625,0.0
4.0,3,378.9508056640625,0.0
4.0,4,400.0,16.53199005126953
4.0,5,365.5099792480469,0.0
4.0,6,365.5099792480469,0.0
4.0,7,357.3046569824219,0.0
4.0,8,357.3046569824219,0.0
4.0,9,353.0484924316406,0.0
4.0,10,353.0484924316406,0.0
6.0,1,400.0,11.70390510559082
6.0,2,385.0981140136719,0.0
6.0,3,385.0981140136719,0.0
6.0,4,400.0,11.70390510559082
6.0,5,375.1125793457031,0.0
6.0,6,375.1125793457031,0.0
6.0,7,368.4129943847656,0.0
6.0,8,368.4129943847656,0.0
6.0,9,364.1938171386719,0.0
6.0,10,364.1938171386719,0.0
8.0,1,400.0,9.383355140686035
8.0,2,388.052734375,0.0
8.0,3,388.052734375,0.0
8.0,4,400.0,9.383355140686035
8.0,5,379.8355407714844,0.0
8.0,6,379.8355407714844,0.0
8.0,7,373.96917724609375,0.0
8.0,8,373.96917724609375,0.0
8.0,9,369.8008117675781,0.0
8.0,10,369.8008117675781,0.0
10.0,1,400.0,8.236273765563965
10.0,2,389.51324462890625,0.0
10.0,3,389.51324462890625,0.0
10.0,4,400.0,8.236273765563965
10.0,5,382.17919921875,0.0
10.0,6,382.17919921875,0.0
10.0,7,376.7353515625,0.0
10.0,8,376.7353515625,0.0
10.0,9,372.5956115722656,0.0
10.0,10,372.5956115722656,0.0
12.0,1,400.0,7.666415214538574
12.0,2,390.23883056640625,0.0
12.0,3,390.23883056640625,0.0
12.0,4,400.0,7.666415214538574
12.0,5,383.3442687988281,0.0
12.0,6,383.3442687988281,0.0
12.0,7,378.111328125,0.0
12.0,8,378.111328125,0.0
12.0,9,373.9861755371094,0.0
12.0,10,373.9861755371094,0.0
14.0,1,400.0,7.383059024810791
14.0,2,390.599609375,0.0
14.0,3,390.599609375,0.0
14.0,4,400.0,7.383059024810791
14.0,5,383.9236755371094,0.0
14.0,6,383.9236755371094,0.0
14.0,7,378.7956848144531,0.0
14.0,8,378.7956848144531,0.0
14.0,9,374.67779541015625,0.0
14.0,10,374.67779541015625,0.0
16.0,1,400.0,7.24213981628418
16.0,2,390.7790222167969,0.0
16.0,3,390.7790222167969,0.0
16.0,4,400.0,7.24213981628418
16.0,5,384.2118225097656,0.0
16.0,6,384.2118225097656,0.0
16.0,7,379.13604736328125,0.0
16.0,8,379.13604736328125,0.0
16.0,9,375.02178955078125,0.0
16.0,10,375.02178955078125,0.0
18.0,1,400.0,7.172055721282959
18.0,2,390.8682556152344,0.0
18.0,3,390.8682556152344,0.0
18.0,4,400.0,7.172055721282959
18.0,5,384.3551330566406,0.0
18.0,6,384.3551330566406,0.0
18.0,7,379.3052978515625,0.0
18.0,8,379.3052978515625,0.0
18.0,9,375.19287109375,0.0
18.0,10,375.19287109375,0.0
20.0,1,400.0,7.137200355529785
20.0,2,390.9126281738281,0.0
20.0,3,390.9126281738281,0.0
20.0,4,400.0,7.137200355529785
20.0,5,384.4264221191406,0.0
20.0,6,384.4264221191406,0.0
20.0,7,379.3894958496094,0.0
20.0,8,379.3894958496094,0.0
20.0,9,375.2779541015625,0.0
20.0,10,375.2779541015625,0.0
