time,element,point,x,y,z,qx,qy,qz
1.0,1,1,0.0010566243,0.0021132487,0.0021132487,1250.0,-1.9202417e-10,-9.0372154e-11
1.0,1,2,0.003943376,0.0021132487,0.0021132487,1250.0,-1.8504975e-10,-1.162781e-10
1.0,1,3,0.0010566243,0.007886752,0.0021132487,1250.0,-1.9202417e-10,-1.4903634e-10
1.0,1,4,0.003943376,0.007886752,0.0021132487,1250.0,-1.8504975e-10,-1.5599078e-10
1.0,1,5,0.0010566243,0.0021132487,0.007886752,1250.0,-2.50715e-10,-9.0372154e-11
1.0,1,6,0.003943376,0.0021132487,0.007886752,1250.0,-2.2484237e-10,-1.1624479e-10
1.0,1,7,0.0010566243,0.007886752,0.007886752,1250.0,-2.5067948e-10,-1.4900081e-10
1.0,1,8,0.003943376,0.007886752,0.007886752,1250.0,-2.2486013e-10,-1.5601742e-10
1.0,2,1,0.0060566245,0.0021132487,0.0021132487,1750.0,-1.8451907e-10,-1.5153212e-10
1.0,2,2,0.008943376,0.0021132487,0.0021132487,1750.0,-1.8943291e-10,-2.2212232e-10
1.0,2,3,0.0060566245,0.007886752,0.0021132487,1750.0,-1.8449242e-10,-1.567102e-10
1.0,2,4,0.008943376,0.007886752,0.0021132487,1750.0,-1.8943291e-10,-1.5184298e-10
1.0,2,5,0.0060566245,0.0021132487,0.007886752,1750.0,-1.895728e-10,-1.5153212e-10
1.0,2,6,0.008943376,0.0021132487,0.007886752,1750.0,-1.1878498e-10,-2.2212898e-10
1.0,2,7,0.0060566245,0.007886752,0.007886752,1750.0,-1.8953727e-10,-1.567102e-10
1.0,2,8,0.008943376,0.007886752,0.007886752,1750.0,-1.187761e-10,-1.5181634e-10
1.0,3,1,0.011056624,0.0021132487,0.0021132487,2250.0,-1.7028157e-10,-1.9110047e-10
1.0,3,2,0.013943376,0.0021132487,0.0021132487,2250.0,-1.1369572e-10,-3.6131098e-11
1.0,3,3,0.011056624,0.007886752,0.0021132487,2250.0,-1.7021051e-10,-1.347189e-10
1.0,3,4,0.013943376,0.007886752,0.0021132487,2250.0,-1.13717924e-10,-9.2814645e-11
1.0,3,5,0.011056624,0.0021132487,0.007886752,2250.0,-1.13473675e-10,-1.9102941e-10
1.0,3,6,0.013943376,0.0021132487,0.007886752,2250.0,-1.7054802e-10,-3.6064485e-11
1.0,3,7,0.011056624,0.007886752,0.007886752,2250.0,-1.13473675e-10,-1.347189e-10
1.0,3,8,0.013943376,0.007886752,0.007886752,2250.0,-1.7051249e-10,-9.285017e-11
1.0,4,1,0.016056625,0.0021132487,0.0021132487,2750.0,-1.2757795e-10,-2.5792701e-11
1.0,4,2,0.018943375,0.0021132487,0.0021132487,2750.0,-2.2230218e-10,-1.5365043e-10
1.0,4,3,0.016056625,0.007886752,0.0021132487,2750.0,-1.2757795e-10,-5.4996008e-11
1.0,4,4,0.018943375,0.007886752,0.0021132487,2750.0,-2.2230218e-10,6.4304118e-12
1.0,4,5,0.016056625,0.0021132487,0.007886752,2750.0,-1.5667467e-10,-2.5810465e-11
1.0,4,6,0.018943375,0.0021132487,0.007886752,2750.0,-6.201262e-11,-1.5368595e-10
1.0,4,7,0.016056625,0.007886752,0.007886752,2750.0,-1.5667467e-10,-5.4924953e-11
1.0,4,8,0.018943375,0.007886752,0.007886752,2750.0,-6.206591e-11,6.412648e-12
