time,element,point,x,y,z,qx,qy,qz
2.0,1,1,0.010563509,0.0011270166,0.0,131132.95,1.3408368e-11,0.0
2.0,1,2,0.0125,0.0011270166,0.0,101264.15,-1.015788e-10,0.0
2.0,1,3,0.014436492,0.0011270166,0.0,74853.62,-1.6528318e-10,0.0
2.0,1,4,0.010563509,0.005,0.0,131132.95,6.704184e-12,0.0
2.0,1,5,0.0125,0.005,0.0,101264.15,-0.0,0.0
2.0,1,6,0.014436492,0.005,0.0,74853.62,-5.1556218e-11,0.0
2.0,1,7,0.010563509,0.008872983,0.0,131132.95,2.6816736e-11,0.0
2.0,1,8,0.0125,0.008872983,0.0,101264.15,8.253278e-11,0.0
2.0,1,9,0.014436492,0.008872983,0.0,74853.62,5.9138014e-11,0.0
2.0,2,1,0.0155635085,0.0011270166,0.0,62945.113,-1.7799122e-10,0.0
2.0,2,2,0.0175,0.0011270166,0.0,49152.5,-1.2630451e-10,0.0
2.0,2,3,0.019436492,0.0011270166,0.0,36413.004,-1.3975474e-12,0.0
2.0,2,4,0.0155635085,0.005,0.0,62945.113,-8.157931e-11,0.0
2.0,2,5,0.0175,0.005,0.0,49152.5,-7.176393e-11,0.0
2.0,2,6,0.019436492,0.005,0.0,36413.004,-1.8982179e-11,0.0
2.0,2,7,0.0155635085,0.008872983,0.0,62945.113,1.7799122e-11,0.0
2.0,2,8,0.0175,0.008872983,0.0,49152.5,-0.0,0.0
2.0,2,9,0.019436492,0.008872983,0.0,36413.004,-5.1709255e-11,0.0
2.0,3,1,0.020563507,0.0011270166,0.0,31120.367,2.2080237e-11,0.0
2.0,3,2,0.0225,0.0011270166,0.0,23742.67,-8.129641e-12,0.0
2.0,3,3,0.024436492,0.0011270166,0.0,16695.727,2.7391223e-11,0.0
2.0,3,4,0.020563507,0.005,0.0,31120.367,-5.8171133e-12,0.0
2.0,3,5,0.0225,0.005,0.0,23742.67,-0.0,0.0
2.0,3,6,0.024436492,0.005,0.0,16695.727,1.6701965e-13,0.0
2.0,3,7,0.020563507,0.008872983,0.0,31120.367,-2.4840267e-11,0.0
2.0,3,8,0.0225,0.008872983,0.0,23742.67,-8.129641e-12,0.0
2.0,3,9,0.024436492,0.008872983,0.0,16695.727,1.0021179e-12,0.0
