time,node,temperature,reaction
2.0,1,400.0,-0.6647390723228455
2.0,2,366.32171630859375,0.0
2.0,3,366.32171630859375,0.0
2.0,4,400.0,-0.6647390723228455
2.0,5,400.0,-0.6647390723228455
2.0,6,366.32171630859375,0.0
2.0,7,366.32171630859375,0.0
2.0,8,400.0,-0.6647390723228455
2.0,9,381.1497497558594,0.0
2.0,10,366.32171630859375,0.0
2.0,11,381.1497497558594,0.0
2.0,12,400.0,2.658956289291382
2.0,13,400.0,2.658956289291382
2.0,14,366.32171630859375,0.0
2.0,15,366.32171630859375,0.0
2.0,16,400.0,2.658956289291382
2.0,17,381.1497497558594,0.0
2.0,18,366.32171630859375,0.0
2.0,19,381.1497497558594,0.0
2.0,20,400.0,2.658956289291382
2.0,21,346.8709411621094,0.0
2.0,22,346.8709411621094,0.0
2.0,23,346.8709411621094,0.0
2.0,24,346.8709411621094,0.0
2.0,25,355.244384765625,0.0
2.0,26,346.8709411621094,0.0
2.0,27,355.244384765625,0.0
2.0,28,346.8709411621094,0.0
2.0,29,346.8709411621094,0.0
2.0,30,355.244384765625,0.0
2.0,31,346.8709411621094,0.0
2.0,32,355.244384765625,0.0
2.0,33,336.2461242675781,0.0
2.0,34,336.2461242675781,0.0
2.0,35,336.2461242675781,0.0
2.0,36,336.2461242675781,0.0
2.0,37,340.658935546875,0.0
2.0,38,336.2461242675781,0.0
2.0,39,340.658935546875,0.0
2.0,40,336.2461242675781,0.0
2.0,41,336.2461242675781,0.0
2.0,42,340.658935546875,0.0
2.0,43,336.2461242675781,0.0
2.0,44,340.658935546875,0.0
2.0,45,331.9176025390625,0.0
2.0,46,331.9176025390625,0.0
2.0,47,331.9176025390625,0.0
2.0,48,331.9176025390625,0.0
2.0,49,333.38232421875,0.0
2.0,50,331.9176025390625,0.0
2.0,51,333.38232421875,0.0
2.0,52,331.9176025390625,0.0
2.0,53,331.9176025390625,0.0
2.0,54,333.38232421875,0.0
2.0,55,331.9176025390625,0.0
2.0,56,333.38232421875,0.0
4.0,1,400.0,-0.3035704791545868
4.0,2,382.5715026855469,0.0
4.0,3,382.5715026855469,0.0
4.0,4,400.0,-0.3035704791545868
4.0,5,400.0,-0.3035704791545868
4.0,6,382.5715026855469,0.0
4.0,7,382.5715026855469,0.0
4.0,8,400.0,-0.3035704791545868
4.0,9,391.0041198730469,0.0
4.0,10,382.5715026855469,0.0
4.0,11,391.0041198730469,0.0
4.0,12,400.0,1.2142819166183472
4.0,13,400.0,1.2142819166183472
4.0,14,382.5715026855469,0.0
4.0,15,382.5715026855469,0.0
4.0,16,400.0,1.2142819166183472
4.0,17,391.0041198730469,0.0
4.0,18,382.5715026855469,0.0
4.0,19,391.0041198730469,0.0
4.0,20,400.0,1.2142819166183472
4.0,21,368.6074523925781,0.0
4.0,22,368.6074523925781,0.0
4.0,23,368.6074523925781,0.0
4.0,24,368.6074523925781,0.0
4.0,25,375.05242919921875,0.0
4.0,26,368.6074523925781,0.0
4.0,27,375.05242919921875,0.0
4.0,28,368.6074523925781,0.0
4.0,29,368.6074523925781,0.0
4.0,30,375.05242919921875,0.0
4.0,31,368.6074523925781,0.0
4.0,32,375.05242919921875,0.0
4.0,33,359.1557312011719,0.0
4.0,34,359.1557312011719,0.0
4.0,35,359.1557312011719,0.0
4.0,36,359.1557312011719,0.0
4.0,37,363.3050537109375,0.0
4.0,38,359.1557312011719,0.0
4.0,39,363.3050537109375,0.0
4.0,40,359.1557312011719,0.0
4.0,41,359.1557312011719,0.0
4.0,42,363.3050537109375,0.0
4.0,43,359.1557312011719,0.0
4.0,44,363.3050537109375,0.0
4.0,45,354.2450256347656,0.0
4.0,46,354.2450256347656,0.0
4.0,47,354.2450256347656,0.0
4.0,48,354.2450256347656,0.0
4.0,49,356.1452941894531,0.0
4.0,50,354.2450256347656,0.0
4.0,51,356.1452941894531,0.0
4.0,52,354.2450256347656,0.0
4.0,53,354.2450256347656,0.0
4.0,54,356.1452941894531,0.0
4.0,55,354.2450256347656,0.0
4.0,56,356.1452941894531,0.0
6.0,1,400.0,-0.19010908901691437
6.0,2,388.863037109375,0.0
6.0,3,388.863037109375,0.0
6.0,4,400.0,-0.19010908901691437
6.0,5,400.0,-0.19010908901691437
6.0,6,388.863037109375,0.0
6.0,7,388.863037109375,0.0
6.0,8,400.0,-0.19010908901691437
6.0,9,394.3321228027344,0.0
6.0,10,388.863037109375,0.0
6.0,11,394.3321228027344,0.0
6.0,12,400.0,0.7604363560676575
6.0,13,400.0,0.7604363560676575
6.0,14,388.863037109375,0.0
6.0,15,388.863037109375,0.0
6.0,16,400.0,0.7604363560676575
6.0,17,394.3321228027344,0.0
6.0,18,388.863037109375,0.0
6.0,19,394.3321228027344,0.0
6.0,20,400.0,0.7604363560676575
6.0,21,379.1575927734375,0.0
6.0,22,379.1575927734375,0.0
6.0,23,379.1575927734375,0.0
6.0,24,379.1575927734375,0.0
6.0,25,383.76214599609375,0.0
6.0,26,379.1575927734375,0.0
6.0,27,383.76214599609375,0.0
6.0,28,379.1575927734375,0.0
6.0,29,379.1575927734375,0.0
6.0,30,383.76214599609375,0.0
6.0,31,379.1575927734375,0.0
6.0,32,383.76214599609375,0.0
6.0,33,371.77032470703125,0.0
6.0,34,371.77032470703125,0.0
6.0,35,371.77032470703125,0.0
6.0,36,371.77032470703125,0.0
6.0,37,375.14141845703125,0.0
6.0,38,371.77032470703125,0.0
6.0,39,375.14141845703125,0.0
6.0,40,371.77032470703125,0.0
6.0,41,371.77032470703125,0.0
6.0,42,375.14141845703125,0.0
6.0,43,371.77032470703125,0.0
6.0,44,375.14141845703125,0.0
6.0,45,367.0604553222656,0.0
6.0,46,367.0604553222656,0.0
6.0,47,367.0604553222656,0.0
6.0,48,367.0604553222656,0.0
6.0,49,369.0747985839844,0.0
6.0,50,367.0604553222656,0.0
6.0,51,369.0747985839844,0.0
6.0,52,367.0604553222656,0.0
6.0,53,367.0604553222656,0.0
6.0,54,369.0747985839844,0.0
6.0,55,367.0604553222656,0.0
6.0,56,369.0747985839844,0.0
8.0,1,400.0,-0.13570517301559448
8.0,2,391.9894714355469,0.0
8.0,3,391.9894714355469,0.0
8.0,4,400.0,-0.13570517301559448
8.0,5,400.0,-0.13570517301559448
8.0,6,391.9894714355469,0.0
8.0,7,391.9894714355469,0.0
8.0,8,400.0,-0.13570517301559448
8.0,9,395.9458312988281,0.0
8.0,10,391.9894714355469,0.0
8.0,11,395.9458312988281,0.0
8.0,12,400.0,0.5428206920623779
8.0,13,400.0,0.5428206920623779
8.0,14,391.9894714355469,0.0
8.0,15,391.9894714355469,0.0
8.0,16,400.0,0.5428206920623779
8.0,17,395.9458312988281,0.0
8.0,18,391.9894714355469,0.0
8.0,19,395.9458312988281,0.0
8.0,20,400.0,0.5428206920623779
8.0,21,384.71038818359375,0.0
8.0,22,384.71038818359375,0.0
8.0,23,384.71038818359375,0.0
8.0,24,384.71038818359375,0.0
8.0,25,388.2196350097656,0.0
8.0,26,384.71038818359375,0.0
8.0,27,388.2196350097656,0.0
8.0,28,384.71038818359375,0.0
8.0,29,384.71038818359375,0.0
8.0,30,388.2196350097656,0.0
8.0,31,384.71038818359375,0.0
