time,node,temperature,reaction
1.0,1,400.0,-0.9170702695846558
1.0,2,395.6353454589844,0.0
1.0,3,400.0009765625,0.0
1.0,4,450.0,-0.41676127910614014
1.0,5,450.0,-0.4167504608631134
1.0,6,399.9957580566406,0.0
1.0,7,404.36138916015625,0.0
1.0,8,500.0,0.08355855941772461
1.0,9,416.3590087890625,0.0
1.0,10,397.8037414550781,0.0
1.0,11,424.9995422363281,0.0
1.0,12,425.0,0.665222704410553
1.0,13,425.0,0.6651146411895752
1.0,14,397.7979431152344,0.0
1.0,15,402.201171875,0.0
1.0,16,475.0,2.668189287185669
1.0,17,424.99884033203125,0.0
1.0,18,402.20111083984375,0.0
1.0,19,433.6393737792969,0.0
1.0,20,475.0,2.6683099269866943
1.0,21,349.2458801269531,0.0
1.0,22,300.0,0.21551711857318878
1.0,23,300.0,0.43015995621681213
1.0,24,350.030517578125,0.0
1.0,25,349.9051208496094,0.0
1.0,26,300.0,0.21524129807949066
1.0,27,300.0,0.42997708916664124
1.0,28,350.6123046875,0.0
1.0,29,324.93548583984375,0.0
1.0,30,300.0,-0.8461031913757324
1.0,31,325.0130310058594,0.0
1.0,32,349.45330810546875,0.0
1.0,33,349.6412658691406,0.0
1.0,34,300.0,-0.8295183777809143
1.0,35,300.0,-1.670514702796936
1.0,36,350.2720642089844,0.0
1.0,37,325.03472900390625,0.0
1.0,38,300.0,-0.8475993871688843
1.0,39,325.1150207519531,0.0
1.0,40,350.0654602050781,0.0
1.0,41,300.0,0.2149391770362854
1.0,42,349.8616027832031,0.0
1.0,43,300.0,0.21466335654258728
1.0,44,350.5208435058594,0.0
1.0,45,300.0,-0.8459042310714722
1.0,46,325.0419921875,0.0
1.0,47,349.8289489746094,0.0
1.0,48,300.0,-0.8332709074020386
1.0,49,350.2193908691406,0.0
1.0,50,300.0,-0.847400426864624
1.0,51,325.1412353515625,0.0
1.0,52,350.44110107421875,0.0
