time,node,temperature,reaction
1.0,1,400.0,-0.5204240083694458
1.0,2,378.3940124511719,0.0
1.0,3,378.3940124511719,0.0
1.0,4,400.0,-0.5204240083694458
1.0,5,400.0,-0.5204240083694458
1.0,6,378.3940124511719,0.0
1.0,7,378.3940124511719,0.0
1.0,8,400.0,-0.5204240083694458
1.0,9,389.3973083496094,0.0
1.0,10,378.3940124511719,0.0
1.0,11,389.3973083496094,0.0
1.0,12,400.0,2.082796096801758
1.0,13,400.0,2.082796096801758
1.0,14,378.3940124511719,0.0
1.0,15,378.3940124511719,0.0
1.0,16,400.0,2.082796096801758
1.0,17,389.3973083496094,0.0
1.0,18,378.3940124511719,0.0
1.0,19,389.3973083496094,0.0
1.0,20,400.0,2.082796096801758
1.0,21,354.9665832519531,0.0
1.0,22,354.9665832519531,0.0
1.0,23,354.9665832519531,0.0
1.0,24,354.9665832519531,0.0
1.0,25,366.9382019042969,0.0
1.0,26,354.9665832519531,0.0
1.0,27,366.9382019042969,0.0
1.0,28,354.9665832519531,0.0
1.0,29,354.9665832519531,0.0
1.0,30,366.9382019042969,0.0
1.0,31,354.9665832519531,0.0
1.0,32,366.9382019042969,0.0
1.0,33,329.1421813964844,0.0
1.0,34,329.1421813964844,0.0
1.0,35,329.1421813964844,0.0
1.0,36,329.1421813964844,0.0
1.0,37,342.4007568359375,0.0
1.0,38,329.1421813964844,0.0
1.0,39,342.4007568359375,0.0
1.0,40,329.1421813964844,0.0
1.0,41,329.1421813964844,0.0
1.0,42,342.4007568359375,0.0
1.0,43,329.1421813964844,0.0
1.0,44,342.4007568359375,0.0
1.0,45,300.0,0.5212917327880859
1.0,46,300.0,0.5212917327880859
1.0,47,300.0,0.5212917327880859
1.0,48,300.0,0.5212917327880859
1.0,49,315.06396484375,0.0
1.0,50,300.0,-2.0843563079833984
1.0,51,315.06396484375,0.0
1.0,52,300.0,-2.0843563079833984
1.0,53,300.0,-2.0843563079833984
1.0,54,315.06396484375,0.0
1.0,55,300.0,-2.0843563079833984
1.0,56,315.06396484375,0.0
