time,element,point,x,y,z,qx,qy,qz
1.0,1,1,0.012113249,0.0010566243,0.0,42553.19,-0.0,0.0
1.0,1,2,0.017886752,0.0010566243,0.0,42553.19,-9.094947e-12,0.0
1.0,1,3,0.012113249,0.003943376,0.0,42553.19,-0.0,0.0
1.0,1,4,0.017886752,0.003943376,0.0,42553.19,-1.5916157e-11,0.0
1.0,2,1,0.012113249,0.0060566245,0.0,42553.19,-0.0,0.0
1.0,2,2,0.017886752,0.0060566245,0.0,42553.19,-9.094947e-12,0.0
1.0,2,3,0.012113249,0.008943376,0.0,42553.19,-0.0,0.0
1.0,2,4,0.017886752,0.008943376,0.0,42553.19,-9.094947e-12,0.0
1.0,3,1,0.022113249,0.0021132487,0.0,25531.914,-8.867573e-11,0.0
1.0,3,2,0.027886752,0.0021132487,0.0,25531.914,-2.2737368e-11,0.0
1.0,3,3,0.022113249,0.007886752,0.0,25531.914,-8.867573e-11,0.0
1.0,3,4,0.027886752,0.007886752,0.0,25531.914,-2.3305802e-11,0.0
