time,element,point,x,y,z,qx,qy,qz
1.0,1,1,0.0013670167,0.0011270166,0.0011270166,-29150.525,-40252.1,-39117.652
1.0,1,2,0.00524,0.0011270166,0.0011270166,15484.123,-9910.704,-9346.235
1.0,1,3,0.009112983,0.0011270166,0.0011270166,60118.77,-1837.6011,-1814.8163
1.0,1,4,0.0012170166,0.005,0.0011270166,9802.126,-37450.25,-37406.56
1.0,1,5,0.00509,0.005,0.0011270166,32168.48,-8697.254,-9011.2
1.0,1,6,0.008962983,0.005,0.0011270166,54534.832,-2212.5537,-2855.8367
1.0,1,7,0.0013670167,0.008872983,0.0011270166,50623.758,-40827.684,-35520.5
1.0,1,8,0.00524,0.008872983,0.0011270166,50721.816,-10213.304,-8198.432
1.0,1,9,0.009112983,0.008872983,0.0011270166,50819.88,-1867.217,-3116.3582
1.0,1,10,0.0012770167,0.0011270166,0.005,10219.804,-37318.2,-37440.816
1.0,1,11,0.00515,0.0011270166,0.005,32614.455,-9097.139,-8637.139
1.0,1,12,0.009022984,0.0011270166,0.005,55009.11,-3144.3726,-2073.4583
1.0,1,13,0.0011270166,0.005,0.005,48926.203,-37477.855,-37484.867
1.0,1,14,0.005,0.005,0.005,49052.562,-8819.729,-8832.574
1.0,1,15,0.008872983,0.005,0.005,49178.918,-2429.8958,-2420.2766
1.0,1,16,0.0012770167,0.008872983,0.005,89804.35,-43802.1,-37440.816
1.0,1,17,0.00515,0.008872983,0.005,67662.414,-11257.121,-8637.139
1.0,1,18,0.009022984,0.008872983,0.005,45520.477,-980.433,-2073.4583
1.0,1,19,0.0013670167,0.0011270166,0.008872983,50696.824,-34243.36,-39474.95
1.0,1,20,0.00524,0.0011270166,0.008872983,50851.48,-7952.9004,-9571.769
1.0,1,21,0.009112983,0.0011270166,0.008872983,51006.137,-3930.7356,-1908.5834
1.0,1,22,0.0012170166,0.005,0.008872983,89346.71,-37450.25,-41260.074
1.0,1,23,0.00509,0.005,0.008872983,67233.07,-8697.254,-10283.603
1.0,1,24,0.008962983,0.005,0.008872983,45119.434,-2212.5537,-1547.128
1.0,1,25,0.0013670167,0.008872983,0.008872983,130471.11,-46836.426,-43072.098
1.0,1,26,0.00524,0.008872983,0.008872983,86089.17,-12171.107,-10719.572
1.0,1,27,0.009112983,0.008872983,0.008872983,41707.242,225.91753,-607.04144
1.0,2,1,0.0113670165,0.0011270166,0.0011270166,48404.14,-1582.5007,-1161.7556
1.0,2,2,0.01524,0.0011270166,0.0011270166,48782.074,936.43933,506.29117
1.0,2,3,0.019112984,0.0011270166,0.0011270166,49160.01,3203.8699,1924.2295
1.0,2,4,0.011217017,0.005,0.0011270166,49958.113,-468.33252,-1065.5159
1.0,2,5,0.01509,0.005,0.0011270166,50084.54,-101.56057,580.35834
1.0,2,6,0.018962983,0.005,0.0011270166,50210.97,13.701847,1976.124
1.0,2,7,0.0113670165,0.008872983,0.0011270166,49389.19,569.5339,-1074.2167
1.0,2,8,0.01524,0.008872983,0.0011270166,49264.11,-1176.8987,552.225
1.0,2,9,0.019112984,0.008872983,0.0011270166,49139.027,-3174.8408,1928.5581
1.0,2,10,0.011277016,0.0011270166,0.005,49535.98,-1478.1119,-461.96948
1.0,2,11,0.01515,0.0011270166,0.005,49663.81,1014.158,-98.879295
1.0,2,12,0.019022983,0.0011270166,0.005,49791.637,3254.9185,14.10237
1.0,2,13,0.0111270165,0.005,0.005,51084.027,-457.89304,-458.83078
1.0,2,14,0.015,0.005,0.005,50960.344,-95.67784,-97.11062
1.0,2,15,0.018872984,0.005,0.005,50836.664,15.027833,14.501036
1.0,2,16,0.011277016,0.008872983,0.005,50511.918,486.7299,-461.96948
1.0,2,17,0.01515,0.008872983,0.005,50136.727,-1242.146,-98.879295
1.0,2,18,0.019022983,0.008872983,0.005,49761.54,-3222.5315,14.10237
1.0,2,19,0.0113670165,0.0011270166,0.008872983,49380.43,-1494.323,192.4429
1.0,2,20,0.01524,0.0011270166,0.008872983,49258.15,980.3904,-726.1756
1.0,2,21,0.019112984,0.0011270166,0.008872983,49135.867,3203.5942,-1894.9026
1.0,2,22,0.011217017,0.005,0.008872983,50931.66,-468.33252,102.60786
1.0,2,23,0.01509,0.005,0.008872983,50557.87,-101.56057,-796.57806
1.0,2,24,0.018962983,0.005,0.008872983,50184.082,13.701847,-1945.8724
1.0,2,25,0.0113670165,0.008872983,0.008872983,50365.48,481.35608,104.903915
1.0,2,26,0.01524,0.008872983,0.008872983,49740.184,-1220.8497,-772.1094
1.0,2,27,0.019112984,0.008872983,0.008872983,49114.883,-3174.5652,-1899.2312
