time,node,temperature,reaction
1.0,1,400.0,6.554352760314941
1.0,2,356.6688232421875,0.0
1.0,3,356.6688232421875,0.0
1.0,4,400.0,6.554352760314941
1.0,5,374.7234802246094,0.0
1.0,6,356.6688232421875,0.0
1.0,7,374.7234802246094,0.0
1.0,8,400.0,26.217411041259766
1.0,9,325.3741149902344,0.0
1.0,10,300.0,-6.554352760314941
1.0,11,300.0,-6.554352760314941
1.0,12,325.3741149902344,0.0
1.0,13,311.4183349609375,0.0
1.0,14,300.0,-26.217411041259766
1.0,15,311.4183349609375,0.0
1.0,16,325.3741149902344,0.0
