time,element,point,x,y,z,qx,qy,qz
2.0,1,1,0.011056624,0.0021132487,0.0,71858.34,-0.0,0.0
2.0,1,2,0.013943376,0.0021132487,0.0,71858.34,1.7053026e-12,0.0
2.0,1,3,0.011056624,0.007886752,0.0,71858.34,-0.0,0.0
2.0,1,4,0.013943376,0.007886752,0.0,71858.34,2.2737368e-12,0.0
2.0,2,1,0.016056625,0.0021132487,0.0,37597.92,-0.0,0.0
2.0,2,2,0.018943375,0.0021132487,0.0,37597.92,-0.0,0.0
2.0,2,3,0.016056625,0.007886752,0.0,37597.92,-0.0,0.0
2.0,2,4,0.018943375,0.007886752,0.0,37597.92,-0.0,0.0
2.0,3,1,0.021056624,0.0021132487,0.0,19182.414,-0.0,0.0
2.0,3,2,0.023943376,0.0021132487,0.0,19182.414,1.7053026e-12,0.0
2.0,3,3,0.021056624,0.007886752,0.0,19182.414,-0.0,0.0
2.0,3,4,0.023943376,0.007886752,0.0,19182.414,1.7053026e-12,0.0
2.0,4,1,0.026056625,0.0021132487,0.0,7585.462,-1.1937118e-11,0.0
2.0,4,2,0.028943375,0.0021132487,0.0,7585.462,-4.639844e-11,0.0
2.0,4,3,0.026056625,0.007886752,0.0,7585.462,-1.1937118e-11,0.0
2.0,4,4,0.028943375,0.007886752,0.0,7585.462,-4.6327386e-11,0.0
4.0,1,1,0.011056624,0.0021132487,0.0,42098.367,-0.0,0.0
4.0,1,2,0.013943376,0.0021132487,0.0,42098.367,1.1368684e-12,0.0
4.0,1,3,0.011056624,0.007886752,0.0,42098.367,-0.0,0.0
4.0,1,4,0.013943376,0.007886752,0.0,42098.367,1.4210855e-12,0.0
4.0,2,1,0.016056625,0.0021132487,0.0,26881.693,-0.0,0.0
4.0,2,2,0.018943375,0.0021132487,0.0,26881.693,2.842171e-13,0.0
4.0,2,3,0.016056625,0.007886752,0.0,26881.693,-0.0,0.0
4.0,2,4,0.018943375,0.007886752,0.0,26881.693,2.842171e-13,0.0
4.0,3,1,0.021056624,0.0021132487,0.0,16410.627,-0.0,0.0
4.0,3,2,0.023943376,0.0021132487,0.0,16410.627,1.2789769e-12,0.0
4.0,3,3,0.021056624,0.007886752,0.0,16410.627,-0.0,0.0
4.0,3,4,0.023943376,0.007886752,0.0,16410.627,1.1368684e-12,0.0
4.0,4,1,0.026056625,0.0021132487,0.0,8512.332,-0.0,0.0
4.0,4,2,0.028943375,0.0021132487,0.0,8512.332,-1.563194e-12,0.0
4.0,4,3,0.026056625,0.007886752,0.0,8512.332,-0.0,0.0
4.0,4,4,0.028943375,0.007886752,0.0,8512.332,-1.563194e-12,0.0
6.0,1,1,0.011056624,0.0021132487,0.0,29803.75,-0.0,0.0
6.0,1,2,0.013943376,0.0021132487,0.0,29803.75,5.684342e-13,0.0
6.0,1,3,0.011056624,0.007886752,0.0,29803.75,-0.0,0.0
6.0,1,4,0.013943376,0.007886752,0.0,29803.75,8.526513e-13,0.0
6.0,2,1,0.016056625,0.0021132487,0.0,19971.111,-0.0,0.0
6.0,2,2,0.018943375,0.0021132487,0.0,19971.111,-0.0,0.0
6.0,2,3,0.016056625,0.007886752,0.0,19971.111,-0.0,0.0
6.0,2,4,0.018943375,0.007886752,0.0,19971.111,-0.0,0.0
6.0,3,1,0.021056624,0.0021132487,0.0,13399.176,-0.0,0.0
6.0,3,2,0.023943376,0.0021132487,0.0,13399.176,1.1368684e-12,0.0
6.0,3,3,0.021056624,0.007886752,0.0,13399.176,-0.0,0.0
6.0,3,4,0.023943376,0.007886752,0.0,13399.176,9.947598e-13,0.0
6.0,4,1,0.026056625,0.0021132487,0.0,8438.343,-0.0,0.0
6.0,4,2,0.028943375,0.0021132487,0.0,8438.343,-1.4921397e-12,0.0
6.0,4,3,0.026056625,0.007886752,0.0,8438.343,-0.0,0.0
6.0,4,4,0.028943375,0.007886752,0.0,8438.343,-1.6342483e-12,0.0
8.0,1,1,0.011056624,0.0021132487,0.0,23894.518,5.684342e-13,0.0
8.0,1,2,0.013943376,0.0021132487,0.0,23894.518,4.2632564e-13,0.0
8.0,1,3,0.011056624,0.007886752,0.0,23894.518,5.684342e-13,0.0
8.0,1,4,0.013943376,0.007886752,0.0,23894.518,7.1054274e-13,0.0
8.0,2,1,0.016056625,0.0021132487,0.0,16434.38,-0.0,0.0
8.0,2,2,0.018943375,0.0021132487,0.0,16434.38,-0.0,0.0
8.0,2,3,0.016056625,0.007886752,0.0,16434.38,-0.0,0.0
8.0,2,4,0.018943375,0.007886752,0.0,16434.38,-0.0,0.0
8.0,3,1,0.021056624,0.0021132487,0.0,11732.745,-0.0,0.0
8.0,3,2,0.023943376,0.0021132487,0.0,11732.745,7.1054274e-13,0.0
8.0,3,3,0.021056624,0.007886752,0.0,11732.745,-0.0,0.0
8.0,3,4,0.023943376,0.007886752,0.0,11732.745,7.1054274e-13,0.0
8.0,4,1,0.026056625,0.0021132487,0.0,8336.746,-0.0,0.0
8.0,4,2,0.028943375,0.0021132487,0.0,8336.746,-1.563194e-12,0.0
8.0,4,3,0.026056625,0.007886752,0.0,8336.746,-0.0,0.0
8.0,4,4,0.028943375,0.007886752,0.0,8336.746,-1.4921397e-12,0.0
10.0,1,1,0.011056624,0.0021132487,0.0,20973.5,-0.0,0.0
10.0,1,2,0.013943376,0.0021132487,0.0,20973.5,7.1054274e-13,0.0
10.0,1,3,0.011056624,0.007886752,0.0,20973.5,-0.0,0.0
10.0,1,4,0.013943376,0.007886752,0.0,20973.5,4.2632564e-13,0.0
10.0,2,1,0.016056625,0.0021132487,0.0,14668.105,-0.0,0.0
10.0,2,2,0.018943375,0.0021132487,0.0,14668.105,-0.0,0.0
10.0,2,3,0.016056625,0.007886752,0.0,14668.105,-0.0,0.0
10.0,2,4,0.018943375,0.007886752,0.0,14668.105,-0.0,0.0
10.0,3,1,0.021056624,0.0021132487,0.0,10887.716,-0.0,0.0
10.0,3,2,0.023943376,0.0021132487,0.0,10887.716,6.3948846e-13,0.0
