time,element,point,x,y,z,qx,qy,qz
1.0,1,1,0.011056624,0.0021132487,0.0,1033.3334,-8.967049e-11,0.0
1.0,1,2,0.013943376,0.0021132487,0.0,1033.3334,-2.3998581e-11,0.0
1.0,1,3,0.011056624,0.007886752,0.0,1033.3334,-8.967049e-11,0.0
1.0,1,4,0.013943376,0.007886752,0.0,1033.3334,-2.3989699e-11,0.0
1.0,2,1,0.016056625,0.0021132487,0.0,1166.6666,-1.2008172e-11,0.0
1.0,2,2,0.018943375,0.0021132487,0.0,1166.6666,-4.4835247e-11,0.0
1.0,2,3,0.016056625,0.007886752,0.0,1166.6666,-1.2008172e-11,0.0
1.0,2,4,0.018943375,0.007886752,0.0,1166.6666,-4.4835247e-11,0.0
1.0,3,1,0.021056624,0.0021132487,0.0,1351.8518,-4.4835247e-11,0.0
1.0,3,2,0.023943376,0.0021132487,0.0,1351.8518,-1.1883827e-11,0.0
1.0,3,3,0.021056624,0.007886752,0.0,1351.8518,-4.4835247e-11,0.0
1.0,3,4,0.023943376,0.007886752,0.0,1351.8518,-1.1919354e-11,0.0
1.0,4,1,0.026056625,0.0021132487,0.0,1560.6061,1.2008172e-11,0.0
1.0,4,2,0.028943375,0.0021132487,0.0,1560.6061,4.455103e-11,0.0
1.0,4,3,0.026056625,0.007886752,0.0,1560.6061,1.2008172e-11,0.0
1.0,4,4,0.028943375,0.007886752,0.0,1560.6061,4.455103e-11,0.0
