time,node,temperature,reaction
1.0,1,334.0,0.0
1.0,2,333.375,0.0
1.0,3,333.375,0.0
1.0,4,334.0,0.0
1.0,5,334.0,0.0
1.0,6,333.375,0.0
1.0,7,333.375,0.0
1.0,8,334.0,0.0
1.0,9,333.71875,0.0
1.0,10,333.375,0.0
1.0,11,333.71875,0.0
1.0,12,334.0,0.0
1.0,13,334.0,0.0
1.0,14,333.375,0.0
1.0,15,333.375,0.0
1.0,16,334.0,0.0
1.0,17,333.71875,0.0
1.0,18,333.375,0.0
1.0,19,333.71875,0.0
1.0,20,334.0,0.0
1.0,21,332.5,0.0
1.0,22,332.5,0.0
1.0,23,332.5,0.0
1.0,24,332.5,0.0
1.0,25,332.96875,0.0
1.0,26,332.5,0.0
1.0,27,332.96875,0.0
1.0,28,332.5,0.0
1.0,29,332.5,0.0
1.0,30,332.96875,0.0
1.0,31,332.5,0.0
1.0,32,332.96875,0.0
1.0,33,331.375,0.0
1.0,34,331.375,0.0
1.0,35,331.375,0.0
1.0,36,331.375,0.0
1.0,37,331.96875,0.0
1.0,38,331.375,0.0
1.0,39,331.96875,0.0
1.0,40,331.375,0.0
1.0,41,331.375,0.0
1.0,42,331.96875,0.0
1.0,43,331.375,0.0
1.0,44,331.96875,0.0
1.0,45,330.0,0.0
1.0,46,330.0,0.0
1.0,47,330.0,0.0
1.0,48,330.0,0.0
1.0,49,330.71875,0.0
1.0,50,330.0,0.0
1.0,51,330.71875,0.0
1.0,52,330.0,0.0
1.0,53,330.0,0.0
1.0,54,330.71875,0.0
1.0,55,330.0,0.0
1.0,56,330.71875,0.0
