time,element,point,x,y,z,qx,qy,qz
1.0,1,1,0.0013670167,0.0011270166,0.0011270166,-29156.182,-40251.016,-39117.473
1.0,1,2,0.00524,0.0011270166,0.0011270166,15481.534,-9906.235,-9344.432
1.0,1,3,0.009112983,0.0011270166,0.0011270166,60119.25,-1833.0077,-1811.4413
1.0,1,4,0.0012170166,0.005,0.0011270166,9798.9375,-37450.062,-37406.246
1.0,1,5,0.00509,0.005,0.0011270166,32165.102,-8698.531,-9009.344
1.0,1,6,0.008962983,0.005,0.0011270166,54531.266,-2218.55,-2852.4917
1.0,1,7,0.0013670167,0.008872983,0.0011270166,50618.434,-40828.426,-35520.312
1.0,1,8,0.00524,0.008872983,0.0011270166,50713.047,-10219.848,-8196.9375
1.0,1,9,0.009112983,0.008872983,0.0011270166,50807.66,-1882.8197,-3113.6118
1.0,1,10,0.0012770167,0.0011270166,0.005,10214.888,-37317.008,-37440.82
1.0,1,11,0.00515,0.0011270166,0.005,32612.553,-9092.422,-8637.201
1.0,1,12,0.009022984,0.0011270166,0.005,55010.22,-3139.3853,-2073.6296
1.0,1,13,0.0011270166,0.005,0.005,48923.83,-37477.668,-37484.85
1.0,1,14,0.005,0.005,0.005,49049.94,-8821.011,-8832.536
1.0,1,15,0.008872983,0.005,0.005,49176.06,-2435.9016,-2420.2705
1.0,1,16,0.0012770167,0.008872983,0.005,89799.76,-43802.95,-37440.82
1.0,1,17,0.00515,0.008872983,0.005,67654.32,-11263.923,-8637.201
1.0,1,18,0.009022984,0.008872983,0.005,45508.887,-996.4482,-2073.6296
1.0,1,19,0.0013670167,0.0011270166,0.008872983,50691.11,-34242.188,-39475.137
1.0,1,20,0.00524,0.0011270166,0.008872983,50848.727,-7948.045,-9573.688
1.0,1,21,0.009112983,0.0011270166,0.008872983,51006.34,-3925.4543,-1912.2883
1.0,1,22,0.0012170166,0.005,0.008872983,89343.62,-37450.062,-41260.36
1.0,1,23,0.00509,0.005,0.008872983,67229.68,-8698.531,-10285.382
