time,element,point,x,y,z,qx,qy,qz
1.0,1,1,0.0005559255,0.0011346285,0.0011311759,1051.0752,19.259546,10.790032
1.0,1,2,0.0024682318,0.0011607868,0.0011454693,1226.8947,19.047146,10.57789
1.0,1,3,0.00438344,0.0011869451,0.0011597626,1402.1558,20.290457,11.189434
1.0,1,4,0.0005683076,0.0050141593,0.0011333583,1052.5365,31.616478,15.287634
1.0,1,5,0.0025201063,0.0050628176,0.0011551518,1234.1302,33.3879,15.421884
1.0,1,6,0.0044700685,0.005111476,0.001176945,1416.0215,36.470448,16.6368
1.0,1,7,0.0005806897,0.00889369,0.0011355409,1057.8447,43.96122,19.631319
1.0,1,8,0.0025719807,0.008964849,0.0011648342,1244.9695,47.680965,20.17863
1.0,1,9,0.004556697,0.009036006,0.0011941275,1433.2742,52.57574,22.06798
1.0,1,10,0.00056300097,0.001136811,0.0050085243,1051.802,23.761152,19.25265
1.0,1,11,0.0024978744,0.0011704693,0.0050378176,1230.938,23.888916,20.26194
1.0,1,12,0.0044329423,0.0012041276,0.005067111,1409.9966,25.72925,22.0438
1.0,1,13,0.0005753831,0.005016342,0.005010707,1053.689,35.969982,23.610653
1.0,1,14,0.0025497489,0.0050725,0.0050475,1239.1213,38.157482,25.033016
1.0,1,15,0.00451957,0.0051286584,0.0050842934,1425.3466,41.90281,27.478975
1.0,1,16,0.0005877652,0.008895872,0.005012889,1059.5316,48.166275,27.814543
1.0,1,17,0.0026016233,0.008974531,0.0050571826,1251.0056,52.377064,29.71611
1.0,1,18,0.0046061985,0.009053189,0.005101476,1444.1732,57.9997,32.89684
1.0,1,19,0.00057007646,0.0011389934,0.008885873,1054.9197,28.116304,27.710985
1.0,1,20,0.002527517,0.0011801517,0.008930166,1237.2832,28.634413,29.928698
1.0,1,21,0.004482444,0.00122131,0.008974459,1420.058,31.125704,32.87022
1.0,1,22,0.00058245857,0.0050185244,0.008888055,1057.3179,40.17676,31.929237
1.0,1,23,0.0025793915,0.0050821826,0.008939848,1246.4956,42.82971,34.626244
1.0,1,24,0.0045690723,0.005145841,0.008991642,1436.9716,47.29109,38.29221
1.0,1,25,0.0005948407,0.008898055,0.008890238,1063.7749,52.22435,35.993187
1.0,1,26,0.002631266,0.008984213,0.00894953,1259.5015,56.974796,39.2351
1.0,1,27,0.0046557006,0.009070371,0.009008824,1457.447,63.377926,43.695812
1.0,2,1,0.005499733,0.0012021689,0.0011680812,1505.6296,21.628162,11.899738
1.0,2,2,0.007423305,0.0012283272,0.0011823745,1682.6327,23.15035,12.699646
1.0,2,3,0.009353883,0.0012544855,0.0011966679,1858.3502,24.841997,13.613116
1.0,2,4,0.0056038722,0.005139794,0.0011896286,1521.3397,39.047314,17.787342
1.0,2,5,0.007548541,0.0051884525,0.0012114219,1698.948,43.050938,19.32078
1.0,2,6,0.009488775,0.005237111,0.0012332152,1877.3652,47.164692,20.94363
1.0,2,7,0.0057080113,0.0090774195,0.0012111759,1541.602,56.345966,23.69412
1.0,2,8,0.0076737767,0.009148578,0.0012404693,1719.9635,62.801952,26.069273
1.0,2,9,0.009623669,0.009219737,0.0012697626,1901.2373,69.32066,28.515808
1.0,2,10,0.005559241,0.0012237163,0.0050841593,1514.5753,27.501907,23.530312
1.0,2,11,0.0074948682,0.0012573745,0.0051134527,1691.9418,29.750877,25.850016
1.0,2,12,0.0094309645,0.0012910328,0.005142746,1869.2186,32.145844,28.259628
1.0,2,13,0.0056633805,0.0051613417,0.005105707,1531.6532,44.971886,29.456081
1.0,2,14,0.007620104,0.0052175,0.0051425,1709.7115,49.814705,32.61097
1.0,2,15,0.009565857,0.0052736583,0.0051792935,1889.7797,54.745872,35.832317
1.0,2,16,0.0057675196,0.009098968,0.005127254,1553.4564,62.3168,35.398422
1.0,2,17,0.0077453405,0.009177625,0.005171547,1732.3813,69.722664,39.49568
1.0,2,18,0.00970075,0.009256284,0.005215841,1915.4283,77.17141,43.64224
1.0,2,19,0.005618749,0.0012452636,0.009000237,1526.412,33.35834,35.11705
1.0,2,20,0.007566432,0.0012864219,0.009044531,1704.1771,36.425537,38.946568
1.0,2,21,0.009508046,0.0013275802,0.0090888245,1883.0508,39.622276,42.846645
1.0,2,22,0.0057228887,0.0051828893,0.009021785,1545.0123,50.87506,41.078655
1.0,2,23,0.007691668,0.0052465475,0.009073578,1723.5789,56.647007,45.844147
1.0,2,24,0.009642939,0.0053102057,0.009125371,1905.3605,62.49281,50.65762
1.0,2,25,0.005827028,0.009120515,0.009043332,1568.5046,68.26233,47.054325
1.0,2,26,0.007816903,0.009206673,0.009102626,1748.0767,76.70644,52.86196
1.0,2,27,0.009777832,0.009292831,0.009161918,1932.9875,85.181114,58.70141
1.0,3,1,0.010480899,0.0012697092,0.0012049865,1960.5568,26.360466,14.444863
1.0,3,2,0.012423305,0.0012958675,0.0012192798,2136.2964,28.063522,15.344949
1.0,3,3,0.014372717,0.0013220258,0.0012335731,2310.7812,29.420948,16.057615
1.0,3,4,0.010615792,0.0052654296,0.0012458988,1979.6228,50.086483,22.213469
1.0,3,5,0.012548541,0.0053140875,0.0012676921,2152.1226,54.213345,23.859312
1.0,3,6,0.014476855,0.005362746,0.0012894854,2325.4302,57.9335,25.194422
1.0,3,7,0.010750685,0.00926115,0.001286811,2003.2178,73.65636,30.2997
1.0,3,8,0.012673777,0.009332308,0.0013161043,2172.6257,80.21212,32.81044
1.0,3,9,0.014580995,0.009403466,0.0013453977,2344.8892,86.31428,34.894577
1.0,3,10,0.010557981,0.0013106215,0.0051597944,1971.4293,34.100872,29.958843
1.0,3,11,0.012494869,0.0013442797,0.0051890877,2145.3203,36.54746,32.34982
1.0,3,12,0.014432224,0.0013779381,0.005218381,2319.1384,38.526894,34.530056
1.0,3,13,0.010692874,0.0053063417,0.005200707,1991.9933,58.17335,38.031265
1.0,3,14,0.0126201045,0.0053625,0.0052375,2162.53,63.16219,41.274597
1.0,3,15,0.014536364,0.0054186583,0.0052742935,2335.047,67.624374,44.184517
1.0,3,16,0.010827767,0.009302062,0.005241619,2017.3254,82.08166,46.416737
1.0,3,17,0.01274534,0.009380721,0.005285912,2184.6873,89.61752,50.631374
1.0,3,18,0.014640503,0.009459378,0.0053302054,2356.0652,96.58245,54.397972
1.0,3,19,0.010635063,0.0013515338,0.009114603,1985.152,42.0788,45.414818
1.0,3,20,0.012566431,0.0013926921,0.009158895,2157.2285,45.37789,49.298466
1.0,3,21,0.014491732,0.0014338504,0.009203189,2330.4094,48.09557,52.952488
1.0,3,22,0.010769956,0.005347254,0.009155515,2007.4309,66.490456,53.786903
1.0,3,23,0.012691667,0.0054109124,0.009207308,2176.064,72.45005,58.62939
1.0,3,24,0.014595872,0.0054745707,0.009259101,2347.8435,77.77121,63.12074
1.0,3,25,0.010904849,0.009342974,0.009196427,2034.7191,90.72985,62.46742
1.0,3,26,0.012816904,0.009429133,0.00925572,2200.1233,99.35425,68.387436
1.0,3,27,0.014700011,0.009515291,0.009315014,2370.6982,107.29947,73.84344
1.0,4,1,0.015510457,0.0013372495,0.0012418916,2411.763,30.631027,16.712679
1.0,4,2,0.017468233,0.0013634078,0.001256185,2588.3909,31.598963,17.165527
1.0,4,3,0.019428909,0.0013895661,0.0012704784,2764.522,31.108278,16.734337
1.0,4,4,0.0155970855,0.0053910646,0.0013021689,2424.6157,60.30821,26.226835
1.0,4,5,0.017520105,0.005439723,0.0013239622,2594.2266,62.886024,27.23916
1.0,4,6,0.019441292,0.0054883813,0.0013457555,2764.216,63.86831,27.051287
1.0,4,7,0.015683714,0.009444879,0.0013624461,2440.5715,89.90971,36.370182
1.0,4,8,0.01757198,0.009516038,0.0013917395,2602.9207,94.12596,37.95945
1.0,4,9,0.019453673,0.009587196,0.0014210328,2766.4954,96.608345,38.031536
1.0,4,10,0.015559958,0.0013975268,0.0052354294,2419.0789,40.115646,35.915123
1.0,4,11,0.017497875,0.001431185,0.0052647227,2591.6138,41.64845,37.400578
1.0,4,12,0.019435985,0.0014648433,0.005294016,2764.159,41.408947,37.95618
1.0,4,13,0.015646586,0.0054513416,0.0052957064,2433.2136,70.41384,45.980335
1.0,4,14,0.01754975,0.0055075,0.0053325,2598.0894,73.57386,48.040592
1.0,4,15,0.019448366,0.005563658,0.0053692935,2763.8362,74.81367,48.848537
1.0,4,16,0.015733216,0.009505156,0.005355984,2450.509,100.63515,56.67405
1.0,4,17,0.017601624,0.009583815,0.005400277,2607.4622,105.451645,59.326977
1.0,4,18,0.019460749,0.009662474,0.0054445704,2766.1123,108.198364,60.404167
1.0,4,19,0.015609461,0.001457804,0.009228967,2428.376,50.12617,55.08507
1.0,4,20,0.017527517,0.0014989623,0.009273261,2596.7295,52.246464,57.612362
1.0,4,21,0.01944306,0.0015401205,0.009317554,2765.5923,52.281094,59.164173
1.0,4,22,0.01569609,0.005511619,0.009289244,2443.8486,81.0442,65.70067
1.0,4,23,0.017579392,0.0055752774,0.009341038,2603.892,84.809616,68.81841
1.0,4,24,0.019455442,0.0056389356,0.0093928315,2765.2878,86.33041,70.631874
1.0,4,25,0.015782718,0.0095654335,0.009349521,2462.5422,111.884056,76.94404
1.0,4,26,0.017631266,0.009651592,0.009408815,2613.9946,117.324615,80.670525
1.0,4,27,0.019467823,0.0097377505,0.009468108,2767.5974,120.359634,82.762825
