time,element,point,x,y,z,qx,qy,qz
2.0,1,1,0.0005635083,0.0011270166,0.0011270166,79818.88,5.684342e-12,-1.36424205e-11
2.0,1,2,0.0025,0.0011270166,0.0011270166,67356.586,-0.0,-5.7980287e-11
2.0,1,3,0.0044364915,0.0011270166,0.0011270166,54894.293,3.9790393e-12,-9.947598e-12
2.0,1,4,0.0005635083,0.005,0.0011270166,79818.88,1.1368684e-12,-2.7284841e-11
2.0,1,5,0.0025,0.005,0.0011270166,67356.586,5.684342e-13,-5.2295945e-11
2.0,1,6,0.0044364915,0.005,0.0011270166,54894.293,-2.842171e-12,-2.444267e-11
2.0,1,7,0.0005635083,0.008872983,0.0011270166,79818.88,-1.1368684e-12,-9.094947e-12
2.0,1,8,0.0025,0.008872983,0.0011270166,67356.586,5.684342e-13,-4.092726e-11
2.0,1,9,0.0044364915,0.008872983,0.0011270166,54894.293,-1.1084467e-11,-1.9326762e-11
2.0,1,10,0.0005635083,0.0011270166,0.005,79818.88,1.36424205e-11,-2.0828771e-11
2.0,1,11,0.0025,0.0011270166,0.005,67356.586,2.9558578e-11,-4.5068147e-11
2.0,1,12,0.0044364915,0.0011270166,0.005,54894.293,4.5474735e-11,-3.673115e-12
2.0,1,13,0.0005635083,0.005,0.005,79818.88,6.8212103e-12,-9.094947e-12
2.0,1,14,0.0025,0.005,0.005,67356.586,1.36424205e-11,-1.3966116e-11
2.0,1,15,0.0044364915,0.005,0.005,54894.293,6.8212103e-12,3.3821834e-11
2.0,1,16,0.0005635083,0.008872983,0.005,79818.88,-9.094947e-12,-4.5474735e-12
2.0,1,17,0.0025,0.008872983,0.005,67356.586,-4.5474735e-12,-5.684342e-13
2.0,1,18,0.0044364915,0.008872983,0.005,54894.293,-2.8990144e-11,4.2044392e-11
2.0,1,19,0.0005635083,0.0011270166,0.008872983,79818.88,2.842171e-11,-3.2969183e-11
2.0,1,20,0.0025,0.0011270166,0.008872983,67356.586,7.730705e-11,-4.1495696e-11
2.0,1,21,0.0044364915,0.0011270166,0.008872983,54894.293,1.03312914e-10,1.7053026e-12
2.0,1,22,0.0005635083,0.005,0.008872983,79818.88,1.36424205e-11,-1.8189894e-11
2.0,1,23,0.0025,0.005,0.008872983,67356.586,4.49063e-11,9.094947e-12
2.0,1,24,0.0044364915,0.005,0.008872983,54894.293,4.5474735e-11,7.503331e-11
2.0,1,25,0.0005635083,0.008872983,0.008872983,79818.88,1.1368684e-12,-0.0
2.0,1,26,0.0025,0.008872983,0.008872983,67356.586,1.080025e-11,4.5474735e-11
2.0,1,27,0.0044364915,0.008872983,0.008872983,54894.293,-1.9326762e-11,1.1368684e-10
2.0,2,1,0.0055635083,0.0011270166,0.0011270166,47279.184,5.684342e-12,-1.3073986e-11
2.0,2,2,0.0075,0.0011270166,0.0011270166,38901.504,1.9042545e-11,1.6768809e-11
2.0,2,3,0.009436492,0.0011270166,0.0011270166,30523.826,3.0340175e-11,-2.1813662e-11
2.0,2,4,0.0055635083,0.005,0.0011270166,47279.184,2.842171e-12,-1.8189894e-11
2.0,2,5,0.0075,0.005,0.0011270166,38901.504,5.684342e-12,-1.0231815e-11
2.0,2,6,0.009436492,0.005,0.0011270166,30523.826,-2.0676794e-11,1.2505552e-11
2.0,2,7,0.0055635083,0.008872983,0.0011270166,47279.184,-1.8758328e-11,-9.094947e-12
2.0,2,8,0.0075,0.008872983,0.0011270166,38901.504,-3.126388e-11,4.5474735e-12
2.0,2,9,0.009436492,0.008872983,0.0011270166,30523.826,-7.169376e-11,1.15960574e-10
2.0,2,10,0.0055635083,0.0011270166,0.005,47279.184,3.410605e-11,1.0250034e-11
2.0,2,11,0.0075,0.0011270166,0.005,38901.504,3.240075e-11,-5.968559e-12
2.0,2,12,0.009436492,0.0011270166,0.005,30523.826,-1.7053026e-12,-1.988381e-11
2.0,2,13,0.0055635083,0.005,0.005,47279.184,1.1368684e-11,2.8494583e-11
2.0,2,14,0.0075,0.005,0.005,38901.504,1.2505552e-11,-8.581169e-12
2.0,2,15,0.009436492,0.005,0.005,30523.826,6.536993e-12,-4.8449904e-11
2.0,2,16,0.0055635083,0.008872983,0.005,47279.184,-2.2737368e-11,4.574984e-11
2.0,2,17,0.0075,0.008872983,0.005,38901.504,-6.252776e-12,-5.1159077e-12
2.0,2,18,0.009436492,0.008872983,0.005,30523.826,-1.4210855e-13,-2.4348842e-11
2.0,2,19,0.0055635083,0.0011270166,0.008872983,47279.184,7.446488e-11,1.0231815e-11
2.0,2,20,0.0075,0.0011270166,0.008872983,38901.504,-1.4779289e-11,7.1054274e-12
2.0,2,21,0.009436492,0.0011270166,0.008872983,30523.826,-7.5885964e-11,-4.7108983e-11
2.0,2,22,0.0055635083,0.005,0.008872983,47279.184,3.126388e-11,7.2759576e-11
2.0,2,23,0.0075,0.005,0.008872983,38901.504,5.684342e-12,-2.046363e-11
2.0,2,24,0.009436492,0.005,0.008872983,30523.826,-2.4584779e-11,-8.014922e-11
2.0,2,25,0.0055635083,0.008872983,0.008872983,47279.184,-3.410605e-11,1.09139364e-10
2.0,2,26,0.0075,0.008872983,0.008872983,38901.504,1.6200374e-11,-4.3201e-11
2.0,2,27,0.009436492,0.008872983,0.008872983,30523.826,2.792433e-11,-1.5347723e-10
2.0,3,1,0.010563509,0.0011270166,0.0011270166,26824.236,2.1316282e-11,-1.4779289e-11
2.0,3,2,0.0125,0.0011270166,0.0011270166,21249.65,1.2931878e-11,-2.842171e-13
2.0,3,3,0.014436492,0.0011270166,0.0011270166,15675.0625,3.3395509e-12,5.186962e-12
2.0,3,4,0.010563509,0.005,0.0011270166,26824.236,-3.5811354e-11,3.4106051e-12
2.0,3,5,0.0125,0.005,0.0011270166,21249.65,-4.4764192e-11,2.046363e-11
2.0,3,6,0.014436492,0.005,0.0011270166,15675.0625,-5.719869e-11,-5.8264504e-12
2.0,3,7,0.010563509,0.008872983,0.0011270166,26824.236,-9.2370556e-11,1.2278178e-10
2.0,3,8,0.0125,0.008872983,0.0011270166,21249.65,-1.114131e-10,5.570655e-11
2.0,3,9,0.014436492,0.008872983,0.0011270166,15675.0625,-1.2558843e-10,1.9895197e-11
2.0,3,10,0.010563509,0.0011270166,0.005,26824.236,-2.1032065e-11,-3.786978e-11
2.0,3,11,0.0125,0.0011270166,0.005,21249.65,1.762146e-11,-6.962889e-11
2.0,3,12,0.014436492,0.0011270166,0.005,15675.0625,-6.181722e-12,-6.762537e-11
2.0,3,13,0.010563509,0.005,0.005,26824.236,-5.684342e-13,-6.791929e-11
2.0,3,14,0.0125,0.005,0.005,21249.65,-1.2505552e-11,-6.49565e-11
2.0,3,15,0.014436492,0.005,0.005,15675.0625,-4.504841e-11,-5.969419e-11
2.0,3,16,0.010563509,0.008872983,0.005,26824.236,1.1368684e-12,-2.6638906e-11
2.0,3,17,0.0125,0.008872983,0.005,21249.65,-2.046363e-11,-2.7134137e-11
2.0,3,18,0.014436492,0.008872983,0.005,15675.0625,-7.709389e-11,-1.9609906e-11
2.0,3,19,0.010563509,0.0011270166,0.008872983,26824.236,-8.185452e-11,-5.769607e-11
2.0,3,20,0.0125,0.0011270166,0.008872983,21249.65,-3.7374548e-11,-7.6738615e-11
2.0,3,21,0.014436492,0.0011270166,0.008872983,15675.0625,1.6342483e-12,-1.2192913e-10
2.0,3,22,0.010563509,0.005,0.008872983,26824.236,-2.1884716e-11,-1.2846613e-10
2.0,3,23,0.0125,0.005,0.008872983,21249.65,-7.1054274e-13,-1.2164492e-10
2.0,3,24,0.014436492,0.005,0.008872983,15675.0625,-9.4857455e-12,-9.563905e-11
2.0,3,25,0.010563509,0.008872983,0.008872983,26824.236,3.6379788e-11,-1.5234036e-10
2.0,3,26,0.0125,0.008872983,0.008872983,21249.65,3.1832315e-11,-1.0345502e-10
2.0,3,27,0.014436492,0.008872983,0.008872983,15675.0625,-3.2329694e-11,-6.1106675e-11
2.0,4,1,0.0155635085,0.0011270166,0.0011270166,12991.846,4.3343107e-11,3.126388e-12
2.0,4,2,0.0175,0.0011270166,0.0011270166,8657.066,4.5616844e-11,-4.4622084e-11
2.0,4,3,0.019436492,0.0011270166,0.0011270166,4322.2866,-7.830181e-11,-1.4646062e-10
2.0,4,4,0.0155635085,0.005,0.0011270166,12991.846,-1.6058266e-11,-1.6484591e-11
2.0,4,5,0.0175,0.005,0.0011270166,8657.066,5.684342e-11,-8.611778e-11
2.0,4,6,0.019436492,0.005,0.0011270166,4322.2866,1.1723955e-12,-1.171685e-10
2.0,4,7,0.0155635085,0.008872983,0.0011270166,12991.846,-7.432277e-11,-2.16005e-11
2.0,4,8,0.0175,0.008872983,0.0011270166,8657.066,6.771472e-11,-7.332801e-11
2.0,4,9,0.019436492,0.008872983,0.0011270166,4322.2866,8.023804e-11,-6.565415e-11
2.0,4,10,0.0155635085,0.0011270166,0.005,12991.846,7.1054274e-12,-4.5576504e-11
2.0,4,11,0.0175,0.0011270166,0.005,8657.066,8.526513e-12,-1.167307e-11
2.0,4,12,0.019436492,0.0011270166,0.005,4322.2866,-8.533618e-11,-3.2173801e-12
2.0,4,13,0.0155635085,0.005,0.005,12991.846,-1.6200374e-11,-4.7952014e-11
2.0,4,14,0.0175,0.005,0.005,8657.066,5.840661e-11,-2.842171e-11
2.0,4,15,0.019436492,0.005,0.005,4322.2866,2.7391422e-11,-7.2269044e-12
2.0,4,16,0.0155635085,0.008872983,0.005,12991.846,-3.1548097e-11,-1.9002208e-11
2.0,4,17,0.0175,0.008872983,0.005,8657.066,1.0260237e-10,-1.1439738e-11
2.0,4,18,0.019436492,0.008872983,0.005,4322.2866,1.4242829e-10,2.3321392e-11
2.0,4,19,0.0155635085,0.0011270166,0.008872983,12991.846,1.563194e-12,-9.6349595e-11
2.0,4,20,0.0175,0.0011270166,0.008872983,8657.066,-3.126388e-11,3.3821834e-11
2.0,4,21,0.019436492,0.0011270166,0.008872983,4322.2866,-1.2011725e-10,1.3656631e-10
2.0,4,22,0.0155635085,0.005,0.008872983,12991.846,9.947598e-12,-6.5938366e-11
2.0,4,23,0.0175,0.005,0.008872983,8657.066,5.684342e-11,1.6768809e-11
2.0,4,24,0.019436492,0.005,0.008872983,4322.2866,2.7462477e-11,1.121947e-10
2.0,4,25,0.0155635085,0.008872983,0.008872983,12991.846,2.0889956e-11,-1.9326762e-11
2.0,4,26,0.0175,0.008872983,0.008872983,8657.066,1.4587442e-10,3.8653525e-11
2.0,4,27,0.019436492,0.008872983,0.008872983,4322.2866,1.749001e-10,1.09992015e-10
4.0,1,1,0.0005635083,0.0011270166,0.0011270166,36602.223,3.7516656e-11,-2.2737368e-12
4.0,1,2,0.0025,0.0011270166,0.0011270166,34856.965,1.1510792e-10,1.080025e-11
4.0,1,3,0.0044364915,0.0011270166,0.0011270166,33111.707,1.2903456e-10,7.879919e-11
4.0,1,4,0.0005635083,0.005,0.0011270166,36602.223,2.046363e-11,-1.8189894e-11
4.0,1,5,0.0025,0.005,0.0011270166,34856.965,5.0590643e-11,-4.7748472e-11
4.0,1,6,0.0044364915,0.005,0.0011270166,33111.707,2.046363e-11,-4.8316906e-12
4.0,1,7,0.0005635083,0.008872983,0.0011270166,36602.223,2.842171e-12,-1.8189894e-11
4.0,1,8,0.0025,0.008872983,0.0011270166,34856.965,-1.6200374e-11,-3.410605e-11
4.0,1,9,0.0044364915,0.008872983,0.0011270166,33111.707,-1.0729195e-10,5.9117156e-11
4.0,1,10,0.0005635083,0.0011270166,0.005,36602.223,1.1368684e-11,-1.2694512e-11
4.0,1,11,0.0025,0.0011270166,0.005,34856.965,2.6716407e-11,-2.9368064e-11
4.0,1,12,0.0044364915,0.0011270166,0.005,33111.707,1.3073986e-11,-4.2843507e-12
4.0,1,13,0.0005635083,0.005,0.005,36602.223,1.1368684e-11,-2.842171e-11
4.0,1,14,0.0025,0.005,0.005,34856.965,2.842171e-11,-8.48841e-11
4.0,1,15,0.0044364915,0.005,0.005,33111.707,1.080025e-11,-7.503331e-11
4.0,1,16,0.0005635083,0.008872983,0.005,36602.223,1.36424205e-11,-2.9558578e-11
4.0,1,17,0.0025,0.008872983,0.005,34856.965,3.1832315e-11,-7.332801e-11
4.0,1,18,0.0044364915,0.008872983,0.005,33111.707,2.3590019e-11,-2.2262636e-11
4.0,1,19,0.0005635083,0.0011270166,0.008872983,36602.223,-8.526513e-12,-2.1032065e-11
4.0,1,20,0.0025,0.0011270166,0.008872983,34856.965,-6.338041e-11,-7.219114e-11
4.0,1,21,0.0044364915,0.0011270166,0.008872983,33111.707,-1.2114754e-10,-9.2015284e-11
4.0,1,22,0.0005635083,0.005,0.008872983,36602.223,2.842171e-12,-4.092726e-11
4.0,1,23,0.0025,0.005,0.008872983,34856.965,6.252776e-12,-1.3073986e-10
4.0,1,24,0.0044364915,0.005,0.008872983,33111.707,2.2737368e-12,-1.4267698e-10
4.0,1,25,0.0005635083,0.008872983,0.008872983,36602.223,1.8758328e-11,-3.6379788e-11
4.0,1,26,0.0025,0.008872983,0.008872983,34856.965,7.560175e-11,-1.1368684e-10
