time,element,point,x,y,z,qx,qy,qz
1.0,1,1,0.011070666,0.0011270166,0.0,41817.887,-8.185452e-11,0.0
1.0,1,2,0.01475,0.0011270166,0.0,33469.133,-2.8194336e-10,0.0
1.0,1,3,0.018429333,0.0011270166,0.0,25120.377,-2.1600499e-10,0.0
1.0,1,4,0.011070666,0.005,0.0,41817.887,-4.8974175e-11,0.0
1.0,1,5,0.01475,0.005,0.0,33469.133,-5.684342e-11,0.0
1.0,1,6,0.018429333,0.005,0.0,25120.377,1.7337243e-10,0.0
1.0,1,7,0.011070666,0.008872983,0.0,41817.887,-1.8189894e-11,0.0
1.0,1,8,0.01475,0.008872983,0.0,33469.133,1.6825652e-10,0.0
1.0,1,9,0.018429333,0.008872983,0.0,25120.377,5.6957106e-10,0.0
1.0,2,1,0.021127017,0.0011270166,0.0,22315.111,-4.5474735e-12,0.0
1.0,2,2,0.025,0.0011270166,0.0,19321.793,-2.2737368e-12,0.0
1.0,2,3,0.028872984,0.0011270166,0.0,16328.474,3.4106051e-12,0.0
1.0,2,4,0.021127017,0.005,0.0,22315.111,6.139089e-11,0.0
1.0,2,5,0.025,0.005,0.0,19321.793,5.684342e-11,0.0
1.0,2,6,0.028872984,0.005,0.0,16328.474,1.8189894e-11,0.0
1.0,2,7,0.021127017,0.008872983,0.0,22315.111,1.4097168e-10,0.0
1.0,2,8,0.025,0.008872983,0.0,19321.793,1.0686563e-10,0.0
1.0,2,9,0.028872984,0.008872983,0.0,16328.474,2.7284841e-11,0.0
