time,element,point,x,y,z,qx,qy,qz
1.0,1,1,0.0005635083,0.0011270166,0.0011270166,1056.3508,-2.6626878e-09,-2.522782e-09
1.0,1,2,0.0025,0.0011270166,0.0011270166,1250.0,-2.7163338e-09,-2.4689673e-09
1.0,1,3,0.0044364915,0.0011270166,0.0011270166,1443.6492,-2.8454528e-09,-2.3881985e-09
1.0,1,4,0.0005635083,0.005,0.0011270166,1056.3508,-1.0651036e-09,-4.6156856e-10
1.0,1,5,0.0025,0.005,0.0011270166,1250.0,-9.21494e-10,-5.926637e-10
1.0,1,6,0.0044364915,0.005,0.0011270166,1443.6492,-8.537837e-10,-7.235812e-10
1.0,1,7,0.0005635083,0.008872983,0.0011270166,1056.3508,5.327472e-10,2.278e-10
1.0,1,8,0.0025,0.008872983,0.0011270166,1250.0,8.732215e-10,-1.1439738e-10
1.0,1,9,0.0044364915,0.008872983,0.0011270166,1443.6492,1.1376744e-09,-4.826717e-10
1.0,1,10,0.0005635083,0.0011270166,0.005,1056.3508,-5.326939e-10,-1.287226e-09
1.0,1,11,0.0025,0.0011270166,0.005,1250.0,-6.521539e-10,-1.1375125e-09
1.0,1,12,0.0044364915,0.0011270166,0.005,1443.6492,-8.738832e-10,-9.613782e-10
1.0,1,13,0.0005635083,0.005,0.005,1056.3508,-3.0695446e-10,-4.6036064e-10
1.0,1,14,0.0025,0.005,0.005,1250.0,-2.5579538e-10,-2.8420868e-10
1.0,1,15,0.0044364915,0.005,0.005,1443.6492,-3.0694114e-10,-1.08091314e-10
1.0,1,16,0.0005635083,0.008872983,0.005,1056.3508,-8.117951e-11,-1.0053824e-09
1.0,1,17,0.0025,0.008872983,0.005,1250.0,1.4056312e-10,-8.292744e-10
1.0,1,18,0.0044364915,0.008872983,0.005,1443.6492,2.6023628e-10,-6.795988e-10
1.0,1,19,0.0005635083,0.0011270166,0.008872983,1056.3508,3.6282088e-10,-5.1390003e-11
1.0,1,20,0.0025,0.0011270166,0.008872983,1250.0,3.8869352e-10,1.9388047e-10
1.0,1,21,0.0044364915,0.0011270166,0.008872983,1443.6492,2.8585356e-10,4.654832e-10
1.0,1,22,0.0005635083,0.005,0.008872983,1056.3508,-7.833023e-10,-4.590106e-10
1.0,1,23,0.0025,0.005,0.008872983,1250.0,-6.1326944e-10,2.3980817e-11
1.0,1,24,0.0044364915,0.005,0.008872983,1443.6492,-5.7194693e-10,5.0715876e-10
1.0,1,25,0.0005635083,0.008872983,0.008872983,1056.3508,-1.9295143e-09,-2.238778e-09
1.0,1,26,0.0025,0.008872983,0.008872983,1250.0,-1.6153301e-09,-1.5441515e-09
1.0,1,27,0.0044364915,0.008872983,0.008872983,1443.6492,-1.4299562e-09,-8.7625907e-10
1.0,2,1,0.0055635083,0.0011270166,0.0011270166,1556.3508,-2.857572e-09,-2.510685e-09
1.0,2,2,0.0075,0.0011270166,0.0011270166,1750.0,-2.906173e-09,-2.9923974e-09
1.0,2,3,0.009436492,0.0011270166,0.0011270166,1943.6492,-3.2411318e-09,-3.4229641e-09
1.0,2,4,0.0055635083,0.005,0.0011270166,1556.3508,-7.9937834e-10,-8.1975315e-10
1.0,2,5,0.0075,0.005,0.0011270166,1750.0,-8.169998e-10,-9.406165e-10
1.0,2,6,0.009436492,0.005,0.0011270166,1943.6492,-1.1223555e-09,-9.417089e-10
1.0,2,7,0.0055635083,0.008872983,0.0011270166,1556.3508,1.2583001e-09,-5.634604e-10
1.0,2,8,0.0075,0.008872983,0.0011270166,1750.0,1.2710544e-09,-3.3722358e-10
1.0,2,9,0.009436492,0.008872983,0.0011270166,1943.6492,9.96585e-10,7.81597e-11
1.0,2,10,0.0055635083,0.0011270166,0.005,1556.3508,-8.631673e-10,-9.700023e-10
1.0,2,11,0.0075,0.0011270166,0.005,1750.0,-6.811618e-10,-1.1580781e-09
1.0,2,12,0.009436492,0.0011270166,0.005,1943.6492,-7.220624e-10,-1.292911e-09
1.0,2,13,0.0055635083,0.005,0.005,1556.3508,-2.4137137e-10,-1.0979821e-10
1.0,2,14,0.0075,0.005,0.005,1750.0,-4.270362e-11,-2.1293514e-10
1.0,2,15,0.009436492,0.005,0.005,1943.6492,-6.531664e-11,-1.9744448e-10
1.0,2,16,0.0055635083,0.008872983,0.005,1556.3508,3.8014036e-10,-6.851917e-10
1.0,2,17,0.0075,0.008872983,0.005,1750.0,5.9600325e-10,-7.177725e-10
1.0,2,18,0.009436492,0.008872983,0.005,1943.6492,5.9031e-10,-5.6491195e-10
1.0,2,19,0.0055635083,0.0011270166,0.008872983,1556.3508,2.9924507e-10,5.707612e-10
1.0,2,20,0.0075,0.0011270166,0.008872983,1750.0,4.3323567e-10,6.7758243e-10
1.0,2,21,0.009436492,0.0011270166,0.008872983,1943.6492,4.1273207e-10,8.3598906e-10
1.0,2,22,0.0055635083,0.005,0.008872983,1556.3508,-5.1477045e-10,5.999823e-10
1.0,2,23,0.0075,0.005,0.008872983,1750.0,-3.76712e-10,5.141487e-10
1.0,2,24,0.009436492,0.005,0.008872983,1943.6492,-3.9431347e-10,5.483969e-10
1.0,2,25,0.0055635083,0.008872983,0.008872983,1556.3508,-1.3296564e-09,-8.060397e-10
1.0,2,26,0.0075,0.008872983,0.008872983,1750.0,-1.187086e-09,-1.0995649e-09
1.0,2,27,0.009436492,0.008872983,0.008872983,1943.6492,-1.2017276e-09,-1.2073542e-09
1.0,3,1,0.010563509,0.0011270166,0.0011270166,2056.3508,-3.1340974e-09,-3.311449e-09
1.0,3,2,0.0125,0.0011270166,0.0011270166,2250.0,-2.3574032e-09,-2.5327829e-09
1.0,3,3,0.014436492,0.0011270166,0.0011270166,2443.6492,-1.7550983e-09,-1.7617596e-09
1.0,3,4,0.010563509,0.005,0.0011270166,2056.3508,-1.1844037e-09,-9.276846e-10
1.0,3,5,0.0125,0.005,0.0011270166,2250.0,-1.0188472e-09,-8.821388e-10
1.0,3,6,0.014436492,0.005,0.0011270166,2443.6492,-1.0271561e-09,-7.40652e-10
1.0,3,7,0.010563509,0.008872983,0.0011270166,2056.3508,7.651124e-10,1.3073986e-10
1.0,3,8,0.0125,0.008872983,0.0011270166,2250.0,3.189804e-10,-8.81073e-11
1.0,3,9,0.014436492,0.008872983,0.0011270166,2443.6492,-3.0065728e-10,-9.507062e-11
1.0,3,10,0.010563509,0.0011270166,0.005,2056.3508,-7.77689e-10,-1.2200995e-09
1.0,3,11,0.0125,0.0011270166,0.005,2250.0,-8.245493e-10,-8.712495e-10
1.0,3,12,0.014436492,0.0011270166,0.005,2443.6492,-9.434142e-10,-5.2557286e-10
1.0,3,13,0.010563509,0.005,0.005,2056.3508,-1.5504042e-10,-2.1781639e-10
1.0,3,14,0.0125,0.005,0.005,2250.0,-3.4088288e-10,-3.1198227e-10
1.0,3,15,0.014436492,0.005,0.005,2443.6492,-5.95346e-10,-3.0506314e-10
1.0,3,16,0.010563509,0.008872983,0.005,2056.3508,4.6625814e-10,-5.433605e-10
1.0,3,17,0.0125,0.008872983,0.005,2250.0,1.4484414e-10,-6.0726485e-10
1.0,3,18,0.014436492,0.008872983,0.005,2443.6492,-2.464695e-10,-4.626432e-10
1.0,3,19,0.010563509,0.0011270166,0.008872983,2056.3508,1.9976909e-10,8.714096e-10
