time,node,temperature,reaction
10.0,15,376.50372314453125,0.0
10.0,16,379.044189453125,0.0
10.0,17,376.50372314453125,0.0
10.0,18,379.044189453125,0.0
10.0,19,372.3548278808594,0.0
10.0,20,372.3548278808594,0.0
10.0,21,374.28997802734375,0.0
10.0,22,372.3548278808594,0.0
10.0,23,374.28997802734375,0.0
12.0,1,400.0,2.559446334838867
12.0,2,390.1072692871094,0.0
12.0,3,390.1072692871094,0.0
12.0,4,400.0,2.559446334838867
12.0,5,394.5523986816406,0.0
12.0,6,390.1072692871094,0.0
12.0,7,394.5523986816406,0.0
12.0,8,400.0,10.237785339355469
12.0,9,383.16717529296875,0.0
12.0,10,383.16717529296875,0.0
12.0,11,386.3736877441406,0.0
12.0,12,383.16717529296875,0.0
12.0,13,386.3736877441406,0.0
12.0,14,377.9158935546875,0.0
12.0,15,377.9158935546875,0.0
12.0,16,380.3749084472656,0.0
12.0,17,377.9158935546875,0.0
12.0,18,380.3749084472656,0.0
12.0,19,373.7845153808594,0.0
12.0,20,373.7845153808594,0.0
12.0,21,375.73382568359375,0.0
12.0,22,373.7845153808594,0.0
12.0,23,375.73382568359375,0.0
14.0,1,400.0,2.4611096382141113
14.0,2,390.4800720214844,0.0
14.0,3,390.4800720214844,0.0
14.0,4,400.0,2.4611096382141113
14.0,5,394.7607421875,0.0
14.0,6,390.4800720214844,0.0
14.0,7,394.7607421875,0.0
14.0,8,400.0,9.844438552856445
14.0,9,383.7646789550781,0.0
14.0,10,383.7646789550781,0.0
14.0,11,386.8747253417969,0.0
14.0,12,383.7646789550781,0.0
14.0,13,386.8747253417969,0.0
14.0,14,378.62164306640625,0.0
14.0,15,378.62164306640625,0.0
14.0,16,381.0399169921875,0.0
14.0,17,378.62164306640625,0.0
14.0,18,381.0399169921875,0.0
14.0,19,374.4990234375,0.0
14.0,20,374.4990234375,0.0
14.0,21,376.45538330078125,0.0
14.0,22,374.4990234375,0.0
14.0,23,376.45538330078125,0.0
16.0,1,400.0,2.411968469619751
16.0,2,390.6663818359375,0.0
16.0,3,390.6663818359375,0.0
16.0,4,400.0,2.411968469619751
16.0,5,394.8648681640625,0.0
16.0,6,390.6663818359375,0.0
16.0,7,394.8648681640625,0.0
16.0,8,400.0,9.647873878479004
16.0,9,384.0632629394531,0.0
16.0,10,384.0632629394531,0.0
16.0,11,387.1250915527344,0.0
16.0,12,384.0632629394531,0.0
16.0,13,387.1250915527344,0.0
16.0,14,378.97430419921875,0.0
16.0,15,378.97430419921875,0.0
16.0,16,381.37225341796875,0.0
16.0,17,378.97430419921875,0.0
16.0,18,381.37225341796875,0.0
16.0,19,374.8560791015625,0.0
16.0,20,374.8560791015625,0.0
16.0,21,376.81597900390625,0.0
16.0,22,374.8560791015625,0.0
16.0,23,376.81597900390625,0.0
18.0,1,400.0,2.387410879135132
18.0,2,390.7594909667969,0.0
18.0,3,390.7594909667969,0.0
18.0,4,400.0,2.387410879135132
18.0,5,394.9169006347656,0.0
18.0,6,390.7594909667969,0.0
18.0,7,394.9169006347656,0.0
18.0,8,400.0,9.549643516540527
18.0,9,384.21246337890625,0.0
18.0,10,384.21246337890625,0.0
18.0,11,387.2502136230469,0.0
18.0,12,384.21246337890625,0.0
18.0,13,387.2502136230469,0.0
18.0,14,379.15057373046875,0.0
18.0,15,379.15057373046875,0.0
18.0,16,381.538330078125,0.0
18.0,17,379.15057373046875,0.0
18.0,18,381.538330078125,0.0
18.0,19,375.0345153808594,0.0
18.0,20,375.0345153808594,0.0
18.0,21,376.9961853027344,0.0
18.0,22,375.0345153808594,0.0
18.0,23,376.9961853027344,0.0
20.0,1,400.0,2.375138759613037
20.0,2,390.8060302734375,0.0
20.0,3,390.8060302734375,0.0
20.0,4,400.0,2.375138759613037
20.0,5,394.9429016113281,0.0
20.0,6,390.8060302734375,0.0
20.0,7,394.9429016113281,0.0
20.0,8,400.0,9.500555038452148
20.0,9,384.28704833984375,0.0
20.0,10,384.28704833984375,0.0
20.0,11,387.312744140625,0.0
20.0,12,384.28704833984375,0.0
20.0,13,387.312744140625,0.0
20.0,14,379.2386474609375,0.0
20.0,15,379.2386474609375,0.0
20.0,16,381.6213073730469,0.0
20.0,17,379.2386474609375,0.0
20.0,18,381.6213073730469,0.0
20.0,19,375.1236877441406,0.0
20.0,20,375.1236877441406,0.0
20.0,21,377.08624267578125,0.0
20.0,22,375.1236877441406,0.0
20.0,23,377.08624267578125,0.0
