time,element,point,x,y,z,qx,qy,qz
2.0,1,1,0.011056624,0.0021132487,0.0,107378.95,-0.0,0.0
2.0,1,2,0.013943376,0.0021132487,0.0,94567.58,7.509215e-13,0.0
2.0,1,3,0.011056624,0.007886752,0.0,107378.95,-0.0,0.0
2.0,1,4,0.013943376,0.007886752,0.0,94567.58,1.501843e-12,0.0
2.0,2,1,0.016056625,0.0021132487,0.0,51082.195,-0.0,0.0
2.0,2,2,0.018943375,0.0021132487,0.0,47344.098,-3.4798526e-13,0.0
2.0,2,3,0.016056625,0.007886752,0.0,51082.195,-0.0,0.0
2.0,2,4,0.018943375,0.007886752,0.0,47344.098,-3.4798526e-13,0.0
2.0,3,1,0.021056624,0.0021132487,0.0,24243.549,-0.0,0.0
2.0,3,2,0.023943376,0.0021132487,0.0,23263.357,2.170453e-12,0.0
2.0,3,3,0.021056624,0.007886752,0.0,24243.549,-0.0,0.0
2.0,3,4,0.023943376,0.007886752,0.0,23263.357,2.671327e-12,0.0
2.0,4,1,0.026056625,0.0021132487,0.0,8762.244,-0.0,0.0
2.0,4,2,0.028943375,0.0021132487,0.0,8623.186,-1.7252369e-12,0.0
2.0,4,3,0.026056625,0.007886752,0.0,8762.244,-0.0,0.0
2.0,4,4,0.028943375,0.007886752,0.0,8623.186,-1.807391e-12,0.0
4.0,1,1,0.011056624,0.0021132487,0.0,63042.492,-0.0,0.0
4.0,1,2,0.013943376,0.0021132487,0.0,58626.543,1.5858509e-12,0.0
4.0,1,3,0.011056624,0.007886752,0.0,63042.492,-0.0,0.0
4.0,1,4,0.013943376,0.007886752,0.0,58626.543,7.9292546e-13,0.0
4.0,2,1,0.016056625,0.0021132487,0.0,38623.152,-0.0,0.0
4.0,2,2,0.018943375,0.0021132487,0.0,36706.555,-3.7678904e-13,0.0
4.0,2,3,0.016056625,0.007886752,0.0,38623.152,-0.0,0.0
4.0,2,4,0.018943375,0.007886752,0.0,36706.555,-3.7678904e-13,0.0
4.0,3,1,0.021056624,0.0021132487,0.0,22131.408,-0.0,0.0
4.0,3,2,0.023943376,0.0021132487,0.0,21434.682,2.0070998e-12,0.0
4.0,3,3,0.021056624,0.007886752,0.0,22131.408,-0.0,0.0
4.0,3,4,0.023943376,0.007886752,0.0,21434.682,1.8246361e-12,0.0
4.0,4,1,0.026056625,0.0021132487,0.0,10100.495,-0.0,0.0
4.0,4,2,0.028943375,0.0021132487,0.0,9945.787,-1.8865228e-12,0.0
4.0,4,3,0.026056625,0.007886752,0.0,10100.495,-0.0,0.0
4.0,4,4,0.028943375,0.007886752,0.0,9945.787,-1.9763572e-12,0.0
6.0,1,1,0.011056624,0.0021132487,0.0,43774.742,-0.0,0.0
6.0,1,2,0.013943376,0.0021132487,0.0,41645.598,4.0558976e-13,0.0
6.0,1,3,0.011056624,0.007886752,0.0,43774.742,-0.0,0.0
6.0,1,4,0.013943376,0.007886752,0.0,41645.598,8.111795e-13,0.0
6.0,2,1,0.016056625,0.0021132487,0.0,28411.834,1.703477e-11,0.0
6.0,2,2,0.018943375,0.0021132487,0.0,27420.855,6.223946e-11,0.0
6.0,2,3,0.016056625,0.007886752,0.0,28411.834,1.703477e-11,0.0
6.0,2,4,0.018943375,0.007886752,0.0,27420.855,6.223946e-11,0.0
6.0,3,1,0.021056624,0.0021132487,0.0,17882.582,6.184801e-11,0.0
6.0,3,2,0.023943376,0.0021132487,0.0,17461.115,1.7773108e-11,0.0
6.0,3,3,0.021056624,0.007886752,0.0,17882.582,6.184801e-11,0.0
6.0,3,4,0.023943376,0.007886752,0.0,17461.115,1.739089e-11,0.0
6.0,4,1,0.026056625,0.0021132487,0.0,9844.023,-0.0,0.0
6.0,4,2,0.028943375,0.0021132487,0.0,9710.066,-2.0735891e-12,0.0
6.0,4,3,0.026056625,0.007886752,0.0,9844.023,-0.0,0.0
6.0,4,4,0.028943375,0.007886752,0.0,9710.066,-2.0735891e-12,0.0
8.0,1,1,0.011056624,0.0021132487,0.0,33480.734,-0.0,0.0
8.0,1,2,0.013943376,0.0021132487,0.0,32235.225,1.0261649e-12,0.0
8.0,1,3,0.011056624,0.007886752,0.0,33480.734,-0.0,0.0
8.0,1,4,0.013943376,0.007886752,0.0,32235.225,4.1046599e-13,0.0
8.0,2,1,0.016056625,0.0021132487,0.0,22356.266,-0.0,0.0
8.0,2,2,0.018943375,0.0021132487,0.0,21757.188,-1.9973338e-13,0.0
8.0,2,3,0.016056625,0.007886752,0.0,22356.266,-0.0,0.0
8.0,2,4,0.018943375,0.007886752,0.0,21757.188,-1.9973338e-13,0.0
8.0,3,1,0.021056624,0.0021132487,0.0,15014.462,-0.0,0.0
8.0,3,2,0.023943376,0.0021132487,0.0,14729.164,1.469536e-12,0.0
8.0,3,3,0.021056624,0.007886752,0.0,15014.462,-0.0,0.0
8.0,3,4,0.023943376,0.007886752,0.0,14729.164,1.0776597e-12,0.0
8.0,4,1,0.026056625,0.0021132487,0.0,9506.422,-0.0,0.0
8.0,4,2,0.028943375,0.0021132487,0.0,9387.578,-1.5479089e-12,0.0
8.0,4,3,0.026056625,0.007886752,0.0,9506.422,-0.0,0.0
8.0,4,4,0.028943375,0.007886752,0.0,9387.578,-1.7413976e-12,0.0
10.0,1,1,0.011056624,0.0021132487,0.0,27677.387,-0.0,0.0
10.0,1,2,0.013943376,0.0021132487,0.0,26826.234,4.13215e-13,0.0
10.0,1,3,0.011056624,0.007886752,0.0,27677.387,-0.0,0.0
10.0,1,4,0.013943376,0.007886752,0.0,26826.234,6.198225e-13,0.0
10.0,2,1,0.016056625,0.0021132487,0.0,18867.928,4.13215e-13,0.0
10.0,2,2,0.018943375,0.0021132487,0.0,18446.873,-2.019969e-13,0.0
10.0,2,3,0.016056625,0.007886752,0.0,18867.928,4.13215e-13,0.0
10.0,2,4,0.018943375,0.007886752,0.0,18446.873,-2.019969e-13,0.0
10.0,3,1,0.021056624,0.0021132487,0.0,13309.146,-0.0,0.0
10.0,3,2,0.023943376,0.0021132487,0.0,13089.972,7.946816e-13,0.0
10.0,3,3,0.021056624,0.007886752,0.0,13309.146,-0.0,0.0
10.0,3,4,0.023943376,0.007886752,0.0,13089.972,1.0926872e-12,0.0
10.0,4,1,0.026056625,0.0021132487,0.0,9281.4,-0.0,0.0
10.0,4,2,0.028943375,0.0021132487,0.0,9171.211,-1.4723382e-12,0.0
10.0,4,3,0.026056625,0.007886752,0.0,9281.4,-0.0,0.0
10.0,4,4,0.028943375,0.007886752,0.0,9171.211,-1.66865e-12,0.0
12.0,1,1,0.011056624,0.0021132487,0.0,24356.34,-0.0,0.0
12.0,1,2,0.013943376,0.0021132487,0.0,23697.195,8.295763e-13,0.0
12.0,1,3,0.011056624,0.007886752,0.0,24356.34,-0.0,0.0
12.0,1,4,0.013943376,0.007886752,0.0,23697.195,6.2218226e-13,0.0
12.0,2,1,0.016056625,0.0021132487,0.0,16860.244,4.1478816e-13,0.0
12.0,2,2,0.018943375,0.0021132487,0.0,16526.576,-2.032897e-13,0.0
12.0,2,3,0.016056625,0.007886752,0.0,16860.244,4.1478816e-13,0.0
12.0,2,4,0.018943375,0.007886752,0.0,16526.576,-2.032897e-13,0.0
12.0,3,1,0.021056624,0.0021132487,0.0,12318.831,-0.0,0.0
12.0,3,2,0.023943376,0.0021132487,0.0,12133.439,1.0011515e-12,0.0
12.0,3,3,0.021056624,0.007886752,0.0,12318.831,-0.0,0.0
12.0,3,4,0.023943376,0.007886752,0.0,12133.439,9.010364e-13,0.0
12.0,4,1,0.026056625,0.0021132487,0.0,9146.222,-0.0,0.0
12.0,4,2,0.028943375,0.0021132487,0.0,9040.879,-1.6823551e-12,0.0
12.0,4,3,0.026056625,0.007886752,0.0,9146.222,-2.0023031e-13,0.0
12.0,4,4,0.028943375,0.007886752,0.0,9040.879,-1.484431e-12,0.0
