time,node,pressure,gap,shear,slip,normal_r,normal_z,tangential_r,tangential_z,heat
1.0,13,0.0,9.67820330708899e-07,0.0,0.0,0.0,0.0,0.0,0.0,4927.187326848071
1.0,14,0.0,9.688384249584292e-07,0.0,0.0,0.0,0.0,0.0,0.0,5192.1028845754345
1.0,21,0.0,9.694221591418153e-07,0.0,0.0,0.0,0.0,0.0,0.0,5170.911626919406
1.0,28,0.0,9.70071254849554e-07,0.0,0.0,0.0,0.0,0.0,0.0,5194.702790959128
1.0,35,0.0,9.596193802328956e-07,0.0,0.0,0.0,0.0,0.0,0.0,4936.9620741345
1.0,71,0.0,9.68247363093179e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,84,0.0,9.690999510153162e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,97,0.0,9.698812492289419e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,110,0.0,9.679490890479592e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,13,0.0,8.8465149328254e-07,0.0,0.0,0.0,0.0,0.0,0.0,16888.3187568099
2.0,14,0.0,8.883069344467129e-07,0.0,0.0,0.0,0.0,0.0,0.0,17754.769037173905
2.0,21,0.0,8.905379917196685e-07,0.0,0.0,0.0,0.0,0.0,0.0,17663.1160154102
2.0,28,0.0,8.929192079299916e-07,0.0,0.0,0.0,0.0,0.0,0.0,17761.711971388653
2.0,35,0.0,8.542117409362017e-07,0.0,0.0,0.0,0.0,0.0,0.0,16918.6336423536
2.0,71,0.0,8.861741725091701e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,84,0.0,8.893058043449655e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,97,0.0,8.92235535354842e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,110,0.0,8.849693012187576e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,13,0.0,7.712504144670451e-07,0.0,0.0,0.0,0.0,0.0,0.0,32120.499169104733
3.0,14,0.0,7.785042800221437e-07,0.0,0.0,0.0,0.0,0.0,0.0,33698.64905157556
3.0,21,0.0,7.831858259881377e-07,0.0,0.0,0.0,0.0,0.0,0.0,33490.764476619006
3.0,28,0.0,7.880065899098718e-07,0.0,0.0,0.0,0.0,0.0,0.0,33708.335087339954
3.0,35,0.0,7.089684160724655e-07,0.0,0.0,0.0,0.0,0.0,0.0,32172.469907482082
3.0,71,0.0,7.74252142623881e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,84,0.0,7.805988597080551e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,97,0.0,7.866479537089327e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,110,0.0,7.716066457484974e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,13,0.0,6.393190421618081e-07,0.0,0.0,0.0,0.0,0.0,0.0,49198.566409268096
4.0,14,0.0,6.507528139869724e-07,0.0,0.0,0.0,0.0,0.0,0.0,51549.06808511442
4.0,21,0.0,6.584185842971671e-07,0.0,0.0,0.0,0.0,0.0,0.0,51196.65991492184
4.0,28,0.0,6.661251054874626e-07,0.0,0.0,0.0,0.0,0.0,0.0,51560.28417718517
4.0,35,0.0,5.390133172135728e-07,0.0,0.0,0.0,0.0,0.0,0.0,49272.29310574148
4.0,71,0.0,6.440280293030023e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,84,0.0,6.541808236686444e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,97,0.0,6.639825178645156e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,110,0.0,6.395660699098914e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,13,0.0,4.95758726164891e-07,0.0,0.0,0.0,0.0,0.0,0.0,67366.91538221748
5.0,14,0.0,5.11733916338207e-07,0.0,0.0,0.0,0.0,0.0,0.0,70525.09429345264
5.0,21,0.0,5.227324974032069e-07,0.0,0.0,0.0,0.0,0.0,0.0,70011.24584530771
5.0,28,0.0,5.336084306362121e-07,0.0,0.0,0.0,0.0,0.0,0.0,70537.15943934549
5.0,35,0.0,3.534381867072167e-07,0.0,0.0,0.0,0.0,0.0,0.0,67462.43028442223
5.0,71,0.0,5.023154921882446e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,84,0.0,5.166504254642407e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,97,0.0,5.306147411645451e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,110,0.0,4.95780963372626e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,13,0.0,3.447050404377025e-07,0.0,0.0,0.0,0.0,0.0,0.0,86189.84523841391
6.0,14,0.0,3.6545217575994354e-07,0.0,0.0,0.0,0.0,0.0,0.0,90176.23414806621
6.0,21,0.0,3.800149413323711e-07,0.0,0.0,0.0,0.0,0.0,0.0,89490.93488013204
6.0,28,0.0,3.9424485053386055e-07,0.0,0.0,0.0,0.0,0.0,0.0,90188.90198913141
6.0,35,0.0,1.5772633731210572e-07,0.0,0.0,0.0,0.0,0.0,0.0,86307.31264529459
6.0,71,0.0,3.5319844693404434e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,84,0.0,3.719599193478806e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,97,0.0,3.9035759137433235e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,110,0.0,3.4441222228776686e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,13,0.0,1.8863593514995003e-07,0.0,0.0,0.0,0.0,0.0,0.0,105408.70442882806
7.0,14,0.0,2.1443801074064242e-07,0.0,0.0,0.0,0.0,0.0,0.0,110235.19050190771
7.0,21,0.0,2.3216732941189094e-07,0.0,0.0,0.0,0.0,0.0,0.0,109372.63650507703
7.0,28,0.0,2.483559918128257e-07,0.0,0.0,0.0,0.0,0.0,0.0,110248.48559982273
7.0,35,119105.2653815566,-1.429263184495108e-09,0.0,2.8171773957325884e-07,-1.5419953024247202,5.754024020754383e-05,0.0,0.0,105548.5965823209
7.0,71,0.0,1.991551212875492e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,84,0.0,2.2260294006530623e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,97,0.0,2.4314954390775413e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,110,47642.10615262264,1.9610940203935636e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,13,0.0,2.902143747627456e-08,0.0,0.0,0.0,0.0,0.0,0.0,124868.28526598401
8.0,14,0.0,6.044820518181867e-08,0.0,0.0,0.0,0.0,0.0,0.0,130541.42184228111
8.0,21,0.0,7.945633521026843e-08,0.0,0.0,0.0,0.0,0.0,0.0,129498.29773961028
8.0,28,0.0,9.251801954545132e-08,0.0,0.0,0.0,0.0,0.0,0.0,130555.39929227962
8.0,35,642049.169257485,-7.70459003126245e-09,0.0,5.434079317936056e-07,-8.312679589118469,0.0017516977268285092,0.0,0.0,125031.75727301823
8.0,71,0.0,4.1716685581646035e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,84,0.0,7.029614164898732e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,97,0.0,8.43544804930073e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,110,256819.667702994,7.396685587222933e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,13,336741.1711760622,-3.518211119171149e-09,0.0,-1.4331388268903748e-13,-3.796935262022781,-1.6722760291830907e-05,0.0,0.0,144475.1419294789
9.0,14,191947.33014464373,-1.991075844251406e-09,0.0,1.2111609336534292e-07,-4.297476136861254,-4.7577478665052434e-05,0.0,0.0,150998.55414655394
9.0,21,160645.50291181332,-1.4959786396800207e-09,0.0,2.2693310708331284e-07,-3.2288502487454256,-3.802291090263894e-05,0.0,0.0,149773.04069639102
9.0,28,79849.52762714447,-7.98495276093556e-10,0.0,3.15483269799253e-07,-1.7232707974332075,2.953944742559999e-05,0.0,0.0,151013.18917600112
9.0,35,1010896.6053033306,-1.1774131865216467e-08,0.0,8.730927453457614e-07,-12.704017838199015,0.004313502249323499,0.0,0.0,144661.88854585198
9.0,71,260384.40747458045,-2.3022452601706845e-09,0.0,6.515789934248586e-08,-9.938366612025726,-0.00015670768238572894,0.0,0.0,0.0
9.0,84,175112.156273491,-1.7663102049062453e-09,0.0,1.743420386558028e-07,-7.624664248895218,-4.9510441815857796e-05,0.0,0.0,0.0
9.0,97,136059.54160795396,-1.7873123308546992e-09,0.0,2.771553770422366e-07,-7.715008627366403,-0.00019985803887408304,0.0,0.0,0.0
9.0,110,462114.77587250393,-1.2908161334136195e-09,0.0,3.272974099834573e-07,-5.571182833322769,0.0008593934667309508,0.0,0.0,0.0
10.0,13,616634.3368827411,-6.47411668028347e-09,0.0,-1.520641744774099e-13,-6.987589410681126,-2.0684627651099175e-05,0.0,0.0,164172.52560108865
10.0,14,523598.2362090958,-5.6048865187615165e-09,0.0,2.495988356571397e-07,-12.098339287949345,-0.0001279110196993022,0.0,0.0,171547.82512375276
10.0,21,524986.8130117075,-5.563017197583405e-09,0.0,4.770022842528992e-07,-12.007859237197856,-0.0001630975708487091,0.0,0.0,170139.36374537478
10.0,28,373928.89722062537,-4.392171641020057e-09,0.0,6.712489605989867e-07,-9.479529942334933,0.00017434086325158763,0.0,0.0,171563.7917985987
10.0,35,1052341.9852255762,-1.2010822561595083e-08,0.0,1.2735571801345868e-06,-12.960017488428454,0.005145201091082087,0.0,0.0,164382.10282422006
10.0,71,573172.8288717582,-5.116181667734662e-09,0.0,1.3183954349963893e-07,-22.087358779578526,-0.0004467558382655348,0.0,0.0,0.0
10.0,84,515391.6854788826,-4.293846846770058e-09,0.0,3.6423737083689203e-07,-18.53673559191989,-0.000134078009999157,0.0,0.0,0.0
10.0,97,478133.1287321951,-4.388805022869952e-09,0.0,5.844805682615734e-07,-18.94577782569643,-0.0005827115734806232,0.0,0.0,0.0
10.0,110,671409.4391420225,-3.739288971903954e-09,0.0,7.107393098066976e-07,-16.13965130469967,0.0029424903459468067,0.0,0.0,0.0
11.0,13,700748.9439487831,-7.453242600366843e-09,0.0,-1.538809891717869e-13,-8.0450383984518,-1.4926096400211785e-05,0.0,0.0,183925.58940845449
11.0,14,721908.9170772565,-7.856549320387955e-09,0.0,3.85882922519921e-07,-16.95994363107518,-0.00017452489386032385,0.0,0.0,192153.40115492838
11.0,21,791105.2527630613,-8.63726594172423e-09,0.0,7.399924569557321e-07,-18.645089139925748,-0.0002921185431083068,0.0,0.0,190561.8168892488
11.0,28,638743.1229149904,-7.480694140107928e-09,0.0,1.0434994536016747e-06,-16.146407821227772,0.00030282688790405824,0.0,0.0,192171.36725783348
11.0,35,976095.3789993045,-1.132421992071115e-08,0.0,1.6947012497091498e-06,-12.219742181848186,0.005524971982500886,0.0,0.0,184158.63915947737
11.0,71,720914.2799582027,-6.317636478493362e-09,0.0,2.029478173568272e-07,-27.27641402932975,-0.0006919479038744785,0.0,0.0,0.0
11.0,84,741774.0493019971,-5.759406216060239e-09,0.0,5.6472499762026e-07,-24.865529073760985,-0.00022097362329288314,0.0,0.0,0.0
11.0,97,743572.0350039833,-6.189200968085002e-09,0.0,9.066979650106764e-07,-26.719675312579227,-0.0009424502082353613,0.0,0.0,0.0
11.0,110,783919.0899651689,-4.712658638848429e-09,0.0,1.112703550785951e-06,-20.34199035936119,0.004321353764337434,0.0,0.0,0.0
12.0,13,695783.7970432098,-7.465912064797414e-09,0.0,-1.5389913529809705e-13,-8.059386738212066,-1.1423183921878248e-05,0.0,0.0,203713.52619113168
12.0,14,748781.1024965777,-8.255074063999805e-09,0.0,5.287094646865089e-07,-17.821632716013657,-0.00018406341831791892,0.0,0.0,212793.7113269127
12.0,21,824149.1391032175,-9.198417294867665e-09,0.0,1.0183657242693989e-06,-19.857961570077403,-0.0003449995722397678,0.0,0.0,211019.15181884577
12.0,28,710029.1691534527,-8.313973577181408e-09,0.0,1.440327176698997e-06,-17.946077008406228,0.0003540662617711275,0.0,0.0,212814.2114012917
12.0,35,935184.5273698276,-1.0891809222021048e-08,0.0,2.1448605048993113e-06,-11.75370600270151,0.005970582917781823,0.0,0.0,203970.179167527
12.0,71,735241.8970018027,-6.336270783334854e-09,0.0,2.7651225395213645e-07,-27.359078629699216,-0.0007994576303202134,0.0,0.0,0.0
12.0,84,770029.3695602966,-5.647389729782575e-09,0.0,7.757387000860632e-07,-24.383799619084478,-0.00025719171604011266,0.0,0.0,0.0
12.0,97,786879.5613123942,-6.093995968149496e-09,0.0,1.2493420326122302e-06,-26.3105290784529,-0.0010567409717002554,0.0,0.0,0.0
12.0,110,806292.7450852729,-4.9829995525302765e-09,0.0,1.5427055025296085e-06,-21.510022844671415,0.005148377830209734,0.0,0.0,0.0
13.0,13,694491.129618702,-7.508257320568292e-09,0.0,-1.5394464276836691e-13,-8.10578014502918,-8.683536692824762e-06,0.0,0.0,223523.55841362622
13.0,14,771918.5360263578,-8.589264655031406e-09,0.0,6.727030544473901e-07,-18.544568180183486,-0.00019459923528310544,0.0,0.0,233455.4154039779
13.0,21,845139.3675554816,-9.588376370665936e-09,0.0,1.2990648725566902e-06,-20.701427048652217,-0.00039426751672501294,0.0,0.0,231498.3901067535
13.0,28,748639.8237649363,-8.795153575182297e-09,0.0,1.8416132224109261e-06,-18.985909291974927,0.00039073934338866893,0.0,0.0,233479.21718350335
13.0,35,911471.8184076292,-1.0635076037481013e-08,0.0,2.600565863399999e-06,-11.477216937619673,0.006472467090095771,0.0,0.0,223804.37893675664
13.0,71,748541.4963584439,-6.3587229153779214e-09,0.0,3.506271436942862e-07,-27.458260268942052,-0.0009042779232230761,0.0,0.0,0.0
13.0,84,791200.7946633243,-5.558382816070119e-09,0.0,9.884501652333371e-07,-24.00136636446524,-0.00029510810067399364,0.0,0.0,0.0
13.0,97,809461.2150295705,-5.900306506121667e-09,0.0,1.5952508623215767e-06,-25.476107154579932,-0.0011289556524494227,0.0,0.0,0.0
13.0,110,819475.6953086025,-5.15404124718248e-09,0.0,1.9779821450592426e-06,-22.249519940820825,0.0059223636863216505,0.0,0.0,0.0
14.0,13,695757.9785555997,-7.569232295635502e-09,0.0,-1.5399378864329384e-13,-8.172300408019712,-6.57221457047946e-06,0.0,0.0,243347.77027779637
14.0,14,791689.3536731508,-8.87184065933493e-09,0.0,8.178216323929699e-07,-19.15618237495998,-0.00020621010619795244,0.0,0.0,254130.5150133212
14.0,21,863362.3935553731,-9.914017962014152e-09,0.0,1.5819327530408627e-06,-21.406162392851016,-0.0004445364182003092,0.0,0.0,251991.53833250422
14.0,28,779528.5766698245,-9.187150785332562e-09,0.0,2.2459420524399947e-06,-19.833350657958288,0.0004288053515318982,0.0,0.0,254158.34152263415
14.0,35,897372.4405766153,-1.0494908123301844e-08,0.0,3.059858211326284e-06,-11.326506090528241,0.007024918720983989,0.0,0.0,243653.37038284453
14.0,71,760888.396752411,-6.385578950084057e-09,0.0,4.252780132974534e-07,-27.576493410241476,-0.0010078401319802536,0.0,0.0,0.0
14.0,84,809468.7576022636,-5.4982041078314445e-09,0.0,1.2028105326346136e-06,-23.743378492063467,-0.0003364880221287965,0.0,0.0,0.0
14.0,97,828803.8054501336,-5.762945416659918e-09,0.0,1.943824183431817e-06,-24.884807955585394,-0.0012013589687242308,0.0,0.0,0.0
14.0,110,831984.5736596475,-5.277478301021548e-09,0.0,2.4166469004533314e-06,-22.783586716471298,0.006677744788123798,0.0,0.0,0.0
15.0,13,698791.9679795046,-7.6418382663493e-09,0.0,-1.5403782092049736e-13,-8.251395629849752,-4.994610342448215e-06,0.0,0.0,263181.4384567406
15.0,14,808905.4402483812,-9.114683439991063e-09,0.0,9.64023718731065e-07,-19.682105899087876,-0.00021884845307079757,0.0,0.0,274813.99211769714
15.0,21,879419.8441422441,-1.0190057927653588e-08,0.0,1.8668916595501672e-06,-22.00391259785491,-0.0004957123124615843,0.0,0.0,272493.7215704358
15.0,28,804816.329571775,-9.512522585475465e-09,0.0,2.6531967823532803e-06,-20.537065769679728,0.00046844079002711353,0.0,0.0,274846.5756717906
15.0,35,890127.936827256,-1.0435618463462439e-08,0.0,3.5224777005053108e-06,-11.263074912402814,0.0076240210075691995,0.0,0.0,263512.4032502972
15.0,71,772434.2267112269,-6.41650509456644e-09,0.0,5.004522200215367e-07,-27.712340754282618,-0.0011110059116283552,0.0,0.0,0.0
15.0,84,825503.1194255708,-5.4603522153643624e-09,0.0,1.4187625438300148e-06,-23.58178668954703,-0.0003808982056221471,0.0,0.0,0.0
15.0,97,845691.0773567213,-5.668151807178507e-09,0.0,2.294967184122199e-06,-24.47725797033726,-0.001275479839770745,0.0,0.0,0.0
15.0,110,843973.1428722618,-5.371053237861122e-09,0.0,2.858512302256768e-06,-23.188791606996247,0.007423541736112648,0.0,0.0,0.0
16.0,13,703045.082397333,-7.721462544873493e-09,0.0,-1.5407488108989992e-13,-8.338088033072319,-3.874045667491497e-06,0.0,0.0,283021.555567484
16.0,14,824166.4112644594,-9.326716352110101e-09,0.0,1.1112856121715896e-06,-20.14158934671249,-0.00023244490505958392,0.0,0.0,295502.9091485812
16.0,21,893771.3033245504,-1.0427568984114015e-08,0.0,2.1538969057445444e-06,-22.51856495040067,-0.0005477346971924806,0.0,0.0,293001.98940450174
16.0,28,825970.1525929355,-9.787322049414222e-09,0.0,3.0633097543727644e-06,-21.13168795096581,0.0005096999287326553,0.0,0.0,295540.97108120914
16.0,35,887743.0355691621,-1.043205226231401e-08,0.0,3.988264758598216e-06,-11.259785430062202,0.008265329720416941,0.0,0.0,283378.4680699409
16.0,71,783307.7728766345,-6.451054288037011e-09,0.0,5.76144112792301e-07,-27.863875591919424,-0.0012144207845363937,0.0,0.0,0.0
16.0,84,839804.9907147622,-5.4398643827703515e-09,0.0,1.636273444671546e-06,-23.495178819883357,-0.00042803549708357705,0.0,0.0,0.0
16.0,97,860682.6376491948,-5.605588094467896e-09,0.0,2.6486247277004534e-06,-24.208851457723917,-0.001352113142561592,0.0,0.0,0.0
16.0,110,855506.5249246014,-5.445821434189441e-09,0.0,3.3034651833971143e-06,-23.512846792514303,0.008166786123958693,0.0,0.0,0.0
17.0,13,708135.6657716815,-7.805065021377333e-09,0.0,-1.5410612780688132e-13,-8.429096512248412,-3.145047754878057e-06,0.0,0.0,302866.33749369683
17.0,14,837919.3510891118,-9.514695219890693e-09,0.0,1.2595945452315593e-06,-20.549208075138356,-0.0002469225084275216,0.0,0.0,316195.2728493361
17.0,21,906770.0592726108,-1.063494550426724e-08,0.0,2.442925503349586e-06,-22.96822969460392,-0.0006005725318022867,0.0,0.0,313514.41801557486
17.0,28,844030.0348945404,-1.0023265528130925e-08,0.0,3.4762459375433733e-06,-21.642495163810178,0.0005525792162340591,0.0,0.0,316239.5608553652
17.0,35,888793.7995684014,-1.0466673581677464e-08,0.0,4.457124745809151e-06,-11.297718240321794,0.008944646850231832,0.0,0.0,303249.84221761045
17.0,71,793617.1756109195,-6.488755027454208e-09,0.0,6.523517058483788e-07,-28.029065226506848,-0.0013185580651976529,0.0,0.0,0.0
17.0,84,852752.5309877653,-5.43293520614279e-09,0.0,1.8553262507053034e-06,-23.46713541203328,-0.00047767991840125094,0.0,0.0,0.0
17.0,97,874191.0744628148,-5.567521203072215e-09,0.0,3.0047681202642023e-06,-24.046219151087286,-0.0014316488035453578,0.0,0.0,0.0
17.0,110,866623.3968648048,-5.5087627973862776e-09,0.0,3.7514409066656024e-06,-23.785877369484627,0.008912892302425104,0.0,0.0,0.0
18.0,13,713798.349567543,-7.890671692434703e-09,0.0,-1.541338241464188e-13,-8.522290312793661,-2.7525647023702125e-06,0.0,0.0,322714.64897007716
18.0,14,850499.2753934893,-9.683760429713336e-09,0.0,1.4089445731288142e-06,-20.916052864464685,-0.0002622145520872473,0.0,0.0,336890.0475686587
18.0,21,918689.2652072005,-1.0818593335321643e-08,0.0,2.733966503787663e-06,-23.36672773594194,-0.0006542161897540396,0.0,0.0,334030.0449724054
18.0,28,859746.8977131331,-1.0229057576066307e-08,0.0,3.891987617699402e-06,-22.088268126447637,0.0005970611344631066,0.0,0.0,336941.30338931247
18.0,35,892269.9779061071,-1.0527322758123034e-08,0.0,4.929000467247056e-06,-11.36375371458133,0.00965833452933084,0.0,0.0,323125.34545098967
18.0,71,803452.7863531403,-6.5291514691255295e-09,0.0,7.290754697759567e-07,-28.20594404860165,-0.0014237751773174146,0.0,0.0,0.0
18.0,84,864632.97306446,-5.436635424483275e-09,0.0,2.0759130984792044e-06,-23.485016732902675,-0.000529669263053768,0.0,0.0,0.0
18.0,97,886527.123859981,-5.548162803113816e-09,0.0,3.363382930200739e-06,-23.964382366238183,-0.0015142492077203865,0.0,0.0,0.0
18.0,110,877356.7187730668,-5.564321229585293e-09,0.0,4.202401813883049e-06,-24.027064281730254,0.00966601741763896,0.0,0.0,0.0
19.0,13,719847.6416993976,-7.977011025686975e-09,0.0,-1.5416041874646177e-13,-8.616296736552856,-2.649511276288968e-06,0.0,0.0,342565.7699964177
19.0,14,862159.0896368786,-9.83784922013415e-09,0.0,1.5593344121790979e-06,-21.250619097186508,-0.00027825890102372116,0.0,0.0,357586.37608387286
19.0,21,929741.927293835,-1.0983440689630928e-08,0.0,3.027018792907143e-06,-23.72469252512287,-0.0007086722427603152,0.0,0.0,354547.88847123383
