time,element,point,stress_rr,stress_zz,stress_hoop,stress_rz,elastic_rr,elastic_zz,elastic_hoop,elastic_rz,plastic_rr,plastic_zz,plastic_hoop,plastic_rz,creep_rr,creep_zz,creep_hoop,creep_rz,equiv_plastic,equiv_creep,r,z,volume
1.0,1,1,-611242.2029718615,-1314391.8435728755,-611242.2029633487,6231.526705226459,-1.3709221332073194e-08,-4.6404338564867454e-06,-1.3709221276058905e-08,4.10034457203901e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003433374273338985,0.0012500091332753804,3.703354888379238e-09
1.0,2,1,-586773.7862625254,-1189795.5050939545,-525788.923000319,13313.126324608678,-2.2324553492367423e-07,-4.191128444834478e-06,1.7803486534164267e-07,8.76003712159251e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010300120744204597,0.0012500091688778634,1.111005638103785e-08
1.0,3,1,-534594.5702876513,-937468.4402613844,-349892.3353296883,19374.54107720435,-6.389428260043614e-07,-3.289852890431525e-06,5.763978800190346e-07,1.2748448028800462e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001716686095657908,0.0012500093409992235,1.8516732422710115e-08
1.0,4,1,-447432.71932607214,-519945.3608528767,-47781.685777074425,17924.796055754552,-1.3401548629550375e-06,-1.8172880442014124e-06,1.2895489377973672e-06,1.1794515804686494e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002403358991465937,0.001250009377023637,2.592335857504901e-08
1.0,5,1,-310854.7382375405,125042.04413454188,436593.7063217911,7696.130676151846,-2.4416581769087086e-06,4.2654265109959317e-07,2.4765525882916933e-06,5.0640539849079146e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003090030070642353,0.001250009516263102,3.332989706259659e-08
1.0,6,1,-108218.57146062958,1098684.1911121919,1190705.0455905797,121.52551880091464,-4.158327851293527e-06,3.783092326435638e-06,4.3885895489034305e-06,7.996379137100183e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003776698332144374,0.0012500096877929305,4.073628732236957e-08
1.0,7,1,-715543.543670355,-1271558.870824215,-715543.550000185,-14093.471434455385,-4.3809589344922256e-07,-4.0966767461216215e-06,-4.380959350995046e-07,-9.273504203871643e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003433372703018832,0.0037500277958201784,3.703353577275736e-09
1.0,8,1,-667270.7961532632,-1168140.8812267075,-619348.2023738357,-26488.146981215858,-5.121212286774579e-07,-3.807846388460721e-06,-1.9679056160882476e-07,-1.7429200713640034e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010300116509543045,0.00375002789009555,1.111005250147894e-08
1.0,9,1,-582601.9959780622,-948346.9706621517,-426518.1734225799,-28481.47024208111,-7.407230522364346e-07,-3.1473249856577438e-06,2.8630850017863844e-07,-1.874080741928937e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017166855144656957,0.003750027960413022,1.851672563391436e-08
1.0,10,1,-464259.11092854757,-552112.6313591115,-100151.80953699112,-13736.314202506437,-1.2907177380268958e-06,-1.8687939024600066e-06,1.1051083051295458e-06,-9.038494745249235e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024033583587033656,0.0037500282775391816,2.5923347955512362e-08
1.0,11,1,-313055.08733221405,103396.95635055442,416145.9430454492,8509.860734745856,-2.386153217706756e-06,3.541012297258605e-07,2.4119895621782682e-06,5.599488363462773e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030900294067787333,0.003750028554876163,3.332987934625618e-08
1.0,12,1,-108313.50692892435,1132009.3186211265,1219519.5869489715,9321.602409082889,-4.256983205445377e-06,3.904340986673958e-06,4.480158552271178e-06,6.13361438517654e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037766974994017377,0.0037500287805159543,4.073625370166456e-08
1.0,13,1,-868807.1546001141,-840786.0479331624,-868807.1555128864,-64821.881331732635,-1.6428785115558133e-06,-1.4584996296872714e-06,-1.6428785175618546e-06,-4.265279791628007e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034333684533566005,0.006250050623875785,3.70335441284509e-09
1.0,14,1,-822426.0155697797,-796461.9672959736,-784965.5019774521,-143206.21340156987,-1.6134746763968857e-06,-1.442631238755242e-06,-1.3669844969593701e-06,-9.422968841823297e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010300104228970043,0.006250049943882321,1.1110053503340205e-08
1.0,15,1,-731906.1048223156,-686732.3878305089,-610233.788157008,-208545.29015805153,-1.6103239660513018e-06,-1.3130809082452126e-06,-8.097201223935772e-07,-1.372228009239979e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017166835912832954,0.006250048998217853,1.851672311709796e-08
1.0,16,1,-584497.6749799752,-455929.07875561726,-301505.2881249337,-235574.1142232987,-1.7257420752286054e-06,-8.797607120723301e-07,1.3634783027756755e-07,-1.5500776715893054e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024033559678079425,0.006250047830332181,2.5923337041534153e-08
1.0,17,1,-373154.89202939614,7436.854337290715,210510.66603633785,-198623.3619965758,-2.2101315423373136e-06,2.941621487554856e-07,1.6303878297352156e-06,-1.3069417219374687e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003090026919935697,0.0062500471298431535,3.3329856882094045e-08
1.0,18,1,-120381.91687129391,889865.615794808,1025924.6882052253,-77953.95994628745,-3.628858264676522e-06,3.0185705002664286e-06,3.913839196726974e-06,-5.129370564465714e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037766953167108104,0.006250047177305322,4.073621978175976e-08
1.0,19,1,-128628.75117074986,-243462.9453642928,-128628.97791848771,-44543.42961227385,-5.5238517066956026e-08,-8.108475148604687e-07,-5.524000906707113e-08,-2.9309576684876194e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003433373988881711,0.008750078944498418,3.703368736425305e-09
1.0,20,1,-146632.65745683308,-237897.00919682122,-90762.47319413845,-102553.15606796108,-2.138813051064492e-07,-8.14400739555571e-07,1.5374450734208155e-07,-6.74799766927184e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010300120078298573,0.008750077291576083,1.1110093636978739e-08
1.0,21,1,-166829.40394756015,-219027.27200864782,-2837.062034813018,-161116.70833033504,-4.836013719491325e-07,-8.270633437910896e-07,5.954682378367435e-07,-1.0601479408136044e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017166860561169239,0.008750074210970595,1.8516781049559523e-08
1.0,22,1,-182414.17066386653,-162321.22194207294,168365.39157688504,-203222.66850623555,-9.216206413423356e-07,-7.894090387529339e-07,1.3865088782018094e-06,-1.33720515877103e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002403359113601177,0.008750070042388734,2.592339817337163e-08
