time,node,pressure,gap,shear,slip,normal_r,normal_z,tangential_r,tangential_z,heat
1.0,13,0.0,9.681773959022838e-07,0.0,0.0,0.0,0.0,0.0,0.0,4954.894093225448
1.0,14,0.0,9.685693411606508e-07,0.0,0.0,0.0,0.0,0.0,0.0,5264.734938191396
1.0,21,0.0,9.699707885632222e-07,0.0,0.0,0.0,0.0,0.0,0.0,5229.551545789946
1.0,28,0.0,9.712990335745963e-07,0.0,0.0,0.0,0.0,0.0,0.0,5267.347153676384
1.0,35,0.0,9.61677880934389e-07,0.0,0.0,0.0,0.0,0.0,0.0,4965.4645016744325
2.0,13,0.0,8.857244990752647e-07,0.0,0.0,0.0,0.0,0.0,0.0,16937.034511283855
2.0,14,0.0,8.871583206029182e-07,0.0,0.0,0.0,0.0,0.0,0.0,17921.268292775498
2.0,21,0.0,8.924246312977391e-07,0.0,0.0,0.0,0.0,0.0,0.0,17795.753200471157
2.0,28,0.0,8.973298254973464e-07,0.0,0.0,0.0,0.0,0.0,0.0,17928.2083245198
2.0,35,0.0,8.61412454783439e-07,0.0,0.0,0.0,0.0,0.0,0.0,16969.40500487472
3.0,13,0.0,7.729394599564551e-07,0.0,0.0,0.0,0.0,0.0,0.0,32145.195503744617
3.0,14,0.0,7.758391165615594e-07,0.0,0.0,0.0,0.0,0.0,0.0,33886.886264826906
3.0,21,0.0,7.867432542888603e-07,0.0,0.0,0.0,0.0,0.0,0.0,33636.84619234846
3.0,28,0.0,7.967311735123175e-07,0.0,0.0,0.0,0.0,0.0,0.0,33896.556880654316
3.0,35,0.0,7.22826791447681e-07,0.0,0.0,0.0,0.0,0.0,0.0,32199.86656713445
4.0,13,0.0,6.414037540683828e-07,0.0,0.0,0.0,0.0,0.0,0.0,49187.08300974686
4.0,14,0.0,6.460426760284896e-07,0.0,0.0,0.0,0.0,0.0,0.0,51731.01782465892
4.0,21,0.0,6.637613636159556e-07,0.0,0.0,0.0,0.0,0.0,0.0,51332.768619886345
4.0,28,0.0,6.797896178198717e-07,0.0,0.0,0.0,0.0,0.0,0.0,51742.26185567932
4.0,35,0.0,5.602515797406907e-07,0.0,0.0,0.0,0.0,0.0,0.0,49263.586318238595
5.0,13,0.0,4.980132854914485e-07,0.0,0.0,0.0,0.0,0.0,0.0,67319.5100763678
5.0,14,0.0,5.045692737055615e-07,0.0,0.0,0.0,0.0,0.0,0.0,70691.94568889543
5.0,21,0.0,5.298762045958388e-07,0.0,0.0,0.0,0.0,0.0,0.0,70129.91399979
5.0,28,0.0,5.525582555789346e-07,0.0,0.0,0.0,0.0,0.0,0.0,70704.0932151358
5.0,35,0.0,3.823954975844951e-07,0.0,0.0,0.0,0.0,0.0,0.0,67417.33548838056
6.0,13,0.0,3.4693603683140506e-07,0.0,0.0,0.0,0.0,0.0,0.0,86111.20076784573
6.0,14,0.0,3.5552623691998547e-07,0.0,0.0,0.0,0.0,0.0,0.0,90327.76073181594
6.0,21,0.0,3.889384970340304e-07,0.0,0.0,0.0,0.0,0.0,0.0,89591.91945527891
6.0,28,0.0,4.186773703493407e-07,0.0,0.0,0.0,0.0,0.0,0.0,90340.54690682751
6.0,35,0.0,1.945617281130449e-07,0.0,0.0,0.0,0.0,0.0,0.0,86229.99938520479
7.0,13,0.0,1.9070771361661548e-07,0.0,0.0,0.0,0.0,0.0,0.0,105304.44252594862
7.0,14,0.0,2.0141045532079405e-07,0.0,0.0,0.0,0.0,0.0,0.0,110374.48279357704
7.0,21,0.0,2.4328384423157046e-07,0.0,0.0,0.0,0.0,0.0,0.0,109458.42467435796
7.0,28,0.0,2.803562234362372e-07,0.0,0.0,0.0,0.0,0.0,0.0,110387.94751389105
7.0,35,21.958921227760893,-2.1958997120652413e-13,0.0,3.061386625700497e-07,-0.0007107760498045791,4.292318451384739e-12,0.0,0.0,105444.05193222701
8.0,13,0.0,3.480463304717109e-08,0.0,0.0,0.0,0.0,0.0,0.0,124743.43394765127
8.0,14,0.0,4.158057207481259e-08,0.0,0.0,0.0,0.0,0.0,0.0,130672.57750844874
8.0,21,0.0,7.747441396717189e-08,0.0,0.0,0.0,0.0,0.0,0.0,129572.06654737092
8.0,28,0.0,1.469695371850284e-07,0.0,0.0,0.0,0.0,0.0,0.0,130686.88379935338
8.0,35,300034.7252250508,-3.000347252953116e-09,0.0,6.064576510865264e-07,-9.712247417952637,0.0008162863597229144,0.0,0.0,124904.43492715713
9.0,13,201971.31782736655,-2.0197131779637356e-09,0.0,-1.1932689237185948e-13,-6.539077401692776,-2.1189444138081415e-05,0.0,0.0,144333.6400167027
9.0,14,264688.57984662487,-2.6468857978304778e-09,0.0,1.2312713323668008e-07,-17.139111979886778,-0.0003275269366253322,0.0,0.0,151125.57510060468
9.0,21,243922.2946803024,-2.439222946402012e-09,0.0,2.3891281074757893e-07,-15.7937951702761,-0.0005049568919255901,0.0,0.0,149837.96613369122
9.0,28,0.0,3.705085785148101e-08,0.0,0.0,0.0,0.0,0.0,0.0,151140.2248868762
9.0,35,610613.6927662739,-6.106136927793643e-09,0.0,9.626181471693068e-07,-19.767043921071217,0.003215226157368288,0.0,0.0,144515.5657982923
10.0,13,457038.9419588345,-4.5703894193979e-09,0.0,-1.30597506606115e-13,-14.79840428340177,-6.538814835255895e-05,0.0,0.0,164017.2158450241
10.0,14,541491.0339050334,-5.414910339602254e-09,0.0,2.536264048035087e-07,-35.06538993902193,-0.0006417128615300452,0.0,0.0,171674.01620431518
10.0,21,645055.2665084432,-6.450552664355769e-09,0.0,4.980512984597942e-07,-41.769881299978174,-0.0019775447416246444,0.0,0.0,170198.06603802863
10.0,28,135864.18223460673,-1.358641823201933e-09,0.0,3.560223628028932e-07,-8.797079310297853,5.237964070490589e-05,0.0,0.0,171689.42682706076
10.0,35,794787.1068033634,-7.947871067580659e-09,0.0,1.372671801323371e-06,-25.730791975552282,0.0054910957137019,0.0,0.0,164219.37648970017
11.0,13,545948.7812711485,-5.459487812434812e-09,0.0,-1.3548503157778377e-13,-17.678641990736278,-9.717392880666675e-05,0.0,0.0,183758.42081263725
11.0,14,675413.6588900989,-6.7541365883481694e-09,0.0,3.932074047702531e-07,-43.74132541065189,-0.0009296038836681479,0.0,0.0,192281.56642875547
11.0,21,880528.9762828386,-8.805289764087952e-09,0.0,7.698339640997767e-07,-57.02189579427983,-0.0031317993703354565,0.0,0.0,190616.17769702934
11.0,28,337395.8700374196,-3.3739587001531833e-09,0.0,7.319676722473592e-07,-21.847426986621077,0.00012332519526115734,0.0,0.0,192298.7639000894
11.0,35,774080.722480618,-7.74080722658807e-09,0.0,1.815370149315973e-06,-25.06200023207255,0.006239133632585464,0.0,0.0,183980.71355936734
12.0,13,558565.2961197299,-5.585652961117152e-09,0.0,-1.3632605563130819e-13,-18.088664259192434,-0.000120493398314499,0.0,0.0,203535.6547079573
12.0,14,677738.3198446495,-6.777383198694744e-09,0.0,5.377639596815105e-07,-43.89541527033344,-0.0009253727454840512,0.0,0.0,212926.12967208697
12.0,21,892429.5167297632,-8.924295167657669e-09,0.0,1.0556246283949931e-06,-57.796836203491054,-0.0037147268447084857,0.0,0.0,211070.38421955623
12.0,28,445910.00033898035,-4.459100003337184e-09,0.0,1.1279889072184567e-06,-28.87586854951676,0.00011376447012201246,0.0,0.0,212945.81975580513
12.0,35,745709.2817354841,-7.457092817337464e-09,0.0,2.2835422834130006e-06,-24.144952649642875,0.006849650379035276,0.0,0.0,203777.8095936119
13.0,13,568575.2227866177,-5.6857522277179695e-09,0.0,-1.3711326272284692e-13,-18.414346238386116,-0.0001446804493669683,0.0,0.0,223335.58999503113
13.0,14,683561.4425694623,-6.8356144249897544e-09,0.0,6.834353811707646e-07,-44.27616152547562,-0.000938777790065739,0.0,0.0,233593.98825814424
13.0,21,879905.5285273852,-8.799055285376007e-09,0.0,1.3439782942033199e-06,-56.989992009281046,-0.004137443017283586,0.0,0.0,231547.42520446234
13.0,28,501502.44026785047,-5.015024401845011e-09,0.0,1.5296440763475424e-06,-32.477941959248064,7.44706571292656e-05,0.0,0.0,233616.8796478887
13.0,35,723565.4490778549,-7.235654490805788e-09,0.0,2.7601634119578755e-06,-23.429456190743412,0.007437838953666026,0.0,0.0,223597.6231377208
14.0,13,576186.6616825626,-5.761866616873584e-09,0.0,-1.3780019160791237e-13,-18.66240787530631,-0.0001682165043258625,0.0,0.0,243149.9296047605
14.0,14,691007.3936554302,-6.910073937408129e-09,0.0,8.302785733218884e-07,-44.762120176147654,-0.0009675520908618023,0.0,0.0,254276.71725401524
14.0,21,872235.1470344611,-8.722351471152516e-09,0.0,1.6344885389246842e-06,-56.49744021617533,-0.004565292155907599,0.0,0.0,252039.00021811022
14.0,28,540098.4328480515,-5.400984329047774e-09,0.0,1.9343673924716296e-06,-34.97970977175287,3.844224012865646e-05,0.0,0.0,254303.503993242
14.0,35,709874.5712573436,-7.098745713429862e-09,0.0,3.2411280221794477e-06,-22.98760868377984,0.00806538979753434,0.0,0.0,243432.04708889063
15.0,13,582434.3265126188,-5.824343264925316e-09,0.0,-1.3843398921577866e-13,-18.866346468201726,-0.00019109312847520325,0.0,0.0,262973.60720877803
15.0,14,699148.1272875303,-6.991481273256654e-09,0.0,9.78239740218761e-07,-45.29319513069166,-0.0010073672341993955,0.0,0.0,274969.13962258986
15.0,21,868495.192664162,-8.684951927447918e-09,0.0,1.9270986410992348e-06,-56.25944813822579,-0.0050054927932333656,0.0,0.0,272540.03951848065
15.0,28,567656.5724684529,-5.676565725289282e-09,0.0,2.3419963756167762e-06,-36.766898336011806,8.527224760871712e-06,0.0,0.0,275000.51579863793
15.0,35,702483.7344118446,-7.0248373441710835e-09,0.0,3.7259373944356363e-06,-22.749739662226634,0.00873832214010371,0.0,0.0,263275.97804702236
16.0,13,587939.3052758785,-5.879393052640728e-09,0.0,-1.3905197743432896e-13,-19.046271126167163,-0.00021342948838688468,0.0,0.0,282803.4697918611
16.0,14,707484.7595184796,-7.074847595061062e-09,0.0,1.127285794153245e-06,-45.837075891570635,-0.0010553429471259986,0.0,0.0,295668.0518511348
16.0,21,867756.902352953,-8.677569024629948e-09,0.0,2.221777298283442e-06,-56.21590460120336,-0.00546102574216645,0.0,0.0,293047.39362828515
16.0,28,587957.1544055028,-5.879571543174679e-09,0.0,2.7524425156725643e-06,-38.0842346921034,-1.5364730912886087e-05,0.0,0.0,295704.7269218492
16.0,35,699569.1359998757,-6.995691360781531e-09,0.0,4.214290418412774e-06,-22.656820535404744,0.009455895108478371,0.0,0.0,283126.26231600007
17.0,13,593066.695064488,-5.930666950170856e-09,0.0,-1.396813439827807e-13,-19.21400423198951,-0.00023538242103754664,0.0,0.0,302637.5580680906
17.0,14,715763.3937221708,-7.157633937251978e-09,0.0,1.2773970298019727e-06,-46.37731527077502,-0.0011095249334178718,0.0,0.0,316371.4648459973
17.0,21,869248.6771793065,-8.692486772574804e-09,0.0,2.5185088140413476e-06,-56.31686337234672,-0.005932883386470864,0.0,0.0,313559.1091872811
17.0,28,603426.1384850579,-6.034261384841681e-09,0.0,3.1656592191234576e-06,-39.088777092276885,-3.422659893923791e-05,0.0,0.0,316414.16737811593
17.0,35,699760.1602874347,-6.9976016035528115e-09,0.0,4.706003652486003e-06,-22.664486268658617,0.010214953137863554,0.0,0.0,302980.9484833095
18.0,13,598025.1239388984,-5.980251240051359e-09,0.0,-1.403406379280417e-13,-19.376302532956615,-0.0002571058036742995,0.0,0.0,322474.6493875955
18.0,14,723867.5325135422,-7.2386753245926795e-09,0.0,1.4285623886934622e-06,-46.9063641423931,-0.0011685705918571998,0.0,0.0,337078.146521435
18.0,21,872373.935028489,-8.723739350606096e-09,0.0,2.817287178567626e-06,-56.523703395668555,-0.006421144366644622,0.0,0.0,334073.9728221706
18.0,28,615642.2625736318,-6.156422625168928e-09,0.0,3.581624021968069e-06,-39.882739179466746,-4.9174760008098305e-05,0.0,0.0,337127.6148681318
18.0,35,702078.7314074042,-7.020787313476244e-09,0.0,5.200965182285786e-06,-22.741075441939635,0.011011877015866572,0.0,0.0,322838.828116528
19.0,13,602928.8435929223,-6.0292884363171835e-09,0.0,-1.410417364741817e-13,-19.536867007104128,-0.00027873430981233886,0.0,0.0,342313.9849376184
19.0,14,731755.5126258894,-7.317555125942376e-09,0.0,1.5807763905911986e-06,-47.421520532797345,-0.0012315513982126358,0.0,0.0,357787.3392740912
19.0,21,876686.213190336,-8.766862131310317e-09,0.0,3.11811239116087e-06,-56.80751957585187,-0.0069254962222699565,0.0,0.0,354591.23532559717
19.0,28,625646.1332425639,-6.256461332524079e-09,0.0,4.000328535648832e-06,-40.53349737160258,-6.11874339357257e-05,0.0,0.0,357844.3256810715
19.0,35,705844.1847113895,-7.058441848108089e-09,0.0,5.699107400997456e-06,-22.864552692470987,0.011843368921389342,0.0,0.0,342699.1499079577
20.0,13,607836.170426036,-6.078361704428924e-09,0.0,-1.4179168746976467e-13,-19.69758728519322,-0.00030037908769524026,0.0,0.0,362155.08944378595
20.0,14,739424.4649595766,-7.394244650708687e-09,0.0,1.734037198854393e-06,-47.922595843524014,-0.0012978238079124193,0.0,0.0,378498.5744743608
20.0,21,881856.6461324197,-8.818566461520217e-09,0.0,3.420988227934444e-06,-57.14701880825514,-0.007445490561624612,0.0,0.0,375110.43756258005
20.0,28,634131.0819323047,-6.341310819338072e-09,0.0,4.421772767492489e-06,-41.085945376201245,-7.10448709965267e-05,0.0,0.0,378563.8428639686
20.0,35,710588.6511838209,-7.105886512109046e-09,0.0,6.200390739053647e-06,-23.019770605104306,0.012706700392196275,0.0,0.0,362561.45090269455
