time,element,point,stress_rr,stress_zz,stress_hoop,stress_rz,elastic_rr,elastic_zz,elastic_hoop,elastic_rz,plastic_rr,plastic_zz,plastic_hoop,plastic_rz,creep_rr,creep_zz,creep_hoop,creep_rz,equiv_plastic,equiv_creep,r,z,volume
0.0625,1,1,323.3183603129646,0.77567141929012,323.31836002285104,-0.629316499262128,1.1045232318862402e-09,-1.017807661034138e-09,1.1045232299772926e-09,-4.140902565144802e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003433333662774465,0.00031999955557938784,9.258101665401138e-10
0.0625,2,1,326.9274915895686,1.7199569513115023,327.036835617794,-2.2162127939310032,1.1152017256886566e-09,-1.0246638522310753e-09,1.1159212093943791e-09,-1.4582680184066e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010300000989545844,0.0003199995565286235,2.777430499564645e-09
0.0625,3,1,322.4509256180284,-8.981659074408299,330.39039220725016,6.556324199348184,1.104428829740252e-09,-1.0763975775359817e-09,1.156670519897331e-09,4.314061323171105e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001716666831509806,0.00031999955849369325,4.6290508317572654e-09
0.0625,4,1,292.07364888529787,-16.00699639575697,353.6107546348723,28.97267035995857,9.26954306408687e-10,-1.1002163395406538e-09,1.331868462240887e-09,1.9064017096852738e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002403333563962498,0.0003199995619625411,6.480671159403513e-09
0.0625,5,1,125.82633931989167,-112.23896451511388,447.6826019832928,155.33824579470664,9.913074939973579e-11,-1.4673389498346008e-09,2.2169449577249148e-09,1.0221256573291696e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030900002953889827,0.0003199995680546841,8.33229145807306e-09
0.0625,6,1,3.4068581700091727,105.5611317418361,1438.2234641476866,118.59576743749484,-2.4221453706554006e-09,-1.7499702505527787e-09,7.018947896677718e-09,7.80360149738716e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037766670230003274,0.00031999957647314224,1.0183911620413724e-08
0.0625,7,1,15.650320543266378,-4.46267188346198,15.650320487617488,4.585380052933148,6.057511792176619e-11,-7.176837224610641e-11,6.057511755559649e-11,3.0171800748300116e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034333336598646143,0.0009449996145900807,9.258101654829783e-10
0.0625,8,1,-22.034075025243233,-16.236595177148065,-7.319338858987075,23.528912476189728,-7.295199934912266e-11,-3.480458194865643e-11,2.3870964624842882e-11,1.548202440933284e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010300000977938842,0.0009449996155505766,2.7774304959812453e-09
0.0625,9,1,-90.42393903351513,-46.52892041111901,-46.876785355249275,57.984233654391744,-3.0453868005671375e-10,-1.5709457521347312e-11,-1.7998408853724426e-11,3.8153625744589767e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017166668295309673,0.0009449996174867173,4.629050824708448e-09
0.0625,10,1,-237.4762232170885,-128.8357288218591,-107.5401679846889,166.50486025860639,-8.139071991310965e-10,-9.905274601048726e-11,4.107204429809264e-11,1.09560198050163e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024033335608256877,0.0009449996208430024,6.48067114628612e-09
0.0625,11,1,-327.3978810022796,-340.57064708614104,-32.783254213179305,339.26421545679204,-1.0470902409584717e-09,-1.1337670417902802e-09,8.91474003313808e-10,2.2323585377056914e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030900002912653338,0.0009449996258704737,8.332291440331628e-09
0.0625,12,1,-150.13539057459855,386.61846074064005,1189.499904106673,199.9610394942268,-3.240943969331747e-09,2.9089637232252263e-10,5.573856269671019e-09,1.3157436398720123e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003776667018556419,0.0009449996308470623,1.0183911624348621e-08
0.0625,13,1,-241.043468595832,-48.85024392813726,-241.04346872850675,27.819277009596174,-7.471852769816625e-10,5.174461413317689e-10,-7.471852778546623e-10,1.830508427231428e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034333336564876477,0.0015699996740869836,9.258101645328606e-10
0.0625,14,1,-278.9577763153797,-81.03614884272974,-268.03844304200794,72.3096006442531,-8.432510263990129e-10,4.5907328237102377e-10,-7.714018134602268e-10,4.757971722391853e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010300000970011733,0.0015699996750482951,2.777430493004825e-09
0.0625,15,1,-353.6208476164226,-152.09793206306972,-318.521111393814,155.13878952701478,-1.024526149420237e-09,3.014946349208252e-10,-7.935698850754719e-10,1.0208132350877572e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017166668281594383,0.0015699996769256287,4.629050819260095e-09
0.0625,16,1,-405.261955449284,-331.68837318332845,-359.51108816338035,286.3380832796719,-9.342146283186201e-10,-4.5010045700863233e-10,-6.331739215773742e-10,1.884104587980241e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002403333559170446,0.0015699996799014284,6.480671138875776e-09
0.0625,17,1,-344.88125294735056,-467.5930066391477,-181.84191514658735,329.03243048345445,-6.982990883152914e-10,-1.505742427607316e-09,3.744997544137301e-10,2.16503339258113e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003090000289765948,0.001569999683450035,8.332291436353486e-09
0.0625,18,1,-131.74131732185356,689.3276488847489,1201.7032533070887,142.98547723552343,-3.6465354120723705e-09,1.7560983855670723e-09,5.127529862666069e-09,9.408444402097442e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037766670172003124,0.0015699996863313024,1.0183911631844106e-08
0.0625,19,1,-410.33397405566916,-146.66659750009214,-410.33397434763526,43.903931407088436,-1.1716089667589364e-09,5.633223709767602e-10,-1.1716089686800733e-09,2.888878686586419e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034333336554724197,0.00219499973379954,9.258101637894694e-10
