time,node,pressure,gap,shear,slip,normal_r,normal_z,tangential_r,tangential_z,heat
1.0,13,0.0,9.681641586828035e-07,0.0,0.0,0.0,0.0,0.0,0.0,4901.979833584847
1.0,14,0.0,9.686278388742683e-07,0.0,0.0,0.0,0.0,0.0,0.0,5263.990616913362
1.0,21,0.0,9.701207260110964e-07,0.0,0.0,0.0,0.0,0.0,0.0,5254.665646498325
1.0,28,0.0,9.72498073418572e-07,0.0,0.0,0.0,0.0,0.0,0.0,5266.779802104794
1.0,35,0.0,9.600796211555254e-07,0.0,0.0,0.0,0.0,0.0,0.0,4912.424880967592
2.0,13,0.0,8.857242203485702e-07,0.0,0.0,0.0,0.0,0.0,0.0,16774.451515266268
2.0,14,0.0,8.872724422378034e-07,0.0,0.0,0.0,0.0,0.0,0.0,17910.051282615314
2.0,21,0.0,8.931223527521362e-07,0.0,0.0,0.0,0.0,0.0,0.0,17891.11402472372
2.0,28,0.0,9.016052061484175e-07,0.0,0.0,0.0,0.0,0.0,0.0,17917.40545609173
2.0,35,0.0,8.556343332882799e-07,0.0,0.0,0.0,0.0,0.0,0.0,16806.935329623233
3.0,13,0.0,7.730189917161054e-07,0.0,0.0,0.0,0.0,0.0,0.0,31871.037960490867
3.0,14,0.0,7.758828088821543e-07,0.0,0.0,0.0,0.0,0.0,0.0,33852.1311101431
3.0,21,0.0,7.884254119979936e-07,0.0,0.0,0.0,0.0,0.0,0.0,33833.42809111128
3.0,28,0.0,8.051585893746951e-07,0.0,0.0,0.0,0.0,0.0,0.0,33862.303048181275
3.0,35,0.0,7.112741019690144e-07,0.0,0.0,0.0,0.0,0.0,0.0,31926.86247857637
4.0,13,0.0,6.416053696294347e-07,0.0,0.0,0.0,0.0,0.0,0.0,48805.52363752031
4.0,14,0.0,6.458981861223387e-07,0.0,0.0,0.0,0.0,0.0,0.0,51666.83618022034
4.0,21,0.0,6.667434677681133e-07,0.0,0.0,0.0,0.0,0.0,0.0,51647.86554692
4.0,28,0.0,6.930072075006163e-07,0.0,0.0,0.0,0.0,0.0,0.0,51678.61879158409
4.0,35,0.0,5.419209137312933e-07,0.0,0.0,0.0,0.0,0.0,0.0,48884.79693136105
5.0,13,0.0,4.983601086024775e-07,0.0,0.0,0.0,0.0,0.0,0.0,66834.83632696152
5.0,14,0.0,5.041415126159909e-07,0.0,0.0,0.0,0.0,0.0,0.0,70595.71622794465
5.0,21,0.0,5.343691852508978e-07,0.0,0.0,0.0,0.0,0.0,0.0,70573.8783416109
5.0,28,0.0,5.70955375414281e-07,0.0,0.0,0.0,0.0,0.0,0.0,70608.42697019325
5.0,35,0.0,3.566384898139388e-07,0.0,0.0,0.0,0.0,0.0,0.0,66937.54227712816
6.0,13,0.0,3.4744096880263975e-07,0.0,0.0,0.0,0.0,0.0,0.0,85527.09239456817
6.0,14,0.0,3.547382507870442e-07,0.0,0.0,0.0,0.0,0.0,0.0,90197.97578876023
6.0,21,0.0,3.9508229033625997e-07,0.0,0.0,0.0,0.0,0.0,0.0,90171.19288200774
6.0,28,0.0,4.424961047187412e-07,0.0,0.0,0.0,0.0,0.0,0.0,90211.35578541362
6.0,35,0.0,1.6094788374883956e-07,0.0,0.0,0.0,0.0,0.0,0.0,85653.33894080139
7.0,13,0.0,1.843839322310246e-07,0.0,0.0,0.0,0.0,0.0,0.0,104623.9123187661
