step,frame,time,element,point,r,z,s_rr,s_zz,s_hoop,s_rz,ee_rr,ee_zz,ee_hoop,ee_rz,pe_rr,pe_zz,pe_hoop,pe_rz,peeq,ce_rr,ce_zz,ce_hoop,ce_rz,ceeq
LOAD_FIXED_T,0,0.0,1,1,0.0042113248654051857,0.0021132486540518503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
LOAD_FIXED_T,0,0.0,1,2,0.0047886751345948145,0.0021132486540518503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
LOAD_FIXED_T,0,0.0,1,3,0.0042113248654051857,0.0078867513459481495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
LOAD_FIXED_T,0,0.0,1,4,0.0047886751345948154,0.0078867513459481495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
LOAD_FIXED_T,1,0.20000000298023224,1,1,0.0042113248654051857,0.0021132486540518503,5333333.333333333,9333333.333333334,5333333.333333333,0.0,0.00093333333333333322,0.0061333333333333353,0.00093333333333333235,0.0,-0.00093333333333333235,0.0018666666666666649,-0.00093333333333333235,0.0,0.0018666666666668878,nan,nan,nan,nan,nan
LOAD_FIXED_T,1,0.20000000298023224,1,2,0.0047886751345948145,0.0021132486540518503,5666666.666666666,8666666.6666666679,5666666.666666666,0.0,0.0013666666666666662,0.0052666666666666695,0.0013666666666666653,0.0,-0.0013666666666666653,0.0027333333333333311,-0.0013666666666666653,0.0,0.0027333333333335536,nan,nan,nan,nan,nan
LOAD_FIXED_T,1,0.20000000298023224,1,3,0.0042113248654051857,0.0078867513459481495,6333333.333333333,7333333.333333333,6333333.333333333,0.0,0.0022333333333333328,0.0035333333333333345,0.0022333333333333333,0.0,-0.0022333333333333324,0.0044666666666666657,-0.0022333333333333333,0.0,0.004466666666666888,nan,nan,nan,nan,nan
LOAD_FIXED_T,1,0.20000000298023224,1,4,0.0047886751345948154,0.0078867513459481495,6000000.0,8000000.0,6000000.0,0.0,0.0017999999999999997,0.0044000000000000011,0.0018,0.0,-0.0017999999999999991,0.003599999999999999,-0.0018,0.0,0.0036000000000002215,nan,nan,nan,nan,nan
LOAD_FIXED_T,2,0.4000000059604645,1,1,0.0042113248654051857,0.0021132486540518503,12000000.000000004,16000000.000000002,12000000.000000002,0.0,0.0036000000000000021,0.0087999999999999988,0.0036000000000000029,0.0,-0.0036000000000000003,0.0072000000000000033,-0.0036000000000000029,0.0,0.007200000000000227,nan,nan,nan,nan,nan
LOAD_FIXED_T,2,0.4000000059604645,1,2,0.0047886751345948145,0.0021132486540518503,12333333.333333338,15333333.33333334,12333333.333333338,0.0,0.0040333333333333349,0.0079333333333333374,0.0040333333333333349,0.0,-0.0040333333333333332,0.0080666666666666664,-0.0040333333333333349,0.0,0.008066666666666885,nan,nan,nan,nan,nan
LOAD_FIXED_T,2,0.4000000059604645,1,3,0.0042113248654051857,0.0078867513459481495,13000000.000000004,14000000.000000004,13000000.000000004,0.0,0.0049000000000000042,0.0061999999999999963,0.0049000000000000033,0.0,-0.0049000000000000033,0.0098000000000000066,-0.0049000000000000033,0.0,0.00980000000000023,nan,nan,nan,nan,nan
LOAD_FIXED_T,2,0.4000000059604645,1,4,0.0047886751345948154,0.0078867513459481495,12666666.66666667,14666666.666666668,12666666.66666667,0.0,0.0044666666666666691,0.0070666666666666638,0.0044666666666666709,0.0,-0.0044666666666666683,0.00893333333333334,-0.0044666666666666709,0.0,0.008933333333333567,nan,nan,nan,nan,nan
LOAD_FIXED_T,3,0.6000000238418579,1,1,0.0042113248654051857,0.0021132486540518503,18666666.666666672,22666666.666666668,18666666.666666672,0.0,0.0062666666666666721,0.011466666666666663,0.0062666666666666721,0.0,-0.0062666666666666686,0.012533333333333341,-0.0062666666666666721,0.0,0.01253333333333357,nan,nan,nan,nan,nan
LOAD_FIXED_T,3,0.6000000238418579,1,2,0.0047886751345948145,0.0021132486540518503,19000000.000000007,22000000.000000007,19000000.000000007,0.0,0.006700000000000002,0.010600000000000009,0.0067000000000000011,0.0,-0.0066999999999999994,0.013399999999999999,-0.0067000000000000011,0.0,0.01340000000000021,nan,nan,nan,nan,nan
