step,frame,time,element,point,r,z,s_rr,s_zz,s_hoop,s_rz,ee_rr,ee_zz,ee_hoop,ee_rz,pe_rr,pe_zz,pe_hoop,pe_rz,peeq,ce_rr,ce_zz,ce_hoop,ce_rz,ceeq
LOAD_FIXED_T,0,0.0,1,1,0.0042113248654051857,0.0021132486540518503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
LOAD_FIXED_T,0,0.0,1,2,0.0047886751345948145,0.0021132486540518503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
LOAD_FIXED_T,0,0.0,1,3,0.0042113248654051857,0.0078867513459481495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
LOAD_FIXED_T,0,0.0,1,4,0.0047886751345948154,0.0078867513459481495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
LOAD_FIXED_T,1,0.20000000298023224,1,1,0.0042113248654051857,0.0021132486540518503,5976408.9121887265,8047182.1756225452,5976408.9121887265,0.0,0.0017693315858453454,0.0044613368283093107,0.0017693315858453445,0.0,-0.0017693315858453445,0.0035386631716906895,-0.0017693315858453445,0.0,0.0035386631716909137,nan,nan,nan,nan,nan
LOAD_FIXED_T,1,0.20000000298023224,1,2,0.0047886751345948145,0.0021132486540518503,5953608.2474226765,8092783.5051546451,5953608.2474226765,0.0,0.001739690721649481,0.00452061855670104,0.0017396907216494801,0.0,-0.0017396907216494801,0.0034793814432989606,-0.0017396907216494801,0.0,0.003479381443299183,nan,nan,nan,nan,nan
LOAD_FIXED_T,1,0.20000000298023224,1,3,0.0042113248654051857,0.0078867513459481495,5910224.4389027376,8179551.1221945249,5910224.4389027366,0.0,0.0016832917705735585,0.0046334164588528841,0.0016832917705735587,0.0,-0.0016832917705735578,0.0033665835411471165,-0.0016832917705735587,0.0,0.003366583541147338,nan,nan,nan,nan,nan
LOAD_FIXED_T,1,0.20000000298023224,1,4,0.0047886751345948154,0.0078867513459481495,5931558.9353612121,8136882.1292775758,5931558.9353612121,0.0,0.0017110266159695757,0.0045779467680608487,0.0017110266159695759,0.0,-0.0017110266159695751,0.003422053231939151,-0.0017110266159695759,0.0,0.0034220532319393726,nan,nan,nan,nan,nan
LOAD_FIXED_T,2,0.4000000059604645,1,1,0.0042113248654051857,0.0021132486540518503,12608125.819134993,14783748.361730015,12608125.819134993,0.0,0.004390563564875492,0.0072188728702490207,0.0043905635648754902,0.0,-0.0043905635648754902,0.0087811271297509822,-0.0043905635648754902,0.0,0.008781127129751211,nan,nan,nan,nan,nan
LOAD_FIXED_T,2,0.4000000059604645,1,2,0.0047886751345948145,0.0021132486540518503,12551546.391752578,14896907.216494851,12551546.391752578,0.0,0.0043170103092783491,0.0073659793814433066,0.0043170103092783491,0.0,-0.0043170103092783473,0.0086340206185566981,-0.0043170103092783491,0.0,0.008634020618556924,nan,nan,nan,nan,nan
LOAD_FIXED_T,2,0.4000000059604645,1,3,0.0042113248654051857,0.0078867513459481495,12443890.274314212,15112219.451371584,12443890.274314212,0.0,0.0041770573566084742,0.0076458852867830563,0.0041770573566084742,0.0,-0.0041770573566084733,0.0083541147132169483,-0.0041770573566084742,0.0,0.008354114713217176,nan,nan,nan,nan,nan
LOAD_FIXED_T,2,0.4000000059604645,1,4,0.0047886751345948154,0.0078867513459481495,12496831.432192648,15006337.135614712,12496831.432192648,0.0,0.0042458808618504396,0.0075082382762991229,0.0042458808618504413,0.0,-0.0042458808618504387,0.0084917617237008809,-0.0042458808618504413,0.0,0.008491761723701106,nan,nan,nan,nan,nan
LOAD_FIXED_T,3,0.6000000238418579,1,1,0.0042113248654051857,0.0021132486540518503,19239842.72608126,21520314.547837488,19239842.72608126,0.0,0.0070117955439056379,0.0099764089121887334,0.0070117955439056353,0.0,-0.0070117955439056353,0.014023591087811272,-0.0070117955439056353,0.0,0.0140235910878115,nan,nan,nan,nan,nan
LOAD_FIXED_T,3,0.6000000238418579,1,2,0.0047886751345948145,0.0021132486540518503,19149484.536082476,21701030.927835062,19149484.536082476,0.0,0.0068943298969072146,0.010211340206185578,0.0068943298969072146,0.0,-0.0068943298969072128,0.013788659793814429,-0.0068943298969072146,0.0,0.013788659793814655,nan,nan,nan,nan,nan
