step,frame,time,element,point,r,z,s_rr,s_zz,s_hoop,s_rz,ee_rr,ee_zz,ee_hoop,ee_rz,pe_rr,pe_zz,pe_hoop,pe_rz,peeq,ce_rr,ce_zz,ce_hoop,ce_rz,ceeq
LOAD_AND_HOLD,0,0.0,1,1,0.0042113248654051857,0.0021132486540518503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0
LOAD_AND_HOLD,0,0.0,1,2,0.0047886751345948145,0.0021132486540518503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0
LOAD_AND_HOLD,0,0.0,1,3,0.0042113248654051857,0.0078867513459481495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0
LOAD_AND_HOLD,0,0.0,1,4,0.0047886751345948154,0.0078867513459481495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0
LOAD_AND_HOLD,1,0.10000000149011612,1,1,0.0042113248654051857,0.0021343811405923688,5745868.652745273,13383884.585056718,5745868.652745273,2.701662669978671e-38,6.9426814046757556e-06,0.0099363633934095533,6.9426814046757556e-06,3.5121614709722723e-47,nan,nan,nan,nan,nan,-6.9426814046757556e-06,1.3885362809351513e-05,-6.9426814046757556e-06,7.3671422055641058e-50,1.3885362809351513e-05
LOAD_AND_HOLD,1,0.10000000149011612,1,2,0.0047886751345948145,0.0021343811405923688,5752257.5811985033,13371106.72815026,5752257.5811985033,2.1026159165291918e-38,1.5248288393874655e-05,0.0099197521794311561,1.5248288393874655e-05,2.733400691487949e-47,nan,nan,nan,nan,nan,-1.5248288393874655e-05,3.0496576787749314e-05,-1.5248288393874655e-05,1.2624463324470342e-49,3.0496576787749314e-05
LOAD_AND_HOLD,1,0.10000000149011612,1,3,0.0042113248654051857,0.0079656188594076308,5795475.7838593004,13284670.322828665,5795475.7838593004,2.6490226641905675e-38,7.1431951852910864e-05,0.0098073848525130833,7.1431951852910864e-05,3.4437294634477372e-47,nan,nan,nan,nan,nan,-7.1431951852910864e-05,0.00014286390370582175,-7.1431951852910864e-05,7.5799149730100644e-49,0.00014286390370582175
LOAD_AND_HOLD,1,0.10000000149011612,1,4,0.0047886751345948154,0.0079656188594076308,5766108.6519170217,13343404.586713223,5766108.6519170217,2.0911482468620303e-38,3.3254680327947837e-05,0.0098837393955630102,3.3254680327947837e-05,2.7184927209206394e-47,nan,nan,nan,nan,nan,-3.3254680327947837e-05,6.6509360655895688e-05,-3.3254680327947837e-05,2.7532433891780843e-49,6.650936065589569e-05
LOAD_AND_HOLD,2,0.20000000298023224,1,1,0.0042113248654051857,0.0021343811405923688,5751184.6755675878,13373252.539412085,5751184.6755675878,-8.4094983818990696e-24,1.385351107368503e-05,0.0099225417340715345,1.385351107368503e-05,-1.0932347896468793e-32,nan,nan,nan,nan,nan,-1.385351107368503e-05,2.7707022147370063e-05,-1.385351107368503e-05,-2.2643973816999675e-35,2.7707022147370063e-05
LOAD_AND_HOLD,2,0.20000000298023224,1,2,0.0047886751345948145,0.0021343811405923688,5763866.7379355635,13347888.414676137,5763866.7379355635,-8.3854727025281767e-24,3.0340192152050928e-05,0.0098895683719148041,3.0340192152050928e-05,-1.0901114513286636e-32,nan,nan,nan,nan,nan,-3.0340192152050928e-05,6.0680384304101856e-05,-3.0340192152050928e-05,-4.955410979981171e-35,6.068038430410186e-05
LOAD_AND_HOLD,2,0.20000000298023224,1,3,0.0042113248654051857,0.0079656188594076308,5847757.2962376168,13180107.298072025,5847757.2962376168,-2.2123668846496486e-24,0.00013939791794472515,0.0096714529203294555,0.00013939791794472515,-2.8760769500445436e-33,nan,nan,nan,nan,nan,-0.00013939791794472515,0.00027879583588945035,-0.00013939791794472515,-6.0886692989860347e-35,0.00027879583588945035
LOAD_AND_HOLD,2,0.20000000298023224,1,4,0.0047886751345948154,0.0079656188594076308,5791110.524864383,13293400.840818495,5791110.524864383,-2.2337722999886697e-24,6.5757115159521216e-05,0.0098187345258998627,6.5757115159521216e-05,-2.9039039899852696e-33,nan,nan,nan,nan,nan,-6.5757115159521216e-05,0.00013151423031904249,-6.5757115159521216e-05,-2.8736405849790567e-35,0.00013151423031904249
LOAD_AND_HOLD,3,0.30000001192092896,1,1,0.0042113248654051857,0.0021343811405923688,5756476.370202749,13362669.150141759,5756476.370202749,-4.2449383325001324e-24,2.0732714099395637e-05,0.0099087833280201119,2.0732714099395637e-05,-5.5184198322501734e-33,nan,nan,nan,nan,nan,-2.0732714099395637e-05,4.1465428198791282e-05,-2.0732714099395637e-05,-3.4388206598724175e-35,4.146542819879128e-05
LOAD_AND_HOLD,3,0.30000001192092896,1,2,0.0047886751345948145,0.0021343811405923688,5775357.5036443397,13324906.883258576,5775357.5036443397,-4.2136501013595318e-24,4.5278187573466161e-05,0.0098596923810719724,4.5278187573466161e-05,-5.47774513176739e-33,nan,nan,nan,nan,nan,-4.5278187573466161e-05,9.0556375146932323e-05,-4.5278187573466161e-05,-7.5062907081515316e-35,9.055637514693234e-05
LOAD_AND_HOLD,3,0.30000001192092896,1,3,0.0042113248654051857,0.0079656188594076308,5897569.2130795047,13080483.464388248,5897569.2130795047,-1.0426361072193989e-24,0.00020415340983918022,0.009541941936540543,0.00020415340983918022,-1.3554269393852186e-33,nan,nan,nan,nan,nan,-0.00020415340983918022,0.0004083068196783605,-0.00020415340983918022,-8.971378133574232e-35,0.0004083068196783605
LOAD_AND_HOLD,3,0.30000001192092896,1,4,0.0047886751345948154,0.0079656188594076308,5815553.8972803988,13244514.095986459,5815553.8972803988,-1.0786657888998467e-24,9.753349930034154e-05,0.0097551817576182198,9.753349930034154e-05,-1.4022655255698013e-33,nan,nan,nan,nan,nan,-9.753349930034154e-05,0.00019506699860068316,-9.753349930034154e-05,-4.2875195151169952e-35,0.00019506699860068316
LOAD_AND_HOLD,4,0.4000000059604645,1,1,0.0042113248654051857,0.0021343811405923688,5761743.9081483474,13352134.074250564,5761743.9081483474,-4.2361190554754401e-24,2.7580513428674945e-05,0.0098950877293615559,2.7580513428674945e-05,-5.5069547721180723e-33,nan,nan,nan,nan,nan,-2.7580513428674945e-05,5.516102685734989e-05,-2.7580513428674945e-05,-4.58532667308286e-35,5.516102685734989e-05
LOAD_AND_HOLD,4,0.4000000059604645,1,2,0.0047886751345948145,0.0021343811405923688,5786731.7425188934,13302158.405509479,5786731.7425188934,-4.1946050986540508e-24,6.0064698110381067e-05,0.0098301193599981442,6.0064698110381067e-05,-5.4529866282502671e-33,nan,nan,nan,nan,nan,-6.0064698110381067e-05,0.00012012939622076215,-6.0064698110381067e-05,-9.9821410598638704e-35,0.00012012939622076216
LOAD_AND_HOLD,4,0.4000000059604645,1,3,0.0042113248654051857,0.0079656188594076308,5945088.9335353188,12985444.023476623,5945088.9335353188,-1.0219429283986288e-24,0.0002659290464317362,0.0094183906633554335,0.0002659290464317362,-1.3285258069182178e-33,nan,nan,nan,nan,nan,-0.0002659290464317362,0.00053185809286347252,-0.0002659290464317362,-1.1661491380274657e-34,0.0005318580928634725
LOAD_AND_HOLD,4,0.4000000059604645,1,4,0.0047886751345948154,0.0079656188594076308,5839457.9785026535,13196705.93354195,5839457.9785026535,-1.06825335676674e-24,0.00012860880488927223,0.0096930311464403594,0.00012860880488927223,-1.3887293637967618e-33,nan,nan,nan,nan,nan,-0.00012860880488927223,0.00025721760977854451,-0.00012860880488927223,-5.6411356924210316e-35,0.0002572176097785445
LOAD_AND_HOLD,5,0.5,1,1,0.0042113248654051857,0.0021343811405923688,5766987.4592713667,13341646.972004525,5766987.4592713667,-4.2273399388511923e-24,3.4397129888598835e-05,0.0098814544964417085,3.4397129888598835e-05,-5.495541920506551e-33,nan,nan,nan,nan,nan,-3.4397129888598835e-05,6.8794259777197684e-05,-3.4397129888598835e-05,-5.7266118342347041e-35,6.879425977719768e-05
LOAD_AND_HOLD,5,0.5,1,2,0.0047886751345948145,0.0021343811405923688,5797991.2791905655,13279639.332166135,5797991.2791905655,-4.1757521530864803e-24,7.470209578355389e-05,0.0098008445646517988,7.470209578355389e-05,-5.4284777990124262e-33,nan,nan,nan,nan,nan,-7.470209578355389e-05,0.00014940419156710778,-7.470209578355389e-05,-1.2433023983647964e-34,0.0001494041915671078
LOAD_AND_HOLD,5,0.5,1,3,0.0042113248654051857,0.0079656188594076308,5990477.002734052,12894667.88507916,5990477.002734052,-1.0021780092608528e-24,0.00032493353639008948,0.0093003816834387274,0.00032493353639008948,-1.3028314120391083e-33,nan,nan,nan,nan,nan,-0.00032493353639008948,0.00064986707278017906,-0.00032493353639008948,-1.4230930868185909e-34,0.0006498670727801791
LOAD_AND_HOLD,5,0.5,1,4,0.0047886751345948154,0.0079656188594076308,5862841.0921022557,13149939.706342746,5862841.0921022557,-1.0580678540840498e-24,0.00015900685256875447,0.0096322350510813955,0.00015900685256875447,-1.3754882103092652e-33,nan,nan,nan,nan,nan,-0.00015900685256875447,0.00031801370513750906,-0.00015900685256875447,-6.9652510411712562e-35,0.00031801370513750906
LOAD_AND_HOLD,6,0.6000000238418579,1,1,0.0042113248654051857,0.0021343811405923688,5772207.1918276697,13331207.506891925,5772207.1918276697,-4.2186007009217724e-24,4.1182782211790023e-05,0.0098678831917953253,4.1182782211790023e-05,-5.4841809111983044e-33,nan,nan,nan,nan,nan,-4.1182782211790023e-05,8.236556442358006e-05,-4.1182782211790023e-05,-6.8627127650592773e-35,8.236556442358006e-05
LOAD_AND_HOLD,6,0.6000000238418579,1,2,0.0047886751345948145,0.0021343811405923688,5809137.8997816108,13257346.090984039,5809137.8997816108,-4.1570882739773078e-24,8.919270255191505e-05,0.0097718633511150767,8.919270255191505e-05,-5.404214756170502e-33,nan,nan,nan,nan,nan,-8.919270255191505e-05,0.0001783854051038301,-8.919270255191505e-05,-1.4859328267840328e-34,0.00017838540510383013
LOAD_AND_HOLD,6,0.6000000238418579,1,3,0.0042113248654051857,0.0079656188594076308,6033879.0824387595,12807863.725669745,6033879.0824387595,-9.8327791919491717e-25,0.00038135624000620687,0.0091875362762064931,0.00038135624000620687,-1.2782612949533929e-33,nan,nan,nan,nan,nan,-0.00038135624000620687,0.00076271248001241385,-0.00038135624000620687,-1.6687942576757433e-34,0.0007627124800124138
LOAD_AND_HOLD,6,0.6000000238418579,1,4,0.0047886751345948154,0.0079656188594076308,5885720.7268285733,13104180.43689011,5885720.7268285733,-1.048101662888368e-24,0.00018875037771296855,0.0095727480007929671,0.00018875037771296855,-1.3625321617548788e-33,nan,nan,nan,nan,nan,-0.00018875037771296855,0.00037750075542593721,-0.00018875037771296855,-8.2608558966098826e-35,0.0003775007554259372
LOAD_AND_HOLD,7,0.699999988079071,1,1,0.0042113248654051857,0.0021343811405923688,5777403.2724812068,13320815.345584845,5777403.2724812068,-4.2099010626468341e-24,4.7937687061391787e-05,0.0098543733820961217,4.7937687061391787e-05,-5.4728713814408837e-33,nan,nan,nan,nan,nan,-4.7937687061391787e-05,9.5875374122783588e-05,-4.7937687061391787e-05,-7.9936657408013206e-35,9.587537412278359e-05
LOAD_AND_HOLD,7,0.699999988079071,1,2,0.0047886751345948145,0.0021343811405923688,5820173.3529250976,13235275.184697069,5820173.3529250976,-4.1386105334188501e-24,0.00010353879163844696,0.0097431711729420133,0.00010353879163844697,-5.3801936934445036e-33,nan,nan,nan,nan,nan,-0.00010353879163844696,0.00020707758327689394,-0.00010353879163844697,-1.7261434540440148e-34,0.00020707758327689397
LOAD_AND_HOLD,7,0.699999988079071,1,3,0.0042113248654051857,0.0079656188594076308,6075427.6503122663,12724766.589922734,6075427.6503122663,-9.6518496880492178e-25,0.00043536937824176691,0.0090795099997353721,0.00043536937824176691,-1.2547404594463978e-33,nan,nan,nan,nan,nan,-0.00043536937824176691,0.00087073875648353404,-0.00043536937824176691,-1.9040026127456941e-34,0.0008707387564835339
LOAD_AND_HOLD,7,0.699999988079071,1,4,0.0047886751345948154,0.0079656188594076308,5908113.5840579197,13059394.722431419,5908113.5840579197,-1.0383475081898865e-24,0.00021786109211111734,0.0095145265719966694,0.00021786109211111734,-1.3498517606468528e-33,nan,nan,nan,nan,nan,-0.00021786109211111734,0.00043572218422223478,-0.00021786109211111734,-9.5288960074124676e-35,0.0004357221842222348
LOAD_AND_HOLD,8,0.800000011920929,1,1,0.0042113248654051857,0.0021343811405923688,5782575.86632297,13310470.157901317,5782575.86632297,-4.2012407476196101e-24,5.466205905568335e-05,0.0098409246381075382,5.466205905568335e-05,-5.4616129719054939e-33,nan,nan,nan,nan,nan,-5.466205905568335e-05,0.00010932411811136671,-5.466205905568335e-05,-9.1195066943402666e-35,0.00010932411811136671
