step,frame,time,element,point,r,z,s_rr,s_zz,s_hoop,s_rz,ee_rr,ee_zz,ee_hoop,ee_rz,pe_rr,pe_zz,pe_hoop,pe_rz,peeq,ce_rr,ce_zz,ce_hoop,ce_rz,ceeq
RELAX_SLOW,2,0.7000000104308128,1,3,0.0042113248654051857,0.0078867513459481495,6082027.2426892594,12835945.514621491,6082027.2426892584,-1.0176152543305174e-24,0.00040663541549603458,0.0091867291690079355,0.00040663541549603382,-1.3228998306296727e-33,nan,nan,nan,nan,nan,-0.00040663541549603371,0.00081327083099206764,-0.00040663541549603382,-1.6661187217310994e-34,0.0008132708309920676
RELAX_SLOW,2,0.7000000104308128,1,4,0.0047886751345948154,0.0078867513459481495,5920009.9845494591,13159980.030901082,5920009.9845494591,-1.0839998550147496e-24,0.00019601297991429713,0.0096079740401714062,0.00019601297991429632,-1.4091998115191746e-33,nan,nan,nan,nan,nan,-0.00019601297991429626,0.00039202595982859269,-0.00019601297991429632,-8.0311891283593268e-35,0.00039202595982859264
RELAX_SLOW,3,0.9000000283122063,1,1,0.0042113248654051857,0.0021132486540518503,5811990.5773735633,13376018.845252875,5811990.5773735633,-4.209245260820063e-24,5.5587750585632671e-05,0.0098888244988287362,5.55877505856316e-05,-5.4720188390660831e-33,nan,nan,nan,nan,nan,-5.5587750585631586e-05,0.00011117550117126319,-5.55877505856316e-05,-8.691451426229073e-35,0.00011117550117126319
RELAX_SLOW,3,0.9000000283122063,1,2,0.0047886751345948145,0.0021132486540518503,5861994.2618514253,13276011.476297151,5861994.2618514253,-4.1310577065153556e-24,0.00012059254040685245,0.0097588149191862976,0.00012059254040685138,-5.3703750184699624e-33,nan,nan,nan,nan,nan,-0.00012059254040685136,0.00024118508081370278,-0.00012059254040685138,-1.8855833485841158e-34,0.00024118508081370275
RELAX_SLOW,3,0.9000000283122063,1,3,0.0042113248654051857,0.0078867513459481495,6168228.3371758861,12663543.325648235,6168228.3371758852,-9.7865140616516961e-25,0.00051869683832864979,0.0089626063233427047,0.00051869683832864914,-1.2722468280147207e-33,nan,nan,nan,nan,nan,-0.00051869683832864893,0.0010373936766572983,-0.00051869683832864914,-2.1726487478806181e-34,0.0010373936766572983
RELAX_SLOW,3,0.9000000283122063,1,4,0.0047886751345948154,0.0078867513459481495,5966083.4858651645,13067833.028269667,5966083.4858651636,-1.0633048790301119e-24,0.00025590853162471539,0.009488182936750569,0.00025590853162471463,-1.3822963427391458e-33,nan,nan,nan,nan,nan,-0.00025590853162471452,0.00051181706324942926,-0.00025590853162471463,-1.0721536006362221e-34,0.0005118170632494292
RELAX_SLOW,4,1.1000000163912773,1,1,0.0042113248654051857,0.0021132486540518503,5822445.3252202515,13355109.349559497,5822445.3252202505,-4.1917916251639355e-24,6.9178922786326756e-05,0.009861642154427348,6.9178922786325685e-05,-5.4493291127131171e-33,nan,nan,nan,nan,nan,-6.9178922786325672e-05,0.00013835784557265134,-6.9178922786325685e-05,-1.0960424061525699e-34,0.00013835784557265134
RELAX_SLOW,4,1.1000000163912773,1,2,0.0047886751345948145,0.0021132486540518503,5884057.9050321244,13231884.189935751,5884057.9050321244,-4.0941764123832712e-24,0.00014927527654176294,0.0097014494469164769,0.00014927527654176188,-5.3224293360982521e-33,nan,nan,nan,nan,nan,-0.00014927527654176186,0.00029855055308352377,-0.00014927527654176188,-2.3650401723012166e-34,0.00029855055308352377
RELAX_SLOW,4,1.1000000163912773,1,3,0.0042113248654051857,0.0078867513459481495,6246872.6201946577,12506254.759610692,6246872.6201946568,-9.4310332036805226e-25,0.00062093440625305286,0.0087581311874938977,0.00062093440625305232,-1.2260343164784682e-33,nan,nan,nan,nan,nan,-0.00062093440625305199,0.0012418688125061044,-0.00062093440625305232,-2.6347738632431434e-34,0.0012418688125061044
RELAX_SLOW,4,1.1000000163912773,1,4,0.0047886751345948154,0.0078867513459481495,6010158.9563821917,12979682.087235611,6010158.9563821917,-1.0435073646712338e-24,0.00031320664329685134,0.0093735867134062973,0.00031320664329685059,-1.356559574072604e-33,nan,nan,nan,nan,nan,-0.00031320664329685048,0.00062641328659370117,-0.00031320664329685059,-1.3295212873016393e-34,0.0006264132865937011
