time,element,point,x,y,z,qx,qy,qz
2.0,1,1,0.011056624,0.0021132487,0.0,83032.336,-2.2737368e-12,0.0
2.0,1,2,0.013943376,0.0021132487,0.0,83032.336,1.7053026e-12,0.0
2.0,1,3,0.011056624,0.007886752,0.0,83032.336,-2.2737368e-12,0.0
2.0,1,4,0.013943376,0.007886752,0.0,83032.336,2.2737368e-12,0.0
2.0,2,1,0.016056625,0.0021132487,0.0,39542.86,-0.0,0.0
2.0,2,2,0.018943375,0.0021132487,0.0,39542.86,-2.842171e-13,0.0
2.0,2,3,0.016056625,0.007886752,0.0,39542.86,-0.0,0.0
2.0,2,4,0.018943375,0.007886752,0.0,39542.86,-2.842171e-13,0.0
2.0,3,1,0.021056624,0.0021132487,0.0,18912.322,-0.0,0.0
2.0,3,2,0.023943376,0.0021132487,0.0,18912.322,2.1316282e-12,0.0
2.0,3,3,0.021056624,0.007886752,0.0,18912.322,-0.0,0.0
2.0,3,4,0.023943376,0.007886752,0.0,18912.322,1.563194e-12,0.0
2.0,4,1,0.026056625,0.0021132487,0.0,6952.744,-1.1937118e-11,0.0
2.0,4,2,0.028943375,0.0021132487,0.0,6952.744,-4.6469495e-11,0.0
2.0,4,3,0.026056625,0.007886752,0.0,6952.744,-1.1937118e-11,0.0
2.0,4,4,0.028943375,0.007886752,0.0,6952.744,-4.6327386e-11,0.0
4.0,1,1,0.011056624,0.0021132487,0.0,52534.094,-0.0,0.0
4.0,1,2,0.013943376,0.0021132487,0.0,52534.094,1.1368684e-12,0.0
4.0,1,3,0.011056624,0.007886752,0.0,52534.094,-0.0,0.0
4.0,1,4,0.013943376,0.007886752,0.0,52534.094,1.7053026e-12,0.0
4.0,2,1,0.016056625,0.0021132487,0.0,31879.56,-0.0,0.0
4.0,2,2,0.018943375,0.0021132487,0.0,31879.56,-0.0,0.0
4.0,2,3,0.016056625,0.007886752,0.0,31879.56,-0.0,0.0
4.0,2,4,0.018943375,0.007886752,0.0,31879.56,-0.0,0.0
4.0,3,1,0.021056624,0.0021132487,0.0,18155.285,-0.0,0.0
4.0,3,2,0.023943376,0.0021132487,0.0,18155.285,1.2789769e-12,0.0
4.0,3,3,0.021056624,0.007886752,0.0,18155.285,-0.0,0.0
4.0,3,4,0.023943376,0.007886752,0.0,18155.285,1.8474111e-12,0.0
4.0,4,1,0.026056625,0.0021132487,0.0,8328.412,-1.1937118e-11,0.0
4.0,4,2,0.028943375,0.0021132487,0.0,8328.412,-4.6469495e-11,0.0
4.0,4,3,0.026056625,0.007886752,0.0,8328.412,-1.1937118e-11,0.0
4.0,4,4,0.028943375,0.007886752,0.0,8328.412,-4.639844e-11,0.0
6.0,1,1,0.011056624,0.0021132487,0.0,38689.42,-0.0,0.0
6.0,1,2,0.013943376,0.0021132487,0.0,38689.42,5.684342e-13,0.0
6.0,1,3,0.011056624,0.007886752,0.0,38689.42,-0.0,0.0
6.0,1,4,0.013943376,0.007886752,0.0,38689.42,1.1368684e-12,0.0
6.0,2,1,0.016056625,0.0021132487,0.0,24958.434,-0.0,0.0
6.0,2,2,0.018943375,0.0021132487,0.0,24958.434,-0.0,0.0
6.0,2,3,0.016056625,0.007886752,0.0,24958.434,-0.0,0.0
6.0,2,4,0.018943375,0.007886752,0.0,24958.434,-0.0,0.0
6.0,3,1,0.021056624,0.0021132487,0.0,15538.944,1.1937118e-11,0.0
6.0,3,2,0.023943376,0.0021132487,0.0,15538.944,4.590106e-11,0.0
6.0,3,3,0.021056624,0.007886752,0.0,15538.944,1.1937118e-11,0.0
6.0,3,4,0.023943376,0.007886752,0.0,15538.944,4.6327386e-11,0.0
6.0,4,1,0.026056625,0.0021132487,0.0,8461.097,5.684342e-11,0.0
6.0,4,2,0.028943375,0.0021132487,0.0,8461.097,5.520917e-11,0.0
6.0,4,3,0.026056625,0.007886752,0.0,8461.097,5.684342e-11,0.0
6.0,4,4,0.028943375,0.007886752,0.0,8461.097,5.5280225e-11,0.0
8.0,1,1,0.011056624,0.0021132487,0.0,30877.666,-0.0,0.0
8.0,1,2,0.013943376,0.0021132487,0.0,30877.666,8.526513e-13,0.0
8.0,1,3,0.011056624,0.007886752,0.0,30877.666,-0.0,0.0
8.0,1,4,0.013943376,0.007886752,0.0,30877.666,5.684342e-13,0.0
8.0,2,1,0.016056625,0.0021132487,0.0,20511.229,-0.0,0.0
8.0,2,2,0.018943375,0.0021132487,0.0,20511.229,2.842171e-13,0.0
8.0,2,3,0.016056625,0.007886752,0.0,20511.229,-0.0,0.0
8.0,2,4,0.018943375,0.007886752,0.0,20511.229,2.842171e-13,0.0
8.0,3,1,0.021056624,0.0021132487,0.0,13580.271,-0.0,0.0
8.0,3,2,0.023943376,0.0021132487,0.0,13580.271,9.947598e-13,0.0
8.0,3,3,0.021056624,0.007886752,0.0,13580.271,-0.0,0.0
8.0,3,4,0.023943376,0.007886752,0.0,13580.271,1.4210855e-12,0.0
8.0,4,1,0.026056625,0.0021132487,0.0,8406.584,1.1937118e-11,0.0
8.0,4,2,0.028943375,0.0021132487,0.0,8406.584,4.3272053e-11,0.0
8.0,4,3,0.026056625,0.007886752,0.0,8406.584,1.1937118e-11,0.0
8.0,4,4,0.028943375,0.007886752,0.0,8406.584,4.3201e-11,0.0
10.0,1,1,0.011056624,0.0021132487,0.0,26144.846,-0.0,0.0
10.0,1,2,0.013943376,0.0021132487,0.0,26144.846,5.684342e-13,0.0
10.0,1,3,0.011056624,0.007886752,0.0,26144.846,-0.0,0.0
10.0,1,4,0.013943376,0.007886752,0.0,26144.846,2.842171e-13,0.0
10.0,2,1,0.016056625,0.0021132487,0.0,17727.104,-0.0,0.0
10.0,2,2,0.018943375,0.0021132487,0.0,17727.104,1.4210855e-13,0.0
10.0,2,3,0.016056625,0.007886752,0.0,17727.104,-0.0,0.0
10.0,2,4,0.018943375,0.007886752,0.0,17727.104,1.4210855e-13,0.0
10.0,3,1,0.021056624,0.0021132487,0.0,12300.811,2.842171e-13,0.0
10.0,3,2,0.023943376,0.0021132487,0.0,12300.811,1.1368684e-12,0.0
10.0,3,3,0.021056624,0.007886752,0.0,12300.811,2.842171e-13,0.0
10.0,3,4,0.023943376,0.007886752,0.0,12300.811,5.684342e-13,0.0
10.0,4,1,0.026056625,0.0021132487,0.0,8346.282,-0.0,0.0
10.0,4,2,0.028943375,0.0021132487,0.0,8346.282,-1.6342483e-12,0.0
10.0,4,3,0.026056625,0.007886752,0.0,8346.282,-0.0,0.0
10.0,4,4,0.028943375,0.007886752,0.0,8346.282,-1.563194e-12,0.0
12.0,1,1,0.011056624,0.0021132487,0.0,23214.127,-0.0,0.0
12.0,1,2,0.013943376,0.0021132487,0.0,23214.127,4.2632564e-13,0.0
12.0,1,3,0.011056624,0.007886752,0.0,23214.127,-0.0,0.0
12.0,1,4,0.013943376,0.007886752,0.0,23214.127,7.1054274e-13,0.0
