step,frame,time,element,point,r,z,s_rr,s_zz,s_hoop,s_rz,ee_rr,ee_zz,ee_hoop,ee_rz,pe_rr,pe_zz,pe_hoop,pe_rz,peeq,ce_rr,ce_zz,ce_hoop,ce_rz,ceeq
LOAD_FIXED_T,0,0.0,1,1,0.004211324865405186,0.0021132486540518503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
LOAD_FIXED_T,0,0.0,1,2,0.0047886751345948145,0.0021132486540518503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
LOAD_FIXED_T,0,0.0,1,3,0.004211324865405186,0.00788675134594815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
LOAD_FIXED_T,0,0.0,1,4,0.004788675134594815,0.00788675134594815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
LOAD_FIXED_T,1,0.20000000298023224,1,1,0.004211324865405186,0.0021132486540518503,5976408.9121887265,8047182.175622545,5976408.9121887265,0.0,0.0017693315858453454,0.004461336828309311,0.0017693315858453445,0.0,-0.0017693315858453445,0.0035386631716906895,-0.0017693315858453445,0.0,0.0035386631716909137,nan,nan,nan,nan,nan
LOAD_FIXED_T,1,0.20000000298023224,1,2,0.0047886751345948145,0.0021132486540518503,5953608.2474226765,8092783.505154645,5953608.2474226765,0.0,0.001739690721649481,0.00452061855670104,0.00173969072164948,0.0,-0.00173969072164948,0.0034793814432989606,-0.00173969072164948,0.0,0.003479381443299183,nan,nan,nan,nan,nan
LOAD_FIXED_T,1,0.20000000298023224,1,3,0.004211324865405186,0.00788675134594815,5910224.438902738,8179551.122194525,5910224.438902737,0.0,0.0016832917705735585,0.004633416458852884,0.0016832917705735587,0.0,-0.0016832917705735578,0.0033665835411471165,-0.0016832917705735587,0.0,0.003366583541147338,nan,nan,nan,nan,nan
LOAD_FIXED_T,1,0.20000000298023224,1,4,0.004788675134594815,0.00788675134594815,5931558.935361212,8136882.129277576,5931558.935361212,0.0,0.0017110266159695757,0.004577946768060849,0.001711026615969576,0.0,-0.001711026615969575,0.003422053231939151,-0.001711026615969576,0.0,0.0034220532319393726,nan,nan,nan,nan,nan
LOAD_FIXED_T,2,0.4000000059604645,1,1,0.004211324865405186,0.0021132486540518503,12608125.819134993,14783748.361730015,12608125.819134993,0.0,0.004390563564875492,0.007218872870249021,0.00439056356487549,0.0,-0.00439056356487549,0.008781127129750982,-0.00439056356487549,0.0,0.008781127129751211,nan,nan,nan,nan,nan
LOAD_FIXED_T,2,0.4000000059604645,1,2,0.0047886751345948145,0.0021132486540518503,12551546.391752578,14896907.21649485,12551546.391752578,0.0,0.004317010309278349,0.0073659793814433066,0.004317010309278349,0.0,-0.004317010309278347,0.008634020618556698,-0.004317010309278349,0.0,0.008634020618556924,nan,nan,nan,nan,nan
