element,integration_point,x_m,y_m,z_m,temperature_k,hfl_x_w_m2,hfl_y_w_m2,hfl_z_w_m2,e11,e22,e33,e12,e13,e23,s11_pa,s22_pa,s33_pa,s12_pa,s13_pa,s23_pa
1,1,0.2113248654051851,0.211324865405185,0.211324865405185,360,-170.7209438086391,-104.3256628518315,-398.1162247654466,0.0001523725147669458,0.0001293340389940122,0.0001407934462390421,-2.582903768654801e-05,1.645940724503005e-05,-2.529485756039979e-05,-722516641.0769026,-726075131.7615755,-724305127.7762762,-1994758.483754106,1271148.4894649,-1953504.126878009
1,2,0.7886751345948151,0.2113248654051851,0.2113248654051851,410,-189.2775681356651,-201.1121593216774,-232.3878406783217,0.0001577101231861607,0.0001346716474132272,0.0001301182294006121,4.443375672974059e-05,5.893163974770453e-06,1.065384140902198e-05,-717864121.3926086,-721317152.2578619,-721999623.3160572,3329888.985694279,441636.7927167391,798404.4513501804
1,3,0.211324865405185,0.7886751345948151,0.2113248654051851,385,-261.2574402784847,-109.9955358329093,-361.003720139242,0.0002007029843357555,0.0001074017141465335,0.000114395301517711,-2.5829037686548e-05,-3.321367205045968e-05,-1.952135486850346e-05,-713256431.56769,-727453645.1086007,-726389463.9551796,-1965141.325774311,-2526983.789297985,-1485236.17692428
1,4,0.7886751345948151,0.7886751345948151,0.211324865405185,445,-293.5779483541735,-214.9139741770865,-345.8188206583312,0.0001838183705327479,9.05171003435259e-05,0.0001481645291237262,4.443375672974059e-05,6.220084679281451e-06,1.642734410091832e-05,-711255396.4555634,-724942534.1543382,-716485754.3688679,3259178.281283859,456237.9232924908,1204931.724286417
1,5,0.211324865405185,0.211324865405185,0.7886751345948151,470,22.0448267190451,-60.22758664047742,-493.3179306876186,0.0001434038516894739,0.0001367051218786963,0.0001423910264318299,1.556624327025908e-05,4.465819873851324e-07,-2.97606774342521e-05,-715114709.8886477,-716082245.4493203,-715260997.9882127,1124160.425594874,32251.18535575345,-2149251.764194212
1,6,0.7886751345948151,0.211324865405185,0.788675134594815,430,20.49782133525246,-303.7986928011516,-241.5010893323734,0.0001487414601086888,0.0001420427302979112,0.0001317158095933999,0.0001358290376865484,-1.011966128287448e-05,7.285468820183731e-05,-717614480.9009693,-718606296.0035944,-720135301.6819346,10055435.48985928,-749159.4061352049,5393438.912804267
1,7,0.211324865405185,0.7886751345948151,0.7886751345948151,455,-238.0214699700127,-58.64265014993851,-413.1073498500606,0.0002250676545916176,9.810613036455062e-05,9.932621504383187e-05,1.556624327025907e-05,1.744016935856304e-05,-2.398717474235577e-05,-704455735.4902368,-722965732.5031912,-722787853.7016681,1134718.247081311,1271320.129061589,-1748571.212945333
1,8,0.7886751345948151,0.7886751345948151,0.7886751345948151,515,-263.7535207775816,-352.5211246654872,-390.235916889676,0.00020818304078861,8.122151656154303e-05,0.000133095442649847,0.0001358290376865484,5.687392608830422e-05,7.862819089373363e-05,-702181198.1620755,-720004738.9206531,-712722398.529963,9534204.965414427,3992133.624365829,5519123.898754013
