step,id,x,y,z,normal_x,normal_y,normal_z,tangential_x,tangential_y,tangential_z,slip_1,slip_2,gap,pressure
1,200,1,2.672895017686078e-17,3.319291887558865e-32,-16.11825220718294,-2.614538070442861,0,-0.8487611426921061,4.841033542691719,6.528269172982633,0.0400000000000004,-0.03000074193660443,-0.001000144990601404,1000.170371442262
1,203,0.9807852506637573,0.1950903236865997,1.179442366148959e-31,-31.5531018132706,-7.266273478656418,0,-2.208913640357102,9.474629908218038,13.05658614757326,-0.03000068738320378,-0.03999999999999961,-0.001000029492291837,999.9879457136378
1,204,1,2.548255442986587e-17,1,-16.11825220718296,-2.614538070442896,0,-0.822524490011568,4.841828340007979,6.528269172982691,0.03999999999999897,-0.03000074193660446,-0.001000144990601419,1000.170371442279
1,207,0.9807852506637573,0.1950903236865997,1,-31.55310181326918,-7.26627347865618,0,-2.15779382462265,9.486405083553098,13.05658614757271,-0.03000068738320199,-0.03999999999999952,-0.00100002949229188,999.9879457137403
1,211,0.9951847195625305,0.0980171412229538,-5.710605739237406e-34,64.74698140805299,8.344496285930743,0,2.455558910015685,-19.46074009454679,-26.13026052202526,-0.03000070928053582,-0.03999999999999902,-0.0009999322243811214,1000.073077720331
1,212,1,5.759409623842353e-18,0.5,65.02587317596353,6.220957533758171,0,1.669142754796982,-19.54388674083167,-26.14909450469527,0.03999999999999974,-0.03000071423451475,-0.00100036198646321,1000.17037144227
1,215,0.9807852506637573,0.1950903236865997,0.5,127.0255781635575,29.25310961288163,0,8.789502823357701,-38.16651703477056,-52.29180890809091,-0.03000069883985983,-0.04000000000000008,-0.00100000922075082,999.987945713689
1,219,0.9951847195625305,0.0980171412229538,1,64.74698140805576,8.344496285931173,0,2.559119256742893,-19.44739568978871,-26.13026052202624,-0.03000070928053277,-0.03999999999999985,-0.0009999322243811767,1000.073077720395
1,221,0.9238795042037964,0.3826834261417389,1.114560602807018e-31,-29.52729445851033,-13.28178489437093,0,-4.014696478927775,8.861058006103022,13.05577595527512,-0.03000068738509926,-0.0399999999999997,-0.00100002949229184,1000.000107428931
1,223,0.9238795042037964,0.3826834261417389,1,-29.5272944585099,-13.28178489437082,0,-3.966855321308457,8.88258011698683,13.05577595527501,-0.03000068738509851,-0.03999999999999857,-0.001000029492291828,1000.000107428856
1,226,0.9569403529167175,0.290284663438797,8.084312705921545e-34,61.87026721157851,20.81428055712913,0,6.204538937023873,-18.60634755002261,-26.12830593773815,-0.03000070927766867,-0.0399999999999998,-0.0009999322243810283,1000.000107428899
1,228,0.9238795042037964,0.3826834261417389,0.5,118.8749532653684,53.47159594379873,0,16.06624890841553,-35.71755515132846,-52.2906098358329,-0.03000069884061152,-0.03999999999999973,-0.001000009220750769,1000.000107428893
1,231,0.9569403529167175,0.290284663438797,1,61.87026721158009,20.81428055712973,0,6.303498539414857,-18.57305815219857,-26.12830593773871,-0.03000070927766779,-0.03999999999999927,-0.0009999322243810407,1000.00010742891
1,233,0.8314695954322815,0.5555702447891235,4.498801139336386e-32,-26.36878808304672,-18.78706850605655,0,-5.666261871633197,7.907566832313822,13.05577595527501,-0.03000068738756709,-0.04000000000000008,-0.001000029492291834,1000.000107428845
1,235,0.8314695954322815,0.5555702447891235,1,-26.36878808304602,-18.78706850605618,0,-5.623538723985396,7.938008748717294,13.05577595527482,-0.03000068738756595,-0.03999999999999845,-0.001000029492291865,1000.000107428855
1,238,0.8819212913513184,0.4713967442512512,7.99136508190508e-34,56.62078267930675,32.4846303461463,0,9.715238796199053,-17.03838629994232,-26.12830593773919,-0.03000070927997693,-0.0400000000000001,-0.0009999322243811138,1000.000107428897
1,240,0.8314695954322815,0.5555702447891235,0.5,106.1590134999002,75.63550713353735,0,22.72568977676839,-31.89688267127728,-52.29060983583244,-0.03000069884292006,-0.03999999999999972,-0.00100000922075082,1000.00010742885
1,243,0.8819212913513184,0.4713967442512512,1,56.62078267930694,32.48463034614651,0,9.805802478237293,-16.98643048786563,-26.12830593773915,-0.03000070927997651,-0.03999999999999883,-0.0009999322243810895,1000.000107428865
1,245,0.7071067690849304,0.7071067690849304,3.871689890725668e-32,-22.19694396933839,-23.57037561096394,0,-7.100075998288299,6.650192299773646,13.05577595527468,-0.03000068738909253,-0.0400000000000002,-0.00100002949229185,1000.000107428858
1,247,0.7071067690849304,0.7071067690849304,1,-22.19694396933701,-23.57037561096251,0,-7.064112687216644,6.688384155921485,13.05577595527386,-0.03000068738909202,-0.03999999999999836,-0.001000029492291897,1000.000107428897
1,250,0.7730104327201843,0.6343932747840881,7.599486030232143e-34,49.19539322196681,42.90661400854917,0,12.85258747680497,-14.81564941959291,-26.12830593773737,-0.03000070927854046,-0.03999999999999995,-0.0009999322243810266,1000.000107428849
1,252,0.7071067690849304,0.7071067690849304,0.5,89.36344238029488,94.89278820101741,0,28.51179513171641,-26.85043087815061,-52.29060983583096,-0.03000069884340233,-0.03999999999999976,-0.00100000922075075,1000.000107428878
1,255,0.7730104327201843,0.6343932747840881,1,49.19539322196804,42.90661400855041,0,12.93127492697877,-14.74702382598515,-26.12830593773797,-0.03000070927853939,-0.0399999999999987,-0.0009999322243810173,1000.000107428865
1,257,0.5555702447891235,0.8314695954322815,3.83592811996419e-32,-17.17208374707801,-27.44788639956063,0,-8.261038186281656,5.137254606710028,13.05577595512188,-0.03000068739196948,-0.04000000000000034,-0.001000029492291979,1000.000107428988
1,259,0.5555702447891235,0.8314695954322815,1,-17.17208374707886,-27.44788639956193,0,-8.233216761662947,5.181728710989539,13.05577595512261,-0.0300006873919692,-0.03999999999999825,-0.001000029492291826,1000.000107428851
1,262,0.6343932747840881,0.7730104327201843,-2.892843842915647e-33,39.87945239220628,51.67972055691423,0,15.4960184284936,-12.02355544076254,-26.12830593773755,-0.03000070927716561,-0.0400000000000002,-0.0009999322243810348,1000.000107428922
1,264,0.5555702447891235,0.8314695954322815,0.5,69.1336842856128,110.5033926344242,0,33.20220818957281,-20.77213208437944,-52.29060983564742,-0.03000069884406251,-0.0399999999999999,-0.001000009220750791,1000.00010742892
1,267,0.6343932747840881,0.7730104327201843,1,39.87945239220578,51.67972055691352,0,15.55980573222034,-11.94089730869957,-26.1283059377372,-0.03000070927716595,-0.0399999999999991,-0.0009999322243810491,1000.000107428878
1,269,0.3826834261417389,0.9238795042037964,1.186859500403778e-31,-11.48730997663385,-30.27059030677571,0,-9.104533309746412,3.426895100032601,13.05577595490538,-0.03000068739475015,-0.04000000000000018,-0.001000029492291943,1000.000107428965
1,271,0.3826834261417389,0.9238795042037964,1,-11.48730997663404,-30.27059030677622,0,-9.085922933327179,3.475942337552938,13.0557759549056,-0.03000068739474913,-0.03999999999999851,-0.001000029492291915,1000.000107428948
1,274,0.4713967442512512,0.8819212913513184,2.725125365048529e-34,29.03096657166692,58.46680442659918,0,17.54394608275847,-8.769402969472303,-26.12830593731081,-0.03000070927658511,-0.04000000000000031,-0.0009999322243810808,1000.000107428972
1,276,0.3826834261417389,0.9238795042037964,0.5,46.24715747445089,121.867413659909,0,36.61667900968778,-13.8955719046958,-52.29060983313171,-0.03000069884535441,-0.03999999999999985,-0.001000009220750851,1000.000107428957
1,279,0.4713967442512512,0.8819212913513184,1,29.03096657166637,58.46680442659804,0,17.59038192972829,-8.675888804616356,-26.12830593731009,-0.03000070927658491,-0.03999999999999933,-0.000999932224381078,1000.000107428902
1,281,0.1950903236865997,0.9807852506637573,1.265025760503232e-31,-5.361022943755089,-31.92798667229361,0,-9.597537290905775,1.584812478432746,13.0549657618517,-0.03000068739628795,-0.0400000000000002,-0.001000029492291911,1000.012269144185
1,283,0.1950903236865997,0.9807852506637573,1,-5.361022943755173,-31.92798667229398,0,-9.588853152337753,1.636548834265463,13.05496576185196,-0.03000068739628767,-0.03999999999999817,-0.0010000294922919,1000.012269144175
1,286,0.290284663438797,0.9569403529167175,-3.486948330548328e-34,17.06683698653021,63.00704179072973,0,18.91766972962471,-5.178247260269974,-26.12830593555248,-0.03000070927530035,-0.04000000000000002,-0.0009999322243811263,1000.00010742896
1,288,0.1950903236865997,0.9807852506637573,0.5,21.58324945618641,128.5451422821221,0,38.62309128632887,-6.48495485198794,-52.28941075711048,-0.03000069884838513,-0.03999999999999958,-0.001000009220750835,1000.01226914418
1,291,0.290284663438797,0.9569403529167175,1,17.06683698653003,63.00704179072903,0,18.94496961627915,-5.077470759538406,-26.12830593555209,-0.03000070927530005,-0.03999999999999868,-0.0009999322243811194,1000.000107428941
1,293,8.654425466183825e-17,1,-8.925878903110174e-32,-1.643185165771243,-16.24412412074865,0,-4.881871588180098,0.5305559488002929,6.527506781338035,-0.03000063282903317,-0.04000000000000044,-0.0009999139939823258,999.8298434155537
1,295,8.665989451147316e-17,1,1,-1.643185165771234,-16.2441241207493,0,-4.882652898469242,0.5567549114978816,6.527506781338289,-0.03000063282903311,-0.0399999999999997,-0.0009999139939823203,999.8298434155037
