time,node,temperature,ur,uz,rf_r,rf_z,reaction_heat,temperature_active
0.20000000298023224,1,600.0,2.8860823078207156e-50,4.288551433384756e-50,9.255863404571919e-14,-2.3303288959857917e-14,0.0,1
0.20000000298023224,2,600.0,-1.9206705239525864e-06,-9.331346666575024e-44,0.0,-76.66445911485567,0.0,1
0.20000000298023224,3,600.0,-1.920670523952584e-06,4.0000000000000015e-06,0.0,76.66445911485546,0.0,1
0.20000000298023224,4,600.0,3.1478255213788814e-50,4.0000000000000015e-06,2.607763066012233e-14,2.0763467300448703e-14,0.0,1
0.20000000298023224,5,600.0,-9.60335261976293e-07,-1.8662672650545006e-43,0.0,-153.32891822971263,0.0,1
0.20000000298023224,6,600.0,-1.920670523952584e-06,2.0000000000000016e-06,0.0,0.0,0.0,1
0.20000000298023224,7,600.0,-9.60335261976292e-07,4.0000000000000015e-06,0.0,153.32891822971254,0.0,1
0.20000000298023224,8,600.0,-6.033907993136271e-50,2.000000000000001e-06,5.973892876587805e-14,0.0,0.0,1
0.4000000059604645,1,600.0,1.4021599823890285e-49,4.0095851614518065e-50,-1.1011580409669756e-13,-2.5459577088699287e-14,0.0,1
0.4000000059604645,2,600.0,-3.83093917903543e-06,-5.205544883024832e-41,0.0,-151.4979293068751,0.0,1
0.4000000059604645,3,600.0,-3.830939179035431e-06,8.000000000000001e-06,0.0,151.49792930687565,0.0,1
0.4000000059604645,4,599.9999999999999,1.4582576649322336e-49,8.000000000000001e-06,-1.2585066147427142e-13,4.064098412308224e-14,0.0,1
0.4000000059604645,5,600.0,-1.9154695895177136e-06,-1.041108973387417e-40,0.0,-302.99585861375334,0.0,1
0.4000000059604645,6,600.0,-3.83093917903543e-06,4.000000000000001e-06,0.0,0.0,0.0,1
0.4000000059604645,7,600.0,-1.915469589517716e-06,8.000000000000001e-06,0.0,302.9958586137536,0.0,1
0.4000000059604645,8,600.0,-2.8604273848885114e-49,3.999999999999999e-06,3.14256664819521e-13,0.0,0.0,1
0.6000000238418579,1,600.0,-2.0803831004467705e-50,-4.3694885917335005e-50,6.78356550523663e-14,-5.3603248862143126e-14,0.0,1
0.6000000238418579,2,600.0,-3.5342689867024746e-06,-3.536941678075003e-39,0.0,54.82541500939861,0.0,1
0.6000000238418579,3,600.0,-3.5342689867024763e-06,7.000000000000002e-06,0.0,-54.82541500939869,0.0,1
0.6000000238418579,4,600.0,-2.305264135130023e-50,7.000000000000002e-06,6.539597622632382e-14,-6.017547547223642e-16,0.0,1
0.6000000238418579,5,600.0,-1.7671344933512365e-06,-7.073883356181056e-39,0.0,109.65083001879856,0.0,1
0.6000000238418579,6,600.0,-3.534268986702475e-06,3.5000000000000012e-06,0.0,0.0,0.0,1
0.6000000238418579,7,600.0,-1.7671344933512386e-06,7.000000000000002e-06,0.0,-109.65083001879843,0.0,1
0.6000000238418579,8,600.0,4.375005043274166e-50,3.499999999999999e-06,-8.065406150292823e-14,0.0,0.0,1
0.800000011920929,1,600.0,1.8539296397530125e-50,-2.166168606217168e-50,1.3924662888021517e-14,-2.4910750643290707e-14,0.0,1
0.800000011920929,2,600.0,-4.068933164984731e-06,-1.2053239341040814e-38,0.0,-160.79094449686164,0.0,1
0.800000011920929,3,600.0,-4.068933164984732e-06,8.5e-06,0.0,160.79094449686147,0.0,1
0.800000011920929,4,600.0,-4.4600913675982024e-51,8.5e-06,-5.539231325171352e-14,-1.3878732225482212e-14,0.0,1
0.800000011920929,5,600.0,-2.034466582492365e-06,-2.410647868245479e-38,0.0,-321.58188899372607,0.0,1
0.800000011920929,6,600.0,-4.0689331649847314e-06,4.25e-06,0.0,0.0,0.0,1
0.800000011920929,7,600.0,-2.0344665824923666e-06,8.5e-06,0.0,321.5818889937261,0.0,1
0.800000011920929,8,600.0,-1.4292985871733562e-50,4.249999999999998e-06,1.0039949042983112e-13,0.0,0.0,1
1.0,1,600.0,7.491854368354012e-51,5.731414202128629e-50,-1.0652348384669193e-14,-1.8988025277254327e-14,0.0,1
1.0,2,600.0,-4.781867438190019e-06,-1.6248432123201669e-38,0.0,-188.5890093848392,0.0,1
1.0,3,600.0,-4.781867438190019e-06,1e-05,0.0,188.58900938483902,0.0,1
1.0,4,600.0,6.8522773505858e-51,1e-05,-8.744077762087725e-14,-6.272610673224842e-14,0.0,1
1.0,5,600.0,-2.390933719095009e-06,-3.249686424658406e-38,0.0,-377.17801876968144,0.0,1
1.0,6,600.0,-4.781867438190019e-06,5e-06,0.0,0.0,0.0,1
1.0,7,600.0,-2.39093371909501e-06,1e-05,0.0,377.1780187696814,0.0,1
1.0,8,600.0,-1.4642066081352722e-50,4.9999999999999996e-06,6.818923319863965e-14,0.0,0.0,1
