time,element,point,s_xx,s_yy,s_zz,s_xy,s_yz,s_xz,e_xx,e_yy,e_zz,e_xy,e_yz,e_xz,p_xx,p_yy,p_zz,p_xy,p_yz,p_xz,c_xx,c_yy,c_zz,c_xy,c_yz,c_xz,equiv_plastic,equiv_creep
0.10000000149011612,1,1,200829703.40663725,0.0011860132217407227,0.0011860132217407227,-1.328220506453535e-09,1.1953984558081816e-08,-4.648771772587373e-09,0.0010041485170296286,-0.00030124455510580485,-0.00030124455510580495,-8.633433291947979e-21,7.77008996275318e-20,-3.021701652181793e-20,0.00041485170272563944,-0.00020742585136281972,-0.00020742585136281972,-4.115535670425163e-21,3.703982103382646e-20,-1.4404374846488067e-20,8.099978024473e-05,-4.0499890122365e-05,-4.0499890122365e-05,-8.035581936956648e-22,7.232023743260983e-21,-2.8124536779348267e-21,0.00041485170272563944,8.099978024473e-05
0.10000000149011612,1,2,200829703.4066375,0.001186087727546692,0.0011862367391586304,5.312882025814127e-08,-2.5236189622617103e-08,-6.176225355008924e-08,0.0010041485170296292,-0.00030124455510580506,-0.0003012445551058043,3.453373316779182e-19,-1.6403523254701117e-19,-4.0145464807558e-19,0.0004148517027256431,-0.00020742585136282175,-0.00020742585136282132,1.6462142681700746e-19,-7.819517773807854e-20,-1.9137240867477119e-19,8.099978024473003e-05,-4.0499890122365064e-05,-4.049989012236497e-05,3.214232774782651e-20,-1.5267605680217593e-20,-3.736545600684832e-20,0.0004148517027256431,8.099978024473003e-05
0.10000000149011612,1,3,200829703.40663725,0.0011858567595481873,0.0011860132217407227,-4.781593823232722e-08,-9.297543545174737e-09,3.851839468715248e-08,0.0010041485170296286,-0.0003012445551058055,-0.00030124455510580474,-3.108035985101269e-19,-6.043403304363579e-20,2.503695654664912e-19,0.00041485170272564085,-0.00020742585136282067,-0.0002074258513628202,-1.481592841353062e-19,-2.88087496929762e-20,1.1935053444232997e-19,8.099978024473002e-05,-4.0499890122365064e-05,-4.049989012236497e-05,-2.8928094973043904e-20,-5.624907355869648e-21,2.3303187617174255e-20,0.0004148517027256409,8.099978024473003e-05
0.10000000149011612,1,4,200829703.4066373,0.001186087727546692,0.0011859685182571411,-5.844170228395545e-08,8.96548841856135e-09,9.69600969711079e-08,0.001004148517029629,-0.00030124455510580485,-0.00030124455510580517,-3.7987106484571047e-19,5.827567472064876e-20,6.302406303122014e-19,0.0004148517027256417,-0.00020742585136282067,-0.00020742585136282105,-1.810835694987078e-19,2.777986577536995e-20,3.0043410394103795e-19,8.099978024473005e-05,-4.049989012236499e-05,-4.049989012236506e-05,-3.5356560522609206e-20,5.424017807445731e-21,5.865974813978345e-20,0.0004148517027256417,8.099978024473005e-05
0.10000000149011612,1,5,200829703.4066373,0.0011861100792884827,0.0011860355734825134,2.656441012907071e-08,-1.461042557098889e-08,-7.039568684203739e-08,0.0010041485170296286,-0.00030124455510580447,-0.00030124455510580506,1.7266866583895956e-19,-9.496776621142776e-20,-4.575719644732427e-19,0.00041485170272563933,-0.0002074258513628196,-0.00020742585136281983,8.231071340850325e-20,-4.5270892374676787e-20,-2.1812339053253363e-19,8.099978024472999e-05,-4.049989012236498e-05,-4.049989012236503e-05,1.6071163873913297e-20,-8.839140130652313e-21,-4.258858426587024e-20,0.0004148517027256394,8.099978024473e-05
0.10000000149011612,1,6,200829703.40663737,0.0011860430240631104,0.001186087727546692,5.312882025814128e-09,-6.64110253226766e-10,-5.877375741056879e-08,0.0010041485170296286,-0.00030124455510580495,-0.0003012445551058047,3.4533733167791824e-20,-4.316716645973978e-21,-3.8202942316869705e-19,0.00041485170272564296,-0.00020742585136282167,-0.00020742585136282154,1.6462142681700747e-20,-2.0577678352125934e-21,-1.8211245341631452e-19,8.099978024473002e-05,-4.0499890122365044e-05,-4.0499890122365016e-05,3.2142327747826513e-21,-4.017790968478314e-22,-3.555745007103308e-20,0.0004148517027256431,8.099978024473003e-05
0.10000000149011612,1,7,200829703.4066373,0.001185975968837738,0.0011860132217407227,-2.922085114197771e-08,5.312882025814129e-09,5.0472379245234225e-08,0.0010041485170296286,-0.000301244555105805,-0.0003012445551058048,-1.8993553242285511e-19,3.4533733167791836e-20,3.280704650940224e-19,0.0004148517027256426,-0.0002074258513628214,-0.0002074258513628213,-9.054178474935404e-20,1.6462142681700735e-20,1.5639035547615698e-19,8.099978024473002e-05,-4.049989012236504e-05,-4.049989012236501e-05,-1.7678280261304588e-20,3.214232774782652e-21,3.05352113604352e-20,0.00041485170272564264,8.099978024473003e-05
0.10000000149011612,1,8,200829703.40663734,0.0011860504746437073,0.0011860951781272888,1.062576405162828e-08,2.988496139520454e-09,4.7815938232327264e-08,0.001004148517029629,-0.000301244555105805,-0.0003012445551058049,6.906746633558383e-20,1.9425224906882952e-20,3.1080359851012724e-19,0.00041485170272563933,-0.0002074258513628198,-0.00020742585136281967,3.292428536340129e-20,9.259955258456613e-21,1.481592841353058e-19,8.099978024473e-05,-4.049989012236503e-05,-4.0499890122365e-05,6.4284655495653184e-21,1.808005935815246e-21,2.8928094973043934e-20,0.00041485170272563933,8.099978024473e-05
0.20000000298023224,1,1,201657415.4327738,1.4901161193847656e-08,-2.9802322387695312e-08,7.466324482454754e-09,2.305642006896634e-09,6.345521048568336e-09,0.0010082870771638691,-0.0003024861231491605,-0.00030248612314916104,4.853110913595591e-20,1.4986673044828126e-20,4.124588681569418e-20,0.0008287077163869385,-0.0004143538581934693,-0.0004143538581934694,1.886886547628538e-20,4.4137530343373624e-20,5.129734822589491e-21,0.00016300520644919078,-8.150260322459539e-05,-8.150260322459542e-05,3.750792957119937e-21,8.638432392142273e-21,1.058223407957141e-21,0.0008287077163869386,0.0001630052064491908
0.20000000298023224,1,2,201657415.43277383,-5.960464477539063e-08,-2.9802322387695312e-08,4.1543773252126406e-08,-8.285322395889413e-09,-3.707529335655853e-08,0.0010082870771638691,-0.00030248612314916093,-0.0003024861231491606,2.7003452613882166e-19,-5.385459557328119e-20,-2.409894068176304e-19,0.0008287077163869419,-0.00041435385819347116,-0.0004143538581934706,2.9251015597935435e-19,-1.0370078950521365e-19,-3.0550532871348673e-19,0.0001630052064491909,-8.150260322459548e-05,-8.150260322459536e-05,5.74834352719718e-20,-2.032153384490822e-20,-5.998085470296195e-20,0.0008287077163869419,0.0001630052064491909
0.20000000298023224,1,3,201657415.43277383,-2.9802322387695312e-08,4.470348358154297e-08,-6.562182865902705e-09,-9.257135486754722e-09,1.3267358349250826e-08,0.0010082870771638696,-0.00030248612314916126,-0.00030248612314916066,-4.2654188628367577e-20,-6.017138066390568e-20,8.623782927013036e-20,0.0008287077163869401,-0.00041435385819347045,-0.00041435385819346975,-1.6836036751206155e-19,-5.730599971164487e-20,1.6019289096901582e-19,0.0001630052064491908,-8.15026032245955e-05,-8.150260322459536e-05,-3.2930932668809357e-20,-1.127162760710309e-20,3.1396086460264365e-20,0.0008287077163869401,0.00016300520644919083
0.20000000298023224,1,4,201657415.43277377,2.9802322387695312e-08,-5.960464477539063e-08,-1.46714086292017e-08,2.8931500134091334e-09,4.0575596496450605e-08,0.0010082870771638691,-0.00030248612314916055,-0.00030248612314916126,-9.536415608981105e-20,1.8805475087159373e-20,2.637413772269289e-19,0.0008287077163869399,-0.00041435385819346964,-0.0004143538581934703,-2.2624816716832497e-19,3.6686165071907297e-20,4.253423889791484e-19,0.00016300520644919083,-8.150260322459536e-05,-8.150260322459548e-05,-4.430590995572174e-20,7.188797937751555e-21,8.341028168984459e-20,0.0008287077163869399,0.00016300520644919083
0.20000000298023224,1,5,201657415.43277383,-4.470348358154297e-08,-8.940696716308594e-08,1.8942871827405637e-08,-9.321170625878528e-09,-1.681077656349314e-08,0.0010082870771638696,-0.000302486123149161,-0.00030248612314916126,1.2312866687813663e-19,-6.058760906821045e-20,-1.0927004766270542e-19,0.000828707716386938,-0.00041435385819346877,-0.00041435385819346915,1.406246222099415e-19,-7.396526874762663e-20,-2.6987383789535855e-19,0.0001630052064491908,-8.150260322459536e-05,-8.150260322459544e-05,2.7626044767401185e-20,-1.4524920900919782e-20,-5.2842917541629113e-20,0.000828707716386938,0.0001630052064491908
0.20000000298023224,1,6,201657415.43277377,-7.450580596923828e-08,0.0,3.3895165912285493e-09,1.0051577000226431e-08,9.127834813441706e-10,0.0010082870771638693,-0.00030248612314916115,-0.00030248612314916077,2.2031857842985572e-20,6.533525050147179e-20,5.933092628737058e-21,0.0008287077163869406,-0.0004143538581934706,-0.0004143538581934703,2.6896461362773375e-20,2.888509815904642e-20,-1.7930253245123912e-19,0.0001630052064491908,-8.150260322459547e-05,-8.150260322459539e-05,5.2817894185162724e-21,5.729539115489223e-21,-3.500066520205582e-20,0.0008287077163869408,0.00016300520644919083
0.20000000298023224,1,7,201657415.43277383,1.4901161193847656e-08,1.4901161193847656e-08,-1.34983770081227e-09,-5.256735184243827e-09,2.0893770679515027e-08,0.0010082870771638693,-0.0003024861231491608,-0.0003024861231491608,-8.773945055279757e-21,-3.416877869758486e-20,1.3580950941684765e-19,0.000828707716386941,-0.0004143538581934707,-0.0004143538581934706,-9.469713739593796e-20,2.7976131311554787e-22,2.207099290352561e-19,0.0001630052064491908,-8.150260322459544e-05,-8.150260322459542e-05,-1.850166195340156e-20,7.699494297300776e-24,4.328011265192594e-20,0.0008287077163869412,0.00016300520644919083
