time,element,point,stress_rr,stress_zz,stress_hoop,stress_rz,elastic_rr,elastic_zz,elastic_hoop,elastic_rz,plastic_rr,plastic_zz,plastic_hoop,plastic_rz,creep_rr,creep_zz,creep_hoop,creep_rz,equiv_plastic,equiv_creep
0.20000000298023224,1,1,-0.05964498221874237,-402096305.1972089,-0.059644997119903564,8.144547569752886e-09,0.0006031444575870558,-0.0020104815258071094,0.0006031444575870558,5.293955920339376e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20000000298023224,1,2,-0.05964498221874237,-402096305.1972089,-0.059644997119903564,3.2578190279011544e-08,0.0006031444575870558,-0.0020104815258071094,0.0006031444575870558,2.1175823681357506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20000000298023224,1,3,-0.059644922614097595,-402096305.19720894,-0.059644997119903564,8.144547569752888e-09,0.0006031444575870563,-0.00201048152580711,0.0006031444575870558,5.293955920339377e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20000000298023224,1,4,-0.059644922614097595,-402096305.19720894,-0.059644997119903564,3.2578190279011544e-08,0.0006031444575870563,-0.00201048152580711,0.0006031444575870558,2.1175823681357506e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4000000059604645,1,1,-0.07361805438995361,-806311089.9747114,-0.07361805438995361,2.1286801151295877e-11,0.0012094666347044042,-0.004031555449652704,0.0012094666347044042,1.3836420748341803e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4000000059604645,1,2,-0.07361805438995361,-806311089.9747114,-0.07361805438995361,8.514720460518351e-11,0.0012094666347044042,-0.004031555449652704,0.0012094666347044042,5.534568299336962e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4000000059604645,1,3,-0.07361805438995361,-806311089.9747114,-0.07361805438995361,2.128680115129753e-11,0.0012094666347044042,-0.004031555449652704,0.0012094666347044042,1.3836420748343006e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4000000059604645,1,4,-0.07361805438995361,-806311089.9747114,-0.07361805438995361,8.514720460518351e-11,0.0012094666347044042,-0.004031555449652704,0.0012094666347044042,5.534568299336962e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6000000238418579,1,1,-0.07559576630592346,-1212666839.6046376,-0.07559579610824585,2.128680115129506e-11,0.001819000259142372,-0.006063334197796403,0.001819000259142372,1.3836420748341788e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6000000238418579,1,2,-0.07559576630592346,-1212666839.6046376,-0.07559579610824585,8.514720460518401e-11,0.001819000259142372,-0.006063334197796403,0.001819000259142372,5.534568299336961e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
