time,element,point,stress_rr,stress_zz,stress_hoop,stress_rz,elastic_rr,elastic_zz,elastic_hoop,elastic_rz,plastic_rr,plastic_zz,plastic_hoop,plastic_rz,creep_rr,creep_zz,creep_hoop,creep_rz,equiv_plastic,equiv_creep,radius,axial,volume
0.20000000298023224,1,1,-0.059645652770996094,-402096305.19720924,-0.059645652770996094,-6.220991222915039e-08,0.0006031444575870541,-0.0020104815258071094,0.0006031444575870541,-4.0436442948947753e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002118779122932035,0.00021132486540518508,3.3368804387007877e-10
0.20000000298023224,1,2,-0.05964502692222595,-402096305.1972089,-0.059645116329193115,-4.592081708964461e-08,0.0006031444575870558,-0.0020104815258071094,0.0006031444575870554,-2.9848531108269e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000790739133679868,0.00021132486540518508,1.2453407336014225e-09
0.20000000298023224,1,3,-0.059644997119903564,-402096305.197209,-0.0596449077129364,-3.7776269519891733e-08,0.0006031444575870558,-0.0020104815258071103,0.0006031444575870567,-2.4554575187929627e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021187791229320348,0.000788675134594815,3.336880438700787e-10
0.20000000298023224,1,4,-0.059645190834999084,-402096305.1972093,-0.05964547395706177,-4.59208170896446e-08,0.0006031444575870563,-0.0020104815258071107,0.0006031444575870545,-2.9848531108268994e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007907391336798679,0.0007886751345948149,1.2453407336014225e-09
0.4000000059604645,1,1,-0.07361853122711182,-806311089.9747119,-0.07361853122711182,-1.4954576044163672e-07,0.0012094666347044034,-0.004031555449652705,0.0012094666347044034,-9.720474428706388e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021243533177472908,0.00021132486540518508,3.3544612133265895e-10
0.4000000059604645,1,2,-0.07361853122711182,-806311089.9747118,-0.07361829280853271,-7.948804855615539e-08,0.001209466634704403,-0.004031555449652705,0.0012094666347044042,-5.166723156150101e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00079281945150605,0.00021132486540518508,1.2519019680154135e-09
0.4000000059604645,1,3,-0.07361793518066406,-806311089.9747114,-0.07361757755279541,-1.3603974585168898e-07,0.0012094666347044042,-0.004031555449652705,0.0012094666347044064,-8.842583480359784e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021243533177472908,0.000788675134594815,3.3544612133265895e-10
0.4000000059604645,1,4,-0.07361814379692078,-806311089.974712,-0.07361865043640137,-3.577753607891188e-08,0.0012094666347044055,-0.004031555449652706,0.0012094666347044025,-2.3255398451292723e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007928194515060499,0.0007886751345948149,1.2519019680154135e-09
0.6000000238418579,1,1,-0.07559648156166077,-1212666839.604638,-0.07559657096862793,-2.3248291528138979e-07,0.0018190002591423702,-0.006063334197796403,0.0018190002591423698,-1.5111389493290337e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021299718185570436,0.00021132486540518508,3.372228471027937e-10
0.6000000238418579,1,2,-0.07559630274772644,-1212666839.6046383,-0.07559597492218018,7.013634082625961e-08,0.0018190002591423702,-0.006063334197796404,0.0018190002591423724,4.558862153706876e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007949163045544866,0.00021132486540518508,1.2585327988606733e-09
0.6000000238418579,1,3,-0.07559624314308167,-1212666839.6046383,-0.07559585571289062,-2.785446400900171e-07,0.0018190002591423702,-0.006063334197796404,0.0018190002591423728,-1.8105401605851113e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021299718185570433,0.000788675134594815,3.3722284710279363e-10
0.6000000238418579,1,4,-0.07559600472450256,-1212666839.6046376,-0.07559633255004883,5.205684766366286e-09,0.0018190002591423715,-0.006063334197796401,0.001819000259142369,3.383695098138085e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007949163045544865,0.0007886751345948149,1.2585327988606733e-09
0.800000011920929,1,1,-0.07763826847076416,-1621186385.1501813,-0.07763862609863281,-8.583997217565643e-08,0.0024317795774535388,-0.008105931925517992,0.0024317795774535366,-5.579598191417667e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021356352160606035,0.00021132486540518508,3.3901851974055315e-10
0.800000011920929,1,2,-0.07763803005218506,-1621186385.1501822,-0.07763874530792236,-6.376322840144074e-08,0.0024317795774535414,-0.008105931925517998,0.0024317795774535375,-4.144609846093648e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007970299132771611,0.00021132486540518508,1.265234340378553e-09
0.800000011920929,1,3,-0.07763725519180298,-1621186385.1501806,-0.07763683795928955,-1.2899638268829694e-07,0.0024317795774535405,-0.008105931925517994,0.002431779577453543,-8.384764874739301e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021356352160606035,0.000788675134594815,3.3901851974055315e-10
0.800000011920929,1,4,-0.07763820886611938,-1621186385.1501825,-0.07763910293579102,-2.0108433015694924e-08,0.0024317795774535414,-0.008105931925517998,0.002431779577453536,-1.3070481460201701e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000797029913277161,0.0007886751345948149,1.265234340378553e-09
1.0,1,1,-0.07974594831466675,-2031892925.1585684,-0.07974624633789062,8.449846735446491e-09,0.003047839387458743,-0.010159464625553605,0.0030478393874587405,5.492400378040223e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021413441120505657,0.00021132486540518508,3.408334442178564e-10
1.0,1,2,-0.07974624633789062,-2031892925.1585693,-0.07974672317504883,-7.62068468079498e-09,0.003047839387458744,-0.010159464625553609,0.00304783938745874,-4.953445042516738e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007991605022661276,0.00021132486540518508,1.2720077307397495e-09
1.0,1,3,-0.07974570989608765,-2031892925.158568,-0.07974541187286377,-1.0723506787145946e-07,0.0030478393874587423,-0.010159464625553605,0.0030478393874587444,-6.970279411644865e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021413441120505657,0.000788675134594815,3.408334442178564e-10
1.0,1,4,-0.07974565029144287,-2031892925.1585693,-0.07974660396575928,-1.573752335464237e-07,0.003047839387458747,-0.01015946462555361,0.00304783938745874,-1.022939018051754e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007991605022661275,0.0007886751345948149,1.2720077307397495e-09
