time,element,point,s_xx,s_yy,s_zz,s_xy,s_yz,s_xz,e_xx,e_yy,e_zz,e_xy,e_yz,e_xz,p_xx,p_yy,p_zz,p_xy,p_yz,p_xz,c_xx,c_yy,c_zz,c_xy,c_yz,c_xz,equiv_plastic,equiv_creep
0.10000000149011612,1,1,200990099.00990137,-5.960464477539063e-08,2.2351741790771484e-08,1.1299775601738006e-08,1.3293853649103535e-09,6.979273165779355e-09,0.0010049504950495071,-0.0003014851485148525,-0.00030148514851485194,7.344854141129703e-20,8.641004871917298e-21,4.536527557756581e-20,0.0004950495049504916,-0.00024752475247524596,-0.0002475247524752455,4.174793941528781e-20,4.911522284151508e-21,2.5785491991795417e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0004950495049507136,0.0
0.10000000149011612,1,2,200990099.00990143,8.195638656616211e-08,6.705522537231445e-08,5.782826337360025e-08,-1.3293853649103506e-09,-1.4290892672786268e-08,0.0010049504950495071,-0.00030148514851485183,-0.00030148514851485215,3.758837119284016e-19,-8.641004871917279e-21,-9.289080237311075e-20,0.0004950495049504944,-0.00024752475247524726,-0.00024752475247524726,2.1365121936059143e-19,-4.911522284151527e-21,-5.279886455462891e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0004950495049507164,0.0
0.10000000149011612,1,3,200990099.00990152,0.0,8.195638656616211e-08,-2.3928936568386373e-08,-2.3928936568386373e-08,1.3293853649103538e-08,0.0010049504950495078,-0.0003014851485148524,-0.000301485148514852,-1.5553808769451143e-19,-1.5553808769451143e-19,8.641004871917301e-20,0.0004950495049504912,-0.0002475247524752459,-0.00024752475247524547,-8.840740111472708e-20,-8.840740111472708e-20,4.911522284151504e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0004950495049507132,0.0
0.10000000149011612,1,4,200990099.00990134,-3.725290298461914e-08,-9.685754776000977e-08,-3.7222790217489825e-08,1.2296814625420747e-08,5.4504799961324396e-08,0.0010049504950495071,-0.00030148514851485205,-0.00030148514851485253,-2.419481364136839e-19,7.992929506523486e-20,3.5428119974860856e-19,0.0004950495049504941,-0.00024752475247524693,-0.0002475247524752472,-1.3752262395624267e-19,4.54315811284016e-20,2.0137241365021246e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0004950495049507162,0.0
0.10000000149011612,1,5,200990099.00990152,1.4156103134155273e-07,1.4901161193847656e-08,5.3175414596414066e-09,-1.7282009743834574e-08,-2.725239998066221e-08,0.0010049504950495074,-0.0003014851485148516,-0.0003014851485148523,3.4564019487669145e-20,-1.1233306333492473e-19,-1.7714059987430438e-19,0.0004950495049504933,-0.0002475247524752465,-0.0002475247524752469,1.9646089136606077e-20,-6.384978969396974e-20,-1.0068620682510613e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0004950495049507154,0.0
0.10000000149011612,1,6,200990099.00990134,-1.1175870895385742e-07,-5.21540641784668e-08,1.5287931696469064e-08,3.589340485257954e-08,1.4955585355241477e-08,0.0010049504950495071,-0.00030148514851485253,-0.0003014851485148521,9.937155602704894e-20,2.333071315417671e-19,9.72113048090696e-20,0.0004950495049504915,-0.0002475247524752459,-0.0002475247524752456,5.648250626774233e-20,1.326111016720907e-19,5.525462569670446e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0004950495049507135,0.0
0.10000000149011612,1,7,200990099.00990137,-2.9802322387695312e-08,-5.960464477539063e-08,1.595262437892421e-08,2.7917092663117366e-08,-6.6469268245517535e-09,0.001004950495049507,-0.00030148514851485205,-0.00030148514851485237,1.0369205846300736e-19,1.814611023102629e-19,-4.3205024359586404e-20,0.0004950495049504942,-0.00024752475247524715,-0.00024752475247524726,5.89382674098183e-20,1.0314196796718202e-19,-2.4557611420757623e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0004950495049507162,0.0
0.10000000149011612,1,8,200990099.0099014,-3.725290298461914e-08,-2.9802322387695312e-08,2.1270165838565656e-08,-2.658770729820707e-09,4.785787313677273e-08,0.0010049504950495074,-0.00030148514851485237,-0.0003014851485148522,1.3825607795067677e-19,-1.7282009743834596e-20,3.1107617538902277e-19,0.0004950495049504914,-0.0002475247524752455,-0.0002475247524752457,7.85843565464241e-20,-9.823044568303013e-21,1.7681480222945422e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0004950495049507134,0.0
0.20000000298023224,1,1,201980198.0198024,2.8312206268310547e-07,-4.023313522338867e-07,2.652787946799423e-08,7.14319309274021e-08,-6.595848648897518e-08,0.001009900990099012,-0.0003029702970297015,-0.00030297029702970607,1.7243121654196248e-19,4.643075510281137e-19,-4.287301621783387e-19,0.0009900990099009903,-0.0004950495049504941,-0.000495049504950496,1.3927690804762005e-19,2.6752891539960183e-19,-2.167089436294382e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0009900990099012124,0.0
0.20000000298023224,1,2,201980198.0198022,-4.76837158203125e-07,1.4156103134155273e-07,5.957632052535691e-08,-4.7127471099828124e-08,-1.1566809579535561e-07,0.0010099009900990117,-0.0003029702970297059,-0.000302970297029702,3.8724608341481996e-19,-3.0632856214888283e-19,-7.518426226698115e-19,0.0009900990099009858,-0.0004950495049504942,-0.0004950495049504918,4.326818095273428e-19,-1.7817428368057692e-19,-4.780492167434325e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0009900990099012078,0.0
