stage,time_s,node,temperature_k,ux_m,uy_m,uz_m,reaction_heat_flux_w,rfx_n,rfy_n,rfz_n
1,0.001,1,600,-4.281990031516521e-36,-2.617110220724296e-36,-4.737392182673541e-36,1.617223304742888e-14,-56743510.93558004,-18829105.40949594,-4.848688840866089e-07
1,0.001,2,600,0.0012,-2.617110220718823e-36,-4.737392182668067e-36,1.517362619415385e-14,56743510.93558004,-18829105.40949594,-4.848688840866089e-07
1,0.001,3,600,0.0012,2.61711022072156e-36,-4.737392182679015e-36,1.517362619415385e-14,56743510.93558004,18829105.40949594,-4.848688840866089e-07
1,0.001,4,600,-4.2819900315001e-36,2.61711022072156e-36,-4.737392182668067e-36,1.617223304742888e-14,-56743510.93558004,18829105.40949594,-4.848688840866089e-07
1,0.001,5,600,-4.281990031505573e-36,-2.617110220718823e-36,-0.0005943439335502206,-1.517362619415385e-14,-56743510.93558004,-18829105.40949594,0
1,0.001,6,600,0.0012,-2.61711022072156e-36,-0.0005943439335502206,-1.617223304742888e-14,56743510.93558004,-18829105.40949594,0
1,0.001,7,600,0.0012,2.61711022072156e-36,-0.0005943439335502206,-1.617223304742888e-14,56743510.93558004,18829105.40949594,0
1,0.001,8,600,-4.2819900315001e-36,2.617110220724296e-36,-0.0005943439335502206,-1.517362619415385e-14,-56743510.93558004,18829105.40949594,0
2,0.002,1,600,-2.35952280632484e-34,-1.927316190728513e-34,-2.428877371406323e-34,2.134681201931457e-14,-58299006.86457177,-24929294.0504892,-0.0001127612753871221
2,0.002,2,600,0.0024,-1.927316190728458e-34,-2.428877371399261e-34,1.137208224128259e-14,58299006.86457177,-24929294.0504892,-0.0001127612753871221
2,0.002,3,600,0.0024,1.927316190736368e-34,-2.428877371407253e-34,1.137208224128259e-14,58299006.86457177,24929294.0504892,-0.0001127612753871221
2,0.002,4,600,-2.359522806324675e-34,1.927316190737243e-34,-2.428877371415026e-34,2.134681201931457e-14,-58299006.86457177,24929294.0504892,-0.0001127612753871221
2,0.002,5,600,-2.359522806316848e-34,-1.92731619073634e-34,-0.001729126411862116,-1.137208224128259e-14,-58299006.86457177,-24929294.0504892,0
2,0.002,6,600,0.0024,-1.927316190736368e-34,-0.001729126411862116,-2.134681201931457e-14,58299006.86457177,-24929294.0504892,0
2,0.002,7,600,0.0024,1.927316190729361e-34,-0.001729126411862116,-2.134681201931457e-14,58299006.86457177,24929294.0504892,0
2,0.002,8,600,-2.359522806315917e-34,1.927316190728513e-34,-0.001729126411862116,-1.137208224128259e-14,-58299006.86457177,24929294.0504892,0
3,0.003,1,600,-2.172933539195707e-34,-1.794221539499929e-34,-2.217690556619965e-34,1.499526705510043e-14,-59175549.70205715,-27757618.04363814,-0.0001010271865760981
3,0.003,2,600,0.0036,-1.794221539498999e-34,-2.217690556612904e-34,1.77627958738055e-14,59175549.70205715,-27757618.04363814,-0.000101026358760594
3,0.003,3,600,0.0036,1.794221539499026e-34,-2.217690556612137e-34,1.77627958738055e-14,59175549.70205715,27757618.04363814,-0.0001010271888339819
3,0.003,4,600,-2.172933539195543e-34,1.794221539499902e-34,-2.217690556620786e-34,1.499526705510043e-14,-59175549.70205715,27757618.04363814,-0.000101028016649486
3,0.003,5,600,-2.172933539188591e-34,-1.794221539499875e-34,-0.002892659467419158,-1.77627958738055e-14,-59175549.70205715,-27757618.04363814,0
3,0.003,6,600,0.0036,-1.794221539499026e-34,-0.002892659467419158,-1.499526705510043e-14,59175549.70205715,-27757618.04363814,0
3,0.003,7,600,0.0036,1.794221539499026e-34,-0.002892659467419158,-1.499526705510043e-14,59175549.70205715,27757618.04363814,0
3,0.003,8,600,-2.172933539186785e-34,1.794221539501681e-34,-0.002892659467419158,-1.77627958738055e-14,-59175549.70205715,27757618.04363814,0
4,0.004,1,600,-2.050781795005838e-34,-1.701147110773305e-34,-2.089049706221634e-34,-3.059469429916851e-15,-59919124.88868549,-29191228.33675545,-9.39161771010417e-05
4,0.004,2,600,0.0048,-1.701147110770623e-34,-2.089049706225958e-34,-7.40541857282347e-17,59919124.88868549,-29191228.33675545,-9.391584673260014e-05
4,0.004,3,600,0.0048,1.701147110759265e-34,-2.089049706213807e-34,-2.518291045799934e-15,59919124.88868549,29191228.33675545,-9.391617839822585e-05
4,0.004,4,600,-2.050781795006549e-34,1.701147110758389e-34,-2.089049706207566e-34,-5.503706289988551e-15,-59919124.88868549,29191228.33675545,-9.391650876666741e-05
4,0.004,5,600,-2.050781795011859e-34,-1.701147110759237e-34,-0.004065556942662711,2.518291045799934e-15,-59919124.88868549,-29191228.33675545,0
4,0.004,6,600,0.0048,-1.701147110759265e-34,-0.004065556942662711,5.503706289988551e-15,59919124.88868549,-29191228.33675545,0
4,0.004,7,600,0.0048,1.70114711077065e-34,-0.004065556942662711,3.059469429916851e-15,59919124.88868549,29191228.33675545,0
4,0.004,8,600,-2.05078179501268e-34,1.701147110771553e-34,-0.004065556942662711,7.40541857282347e-17,-59919124.88868549,29191228.33675545,0
5,0.005,1,600,-1.991972467078592e-34,-1.655234171181676e-34,-2.030371801215727e-34,-5.74923350824914e-15,-60635570.66352027,-30031602.9657065,-9.071163634016533e-05
5,0.005,2,600,0.006,-1.655234171182497e-34,-2.030371801213921e-34,1.871159745358477e-15,60635570.66352027,-30031602.9657065,-9.071150355257204e-05
5,0.005,3,600,0.006,1.655234171183401e-34,-2.030371801214906e-34,7.759625361240374e-15,60635570.66352027,30031602.9657065,-9.07117148284672e-05
5,0.005,4,600,-1.991972467079303e-34,1.655234171185152e-34,-2.030371801217424e-34,1.392321076327563e-16,-60635570.66352027,30031602.9657065,-9.071184761606049e-05
5,0.005,5,600,-1.991972467078482e-34,-1.655234171183373e-34,-0.005240573409741861,-7.759625361240374e-15,-60635570.66352027,-30031602.9657065,0
5,0.005,6,600,0.006,-1.655234171183401e-34,-0.005240573409741862,-1.392321076327563e-16,60635570.66352027,-30031602.9657065,0
5,0.005,7,600,0.006,1.655234171182525e-34,-0.005240573409741861,5.74923350824914e-15,60635570.66352027,30031602.9657065,0
5,0.005,8,600,-1.991972467078428e-34,1.655234171181676e-34,-0.005240573409741862,-1.871159745358477e-15,-60635570.66352027,30031602.9657065,0
6,0.006,1,600,-1.96544682260936e-34,-1.633989260677556e-34,-2.006568094060603e-34,2.106778601642583e-14,-61344767.88486277,-30617765.33463201,-8.930777890362099e-05
6,0.006,2,600,0.0072,-1.633989260678377e-34,-2.006568094059672e-34,1.136049626524545e-14,61344767.88486277,-30617765.33463201,-8.930772511370398e-05
6,0.006,3,600,0.0072,1.633989260679281e-34,-2.006568094062409e-34,1.136049626524545e-14,61344767.88486277,30617765.33463201,-8.930777924380943e-05
6,0.006,4,600,-1.965446822607444e-34,1.633989260679281e-34,-2.006568094064051e-34,2.106778601642583e-14,-61344767.88486277,30617765.33463201,-8.930783303372645e-05
6,0.006,5,600,-1.965446822606623e-34,-1.633989260679253e-34,-0.006414852131968534,-1.136049626524545e-14,-61344767.88486277,-30617765.33463201,0
6,0.006,6,600,0.0072,-1.633989260679281e-34,-0.006414852131968534,-2.106778601642583e-14,61344767.88486277,-30617765.33463201,0
6,0.006,7,600,0.0072,1.633989260678405e-34,-0.006414852131968534,-2.106778601642583e-14,61344767.88486277,30617765.33463201,0
6,0.006,8,600,-1.965446822606568e-34,1.633989260677556e-34,-0.006414852131968534,-1.136049626524545e-14,-61344767.88486277,30617765.33463201,0
7,0.007,1,600,-1.953321429082053e-34,-1.623830838021422e-34,-1.998247067278115e-34,-1.51174599999272e-14,-62050463.11683137,-31093957.82575389,-8.875302366101001e-05
7,0.007,2,600,0.008399999999999999,-1.623830838023119e-34,-1.99824706727806e-34,-1.555817980614982e-14,62050463.11683137,-31093957.82575389,-8.875300169752936e-05
7,0.007,3,600,0.008399999999999999,1.62383083802227e-34,-1.99824706727817e-34,-1.555817980614982e-14,62050463.11683137,31093957.82575389,-8.875302382624893e-05
