increment,time_s,node,temperature_k,u1_m,u2_m,u3_m,reaction_heat_flux_w,rf1_n,rf2_n,rf3_n
1,1000,1,660,5.408237776221993e-07,-2.301461934954825e-41,-1.021958364799754e-42,0.02795788222719263,0,32.24938685524864,1.768771940702109
1,1000,2,654.0278644076161,1.40604817632806e-06,3.107507266145539e-35,2.031454213742554e-36,0,0,-4.862472473533273,0.476615758126365
1,1000,3,650.9020890644267,2.158963293205952e-06,-2.669860552142796e-41,-3.745125570037505e-42,0,0,-27.5212527164756,-2.245336348467209
1,1000,4,660,4.996560170027879e-07,2.06964289514163e-07,-1.768772501173615e-36,0.0559159284302894,0,0,3.537543445441423
1,1000,5,654.0278672510832,1.299019165980481e-06,5.380714827044694e-07,1.554884041639009e-36,0,0,0,0.9531855355578478
1,1000,6,650.9019437733899,1.994621316621546e-06,8.261997753821807e-07,2.245384835311288e-36,0,0,0,-4.490728982786788
1,1000,7,660,3.824201527644946e-07,3.824201527644949e-07,-1.768772529660129e-36,0.0559156795645506,0,0,3.53754300947795
1,1000,8,654.0278552842636,9.942263208176851e-07,9.942263208176855e-07,1.554928135006894e-36,0,0,0,0.9531395548621933
1,1000,9,650.9019336670207,1.5266168526704e-06,1.526616852670401e-06,2.245388844778838e-36,0,0,0,-4.49078526863916
1,1000,10,660,2.069642895141632e-07,4.99656017002788e-07,-1.768772991255635e-36,0.05591592843028977,0,0,3.537543445441444
1,1000,11,654.0278672510831,5.380714827044689e-07,1.29901916598048e-06,1.554882548551092e-36,0,0,0,0.9531855355574561
1,1000,12,650.9019437733899,8.261997753821795e-07,1.994621316621546e-06,2.245336612463046e-36,0,0,0,-4.49072898278693
1,1000,13,660,-2.301461959756627e-41,5.408237776221994e-07,-1.02195883261696e-42,0.02795788222719242,32.24938685524809,0,1.768771940702302
1,1000,14,654.0278644076161,3.10750726614553e-35,1.40604817632806e-06,2.031454213742219e-36,0,-4.862472473534321,0,0.4766157581266333
1,1000,15,650.9020890644267,-2.669860546108056e-41,2.158963293205951e-06,-3.74512551348286e-42,0,-27.5212527164761,0,-2.245336348467348
1,1000,16,660,5.439959585073627e-07,-3.292857688883121e-35,7.209932226170853e-06,0.05591915399538171,0,64.88218226271799,0
1,1000,17,654.0289744283705,1.413358114874392e-06,3.573087304690861e-35,7.208793836835856e-06,0,0,-9.761744046943161,0
