normal_force,id,x,y,z
133.0735190005233,24,0.906309599652224,0.4226191069772229,0
277.0811754932467,27,0.7034528340166883,0.8576468447548149,0
381.1317849894806,28,0.906309599652224,0.4226191069772229,0.22
793.5729876115067,31,0.7034528340166883,0.8576468447548149,0.22
144.139284905536,33,0.4836913379115246,1.328926894013873,0
412.8122893934461,35,0.4836913379115246,1.328926894013873,0.22
471.867955719441,36,0.906309599652224,0.4226191069772229,0.63
982.4993547607,39,0.7034528340166883,0.8576468447548149,0.63
511.0920277277687,41,0.4836913379115246,1.328926894013873,0.63
223.8219291183543,42,0.906309599652224,0.4226191069772229,1
466.0310978853185,45,0.7034528340166883,0.8576468447548149,1
242.4294574387058,47,0.4836913379115246,1.328926894013873,1
