increment,time_s,node,x_m,y_m,z_m,opening_m,pressure_pa,slip1_m,slip2_m,normal_force1_n,normal_force2_n,normal_force3_n,shear_force1_n,shear_force2_n,shear_force3_n,contact_heat_flux_w,shear_traction1_pa,shear_traction2_pa,tangent1_x,tangent1_y,tangent1_z,tangent2_x,tangent2_y,tangent2_z,state
1,0.01999999955296516,13,1.00005950542445,9.82294342783149e-07,9.822943427831549e-07,5.948882868094745e-05,0,0,3.70074341541541e-21,0,0,0,0,0,0,0.001150060995769309,0,0,0,0,1,3.700750685870114e-17,-1,0,0
1,0.01999999955296516,16,1.00005950542445,0.9999990177056572,9.822943427831549e-07,5.94888286810955e-05,0,0,3.700743415412671e-21,0,0,0,0,0,0,0.001150060995769309,0,0,0,0,1,3.700750685870115e-17,-1,4.279852729010773e-35,0
1,0.01999999955296516,19,1.00005950542445,9.822943427831488e-07,0.9999990177056572,5.948882868107081e-05,0,0,1.387778780780436e-21,0,0,0,0,0,0,0.00115006099861148,0,0,0,0,1,0,-1,1.540746982443877e-33,0
1,0.01999999955296516,22,1.00005950542445,0.9999990177056572,0.9999990177056572,5.948882868116952e-05,0,0,1.387778780781292e-21,0,0,0,0,0,0,0.00115006099861148,0,0,0,0,1,0,-1,8.559705458021545e-34,0
2,0.03999999910593033,13,1.000018986367723,1.964281454336317e-06,1.964281454336314e-06,1.896976479875967e-05,0,0,3.70074341541541e-21,0,0,0,0,0,0,0.004482484035861489,0,0,0,0,1,3.700757954077622e-17,-1,-3.423888907651386e-34,0
2,0.03999999910593033,16,1.000018986367723,0.9999980357185456,1.964281454336315e-06,1.8969764798735e-05,0,0,3.700743415412671e-21,0,0,0,0,0,0,0.004482484033019318,0,0,0,0,1,3.700757954077622e-17,-1,-3.423888907651386e-34,0
2,0.03999999910593033,19,1.000018986367723,1.964281454336316e-06,0.9999980357185456,1.896976479875967e-05,0,0,1.387778780780436e-21,0,0,0,0,0,0,0.004482484033019318,0,0,0,0,1,4.625947442597027e-18,-1,-2.739111126121109e-33,0
2,0.03999999910593033,22,1.000018986367723,0.9999980357185456,0.9999980357185456,1.896976479878434e-05,0,0,1.387778780781292e-21,0,0,0,0,0,0,0.004482484033019318,0,0,0,0,1,4.625947442597027e-18,-1,-2.739111126121109e-33,0
3,0.05999999865889549,13,0.9999896093852235,2.912820275957941e-06,2.91282027596308e-06,-1.115649835033612e-06,1115.649835047627,4.878403281142371e-07,-4.87840327896815e-07,278.9092090839119,1.178473548995049e-14,-1.652187881768422e-14,-6.82854966455388e-19,-0.0006803157999962469,-0.0006803158005572161,0.01114855579147669,0.002721294908708457,-0.002721294906464554,4.16336059658666e-17,0,1,7.401529949487395e-17,-1,-3.445294749341526e-33,1
3,0.05999999865889549,16,0.9999896093852234,0.999997087179724,2.912820275964163e-06,-1.115649835021277e-06,1115.649835047518,4.878403281142371e-07,4.878403279908817e-07,278.9092090838848,1.178473548994653e-14,-3.637721457800976e-14,-1.37001975069733e-18,0.0006803158002507971,-0.0006803158005569334,0.01114855578566541,0.002721294908707326,0.002721294907482767,1.480305989897479e-16,0,1,7.401529949487395e-17,-1,-1.132025417640787e-32,1
3,0.05999999865889549,19,0.9999896093852235,2.912820275956742e-06,0.999997087179724,-1.115649834959598e-06,1115.649835047523,-4.878403278428488e-07,-4.878403278829389e-07,278.9092090838861,-1.049451369980785e-14,-1.652187881768455e-14,1.170697450610454e-18,-0.000680315799990053,0.0006803157998000371,0.01114855578566541,-0.002721294905679706,-0.002721294906439778,4.163360596586661e-17,0,1,-6.938934327644433e-17,-1,3.766284943379557e-33,1
3,0.05999999865889549,22,0.9999896093852236,0.999997087179724,0.999997087179724,-1.11564983492259e-06,1115.649835047652,-4.878403278428487e-07,4.878403279662083e-07,278.9092090839182,-1.049451369981235e-14,-3.637721457801645e-14,8.821770080483228e-19,0.0006803158002301297,0.0006803157998003318,0.0111485557914767,-0.002721294905680885,0.002721294907400096,1.480305989897479e-16,0,1,-6.938934327644433e-17,-1,1.16412443704459e-32,1
