stage,time_s,element,integration_point,x_m,y_m,z_m,temperature_k,s11_pa,s22_pa,s33_pa,s12_pa,s13_pa,s23_pa,le11,le22,le33,le12_engineering,le13_engineering,le23_engineering,ee11,ee22,ee33,ee12_engineering,ee13_engineering,ee23_engineering,ce11,ce22,ce33,ce12_engineering,ce13_engineering,ce23_engineering,ceeq,ivol_m3
2,0.2,1,3,0.2117573165225726,0.7881061441359563,0.2111724048712328,600,300433338.4861706,0.4860706776380539,0.4860706180334091,-1.005162795714008e-08,-1.69662390403298e-08,-3.202740301449637e-08,0.002044289674514469,-0.0007217113638159495,-0.0007217113638159495,0,0,0,0.001502166690972642,-0.0004506500060280085,-0.0004506500060280089,-1.306711634428211e-19,-2.205611075242875e-19,-4.163562391884529e-19,0.0005421226995431622,-0.0002710613497715812,-0.0002710613497715812,-7.560463281182735e-20,-3.582502125456639e-20,-8.847539737511002e-20,0.0005421226995431625,0.1250751309379486
2,0.2,1,4,0.7902890641366953,0.7881061441359563,0.2111724048712328,600,300433338.4861706,0.4860706031322479,0.4860706478357315,8.979525802646319e-08,-2.94507653643745e-08,2.071274925164202e-08,0.002044289674514469,-0.0007217113638159495,-0.0007217113638159495,0,0,0,0.001502166690972642,-0.0004506500060280089,-0.0004506500060280087,1.167338354344021e-18,-3.828599497368684e-19,2.692657402713462e-19,0.0005421226995431627,-0.0002710613497715814,-0.0002710613497715814,1.946927340913001e-19,1.081998188919932e-19,6.192414210508522e-20,0.0005421226995431627,0.1250751309379486
2,0.2,1,5,0.2117573165225726,0.2111724048712328,0.7881061441359563,600,300433338.4861707,0.4860707074403763,0.4860707074403763,-2.248937670693783e-08,-1.946771360593278e-08,-1.163107795355636e-08,0.002044289674514469,-0.0007217113638159495,-0.0007217113638159495,0,0,0,0.001502166690972642,-0.0004506500060280089,-0.0004506500060280087,-2.92361897190192e-19,-2.530802768771262e-19,-1.512040133962328e-19,0.0005421226995431627,-0.0002710613497715814,-0.0002710613497715814,-5.191335463829086e-20,-9.415689495056634e-20,1.229061004652752e-20,0.0005421226995431628,0.1250751309379486
2,0.2,1,6,0.7902890641366953,0.2111724048712328,0.7881061441359563,600,300433338.4861706,0.4860706925392151,0.4860706031322479,-7.028881632602774e-08,9.409585680945347e-08,5.359613361113928e-08,0.002044289674514469,-0.0007217113638159495,-0.0007217113638159495,0,0,0,0.001502166690972642,-0.0004506500060280086,-0.0004506500060280092,-9.137546122383609e-19,1.223246138522895e-18,6.967497369448109e-19,0.0005421226995431629,-0.0002710613497715814,-0.0002710613497715816,-1.048890402699005e-19,2.542574123730454e-19,1.689179351490841e-19,0.0005421226995431629,0.1250751309379485
2,0.2,1,7,0.2117573165225726,0.7881061441359563,0.7881061441359563,600,300433338.4861706,0.4860706627368927,0.4860706627368927,-3.056850309457806e-08,-2.686048318826152e-08,-3.686102240138761e-08,0.002044289674514469,-0.0007217113638159495,-0.0007217113638159495,0,0,0,0.001502166690972642,-0.0004506500060280086,-0.0004506500060280086,-3.973905402295148e-19,-3.491862814473997e-19,-4.791932912180389e-19,0.0005421226995431627,-0.0002710613497715815,-0.0002710613497715813,-1.023251989117395e-19,-1.365864280389432e-19,-7.646032218078223e-20,0.0005421226995431628,0.1250751309379485
2,0.2,1,8,0.7902890641366953,0.7881061441359564,0.7881061441359564,600,300433338.4861706,0.4860706627368927,0.4860706180334091,-7.664573287988969e-08,-5.184564745415911e-08,5.743587829685252e-08,0.002044289674514469,-0.0007217113638159495,-0.0007217113638159495,0,0,0,0.001502166690972642,-0.0004506500060280088,-0.0004506500060280089,-9.963945274385657e-19,-6.739934169040686e-19,7.466664178590828e-19,0.0005421226995431627,-0.0002710613497715812,-0.0002710613497715813,-1.506484911209818e-19,-6.728855379272432e-20,1.782935605426132e-19,0.0005421226995431628,0.1250751309379485
3,0.3,1,1,0.211814880169467,0.2111437256324976,0.2111437256324976,600,300514958.5702162,0.4874986261129379,0.4874986261129379,2.244508485255491e-09,8.169452108944773e-09,2.158717593512114e-09,0.002316090551428901,-0.0008575301815584132,-0.0008575301815584132,0,0,0,0.001502574791388586,-0.0004507724361490795,-0.0004507724361490795,2.917861030832138e-20,1.062028774162821e-19,2.806332871565751e-20,0.0008135154743685183,-0.0004067577371842592,-0.0004067577371842592,5.98454121770066e-20,1.071986696023304e-19,-4.3464061925371e-21,0.0008135154743685184,0.1250751513553934
3,0.3,1,2,0.7905038945915741,0.2111437256324976,0.2111437256324976,600,300514958.5702164,0.4874985963106155,0.4874985963106155,2.858201837527658e-08,5.339197703959646e-08,2.894929290822292e-09,0.002316090551428901,-0.0008575301815584132,-0.0008575301815584132,0,0,0,0.001502574791388586,-0.0004507724361490793,-0.0004507724361490795,3.715662388785955e-19,6.940957015147541e-19,3.763408078068981e-20,0.000813515474368519,-0.0004067577371842594,-0.0004067577371842595,4.02218872346119e-19,5.787573797655139e-19,5.808064225904611e-20,0.000813515474368519,0.1250751513553933
3,0.3,1,3,0.211814880169467,0.7879991117598741,0.2111437256324976,600,300514958.5702163,0.4874987155199051,0.4874987155199051,-1.979974558549037e-08,7.762574758140934e-10,-6.014517283210372e-09,0.002316090551428901,-0.0008575301815584132,-0.0008575301815584132,0,0,0,0.001502574791388586,-0.0004507724361490794,-0.0004507724361490793,-2.573966926113751e-19,1.009134718558323e-20,-7.818872468173492e-20,0.0008135154743685182,-0.0004067577371842593,-0.0004067577371842593,-1.288743059354652e-19,-3.414897665609092e-20,-1.047703919251939e-19,0.0008135154743685185,0.1250751513553934
3,0.3,1,4,0.7905038945915741,0.7879991117598741,0.2111437256324976,600,300514958.5702162,0.4874986261129379,0.4874986261129379,6.537764304530704e-09,5.76047128935105e-08,-2.593901546360118e-09,0.002316090551428901,-0.0008575301815584132,-0.0008575301815584132,0,0,0,0.001502574791388586,-0.0004507724361490796,-0.0004507724361490795,8.49909359588991e-20,7.488612676156368e-19,-3.372072010268155e-20,0.0008135154743685188,-0.0004067577371842595,-0.0004067577371842595,2.134991542336474e-19,2.629802876034057e-19,5.489654378403906e-20,0.0008135154743685189,0.1250751513553934
3,0.3,1,5,0.211814880169467,0.2111437256324976,0.7879991117598741,600,300514958.5702165,0.4874986708164215,0.4874986708164215,-3.134252543383747e-09,-2.544186755047017e-08,8.923091665275697e-09,0.002316090551428901,-0.0008575301815584132,-0.0008575301815584132,0,0,0,0.001502574791388587,-0.0004507724361490795,-0.0004507724361490792,-4.074528306398869e-20,-3.307442781561123e-19,1.16000191648584e-19,0.0008135154743685191,-0.0004067577371842597,-0.0004067577371842597,-6.074655526232817e-20,-1.627567232745127e-19,3.646573885719002e-20,0.0008135154743685192,0.1250751513553934
3,0.3,1,6,0.7905038945915741,0.2111437256324976,0.7879991117598741,600,300514958.5702164,0.4874985963106155,0.4874985963106155,1.370702623755123e-08,1.978065738018152e-08,1.297173377464917e-08,0.002316090551428901,-0.0008575301815584132,-0.0008575301815584132,0,0,0,0.001502574791388586,-0.0004507724361490795,-0.0004507724361490795,1.781913410881659e-19,2.571485459423598e-19,1.686325390704392e-19,0.0008135154743685194,-0.0004067577371842597,-0.0004067577371842598,-6.881640403669813e-20,3.088019868886712e-19,2.040619577214529e-19,0.0008135154743685194,0.1250751513553933
3,0.3,1,7,0.211814880169467,0.7879991117598741,0.787999111759874,600,300514958.5702164,0.4874985963106155,0.4874985963106155,-2.494690578709808e-08,-3.269509231009819e-08,5.53665600853722e-10,0.002316090551428901,-0.0008575301815584132,-0.0008575301815584132,0,0,0,0.001502574791388586,-0.0004507724361490796,-0.0004507724361490793,-3.243097752322751e-19,-4.250362000312764e-19,7.197652811098334e-21,0.0008135154743685192,-0.0004067577371842598,-0.0004067577371842596,-1.704477858920098e-19,-2.259159037434061e-19,-7.496028859144243e-20,0.0008135154743685193,0.1250751513553933
3,0.3,1,8,0.7905038945915741,0.7879991117598741,0.787999111759874,600,300514958.5702164,0.4874984920024872,0.4874985367059708,-6.680435537915745e-09,1.378862915419103e-08,7.198661775862769e-09,0.002316090551428901,-0.0008575301815584132,-0.0008575301815584132,0,0,0,0.001502574791388587,-0.0004507724361490797,-0.0004507724361490797,-8.684566199290463e-20,1.792521790044835e-19,9.3582603086216e-20,0.0008135154743685192,-0.0004067577371842596,-0.0004067577371842596,-1.700040024921103e-19,-3.154035723404458e-20,1.977967307692633e-19,0.0008135154743685194,0.1250751513553933
4,0.4,1,1,0.2118725064738278,0.2111150268867132,0.2111150268867133,600,300596667.4702675,0.4889153838157654,0.4889153838157654,-5.04673111487247e-09,-5.435991620409503e-09,1.494132091694076e-08,0.002588113304679444,-0.0009934598486515938,-0.0009934598486515938,0,0,0,0.001502983335884592,-0.0004508949994941973,-0.0004508949994941978,-6.56075044933421e-20,-7.066789106532354e-20,1.942371719202299e-19,0.001085129681445752,-0.0005425648407228762,-0.0005425648407228762,4.613604122004794e-20,9.288166429217547e-20,3.615578973293984e-20,0.001085129681445752,0.1250751717950593
4,0.4,1,2,0.7907189588873011,0.2111150268867132,0.2111150268867133,600,300596667.4702676,0.4889154732227325,0.4889154732227325,9.536080861754038e-09,-1.472234770253118e-08,-3.804700955937549e-09,0.002588113304679444,-0.0009934598486515938,-0.0009934598486515938,0,0,0,0.001502983335884592,-0.0004508949994941973,-0.0004508949994941976,1.239690512028025e-19,-1.913905201329054e-19,-4.946111242718814e-20,0.001085129681445753,-0.0005425648407228765,-0.0005425648407228765,4.281783729151282e-19,5.401645532169028e-19,4.776704653267952e-20,0.001085129681445753,0.1250751717950593
4,0.4,1,3,0.2118725064738278,0.7878920065824935,0.2111150268867133,600,300596667.4702675,0.4889155328273773,0.4889155328273773,-3.398331322700626e-08,1.353792483900962e-08,1.443235532543566e-08,0.002588113304679444,-0.0009934598486515938,-0.0009934598486515938,0,0,0,0.001502983335884592,-0.0004508949994941974,-0.0004508949994941973,-4.417830719510815e-19,1.759930229071252e-19,1.876206192306637e-19,0.001085129681445752,-0.0005425648407228761,-0.0005425648407228761,-2.212281918033823e-19,2.118979956619703e-21,-6.564787482604439e-20,0.001085129681445752,0.1250751717950593
4,0.4,1,4,0.7907189588873011,0.7878920065824935,0.2111150268867133,600,300596667.4702675,0.4889154136180878,0.4889154136180878,-1.940050125037975e-08,1.100653331538847e-07,-2.915737356108823e-08,0.002588113304679444,-0.0009934598486515938,-0.0009934598486515938,0,0,0,0.001502983335884592,-0.0004508949994941976,-0.0004508949994941975,-2.522065162549368e-19,1.430849331000502e-18,-3.790458562941471e-19,0.001085129681445753,-0.0005425648407228765,-0.0005425648407228765,1.608141398916982e-19,5.599590598386795e-19,-2.414182659889989e-20,0.001085129681445753,0.1250751717950593
4,0.4,1,5,0.2118725064738278,0.2111150268867132,0.7878920065824935,600,300596667.4702676,0.4889155775308609,0.4889155775308609,1.521633078285265e-08,-1.94729939456298e-08,4.857395923356294e-08,0.002588113304679444,-0.0009934598486515938,-0.0009934598486515938,0,0,0,0.001502983335884592,-0.0004508949994941971,-0.0004508949994941973,1.978123001770845e-19,-2.531489212931874e-19,6.314614700363185e-19,0.001085129681445753,-0.0005425648407228766,-0.0005425648407228766,-2.037951325001251e-20,-2.148609713054842e-19,1.681376321717411e-19,0.001085129681445753,0.1250751717950593
4,0.4,1,6,0.7907189588873011,0.2111150268867132,0.7878920065824934,600,300596667.4702675,0.4889155030250549,0.4889155328273773,1.161069977323753e-07,-2.875935002775146e-08,7.930036463767779e-09,0.002588113304679444,-0.0009934598486515938,-0.0009934598486515938,0,0,0,0.001502983335884592,-0.0004508949994941975,-0.0004508949994941973,1.50939097052088e-18,-3.738715503607693e-19,1.030904740289812e-19,0.001085129681445753,-0.0005425648407228767,-0.0005425648407228767,2.433697662513592e-19,2.324219176192436e-19,2.255583095056873e-19,0.001085129681445753,0.1250751717950593
4,0.4,1,7,0.2118725064738278,0.7878920065824934,0.7878920065824934,600,300596667.4702677,0.4889153987169266,0.4889154583215714,-4.280551585982127e-08,-2.712124456691868e-08,4.790265350369868e-08,0.002588113304679444,-0.0009934598486515938,-0.0009934598486515938,0,0,0,0.001502983335884592,-0.0004508949994941976,-0.0004508949994941974,-5.564717061776762e-19,-3.525761793699427e-19,6.227344955480826e-19,0.001085129681445754,-0.000542564840722877,-0.0005425648407228767,-2.881118392789702e-19,-3.000963474920929e-19,5.489186225535753e-20,0.001085129681445754,0.1250751717950593
4,0.4,1,8,0.790718958887301,0.7878920065824935,0.7878920065824933,600,300596667.4702676,0.4889153838157654,0.4889153838157654,5.969490970499786e-08,5.955490800374767e-08,-1.733434866165673e-08,0.002588113304679444,-0.0009934598486515938,-0.0009934598486515938,0,0,0,0.001502983335884593,-0.000450894999494198,-0.0004508949994941977,7.760338261649723e-19,7.7421380404872e-19,-2.253465326015375e-19,0.001085129681445754,-0.0005425648407228768,-0.0005425648407228769,-1.149354222552378e-20,1.283105230519244e-19,1.508076332431591e-19,0.001085129681445754,0.1250751717950593
5,0.5,1,1,0.2119301955551243,0.2110863086046582,0.2110863086046583,600,300678465.3556003,0.4903374463319778,0.4903373569250107,3.613134599718113e-09,-6.043802343240394e-10,5.677431412692475e-09,0.002860358296873845,-0.001129500546229563,-0.001129500546229563,0,0,0,0.001503392325306989,-0.0004510176963172193,-0.0004510176963172199,4.69707497963355e-20,-7.856943046212508e-21,7.38066083650022e-20,0.001356965682536196,-0.000678482841268098,-0.0006784828412680982,5.556756365528362e-20,9.139686401926752e-20,5.155426782863426e-20,0.001356965682536196,0.1250751922569887
5,0.5,1,2,0.7909342574697418,0.2110863086046582,0.2110863086046582,600,300678465.3556004,0.4903374314308167,0.4903374314308167,4.505556980461785e-08,-1.065510487368279e-08,8.952492446591958e-10,0.002860358296873845,-0.001129500546229563,-0.001129500546229563,0,0,0,0.00150339232530699,-0.0004510176963172195,-0.0004510176963172195,5.85722407460032e-19,-1.385163633578762e-19,1.163824018056955e-20,0.001356965682536197,-0.0006784828412680984,-0.0006784828412680984,5.492583768071794e-19,5.114805777582742e-19,5.019516496899435e-20,0.001356965682536197,0.1250751922569886
5,0.5,1,3,0.2119301955551243,0.7877848284947579,0.2110863086046582,600,300678465.3556004,0.4903374761343002,0.4903374761343002,-2.97809848711931e-08,-2.971166213207643e-09,-4.447326301659215e-09,0.002860358296873845,-0.001129500546229563,-0.001129500546229563,0,0,0,0.00150339232530699,-0.0004510176963172194,-0.0004510176963172196,-3.871528033255105e-19,-3.862516077169935e-20,-5.781524192156979e-20,0.001356965682536196,-0.000678482841268098,-0.000678482841268098,-3.02610348760876e-19,-5.156387038517154e-21,-7.771002963911822e-20,0.001356965682536196,0.1250751922569887
5,0.5,1,4,0.7909342574697418,0.7877848284947579,0.2110863086046582,600,300678465.3556003,0.4903373718261719,0.4903374165296555,1.166145033370662e-08,1.835522617519509e-08,-7.843694765777979e-09,0.002860358296873845,-0.001129500546229563,-0.001129500546229563,0,0,0,0.00150339232530699,-0.0004510176963172199,-0.0004510176963172196,1.515988543381861e-19,2.386179402775361e-19,-1.019680319551138e-19,0.001356965682536197,-0.0006784828412680984,-0.0006784828412680984,1.910804643910199e-19,6.12025729987113e-19,-4.541570086713448e-20,0.001356965682536197,0.1250751922569886
5,0.5,1,5,0.2119301955551243,0.2110863086046582,0.7877848284947579,600,300678465.3556005,0.490337535738945,0.4903374761343002,5.934041012448081e-09,3.13031036118432e-10,2.315388377213043e-08,0.002860358296873845,-0.001129500546229563,-0.001129500546229563,0,0,0,0.001503392325306989,-0.0004510176963172192,-0.0004510176963172193,7.714253316182501e-20,4.069403469539589e-21,3.010004890376954e-19,0.001356965682536197,-0.0006784828412680984,-0.0006784828412680985,-3.904527675405947e-21,-2.135376837895169e-19,2.309362018380052e-19,0.001356965682536197,0.1250751922569886
5,0.5,1,6,0.7909342574697418,0.2110863086046582,0.7877848284947578,600,300678465.3556004,0.4903374910354614,0.4903374910354614,6.057022563596541e-08,-9.737693603240317e-09,8.609710966518873e-09,0.002860358296873845,-0.001129500546229563,-0.001129500546229563,0,0,0,0.001503392325306989,-0.0004510176963172194,-0.0004510176963172192,7.874129332675503e-19,-1.265900168421241e-19,1.119262425647453e-19,0.001356965682536197,-0.0006784828412680986,-0.0006784828412680986,4.087694310100782e-19,2.065460299494903e-19,2.489097929655866e-19,0.001356965682536197,0.1250751922569886
5,0.5,1,7,0.2119301955551243,0.7877848284947579,0.7877848284947579,600,300678465.3556004,0.4903374761343002,0.4903374761343002,-3.062106933342269e-08,-1.586854615914461e-08,1.203226229205377e-08,0.002860358296873845,-0.001129500546229563,-0.001129500546229563,0,0,0,0.001503392325306989,-0.0004510176963172193,-0.0004510176963172193,-3.980739013344949e-19,-2.062911000688799e-19,1.564194097966989e-19,0.001356965682536197,-0.0006784828412680989,-0.0006784828412680986,-3.704902941796659e-19,-3.41800841636132e-19,8.752607901253946e-20,0.001356965682536197,0.1250751922569886
5,0.5,1,8,0.7909342574697418,0.7877848284947579,0.7877848284947579,600,300678465.3556004,0.4903373122215271,0.4903373420238495,2.534699924868165e-08,-3.984189148393927e-09,1.055418400889086e-10,0.002860358296873845,-0.001129500546229563,-0.001129500546229563,0,0,0,0.001503392325306989,-0.0004510176963172198,-0.0004510176963172194,3.295109902328613e-19,-5.179445892912118e-20,1.372043921155805e-21,0.001356965682536197,-0.0006784828412680987,-0.0006784828412680988,5.866505259511498e-20,1.203722195972352e-19,1.510938865846182e-19,0.001356965682536198,0.1250751922569886
6,0.6000000000000001,1,1,0.2119879475331519,0.2110575707570432,0.2110575707570432,600,300760352.3959855,0.491764634847641,0.4917646050453186,1.082769163866088e-08,2.105411610218886e-08,-5.868244125287016e-09,0.003132825891509697,-0.001265652455871664,-0.001265652455871664,0,0,0,0.001503801760504634,-0.0004511405268728023,-0.0004511405268728025,1.407599913025914e-19,2.737035093284553e-19,-7.628717362873123e-20,0.001629023840288618,-0.000814511920144309,-0.0008145119201443091,8.531794187083086e-20,1.475263507157856e-19,3.562959216052483e-20,0.001629023840288618,0.1250752127412239
6,0.6000000000000001,1,2,0.7911497907859782,0.2110575707570432,0.2110575707570432,600,300760352.3959856,0.4917647242546082,0.4917646944522858,3.876490631043268e-08,8.482943266356154e-08,6.292764314001191e-09,0.003132825891509697,-0.001265652455871664,-0.001265652455871664,0,0,0,0.001503801760504635,-0.0004511405268728022,-0.0004511405268728024,5.039437820356251e-19,1.1027826246263e-18,8.180593608201553e-20,0.001629023840288618,-0.0008145119201443093,-0.0008145119201443093,6.550255200912398e-19,7.38367092364611e-19,6.727186263474131e-20,0.001629023840288618,0.1250752127412239
6,0.6000000000000001,1,3,0.2119879475331519,0.7876775773873586,0.2110575707570432,600,300760352.3959857,0.4917646646499634,0.4917646646499634,9.179166585219066e-09,-8.257363534340315e-09,-2.222229608788432e-08,0.003132825891509697,-0.001265652455871664,-0.001265652455871664,0,0,0,0.001503801760504635,-0.0004511405268728022,-0.0004511405268728022,1.193291656078478e-19,-1.07345725946424e-19,-2.888898491424961e-19,0.001629023840288618,-0.0008145119201443091,-0.0008145119201443091,-2.76504290812896e-19,-2.719891733897013e-20,-1.380147562736712e-19,0.001629023840288618,0.1250752127412239
6,0.6000000000000001,1,4,0.7911497907859784,0.7876775773873584,0.2110575707570432,600,300760352.3959856,0.4917646497488022,0.4917646497488022,3.711638125699088e-08,-1.127268436442295e-08,1.561156309428859e-08,0.003132825891509697,-0.001265652455871664,-0.001265652455871664,0,0,0,0.001503801760504634,-0.0004511405268728024,-0.0004511405268728023,4.825129563408815e-19,-1.465448967374983e-19,2.029503202257517e-19,0.001629023840288619,-0.0008145119201443095,-0.0008145119201443095,2.932032874075131e-19,5.824625637721775e-19,-3.050544673736796e-21,0.001629023840288619,0.1250752127412239
6,0.6000000000000001,1,5,0.2119879475331519,0.2110575707570432,0.7876775773873584,600,300760352.3959858,0.4917646646499634,0.491764709353447,-1.395710955788798e-08,7.716628685179201e-09,-1.426525170950934e-08,0.003132825891509697,-0.001265652455871664,-0.001265652455871664,0,0,0,0.001503801760504635,-0.0004511405268728024,-0.0004511405268728021,-1.814424242525438e-19,1.003161729073296e-19,-1.854482722236214e-19,0.001629023840288619,-0.0008145119201443096,-0.0008145119201443097,-4.001451705226013e-20,-1.940521737582805e-19,1.922245358016559e-19,0.001629023840288619,0.1250752127412239
6,0.6000000000000001,1,6,0.7911497907859784,0.2110575707570432,0.7876775773873584,600,300760352.3959857,0.4917647242546082,0.4917646646499634,-6.946765584336036e-08,7.149194524655186e-08,1.154297853342967e-08,0.003132825891509697,-0.001265652455871664,-0.001265652455871664,0,0,0,0.001503801760504635,-0.0004511405268728022,-0.0004511405268728024,-9.030795259636848e-19,9.293952882051744e-19,1.500587209345857e-19,0.001629023840288619,-0.0008145119201443097,-0.0008145119201443098,2.25247768145478e-19,3.967885678905456e-19,2.802340162705989e-19,0.001629023840288619,0.1250752127412239
6,0.6000000000000001,1,7,0.2119879475331519,0.7876775773873586,0.7876775773873586,600,300760352.3959856,0.4917647391557693,0.4917647391557693,5.057337298492784e-09,-1.136608727803983e-08,-3.144401242439772e-08,0.003132825891509697,-0.001265652455871664,-0.001265652455871664,0,0,0,0.001503801760504634,-0.0004511405268728023,-0.0004511405268728021,6.57453848804062e-20,-1.477591346145178e-19,-4.087721615171706e-19,0.001629023840288619,-0.0008145119201443098,-0.0008145119201443095,-3.534283373115779e-19,-3.72038154120069e-19,2.196346835106316e-21,0.001629023840288619,0.1250752127412239
