increment,time_s,node,x_m,y_m,z_m,opening_m,pressure_pa,slip1_m,slip2_m,normal_force1_n,normal_force2_n,normal_force3_n,shear_force1_n,shear_force2_n,shear_force3_n,contact_heat_flux_w,shear_traction1_pa,shear_traction2_pa,tangent1_x,tangent1_y,tangent1_z,tangent2_x,tangent2_y,tangent2_z,state
1,1000,61,0.004005002117562071,2.030116254973585e-44,1.567495778614371e-45,2.786239163458436e-06,0,-3.23433793664627e-20,1.325344431674222e-19,0,0,0,0,0,0,-5069.069311899522,0,0,0.1950903220238701,-0.9807852804016906,-7.800759701478516e-14,2.091565360444448e-11,4.239918030114035e-12,-1,0
1,1000,63,0.003700139564799594,0.001532647988794725,-4.384287064834535e-42,2.78306084514337e-06,0,6.787412303837857e-20,-1.505893189846506e-19,0,0,0,0,0,0,-5069.059026588434,0,0,0.3826834323751252,-0.9238795325071298,-7.953585398551341e-14,1.937261693291292e-11,8.115839561959506e-12,-0.9999999999999999,0
1,1000,65,0.002831964158781584,0.002831964158781584,-4.451121201411006e-42,2.783061185299985e-06,0,8.051140179743806e-20,-2.841958609334083e-23,0,0,0,0,0,0,-5069.056476707909,0,0,0.7071067811865475,-0.7071067811865475,-1.531484032251962e-29,1.491416417296977e-11,1.491416456282551e-11,-1,0
1,1000,67,0.001532647988794725,0.003700139564799594,-3.829033204680352e-42,2.783060845143398e-06,0,-6.575894689887043e-20,1.324766533974197e-19,0,0,0,0,0,0,-5069.059026588422,0,0,0.9238795325071292,-0.3826834323751266,7.953585398551347e-14,8.115840190844008e-12,1.937261787410505e-11,-1,0
1,1000,69,2.452355286733032e-19,0.004005002117562071,1.567496321561113e-45,2.786239163458912e-06,0,5.01420269260818e-20,1.204631181797469e-19,0,0,0,0,0,0,-5069.069311899511,0,0,0.9807852804016907,-0.1950903220238702,7.800759701478554e-14,4.239920260790855e-12,2.091566481881415e-11,-1,0
1,1000,71,0.004005002117272178,4.22906416954892e-42,0.01333334072136016,2.782031605906478e-06,0,-5.484181535946936e-21,3.854865260242303e-19,0,0,0,0,0,0,-5069.093334111938,0,0,0.1950903220240978,-0.9807852804016453,-4.384892983363954e-14,8.214372163683128e-13,2.081020025249777e-13,-1,0
1,1000,73,0.003700139564531255,0.001532647988681791,0.01333334072136065,2.77886045917244e-06,0,9.772171187703418e-20,-1.928038920584978e-19,0,0,0,0,0,0,-5069.083072852482,0,0,0.3826834323754095,-0.9238795325070122,-4.517957191917942e-14,7.302601057075244e-13,3.473614914718104e-13,-1,0
1,1000,75,0.002831964158574849,0.002831964158574849,0.01333334072136114,2.778860800315489e-06,0,4.03456613344073e-20,-2.43775774717162e-20,0,0,0,0,0,0,-5069.080528739403,0,0,0.707106781186547,-0.707106781186548,-9.432055955353861e-17,5.614672850260164e-13,5.615961567775449e-13,-0.9999999999999999,0
1,1000,77,0.001532647988681791,0.003700139564531255,0.01333334072136065,2.778860459172522e-06,0,-7.525563946201705e-20,-1.686536712755236e-19,0,0,0,0,0,0,-5069.083072852492,0,0,0.9238795325070122,-0.3826834323754094,4.499093080007038e-14,3.471955614396604e-13,7.303348665273077e-13,-1,0
1,1000,79,2.452355286733032e-19,0.004005002117272178,0.01333334072136016,2.782031605906765e-06,0,3.157806340307506e-20,-2.408807578691358e-19,0,0,0,0,0,0,-5069.093334111949,0,0,0.9807852804016453,-0.1950903220240979,4.366391340322913e-14,2.079216565764719e-13,8.21478918994322e-13,-1,0
