stage,time_s,element,integration_point,x_m,y_m,z_m,temperature_k,s11_pa,s22_pa,s33_pa,s12_pa,s13_pa,s23_pa,e11,e22,e33,e12_engineering,e13_engineering,e23_engineering,ee11,ee22,ee33,ee12_engineering,ee13_engineering,ee23_engineering,pe11,pe22,pe33,pe12_engineering,pe13_engineering,pe23_engineering,peeq,ce11,ce22,ce33,ce12_engineering,ce13_engineering,ce23_engineering,ceeq,ivol_m3
2,0.002,1,7,0.211324865405185,0.7886751345948151,0.7886751345948151,600,230534078.0718997,89091306.38366674,1.153945848345757,-3.874553085732235e-22,-5.336536781410218e-09,8.776977442838459e-09,0.00165,-3.388131789017201e-20,-0.001010749228780975,-8.109414350458846e-33,-1.084202172485504e-19,2.168404344971009e-19,0.00101903342905308,9.965541307956545e-05,-0.0004794380709136208,-5.036919011451906e-33,-6.937497815833283e-20,1.141007067569e-19,0.0006308150913078524,-9.962943879863738e-05,-0.0005311856525092151,-3.071922137675021e-33,-3.903874805142213e-20,1.027125300317017e-19,0.000678497549624524,1.51479639067246e-07,-2.597428092810391e-08,-1.255053581391421e-07,-5.732013319199006e-37,-6.491038795484527e-24,2.719770849922448e-23,1.62090305144711e-07,0.125
2,0.002,1,8,0.7886751345948151,0.7886751345948151,0.7886751345948151,600,230534078.0718998,89091306.38366681,1.153945907950401,-1.038183370353643e-22,-4.740240299954939e-10,1.137070877336166e-08,0.00165,-2.371692252312041e-20,-0.001010749228780975,-2.172911026295176e-33,0,2.574980159653073e-19,0.00101903342905308,9.965541307956553e-05,-0.0004794380709136206,-1.349638381459736e-33,-6.162312389941421e-21,1.478192140537015e-19,0.0006308150913078526,-9.962943879863746e-05,-0.0005311856525092153,-8.231190560014525e-34,6.158758482214358e-21,1.096536124482171e-19,0.0006784975496245242,1.51479639067246e-07,-2.597428092810393e-08,-1.255053581391421e-07,-1.535888339884084e-37,3.553907727063858e-24,2.518946338870136e-23,1.62090305144711e-07,0.125
3,0.003,1,1,0.2113248654051851,0.211324865405185,0.211324865405185,600,232753280.910734,98557980.35125487,1.26655438542366,-7.715253115309326e-23,4.172495418100414e-10,5.60258293966718e-09,0.0021,-5.590417451878382e-20,-0.001437377474942914,-2.397858037874852e-33,2.032879073410321e-20,1.626303258728257e-19,0.001015929432126956,0.0001436599784903418,-0.0004969668855602114,-1.002982904990212e-33,5.424244043530536e-21,7.283357821567335e-20,0.001083843959050373,-0.0001436267078114641,-0.0009402172512389087,-1.394626766629652e-33,1.489922459760741e-20,8.977804330775233e-20,0.001178149270624947,2.266088226710894e-07,-3.327067887776178e-08,-1.933381437933276e-07,-2.483662549875472e-37,5.322092965266283e-24,1.870434939999509e-23,2.449513070761643e-07,0.1250000000000001
3,0.003,1,2,0.7886751345948151,0.2113248654051851,0.2113248654051851,600,232753280.9107341,98557980.3512549,1.266554400324821,-2.067295841648899e-23,-9.978411239597361e-10,3.060187528345136e-09,0.0021,1.01643953670516e-20,-0.001437377474942914,-6.425041248130636e-34,-4.065758146820642e-20,9.147955830346444e-20,0.001015929432126956,0.0001436599784903419,-0.0004969668855602114,-2.687484594143568e-34,-1.297193461147657e-20,3.978243786848676e-20,0.001083843959050373,-0.0001436267078114641,-0.0009402172512389089,-3.736891158612557e-34,-2.768073130877376e-20,5.168663884159833e-20,0.001178149270624947,2.266088226710894e-07,-3.327067887776179e-08,-1.933381437933276e-07,-6.654953745105792e-38,-4.915547956087182e-24,1.048159337934378e-23,2.449513070761643e-07,0.125
3,0.003,1,3,0.211324865405185,0.7886751345948151,0.2113248654051851,600,232753280.9107341,98557980.35125497,1.266554474830627,-7.71525311530965e-23,-1.548667092469091e-09,5.602582939667181e-09,0.0021,2.032879073410321e-20,-0.001437377474942913,-2.397858037874958e-33,-5.421010862427522e-20,1.626303258728257e-19,0.001015929432126956,0.0001436599784903419,-0.0004969668855602114,-1.002982904990255e-33,-2.013267220209818e-20,7.283357821567335e-20,0.001083843959050373,-0.0001436267078114641,-0.0009402172512389087,-1.394626766629716e-33,-3.407051150098804e-20,8.977804330775232e-20,0.001178149270624946,2.266088226710894e-07,-3.327067887776179e-08,-1.933381437933276e-07,-2.48366254987559e-37,-6.924921188993641e-24,1.870434939999509e-23,2.449513070761643e-07,0.1250000000000001
3,0.003,1,4,0.7886751345948151,0.7886751345948151,0.211324865405185,600,232753280.9107341,98557980.35125497,1.266554474830627,-2.067295841649222e-23,-6.920627366023468e-10,3.060187528345136e-09,0.0021,4.912791094074942e-20,-0.001437377474942913,-6.425041248131703e-34,0,9.147955830346444e-20,0.001015929432126956,0.0001436599784903419,-0.0004969668855602114,-2.687484594143988e-34,-8.996815575830508e-21,3.978243786848677e-20,0.001083843959050373,-0.0001436267078114641,-0.0009402172512389087,-3.736891158613204e-34,8.991523493424335e-21,5.168663884159831e-20,0.001178149270624946,2.266088226710894e-07,-3.327067887776179e-08,-1.933381437933276e-07,-6.654953745106966e-38,5.292082406173493e-24,1.048159337934378e-23,2.449513070761643e-07,0.125
3,0.003,1,5,0.211324865405185,0.211324865405185,0.7886751345948151,600,232753280.9107341,98557980.35125493,1.266554415225983,-2.879371661958885e-22,1.947134450559543e-11,1.120516587933437e-08,0.0021,-6.268043809681823e-20,-0.001437377474942914,-8.948928026686477e-33,2.710505431213761e-20,3.252606517456513e-19,0.001015929432126957,0.0001436599784903418,-0.0004969668855602116,-3.74318316054655e-33,2.531274785727407e-22,1.456671564313467e-19,0.001083843959050372,-0.0001436267078114641,-0.0009402172512389085,-5.204817950657428e-33,2.684050690819634e-20,1.795560866155046e-19,0.001178149270624946,2.266088226710894e-07,-3.32706788777618e-08,-1.933381437933277e-07,-9.269154824991451e-37,1.141992536854187e-23,3.740869879999018e-23,2.449513070761643e-07,0.125
3,0.003,1,6,0.7886751345948151,0.211324865405185,0.788675134594815,600,232753280.9107341,98557980.35125497,1.266554474830627,-7.715253115309654e-23,1.277997887457083e-09,1.122727115158103e-08,0.0021,2.371692252312041e-20,-0.001437377474942914,-2.397858037874959e-33,2.710505431213761e-20,3.388131789017201e-19,0.001015929432126956,0.0001436599784903419,-0.0004969668855602114,-1.002982904990255e-33,1.661397253694208e-20,1.459545249705533e-19,0.001083843959050373,-0.0001436267078114641,-0.0009402172512389087,-1.394626766629717e-33,1.04849152499036e-20,1.928196724147022e-19,0.001178149270624946,2.266088226710894e-07,-3.327067887776179e-08,-1.933381437933276e-07,-2.48366254987559e-37,6.166525291938023e-24,3.898151646462475e-23,2.449513070761643e-07,0.125
3,0.003,1,7,0.211324865405185,0.7886751345948151,0.7886751345948151,600,232753280.910734,98557980.35125487,1.26655438542366,-2.879371661959005e-22,-6.05550026070455e-09,1.090322099864278e-08,0.0021,-4.065758146820642e-20,-0.001437377474942914,-8.948928026686878e-33,-1.626303258728257e-19,3.252606517456513e-19,0.001015929432126956,0.0001436599784903418,-0.0004969668855602116,-3.743183160546707e-33,-7.872150338915916e-20,1.417418729823562e-19,0.001083843959050373,-0.000143626707811464,-0.0009402172512389085,-5.204817950657671e-33,-8.389489261313093e-20,1.834781870785856e-19,0.001178149270624946,2.266088226710894e-07,-3.327067887776176e-08,-1.933381437933276e-07,-9.269154824991892e-37,-1.392987053556806e-23,4.05916847096082e-23,2.449513070761643e-07,0.125
3,0.003,1,8,0.7886751345948151,0.7886751345948151,0.7886751345948151,600,232753280.9107341,98557980.35125493,1.266554415225983,-7.715253115310859e-23,-3.019448806915802e-10,1.122727115158102e-08,0.0021,-3.218725199566341e-20,-0.001437377474942914,-2.397858037875357e-33,0,3.388131789017201e-19,0.001015929432126957,0.0001436599784903418,-0.0004969668855602116,-1.002982904990412e-33,-3.925283448990543e-21,1.459545249705533e-19,0.001083843959050372,-0.0001436267078114641,-0.0009402172512389085,-1.394626766629958e-33,3.922100463080926e-21,1.928196724147022e-19,0.001178149270624946,2.266088226710894e-07,-3.327067887776178e-08,-1.933381437933277e-07,-2.483662549876029e-37,3.182985909618022e-24,3.898151646462474e-23,2.449513070761643e-07,0.125
4,0.004,1,1,0.2113248654051851,0.211324865405185,0.211324865405185,600,234408708.6227242,105076284.2895149,1.29730312526226,-5.505111270325964e-23,-2.318193393529494e-10,2.899167801794526e-09,0.00255,-9.317362419797304e-20,-0.001871030011580916,-2.52053878747888e-33,1.01643953670516e-20,1.490777987167569e-19,0.001014429114733394,0.0001737683565675333,-0.0005092274828818429,-7.156644651423753e-34,-3.013651411588342e-21,3.768918142332884e-20,0.00153526905901249,-0.0001737300700010102,-0.00136153898901148,-1.804557652506222e-33,1.317301231091826e-20,1.113663158591278e-19,0.001682928324608385,3.018262541159931e-07,-3.828656652322789e-08,-2.635396875927652e-07,-3.166698302831103e-37,5.034467721689248e-24,2.230143430019947e-23,3.290586903187195e-07,0.1250000000000001
4,0.004,1,2,0.7886751345948151,0.2113248654051851,0.2113248654051851,600,234408708.6227241,105076284.2895148,1.297303050756454,-1.475090119127239e-23,-1.794285887109446e-09,2.939768026645065e-09,0.00255,6.776263578034403e-21,-0.001871030011580916,-6.753763325962845e-34,-6.437450399132683e-20,1.118083490375676e-19,0.001014429114733394,0.0001737683565675333,-0.0005092274828818429,-1.91761715486541e-34,-2.33257165324228e-20,3.821698434638585e-20,0.00153526905901249,-0.0001737300700010101,-0.00136153898901148,-4.835297656844519e-34,-4.104164568635093e-20,7.357723563897918e-20,0.001682928324608385,3.018262541159931e-07,-3.828656652322788e-08,-2.635396875927652e-07,-8.485142529166149e-38,-7.141772553082286e-24,1.412905220259751e-23,3.290586903187195e-07,0.125
4,0.004,1,3,0.211324865405185,0.7886751345948151,0.2113248654051851,600,234408708.6227242,105076284.2895149,1.297303184866905,-5.505111270325752e-23,3.409876402985852e-10,2.899167801794526e-09,0.00255,4.743384504624082e-20,-0.001871030011580916,-2.520538787478902e-33,-2.710505431213761e-20,1.490777987167569e-19,0.001014429114733395,0.0001737683565675335,-0.0005092274828818429,-7.156644651423477e-34,4.432839323881606e-21,3.768918142332884e-20,0.00153526905901249,-0.0001737300700010102,-0.00136153898901148,-1.804557652506271e-33,-3.153139178847615e-20,1.113663158591278e-19,0.001682928324608384,3.018262541159931e-07,-3.82865665232279e-08,-2.635396875927652e-07,-3.166698302831194e-37,-6.501847543061472e-24,2.230143430019947e-23,3.290586903187195e-07,0.1250000000000001
4,0.004,1,4,0.7886751345948151,0.7886751345948151,0.211324865405185,600,234408708.6227242,105076284.2895149,1.297303184866905,-1.475090119127026e-23,8.855919683125161e-10,2.939768026645065e-09,0.00255,6.606856988583543e-20,-0.001871030011580915,-6.753763325963057e-34,2.710505431213761e-20,1.118083490375676e-19,0.001014429114733395,0.0001737683565675334,-0.0005092274828818429,-1.917617154865134e-34,1.151269558806271e-20,3.821698434638586e-20,0.00153526905901249,-0.0001737300700010101,-0.00136153898901148,-4.835297656845007e-34,1.558596786101347e-20,7.357723563897918e-20,0.001682928324608384,3.018262541159931e-07,-3.828656652322789e-08,-2.635396875927652e-07,-8.48514252916706e-38,6.390863061431679e-24,1.412905220259751e-23,3.290586903187195e-07,0.125
4,0.004,1,5,0.211324865405185,0.211324865405185,0.7886751345948151,600,234408708.6227241,105076284.2895148,1.297303095459938,-2.05453549621768e-22,-1.313206164542202e-09,4.472750120149661e-09,0.00255,-9.317362419797304e-20,-0.001871030011580916,-9.406778817319352e-33,0,2.710505431213761e-19,0.001014429114733394,0.0001737683565675332,-0.0005092274828818431,-2.670896145082985e-33,-1.707168013904862e-20,5.814575156194559e-20,0.00153526905901249,-0.0001737300700010101,-0.00136153898901148,-6.734700844340528e-33,1.706188954816097e-20,2.128618333847052e-19,0.001682928324608384,3.018262541159931e-07,-3.828656652322789e-08,-2.635396875927653e-07,-1.181827895840796e-36,9.790590887658714e-24,4.29581747253295e-23,3.290586903187195e-07,0.125
4,0.004,1,6,0.7886751345948151,0.211324865405185,0.788675134594815,600,234408708.6227242,105076284.2895149,1.297303184866905,-5.505111270325752e-23,-5.130713093811186e-10,8.463560464608124e-09,0.00255,2.032879073410321e-20,-0.001871030011580916,-2.520538787478902e-33,0,3.659182332138577e-19,0.001014429114733395,0.0001737683565675335,-0.0005092274828818429,-7.156644651423479e-34,-6.669927021954542e-21,1.100262860399056e-19,0.00153526905901249,-0.0001737300700010102,-0.00136153898901148,-1.804557652506271e-33,6.664397079705014e-21,2.558424646628468e-19,0.001682928324608384,3.018262541159931e-07,-3.82865665232279e-08,-2.635396875927652e-07,-3.166698302831195e-37,5.529942249535115e-24,4.948251110535037e-23,3.290586903187195e-07,0.125
4,0.004,1,7,0.211324865405185,0.7886751345948151,0.7886751345948151,600,234408708.6227241,105076284.2895148,1.297303065657616,-2.054535496217601e-22,-1.198741338239364e-09,1.629611312201588e-09,0.00255,-2.710505431213761e-20,-0.001871030011580916,-9.406778817319434e-33,-1.084202172485504e-19,2.168404344971009e-19,0.001014429114733394,0.0001737683565675333,-0.0005092274828818431,-2.670896145082881e-33,-1.558363739711173e-20,2.118494705862065e-20,0.00153526905901249,-0.0001737300700010101,-0.00136153898901148,-6.734700844340711e-33,-9.28211626663833e-20,1.956128738458836e-19,0.001682928324608384,3.018262541159931e-07,-3.828656652322787e-08,-2.635396875927652e-07,-1.181827895840831e-36,-1.541718505539771e-23,4.261359259665572e-23,3.290586903187195e-07,0.125
4,0.004,1,8,0.7886751345948151,0.7886751345948151,0.7886751345948151,600,234408708.6227242,105076284.2895149,1.297303184866905,-5.505111270324957e-23,5.110374092688285e-09,8.463560464608121e-09,0.00255,-3.896351557369782e-20,-0.001871030011580916,-2.520538787478981e-33,1.084202172485504e-19,3.659182332138577e-19,0.001014429114733394,0.0001737683565675333,-0.0005092274828818427,-7.156644651422445e-34,6.64348632049477e-20,1.100262860399056e-19,0.00153526905901249,-0.0001737300700010101,-0.00136153898901148,-1.804557652506454e-33,4.1975830462481e-20,2.558424646628468e-19,0.001682928324608385,3.018262541159931e-07,-3.828656652322789e-08,-2.635396875927653e-07,-3.166698302831535e-37,9.523581121742794e-24,4.948251110535037e-23,3.290586903187195e-07,0.125
5,0.005,1,1,0.2113248654051851,0.211324865405185,0.211324865405185,600,235805383.3250127,109614783.6346975,1.293115258216858,-3.814436594259231e-23,-8.098549501885671e-10,4.492592824586011e-09,0.003,-1.18584612615602e-19,-0.00230915966349435,-2.585145378786689e-33,-3.388131789017201e-21,2.032879073410321e-19,0.001014604739233345,0.0001943658412462954,-0.0005181302439739888,-4.958767572536998e-34,-1.052811435245137e-20,5.840370671961814e-20,0.001985017828352025,-0.0001943240926692241,-0.001790693735682801,-2.08890415091154e-33,7.135962969243396e-21,1.44856269273335e-19,0.002190781233682532,3.774324146306979e-07,-4.174857707143458e-08,-3.356838375592634e-07,-3.644706214488037e-37,4.019594190779643e-24,2.793134807891397e-23,4.144325949937812e-07,0.1250000000000001
5,0.005,1,2,0.7886751345948151,0.2113248654051851,0.2113248654051851,600,235805383.3250126,109614783.6346974,1.293115213513374,-1.022075205011434e-23,-4.777725752047081e-10,2.696439029550497e-09,0.003,2.032879073410321e-20,-0.00230915966349435,-6.926876165629391e-34,-5.082197683525802e-20,1.287490079826537e-19,0.001014604739233344,0.0001943658412462954,-0.0005181302439739887,-1.328697766514863e-34,-6.211043477661203e-21,3.505370738415646e-20,0.001985017828352025,-0.0001943240926692239,-0.001790693735682802,-5.597201803027706e-34,-4.460319286209926e-20,9.367779249107221e-20,0.002190781233682532,3.774324146306979e-07,-4.174857707143457e-08,-3.356838375592634e-07,-9.765960868207717e-38,-7.740495497551388e-24,1.750810742497431e-23,4.144325949937812e-07,0.125
5,0.005,1,3,0.211324865405185,0.7886751345948151,0.2113248654051851,600,235805383.3250127,109614783.6346975,1.293115332722664,-3.814436594259095e-23,-1.770884372945327e-09,4.49259282458601e-09,0.003,2.710505431213761e-20,-0.002309159663494349,-2.58514537878671e-33,-6.776263578034403e-20,2.032879073410321e-19,0.001014604739233344,0.0001943658412462955,-0.0005181302439739885,-4.958767572536821e-34,-2.302149684828925e-20,5.840370671961812e-20,0.001985017828352025,-0.0001943240926692241,-0.001790693735682801,-2.088904150911579e-33,-4.473241789245024e-20,1.44856269273335e-19,0.002190781233682532,3.774324146306979e-07,-4.174857707143459e-08,-3.356838375592634e-07,-3.644706214488111e-37,-8.721039604535194e-24,2.793134807891397e-23,4.144325949937812e-07,0.1250000000000001
