step,node,temperature_k,ux_m,uy_m,uz_m,rfl_w,rf_x_n,rf_y_n,rf_z_n
D05_PLUS,3,445,0.00017,9.000000000000001e-05,-4e-05,21.66633333333334,-144244493.2,-146811463.6,147184122.4
D05_PLUS,4,385,-4e-05,0.00011,2e-05,-95.00033333333333,145643550.4,-148490722,146906749.6
D05_PLUS,5,470,3e-05,-5e-05,0.00014,41.66666666666666,144269948.8,146788836.4,-147197321.6
D05_PLUS,6,430.001,0.0001,4e-05,0.0001,25.00133333333331,-145670891.6,148509578,-146912406.4
D05_PLUS,7,515,0.00023,0.00016,0.00018,145,-143924694.4,-146388836.4,-146482236.8
D05_PLUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,58.33300000000001,145925637.2,-148109578,-146808635.2
D05_MINUS,1,360,2.999999999929058e-34,2.999999999929058e-34,2.999999999929058e-34,-134.9996666666667,143961163.6,146411163.6,146498907.2
D05_MINUS,2,410,0.00012,-2e-05,3e-05,-61.66666666666668,-145960220.8,148090422,146810220.8
D05_MINUS,3,445,0.00017,9.000000000000001e-05,-4e-05,21.66699999999999,-144244193.2,-146811163.6,147183822.4
D05_MINUS,4,385,-4e-05,0.00011,2e-05,-94.99966666666667,145643250.4,-148490422,146906449.6
D05_MINUS,5,470,3e-05,-5e-05,0.00014,41.66666666666666,144269648.8,146788536.4,-147197021.6
D05_MINUS,6,429.999,0.0001,4e-05,0.0001,24.99866666666671,-145670591.6,148509278,-146912106.4
D05_MINUS,7,515,0.00023,0.00016,0.00018,145,-143924394.4,-146388536.4,-146481936.8
D05_MINUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,58.33366666666665,145925337.2,-148109278,-146808335.2
D06_PLUS,1,360,-2.999999999929058e-34,-2.999999999929058e-34,-2.999999999929058e-34,-135.0003333333333,143961463.6,146411463.6,146499207.2
D06_PLUS,2,410,0.00012,-2e-05,3e-05,-61.66699999999999,-145960520.8,148090722,146810520.8
D06_PLUS,3,445,0.00017,9.000000000000001e-05,-4e-05,21.66666666666666,-144244493.2,-146811463.6,147184122.4
D06_PLUS,4,385,-4e-05,0.00011,2e-05,-95.00033333333333,145643550.4,-148490722,146906749.6
D06_PLUS,5,470,3e-05,-5e-05,0.00014,41.66633333333333,144269948.8,146788836.4,-147197321.6
D06_PLUS,6,430,0.0001,4e-05,0.0001,25.00000000000001,-145670891.6,148509578,-146912406.4
D06_PLUS,7,515.001,0.00023,0.00016,0.00018,145.0013333333333,-143924694.4,-146388836.4,-146482236.8
D06_PLUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,58.33333333333334,145925637.2,-148109578,-146808635.2
D06_MINUS,1,360,2.999999999929058e-34,2.999999999929058e-34,2.999999999929058e-34,-134.9996666666667,143961163.6,146411163.6,146498907.2
D06_MINUS,2,410,0.00012,-2e-05,3e-05,-61.66633333333335,-145960220.8,148090422,146810220.8
D06_MINUS,3,445,0.00017,9.000000000000001e-05,-4e-05,21.66666666666667,-144244193.2,-146811163.6,147183822.4
D06_MINUS,4,385,-4e-05,0.00011,2e-05,-94.99966666666667,145643250.4,-148490422,146906449.6
D06_MINUS,5,470,3e-05,-5e-05,0.00014,41.66699999999999,144269648.8,146788536.4,-147197021.6
D06_MINUS,6,430,0.0001,4e-05,0.0001,25.00000000000001,-145670591.6,148509278,-146912106.4
D06_MINUS,7,514.999,0.00023,0.00016,0.00018,144.9986666666667,-143924394.4,-146388536.4,-146481936.8
D06_MINUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,58.33333333333332,145925337.2,-148109278,-146808335.2
D07_PLUS,1,360,-2.999999999929058e-34,-2.999999999929058e-34,-2.999999999929058e-34,-135.0003333333333,143961463.6,146411463.6,146499207.2
D07_PLUS,2,410,0.00012,-2e-05,3e-05,-61.66699999999999,-145960520.8,148090722,146810520.8
D07_PLUS,3,445,0.00017,9.000000000000001e-05,-4e-05,21.66633333333334,-144244493.2,-146811463.6,147184122.4
D07_PLUS,4,385,-4e-05,0.00011,2e-05,-95,145643550.4,-148490722,146906749.6
D07_PLUS,5,470,3e-05,-5e-05,0.00014,41.66666666666666,144269948.8,146788836.4,-147197321.6
D07_PLUS,6,430,0.0001,4e-05,0.0001,24.99966666666668,-145670891.6,148509578,-146912406.4
D07_PLUS,7,515,0.00023,0.00016,0.00018,145,-143924694.4,-146388836.4,-146482236.8
D07_PLUS,8,455.001,-8.000000000000001e-05,6.999999999999999e-05,0.00011,58.33466666666663,145925637.2,-148109578,-146808635.2
D07_MINUS,1,360,2.999999999929059e-34,2.999999999929059e-34,2.999999999929059e-34,-134.9996666666667,143961163.6,146411163.6,146498907.2
D07_MINUS,2,410,0.00012,-2e-05,3e-05,-61.66633333333335,-145960220.8,148090422,146810220.8
D07_MINUS,3,445,0.00017,9.000000000000001e-05,-4e-05,21.66699999999999,-144244193.2,-146811163.6,147183822.4
D07_MINUS,4,385,-4e-05,0.00011,2e-05,-94.99999999999999,145643250.4,-148490422,146906449.6
D07_MINUS,5,470,3e-05,-5e-05,0.00014,41.66666666666666,144269648.8,146788536.4,-147197021.6
D07_MINUS,6,430,0.0001,4e-05,0.0001,25.00033333333334,-145670591.6,148509278,-146912106.4
D07_MINUS,7,515,0.00023,0.00016,0.00018,145,-143924394.4,-146388536.4,-146481936.8
D07_MINUS,8,454.999,-8.000000000000001e-05,6.999999999999999e-05,0.00011,58.33200000000004,145925337.2,-148109278,-146808335.2
D08_PLUS,1,360,9.999999999999998e-08,-1.149999999996453e-33,-1.149999999996453e-33,-135,143963832.456,146412313.6,146500057.2
D08_PLUS,2,410,0.00012,-2e-05,3e-05,-61.66666666666666,-145960880.228,148090572,146810370.8
D08_PLUS,3,445,0.00017,9.000000000000001e-05,-4e-05,21.66666666666666,-144245843.2,-146812313.6,147183972.4
D08_PLUS,4,385,-4e-05,0.00011,2e-05,-95,145644890.972,-148490572,146907599.6
D08_PLUS,5,470,3e-05,-5e-05,0.00014,41.66666666666666,144271289.372,146789686.4,-147197171.6
D08_PLUS,6,430,0.0001,4e-05,0.0001,25,-145672241.6,148509428,-146913256.4
D08_PLUS,7,515,0.00023,0.00016,0.00018,145,-143927034.972,-146389686.4,-146483086.8
D08_PLUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,58.33333333333334,145925987.2,-148109428,-146808485.2
D08_MINUS,1,360,-9.999999999999998e-08,1.999999999999999e-33,1.999999999999999e-33,-135,143958794.744,146410313.6,146498057.2
D08_MINUS,2,410,0.00012,-2e-05,3e-05,-61.66666666666666,-145959861.372,148090572,146810370.8
D08_MINUS,3,445,0.00017,9.000000000000001e-05,-4e-05,21.66666666666666,-144242843.2,-146810313.6,147183972.4
D08_MINUS,4,385,-4e-05,0.00011,2e-05,-95,145641909.828,-148490572,146905599.6
D08_MINUS,5,470,3e-05,-5e-05,0.00014,41.66666666666666,144268308.228,146787686.4,-147197171.6
D08_MINUS,6,430,0.0001,4e-05,0.0001,25,-145669241.6,148509428,-146911256.4
D08_MINUS,7,515,0.00023,0.00016,0.00018,145,-143922053.828,-146387686.4,-146481086.8
D08_MINUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,58.33333333333334,145924987.2,-148109428,-146808485.2
D09_PLUS,1,360,0,-1e-33,-1e-33,-135,143960804.172,146411313.6,146499057.2
D09_PLUS,2,410,0.0001201,-2e-05,3e-05,-61.66666666666666,-145957851.944,148089572,146809370.8
D09_PLUS,3,445,0.00017,9.000000000000001e-05,-4e-05,21.66666666666666,-144242852.628,-146811313.6,147182972.4
D09_PLUS,4,385,-4e-05,0.00011,2e-05,-95,145641900.4,-148489572,146906599.6
D09_PLUS,5,470,3e-05,-5e-05,0.00014,41.66666666666666,144268298.8,146788686.4,-147196171.6
D09_PLUS,6,430,0.0001,4e-05,0.0001,25,-145669251.028,148508428,-146912256.4
D09_PLUS,7,515,0.00023,0.00016,0.00018,145,-143924044.4,-146388686.4,-146482086.8
D09_PLUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,58.33333333333334,145922996.628,-148108428,-146807485.2
D09_MINUS,1,360,-1.018856000000025e-33,0,0,-135,143961823.028,146411313.6,146499057.2
D09_MINUS,2,410,0.0001199,-2e-05,3e-05,-61.66666666666666,-145962889.656,148091572,146811370.8
D09_MINUS,3,445,0.00017,9.000000000000001e-05,-4e-05,21.66666666666666,-144245833.772,-146811313.6,147184972.4
D09_MINUS,4,385,-4e-05,0.00011,2e-05,-95,145644900.4,-148491572,146906599.6
D09_MINUS,5,470,3e-05,-5e-05,0.00014,41.66666666666666,144271298.8,146788686.4,-147198171.6
D09_MINUS,6,430,0.0001,4e-05,0.0001,25,-145672232.172,148510428,-146912256.4
D09_MINUS,7,515,0.00023,0.00016,0.00018,145,-143925044.4,-146388686.4,-146482086.8
D09_MINUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,58.33333333333334,145927977.772,-148110428,-146809485.2
D10_PLUS,1,360,2.009428000000049e-33,1.000000000000024e-33,-2.101885600000051e-58,-135,143959813.6,146410313.6,146499057.2
D10_PLUS,2,410,0.00012,-2e-05,3e-05,-61.66666666666666,-145958880.228,148090572,146809370.8
D10_PLUS,3,445,0.0001701,9.000000000000001e-05,-4e-05,21.66666666666666,-144241824.344,-146810313.6,147182972.4
D10_PLUS,4,385,-4e-05,0.00011,2e-05,-95,145642890.972,-148490572,146906599.6
D10_PLUS,5,470,3e-05,-5e-05,0.00014,41.66666666666666,144267308.228,146787686.4,-147196171.6
D10_PLUS,6,430,0.0001,4e-05,0.0001,25,-145670241.6,148509428,-146912256.4
D10_PLUS,7,515,0.00023,0.00016,0.00018,145,-143923053.828,-146387686.4,-146482086.8
D10_PLUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,58.33333333333334,145923987.2,-148109428,-146807485.2
D10_MINUS,1,360,-3.000000000000072e-33,-2.000000000000049e-33,2.300942800000055e-58,-135,143962813.6,146412313.6,146499057.2
D10_MINUS,2,410,0.00012,-2e-05,3e-05,-61.66666666666666,-145961861.372,148090572,146811370.8
D10_MINUS,3,445,0.0001699,9.000000000000001e-05,-4e-05,21.66666666666666,-144246862.056,-146812313.6,147184972.4
D10_MINUS,4,385,-4e-05,0.00011,2e-05,-95,145643909.828,-148490572,146906599.6
D10_MINUS,5,470,3e-05,-5e-05,0.00014,41.66666666666666,144272289.372,146789686.4,-147198171.6
D10_MINUS,6,430,0.0001,4e-05,0.0001,25,-145671241.6,148509428,-146912256.4
D10_MINUS,7,515,0.00023,0.00016,0.00018,145,-143926034.972,-146389686.4,-146482086.8
D10_MINUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,58.33333333333334,145926987.2,-148109428,-146809485.2
D11_PLUS,1,360,9.427999999999827e-36,1.000000000000024e-33,-1.000000000000024e-33,-135,143962804.172,146411313.6,146500057.2
D11_PLUS,2,410,0.00012,-2e-05,3e-05,-61.66666666666666,-145961870.8,148091572,146810370.8
D11_PLUS,3,445,0.00017,9.000000000000001e-05,-4e-05,21.66666666666666,-144244852.628,-146811313.6,147183972.4
D11_PLUS,4,385,-3.99e-05,0.00011,2e-05,-95,145645919.256,-148491572,146907599.6
D11_PLUS,5,470,3e-05,-5e-05,0.00014,41.66666666666666,144270298.8,146788686.4,-147197171.6
D11_PLUS,6,430,0.0001,4e-05,0.0001,25,-145673232.172,148510428,-146913256.4
D11_PLUS,7,515,0.00023,0.00016,0.00018,145,-143926044.4,-146388686.4,-146483086.8
D11_PLUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,58.33333333333334,145926977.772,-148110428,-146808485.2
D11_MINUS,1,360,2.981144000000072e-33,0,2.000000000000049e-33,-135,143959823.028,146411313.6,146498057.2
D11_MINUS,2,410,0.00012,-2e-05,3e-05,-61.66666666666666,-145958870.8,148089572,146810370.8
D11_MINUS,3,445,0.00017,9.000000000000001e-05,-4e-05,21.66666666666666,-144243833.772,-146811313.6,147183972.4
D11_MINUS,4,385,-4.010000000000001e-05,0.00011,2e-05,-95,145640881.544,-148489572,146905599.6
D11_MINUS,5,470,3e-05,-5e-05,0.00014,41.66666666666666,144269298.8,146788686.4,-147197171.6
D11_MINUS,6,430,0.0001,4e-05,0.0001,25,-145668251.028,148508428,-146911256.4
D11_MINUS,7,515,0.00023,0.00016,0.00018,145,-143923044.4,-146388686.4,-146481086.8
D11_MINUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,58.33333333333334,145923996.628,-148108428,-146808485.2
D12_PLUS,1,360,-2.981144000000022e-33,-9.999999999999903e-34,-1.000000000000024e-33,-135,143962804.172,146412313.6,146499057.2
D12_PLUS,2,410,0.00012,-2e-05,3e-05,-61.66666666666666,-145961870.8,148090572,146811370.8
D12_PLUS,3,445,0.00017,9.000000000000001e-05,-4e-05,21.66666666666666,-144246833.772,-146812313.6,147184972.4
D12_PLUS,4,385,-4e-05,0.00011,2e-05,-95,145643900.4,-148490572,146906599.6
D12_PLUS,5,470,3.01e-05,-5e-05,0.00014,41.66666666666666,144272317.656,146789686.4,-147198171.6
D12_PLUS,6,430,0.0001,4e-05,0.0001,25,-145671251.028,148509428,-146912256.4
D12_PLUS,7,515,0.00023,0.00016,0.00018,145,-143926044.4,-146389686.4,-146482086.8
D12_PLUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,58.33333333333334,145926977.772,-148109428,-146809485.2
D12_MINUS,1,360,2.981143999999972e-33,1.999999999999981e-33,0,-135,143959823.028,146410313.6,146499057.2
D12_MINUS,2,410,0.00012,-2e-05,3e-05,-61.66666666666666,-145958870.8,148090572,146809370.8
D12_MINUS,3,445,0.00017,9.000000000000001e-05,-4e-05,21.66666666666666,-144241852.628,-146810313.6,147182972.4
D12_MINUS,4,385,-4e-05,0.00011,2e-05,-95,145642900.4,-148490572,146906599.6
D12_MINUS,5,470,2.99e-05,-5e-05,0.00014,41.66666666666666,144267279.944,146787686.4,-147196171.6
D12_MINUS,6,430,0.0001,4e-05,0.0001,25,-145670232.172,148509428,-146912256.4
D12_MINUS,7,515,0.00023,0.00016,0.00018,145,-143923044.4,-146387686.4,-146482086.8
D12_MINUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,58.33333333333334,145923996.628,-148109428,-146807485.2
D13_PLUS,1,360,9.42800000005046e-36,-9.999999999999905e-34,1.000000000000024e-33,-135,143959813.6,146411313.6,146498057.2
D13_PLUS,2,410,0.00012,-2e-05,3e-05,-61.66666666666666,-145958880.228,148089572,146810370.8
D13_PLUS,3,445,0.00017,9.000000000000001e-05,-4e-05,21.66666666666666,-144243843.2,-146811313.6,147183972.4
D13_PLUS,4,385,-4e-05,0.00011,2e-05,-95,145640909.828,-148489572,146905599.6
D13_PLUS,5,470,3e-05,-5e-05,0.00014,41.66666666666666,144269289.372,146788686.4,-147197171.6
D13_PLUS,6,430,0.0001001,4e-05,0.0001,25,-145668222.744,148508428,-146911256.4
D13_PLUS,7,515,0.00023,0.00016,0.00018,145,-143923053.828,-146388686.4,-146481086.8
D13_PLUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,58.33333333333334,145923987.2,-148108428,-146808485.2
D13_MINUS,1,360,-3.000000000000072e-33,0,-2.000000000000049e-33,-135,143962813.6,146411313.6,146500057.2
D13_MINUS,2,410,0.00012,-2e-05,3e-05,-61.66666666666666,-145961861.372,148091572,146810370.8
D13_MINUS,3,445,0.00017,9.000000000000001e-05,-4e-05,21.66666666666666,-144244843.2,-146811313.6,147183972.4
D13_MINUS,4,385,-4e-05,0.00011,2e-05,-95,145645890.972,-148491572,146907599.6
D13_MINUS,5,470,3e-05,-5e-05,0.00014,41.66666666666666,144270308.228,146788686.4,-147197171.6
D13_MINUS,6,430,9.99e-05,4e-05,0.0001,25,-145673260.456,148510428,-146913256.4
D13_MINUS,7,515,0.00023,0.00016,0.00018,145,-143926034.972,-146388686.4,-146483086.8
D13_MINUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,58.33333333333334,145926987.2,-148110428,-146808485.2
D14_PLUS,1,360,3.990572000000097e-33,1.000000000000024e-33,2.000000000000049e-33,-135,143958823.028,146410313.6,146498057.2
D14_PLUS,2,410,0.00012,-2e-05,3e-05,-61.66666666666666,-145959870.8,148090572,146810370.8
D14_PLUS,3,445,0.00017,9.000000000000001e-05,-4e-05,21.66666666666666,-144242852.628,-146810313.6,147183972.4
D14_PLUS,4,385,-4e-05,0.00011,2e-05,-95,145641900.4,-148490572,146905599.6
D14_PLUS,5,470,3e-05,-5e-05,0.00014,41.66666666666666,144268298.8,146787686.4,-147197171.6
D14_PLUS,6,430,0.0001,4e-05,0.0001,25,-145669251.028,148509428,-146911256.4
D14_PLUS,7,515,0.0002301,0.00016,0.00018,145,-143922025.544,-146387686.4,-146481086.8
D14_PLUS,8,455,-8.000000000000001e-05,6.999999999999999e-05,0.00011,58.33333333333334,145924977.772,-148109428,-146808485.2
D14_MINUS,1,360,-4.981144000000121e-33,-2.000000000000049e-33,-2.000000000000049e-33,-135,143963804.172,146412313.6,146500057.2
D14_MINUS,2,410,0.00012,-2e-05,3e-05,-61.66666666666666,-145960870.8,148090572,146810370.8
