stage,time_s,node,temperature_k,ux_m,uy_m,uz_m,reaction_heat_flux_w,rfx_n,rfy_n,rfz_n
1,0.1,1,600,1.038461538461543e-29,-5.192307692307723e-30,-5.192307692307711e-30,4.7472017212874e-15,-75000000.00000004,-9.422485849404129e-09,-6.144234332060879e-09
1,0.1,2,600,0.00177,-5.192307692307713e-30,-5.192307692307706e-30,0,0,1.051958189572006e-09,-2.808369936905917e-09
1,0.1,3,600,0.001770000000000002,-0.0005850000000000009,-5.192307692307709e-30,0,0,0,-4.635223793250076e-09
1,0.1,4,600,1.038461538461545e-29,-0.0005850000000000002,-5.192307692307711e-30,-1.049655765198402e-14,-75000000.00000003,0,-6.668437935669785e-09
1,0.1,5,600,1.038461538461546e-29,-5.192307692307706e-30,-0.0005850000000000007,-7.819832592631777e-15,-75000000.00000004,-6.970768718585544e-09,0
1,0.1,6,600,0.001770000000000002,-5.192307692307704e-30,-0.000585000000000001,0,0,-2.70307850475723e-09,0
1,0.1,7,600,0.001770000000000002,-0.000585000000000001,-0.0005850000000000009,0,0,0,0
1,0.1,8,600,1.038461538461545e-29,-0.0005850000000000005,-0.000585,9.891574754257569e-15,-75000000.00000003,0,0
2,0.2,1,600,1.038461538461543e-29,-5.19230769230772e-30,-5.192307692307723e-30,4.7472017212874e-15,-75000000.00000001,-7.872602151053706e-09,1.188372618691386e-09
2,0.2,2,600,0.002040000000000001,-5.19230769230772e-30,-5.19230769230772e-30,0,0,-1.497545985661301e-09,-4.055979221205253e-09
2,0.2,3,600,0.002040000000000003,-0.0007200000000000015,-5.192307692307713e-30,0,0,0,-9.413265047967297e-09
2,0.2,4,600,1.038461538461543e-29,-0.0007200000000000008,-5.19230769230772e-30,-1.049655765198402e-14,-75000000.00000003,0,-6.345579841828407e-09
2,0.2,5,600,1.038461538461543e-29,-5.192307692307719e-30,-0.0007200000000000015,-7.819832592631777e-15,-75000000.00000003,-7.03398088718565e-09,0
2,0.2,6,600,0.002040000000000003,-5.192307692307717e-30,-0.0007200000000000016,0,0,-2.222322468408913e-09,0
2,0.2,7,600,0.002040000000000003,-0.0007200000000000017,-0.0007200000000000012,0,0,0,0
2,0.2,8,600,1.038461538461543e-29,-0.0007200000000000012,-0.0007200000000000008,9.891574754257569e-15,-75000000.00000001,0,0
3,0.3,1,600,1.038461538461544e-29,-5.192307692307713e-30,-5.192307692307714e-30,4.7472017212874e-15,-75000000.00000003,-1.236729398887969e-08,-3.522789291887547e-09
3,0.3,2,600,0.002310000000000002,-5.192307692307715e-30,-5.192307692307718e-30,0,0,-3.68716891111851e-09,-2.697465010906448e-09
3,0.3,3,600,0.002310000000000005,-0.000855000000000002,-5.192307692307715e-30,0,0,0,-1.366948652385553e-08
3,0.3,4,600,1.038461538461543e-29,-0.0008550000000000014,-5.192307692307715e-30,-1.049655765198402e-14,-75000000.00000001,0,-1.165881138844981e-08
3,0.3,5,600,1.038461538461543e-29,-5.192307692307715e-30,-0.0008550000000000019,-7.819832592631777e-15,-75000000.00000003,-6.30064564176282e-09,0
3,0.3,6,600,0.002310000000000004,-5.192307692307715e-30,-0.0008550000000000025,0,0,-5.81739934035721e-09,0
3,0.3,7,600,0.002310000000000004,-0.0008550000000000025,-0.0008550000000000017,0,0,0,0
3,0.3,8,600,1.038461538461544e-29,-0.0008550000000000018,-0.0008550000000000014,9.891574754257569e-15,-75000000.00000001,0,0
4,0.4,1,600,1.038461538461544e-29,-5.192307692307726e-30,-5.192307692307718e-30,4.7472017212874e-15,-75000000.00000004,2.856620848581505e-10,-4.509423679572264e-09
4,0.4,2,600,0.002580000000000004,-5.192307692307713e-30,-5.192307692307722e-30,0,0,-8.168332559268145e-09,-3.892936621032138e-09
4,0.4,3,600,0.002580000000000005,-0.0009900000000000026,-5.192307692307727e-30,0,0,0,-7.252203310016086e-09
4,0.4,4,600,1.038461538461544e-29,-0.0009900000000000024,-5.192307692307715e-30,-1.049655765198402e-14,-75000000.00000001,0,-1.205228298419e-08
4,0.4,5,600,1.038461538461544e-29,-5.192307692307721e-30,-0.0009900000000000026,-7.819832592631777e-15,-75000000.00000003,-4.317745164919593e-09,0
4,0.4,6,600,0.002580000000000006,-5.192307692307716e-30,-0.000990000000000003,0,0,-7.008112462114655e-09,0
4,0.4,7,600,0.002580000000000005,-0.000990000000000003,-0.0009900000000000026,0,0,0,0
4,0.4,8,600,1.038461538461544e-29,-0.0009900000000000024,-0.0009900000000000019,9.891574754257569e-15,-75000000.00000003,0,0
5,0.5,1,600,1.038461538461543e-29,-5.192307692307717e-30,-5.192307692307721e-30,4.7472017212874e-15,-75000000.00000001,-2.147212534598676e-09,-3.620156684285192e-09
5,0.5,2,600,0.002850000000000005,-5.192307692307715e-30,-5.19230769230772e-30,0,0,-7.826651808113885e-09,9.351231203209382e-11
5,0.5,3,600,0.002850000000000006,-0.001125000000000003,-5.19230769230772e-30,0,0,0,-3.431168699165983e-09
5,0.5,4,600,1.038461538461543e-29,-0.001125000000000003,-5.192307692307716e-30,-1.049655765198402e-14,-75000000.00000001,0,-1.050448520262114e-08
5,0.5,5,600,1.038461538461543e-29,-5.192307692307718e-30,-0.001125000000000004,-7.819832592631777e-15,-75000000.00000003,-3.003247596060997e-09,0
5,0.5,6,600,0.002850000000000007,-5.192307692307719e-30,-0.001125000000000004,0,0,-7.04632341545923e-09,0
5,0.5,7,600,0.002850000000000007,-0.001125000000000004,-0.001125000000000003,0,0,0,0
5,0.5,8,600,1.038461538461543e-29,-0.001125000000000003,-0.001125000000000002,9.891574754257569e-15,-75000000.00000003,0,0
6,0.6000000000000001,1,600,1.038461538461543e-29,-5.19230769230772e-30,-5.192307692307714e-30,4.7472017212874e-15,-75000000.00000001,5.76029213425451e-10,-1.020858734881769e-08
6,0.6000000000000001,2,600,0.003120000000000007,-5.192307692307709e-30,-5.192307692307717e-30,0,0,-1.169634849319016e-08,-1.942753339282227e-09
6,0.6000000000000001,3,600,0.003120000000000007,-0.001260000000000004,-5.192307692307715e-30,0,0,0,-5.966980607738122e-09
6,0.6000000000000001,4,600,1.038461538461543e-29,-0.001260000000000004,-5.19230769230771e-30,-1.049655765198402e-14,-75000000.00000003,0,-1.983307361974271e-08
6,0.6000000000000001,5,600,1.038461538461544e-29,-5.192307692307715e-30,-0.001260000000000004,-7.819832592631777e-15,-75000000.00000003,-6.167621076264474e-09,0
6,0.6000000000000001,6,600,0.003120000000000009,-5.192307692307711e-30,-0.001260000000000004,0,0,-1.717099490474352e-08,0
6,0.6000000000000001,7,600,0.003120000000000008,-0.001260000000000004,-0.001260000000000004,0,0,0,0
6,0.6000000000000001,8,600,1.038461538461543e-29,-0.001260000000000004,-0.001260000000000003,9.891574754257569e-15,-75000000.00000001,0,0
7,0.7000000000000001,1,600,1.038461538461543e-29,-5.192307692307725e-30,-5.192307692307718e-30,4.7472017212874e-15,-75000000.00000001,2.334446744008759e-09,-1.324737503216181e-08
7,0.7000000000000001,2,600,0.003390000000000008,-5.192307692307717e-30,-5.192307692307725e-30,0,0,-1.29632088571877e-08,-1.501593639792905e-09
7,0.7000000000000001,3,600,0.003390000000000008,-0.001395000000000004,-5.192307692307724e-30,0,0,0,-4.47604910550541e-09
7,0.7000000000000001,4,600,1.038461538461543e-29,-0.001395000000000005,-5.192307692307717e-30,-1.049655765198402e-14,-75000000.00000003,0,-2.186959082744786e-08
7,0.7000000000000001,5,600,1.038461538461543e-29,-5.192307692307725e-30,-0.001395000000000005,-7.819832592631777e-15,-75000000.00000003,-8.109365369730614e-10,0
7,0.7000000000000001,6,600,0.00339000000000001,-5.192307692307721e-30,-0.001395000000000005,0,0,-1.417167215177366e-08,0
7,0.7000000000000001,7,600,0.003390000000000009,-0.001395000000000005,-0.001395000000000004,0,0,0,0
7,0.7000000000000001,8,600,1.038461538461543e-29,-0.001395000000000005,-0.001395000000000003,9.891574754257569e-15,-75000000.00000001,0,0
8,0.8,1,600,1.038461538461542e-29,-5.192307692307723e-30,-5.19230769230772e-30,4.7472017212874e-15,-75000000.00000001,6.482206149017752e-09,-7.47601967896954e-09
8,0.8,2,600,0.00366000000000001,-5.192307692307716e-30,-5.192307692307722e-30,0,0,-9.235752060992157e-09,4.067066081156564e-09
8,0.8,3,600,0.003660000000000008,-0.001530000000000005,-5.192307692307722e-30,0,0,0,6.159365487134843e-09
8,0.8,4,600,1.038461538461543e-29,-0.001530000000000005,-5.192307692307718e-30,-1.049655765198402e-14,-75000000.00000001,0,-1.532326664663083e-08
8,0.8,5,600,1.038461538461543e-29,-5.192307692307716e-30,-0.001530000000000006,-7.819832592631777e-15,-75000000.00000001,9.315388821964437e-10,0
8,0.8,6,600,0.003660000000000011,-5.192307692307718e-30,-0.001530000000000006,0,0,-1.121650901483874e-08,0
8,0.8,7,600,0.003660000000000011,-0.001530000000000005,-0.001530000000000005,0,0,0,0
8,0.8,8,600,1.038461538461543e-29,-0.001530000000000005,-0.001530000000000004,9.891574754257569e-15,-75000000.00000001,0,0
9,0.9,1,600,1.038461538461544e-29,-5.192307692307711e-30,-5.192307692307716e-30,4.7472017212874e-15,-75000000.00000003,-2.05169354348144e-09,-7.231946438844819e-09
9,0.9,2,600,0.003930000000000011,-5.192307692307716e-30,-5.192307692307716e-30,0,0,-1.387222686296266e-08,-1.851130761680964e-09
9,0.9,3,600,0.00393000000000001,-0.001665000000000005,-5.19230769230771e-30,0,0,0,-6.135039564335462e-09
9,0.9,4,600,1.038461538461544e-29,-0.001665000000000006,-5.192307692307715e-30,-1.049655765198402e-14,-75000000.00000003,0,-1.551552819744955e-08
9,0.9,5,600,1.038461538461544e-29,-5.192307692307715e-30,-0.001665000000000006,-7.819832592631777e-15,-75000000.00000004,-1.329309993519977e-09,0
9,0.9,6,600,0.003930000000000013,-5.192307692307718e-30,-0.001665000000000006,0,0,-1.20834307004235e-08,0
9,0.9,7,600,0.003930000000000012,-0.001665000000000006,-0.001665000000000005,0,0,0,0
9,0.9,8,600,1.038461538461544e-29,-0.001665000000000006,-0.001665000000000005,9.891574754257569e-15,-75000000.00000003,0,0
10,1,1,600,1.038461538461543e-29,-5.192307692307722e-30,-5.192307692307722e-30,4.7472017212874e-15,-75000000.00000003,-5.304183404781041e-09,-7.362036226002875e-09
