increment,time_s,element,integration_point,x_m,y_m,z_m,temperature_k,hfl1_w_m2,hfl2_w_m2,hfl3_w_m2,s11_pa,s22_pa,s33_pa,s12_pa,s13_pa,s23_pa,le11,le22,le33,le12_engineering,le13_engineering,le23_engineering,ee11,ee22,ee33,ee12_engineering,ee13_engineering,ee23_engineering,pe11,pe22,pe33,pe12_engineering,pe13_engineering,pe23_engineering,peeq,ce11,ce22,ce33,ce12_engineering,ce13_engineering,ce23_engineering,ceeq,ivol_m3
1,0.01999999955296516,1,1,0.1056506544021451,0.2113234198208597,0.2113224582888005,300,-2.089563168161668e-05,-4.829077138168714e-09,-2.423584666289003e-09,-15280.05061883448,-3810.906360516071,-3772.91640432728,-890.9776011545439,-1192.665741307101,56.84334061311258,-0.0001096383337493737,1.269941239732963e-05,1.310472712077266e-05,-1.90070023620364e-05,-2.544230036726744e-05,1.212806612933035e-06,-0.0001096381687056529,1.269937004974352e-05,1.310459624909063e-05,-1.90075221579636e-05,-2.544353581455148e-05,1.212657933079735e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06249476058248483
1,0.01999999955296516,1,2,0.3942936100817109,0.2113194704110364,0.2113158819245382,300.000000695971,-2.089563299262237e-05,-1.802154801644169e-08,-9.045778299377552e-09,-17169.03788110168,-2918.305825399168,-2776.529663916496,-1572.985936299254,-1533.447928160186,212.135823424746,-0.0001297874167680301,2.222039150157244e-05,2.373283103537257e-05,-3.355747720290349e-05,-3.271258914280252e-05,4.525620244753539e-06,-0.000129787366276051,2.222044240627002e-05,2.373272146296227e-05,-3.355703332717968e-05,-3.271355581972371e-05,4.525564235685966e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0624947605824848
1,0.01999999955296516,1,3,0.1056475797725348,0.7886799592203459,0.2113229253458961,300,-2.092202257442111e-05,-4.829438515763229e-09,-2.424473954931727e-09,-17048.29014282975,-2850.808173247003,-2964.775067601081,1890.84117393649,-985.7800423080052,18.86182523034432,-0.000128499984401237,2.294093423068205e-05,2.172485593972424e-05,4.033409213629618e-05,-2.102878830259236e-05,4.019600188084643e-07,-0.0001284993902949357,2.294041738061359e-05,2.172477050750343e-05,4.033794504397846e-05,-2.102997423590411e-05,4.023856049140121e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06249476058248483
1,0.01999999955296516,1,4,0.394282135407791,0.7886931403424241,0.2113176250053492,300.0000006974593,-2.092202032082772e-05,-1.80222449589727e-08,-9.046358668477542e-09,-18798.89746003086,-1819.828791982685,-2245.14711837544,1208.780579363517,-1327.421470557824,70.3913183310825,-0.0001471730145112592,3.393795432285937e-05,2.940086595762196e-05,2.578141946034731e-05,-2.831757801845392e-05,1.501173589734517e-06,-0.0001471725351282939,3.393753076948403e-05,2.940080195199116e-05,2.578731904140969e-05,-2.831832472169264e-05,1.501681458602561e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06249476058248481
1,0.01999999955296516,1,5,0.1056491180306083,0.2113236529454277,0.7886792316447979,300,-2.090887790573426e-05,-4.82959006120609e-09,-2.423722889055568e-09,-16163.60546096434,-3407.118319020032,-3293.149603693458,-787.8668758726805,1692.932451854693,-19.12008488505931,-0.0001190631510131988,1.700647096200253e-05,1.822248581969834e-05,-1.680739355407002e-05,3.611305239083276e-05,-4.081239862054444e-07,-0.0001190627536883714,1.700644249236794e-05,1.822210878918473e-05,-1.680782668528385e-05,3.611589230623344e-05,-4.078951442145987e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06249476058248481
1,0.01999999955296516,1,6,0.3942878762650766,0.2113203404437686,0.7886904249935125,300.0000006967181,-2.090887756725093e-05,-1.802225536730021e-08,-9.045308258710932e-09,-17983.4020789116,-2652.897971442961,-2227.573320048545,-1470.729998761695,1352.102075640492,-71.35505050720994,-0.0001384742002399289,2.505139448609696e-05,2.958861152284336e-05,-3.137621094891355e-05,2.884079010138974e-05,-1.522552105710539e-06,-0.0001384739177245142,2.505145951676051e-05,2.958825580093501e-05,-3.137557332513277e-05,2.884484429707776e-05,-1.522241078370956e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0624947605824848
1,0.01999999955296516,1,7,0.1056460395984566,0.7886797244761328,0.7886787629684775,300,-2.09352684521491e-05,-4.829823208041262e-09,-2.423727885059179e-09,-17934.12169517415,-2445.881776643486,-2483.869911860201,1786.400297074088,1484.716787762032,-57.10305969232851,-0.0001379490153729756,2.726009964894812e-05,2.685472149277874e-05,3.810585855156136e-05,3.167091952746857e-05,-1.217459904107261e-06,-0.0001379482601866093,2.725963227771778e-05,2.685442550207282e-05,3.810987300424722e-05,3.167395813892334e-05,-1.218198606769675e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0624947605824848
1,0.01999999955296516,1,8,0.3942763873998787,0.7886922642650935,0.7886886758696721,300.0000006982065,-2.093526840015286e-05,-1.802290484779689e-08,-9.046908228881875e-09,-19615.53981965309,-1553.281857119535,-1695.051693602127,1103.493778918656,1143.04494161354,-213.1057865581908,-0.0001558840271823898,3.678107190635802e-05,3.526876104515688e-05,2.353515832405054e-05,2.438078807296842e-05,-4.5456111522071e-06,-0.0001558833869694575,3.678069807633314e-05,3.526848648630563e-05,2.354120063062851e-05,2.438495876861029e-05,-4.546256782553259e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0624947605824848
1,0.01999999955296516,2,1,0.6055929002403441,0.2113228459233888,0.2113162775274148,300.000000695971,-0.001753618885949246,-2.462302273064472e-06,-1.235273095299413e-06,-16808.06511586619,9.323412733155237,182.4681218155465,759.8507703984747,554.4152036165074,261.7982554863038,-0.0001405149083951808,3.887129689393809e-05,4.071799679875345e-05,1.620335543839767e-05,1.182369144950547e-05,5.585416624127512e-06,-0.0001405147229609936,3.887075478143855e-05,4.071763167938854e-05,1.621014977790229e-05,1.18275243506785e-05,5.585029453613663e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06249619226507657
1,0.01999999955296516,2,2,0.8942303408774126,0.2113360174044604,0.2113239346988356,300.0000589032442,-0.00175361860334367,-9.00778968097008e-06,-4.519196864953345e-06,-16360.0175406893,-205.7150987444447,-50.54013589375609,219.6865980805248,284.7302561080775,242.064882289214,-0.0001357354894217526,3.657735033885481e-05,3.823252437984893e-05,4.679125701080971e-06,6.070049619717353e-06,5.16423607068626e-06,-0.0001357355572876422,3.65770105512439e-05,3.823221023623177e-05,4.686647655766821e-06,6.074245761799637e-06,5.1640510756527e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06249619226507654
