time,node,temperature,ur,uz,rf_r,rf_z,reaction_heat
0.10000000149011612,1,600.0,5e-06,1.776967845183643e-42,7.267244246299974,0.17025052593641524,0.0
0.10000000149011612,2,600.0,1.70096735250556e-06,-2.904423464640472e-07,0.0,0.0,0.0
0.10000000149011612,3,600.0,5e-06,-3.3471849354071818e-37,15.317698610375523,-0.18588467066042363,0.0
0.10000000149011612,4,600.0,2.012182693186568e-06,-1.4545367449775603e-08,0.0,0.0,0.0
0.10000000149011612,5,600.0,5e-06,-1.4163382055530214e-42,7.296143345228152,-0.2593422234594938,0.0
0.10000000149011612,6,600.0000000000001,1.881063840210535e-06,2.2274801196846993e-07,0.0,0.0,0.0
0.10000000149011612,7,600.0,-2.4134932256151016e-07,8.516761182511866e-08,0.0,0.0,0.0
0.10000000149011612,8,600.0,-1.3570534407179694e-42,1.3160877307815293e-42,-1.7007856833733612,1.649358098271346,0.0
0.10000000149011612,9,600.0,3.517136181331802e-07,-4.136098657613844e-08,0.0,0.0,0.0
0.10000000149011612,10,600.0,7.87423829861323e-36,-3.3225536946591165e-36,-7.936459164760469,3.213598403241653,0.0
0.10000000149011612,11,600.0,1.0239348578173978e-06,1.9366258084713538e-08,0.0,0.0,0.0
0.10000000149011612,12,600.0,2.260474610862838e-36,2.8624056822028655e-37,-8.046493749429857,-1.6462673879094878,0.0
0.10000000149011612,13,600.0,-1.9235931714839212e-07,3.7207250483454627e-08,0.0,0.0,0.0
0.10000000149011612,14,600.0,-2.990612305751329e-37,-1.8738052335756713e-37,-5.793840938579712,-3.1280058731794855,0.0
0.10000000149011612,15,600.0,5.8164299019300125e-08,6.77836183366495e-09,0.0,0.0,0.0
0.10000000149011612,16,600.0,5.752017657182732e-38,4.810796607477065e-38,0.8515764508576485,0.3382111195536749,0.0
0.10000000149011612,17,600.0,-2.0551565213134928e-08,5.207576736454207e-09,0.0,0.0,0.0
0.10000000149011612,18,600.0,-2.4638500031410282e-39,4.118029400098416e-39,-0.3299159720180877,-0.2142560144795996,0.0
0.10000000149011612,19,600.0,1.636649143937447e-08,9.984689103410768e-09,0.0,0.0,0.0
0.10000000149011612,20,600.0,-8.417624731526048e-45,-8.163280172060397e-45,0.06428409381988899,0.06233802268539968,0.0
0.20000000298023224,1,600.0,5.000000000000001e-06,1e-09,7.268182756858807,0.17065162191945724,0.0
0.20000000298023224,2,599.9999999999999,1.7008815823712893e-06,-2.901153721364331e-07,0.0,0.0,0.0
0.20000000298023224,3,600.0,5.000000000000001e-06,1e-09,15.317728580918759,-0.18477148257572118,0.0
0.20000000298023224,4,600.0,2.0121999834328254e-06,-1.4186322480670755e-08,0.0,0.0,0.0
0.20000000298023224,5,600.0,5.000000000000001e-06,1e-09,7.295088790715972,-0.25880779135306553,0.0
0.20000000298023224,6,600.0,1.8811395485919015e-06,2.23083400967743e-07,0.0,0.0,0.0
0.20000000298023224,7,600.0,-2.413132429694408e-07,8.52035733913255e-08,0.0,0.0,0.0
0.20000000298023224,8,600.0,-4.757125585096879e-43,4.613583101106545e-43,-1.699940872892832,1.6485388064353965,0.0
0.20000000298023224,9,600.0,3.51622876736887e-07,-4.126211525394645e-08,0.0,0.0,0.0
0.20000000298023224,10,600.0,7.873811721295968e-36,-3.322142888013616e-36,-7.936002947872803,3.2132417743410038,0.0
0.20000000298023224,11,600.0,1.0239914196032759e-06,1.950257597367971e-08,0.0,0.0,0.0
0.20000000298023224,12,600.0,2.2606196655214506e-36,2.860265570661081e-37,-8.046528381582972,-1.6459384599735565,0.0
0.20000000298023224,13,599.9999999999999,-1.9235551425692e-07,3.7257476566872075e-08,0.0,0.0,0.0
0.20000000298023224,14,600.0000000000001,-2.9907287498693355e-37,-1.874701912545048e-37,-5.794734304514263,-3.1288424496867977,0.0
0.20000000298023224,15,600.0,5.816214913148563e-08,6.792207246903298e-09,0.0,0.0,0.0
0.20000000298023224,16,600.0,5.750817820432985e-38,4.80850731127122e-38,0.851375513700365,0.33793422176603416,0.0
0.20000000298023224,17,600.0,-2.055157615047188e-08,5.211689036437333e-09,0.0,0.0,0.0
0.20000000298023224,18,600.0,-2.4632088951315897e-39,4.116830539990284e-39,-0.3299560703569274,-0.21432595017707762,0.0
0.20000000298023224,19,599.9999999999999,1.6367720332797983e-08,9.9873937744051e-09,0.0,0.0,0.0
0.20000000298023224,20,599.9999999999999,-8.169227859613959e-45,-7.922235930998914e-45,0.06426521068824845,0.06231970930432652,0.0
0.30000001192092896,1,600.0,5e-06,1.0000000000000008e-05,9.225472207258537,0.9716585988263283,0.0
0.30000001192092896,2,600.0,1.5184341949719283e-06,8.28668909180104e-06,0.0,0.0,0.0
0.30000001192092896,3,600.0,5e-06,1.0000000000000008e-05,15.386957659159675,2.1406423956121547,0.0
0.30000001192092896,4,600.0,2.053834114882379e-06,8.635442601873032e-06,0.0,0.0,0.0
0.30000001192092896,5,599.9999999999999,5e-06,1.0000000000000008e-05,5.053315130852022,0.9349185440921399,0.0
0.30000001192092896,6,600.0,2.0329047356151564e-06,8.833155202032471e-06,0.0,0.0,0.0
0.30000001192092896,7,600.0,-1.5568173227634202e-07,1.5682961745303165e-07,0.0,0.0,0.0
0.30000001192092896,8,600.0,4.7459672733471837e-45,-4.6025886705123264e-45,0.138674840453756,-0.1345367940839465,0.0
0.30000001192092896,9,600.0,1.4701393235924654e-07,1.6727334770019836e-07,0.0,0.0,0.0
0.30000001192092896,10,600.0,6.945667279260052e-36,-2.465667586819907e-36,-6.943308037181476,2.474554043708404,0.0
0.30000001192092896,11,600.0,1.1451965883986202e-06,3.05481632598558e-07,0.0,0.0,0.0
0.30000001192092896,12,600.0,2.6071619702885837e-36,-1.8074047373831897e-37,-8.081161483079114,-0.8981183518053784,0.0
0.30000001192092896,13,600.0,-1.79518079880888e-07,1.4241529048561123e-07,0.0,0.0,0.0
0.30000001192092896,14,600.0000000000001,-3.157983633791247e-37,-3.716118399823888e-37,-7.710534514616494,-4.8991320017757785,0.0
0.30000001192092896,15,600.0,5.216826910175782e-08,3.586708514885799e-08,0.0,0.0,0.0
0.30000001192092896,16,600.0,3.073123889390108e-38,-1.5087228894063324e-39,0.4056855552697074,-0.25537583219585525,0.0
0.30000001192092896,17,600.0,-2.006131534302822e-08,1.3767582307276854e-08,0.0,0.0,0.0
0.30000001192092896,18,600.0,-1.0703216347465314e-39,1.4587420023473243e-39,-0.4064104819045065,-0.35669174463273257,0.0
0.30000001192092896,19,599.9999999999999,1.855455882636627e-08,1.5450773135422232e-08,0.0,0.0,0.0
0.30000001192092896,20,599.9999999999999,2.241883505928729e-46,2.1739862947942744e-46,0.02277460862419372,0.022081142254662504,0.0
0.4000000059604645,1,600.0,5e-06,2.0000000000000005e-05,9.18799706074485,0.9432594926490077,0.0
0.4000000059604645,2,600.0,1.5181304032269483e-06,1.829297029739984e-05,0.0,0.0,0.0
0.4000000059604645,3,600.0,5e-06,2.0000000000000005e-05,15.41777070110564,2.1451793047989947,0.0
0.4000000059604645,4,600.0,2.0622920259661303e-06,1.8641835142511895e-05,0.0,0.0,0.0
0.4000000059604645,5,599.9999999999999,5e-06,2.0000000000000005e-05,5.033526711376252,0.9501441773208352,0.0
0.4000000059604645,6,600.0,2.0251575848908106e-06,1.8840159938798366e-05,0.0,0.0,0.0
0.4000000059604645,7,600.0,-1.4261531909571462e-07,1.4875613795438498e-07,0.0,0.0,0.0
0.4000000059604645,8,600.0000000000001,9.602800280701008e-45,-9.311893319074152e-45,0.1887590647861331,-0.18310472055953564,0.0
0.4000000059604645,9,600.0,1.3068630193207692e-07,1.6292152415564503e-07,0.0,0.0,0.0
0.4000000059604645,10,600.0,6.917174603923792e-36,-2.462855978487334e-36,-6.9128908731202765,2.4749508235572186,0.0
0.4000000059604645,11,600.0,1.1497056208520504e-06,3.044505932155681e-07,0.0,0.0,0.0
0.4000000059604645,12,600.0,2.6556610513409063e-36,-1.9021177376428516e-37,-8.021286585756885,-0.8107969661819696,0.0
0.4000000059604645,13,600.0,-1.736432115298982e-07,1.4369596260518197e-07,0.0,0.0,0.0
0.4000000059604645,14,600.0000000000001,-3.0748834566072594e-37,-3.7030458090850033e-37,-7.764049337413488,-4.906812471485285,0.0
0.4000000059604645,15,599.9999999999999,5.0344438411748775e-08,3.632308601377624e-08,0.0,0.0,0.0
0.4000000059604645,16,600.0,2.845941930505231e-38,-4.019519235903218e-39,0.37094583442903284,-0.27852083725685595,0.0
0.4000000059604645,17,599.9999999999999,-1.945343638046313e-08,1.3808459200548486e-08,0.0,0.0,0.0
0.4000000059604645,18,600.0,-9.67482134221473e-40,1.2794610301081124e-39,-0.39854561800818894,-0.3536659512658166,0.0
0.4000000059604645,19,600.0,1.8128338124242585e-08,1.5283469513380326e-08,0.0,0.0,0.0
0.4000000059604645,20,600.0,-1.0024130032928941e-45,-9.720796318455902e-46,0.01997598204871917,0.019367148423407178,0.0
0.5,1,599.9999999999999,5.000000000000001e-06,1.9999000000000003e-05,9.18710207409165,0.9426416072921779,0.0
0.5,2,600.0,1.5182019849549027e-06,1.829257514762854e-05,0.0,0.0,0.0
0.5,3,599.9999999999999,5.000000000000001e-06,1.9999000000000003e-05,15.417640533706505,2.1441345629919257,0.0
0.5,4,600.0,2.062268093195531e-06,1.864145326975736e-05,0.0,0.0,0.0
0.5,5,599.9999999999999,5.000000000000001e-06,1.9999000000000003e-05,5.034557325602672,0.9498252701566403,0.0
0.5,6,600.0,2.0250792626252444e-06,1.8839838526214674e-05,0.0,0.0,0.0
0.5,7,600.0,-1.426516822497388e-07,1.487331419033686e-07,0.0,0.0,0.0
0.5,8,600.0000000000001,-4.530852870444103e-44,4.3941545970144556e-44,0.18806828951979043,-0.18243481325323055,0.0
0.5,9,600.0,1.3076737328996325e-07,1.6284709372744221e-07,0.0,0.0,0.0
