time,element,point,stress_rr,stress_zz,stress_hoop,stress_rz,elastic_rr,elastic_zz,elastic_hoop,elastic_rz,plastic_rr,plastic_zz,plastic_hoop,plastic_rz,creep_rr,creep_zz,creep_hoop,creep_rz,equiv_plastic,equiv_creep
1.0,1,1,-1081081.0810809976,-2522522.522522328,-1081081.0810809976,-1.4595029244997174e-10,5.7180458027112384e-33,-0.0018738738738737295,-1.6850500334338445e-33,-1.8973538018496328e-19,0,0,0,0.0,0,0,0,0.0,0,0
1.0,1,2,-1081081.0810809983,-2522522.5225223294,-1081081.0810809983,-1.2510025067140435e-10,7.471896040969871e-33,-0.0018738738738737306,4.528421843012241e-34,-1.6263032587282567e-19,0,0,0,0.0,0,0,0,0.0,0,0
1.0,1,3,-1081081.0810809988,-2522522.5225223303,-1081081.0810809988,-1.6680033422853913e-10,9.225746279228507e-33,-0.0018738738738737313,2.0732004771206082e-33,-2.168404344971009e-19,0,0,0,0.0,0,0,0,0.0,0,0
1.0,1,4,-1081081.081080998,-2522522.522522329,-1081081.081080998,-3.3360066845707826e-10,1.1831415290777439e-32,-0.0018738738738737302,-2.8972374048905432e-33,-4.336808689942018e-19,0,0,0,0.0,0,0,0,0.0,0,0
1.0,1,5,-1081081.081080998,-2522522.5225223284,-1081081.081080998,-3.7530075201421304e-10,1.3585265529036062e-32,-0.00187387387387373,1.1321054607530296e-33,-4.87890977618477e-19,0,0,0,0.0,0,0,0,0.0,0,0
1.0,1,6,-1081081.0810809983,-2522522.5225223294,-1081081.0810809983,-3.3360066845707826e-10,1.5339115767294685e-32,-0.0018738738738737306,3.8676135141074374e-33,-4.336808689942018e-19,0,0,0,0.0,0,0,0,0.0,0,0
1.0,1,7,-1081081.0810809978,-2522522.5225223284,-1081081.0810809978,-3.7530075201421304e-10,5.71804580271126e-33,-0.0018738738738737297,-1.6850500334338418e-33,-4.87890977618477e-19,0,0,0,0.0,0,0,0,0.0,0,0
1.0,1,8,-1081081.0810809976,-2522522.522522328,-1081081.0810809976,-2.293504595642413e-10,7.471896040969867e-33,-0.0018738738738737295,4.528421843012285e-34,-2.981555974335137e-19,0,0,0,0.0,0,0,0,0.0,0,0
1.0,1,9,-1081081.0810809978,-2522522.5225223284,-1081081.0810809978,-4.170008355713478e-10,9.225746279228478e-33,-0.0018738738738737297,2.073200477120608e-33,-5.421010862427522e-19,0,0,0,0.0,0,0,0,0.0,0,0
1.0,2,1,-1081081.081080999,-2522522.522522331,-1081081.081080999,1.0008020053712348e-09,5.7180458027112384e-33,-0.001873873873873732,-1.6850500334338452e-33,1.3010426069826053e-18,0,0,0,0.0,0,0,0,0.0,0,0
1.0,2,2,-1081081.0810809997,-2522522.522522332,-1081081.0810809997,-8.340016711426956e-10,7.471896040969877e-33,-0.0018738738738737328,4.528421843012239e-34,-1.0842021724855044e-18,0,0,0,0.0,0,0,0,0.0,0,0
1.0,2,3,-1081081.0810809964,-2522522.522522325,-1081081.0810809964,-3.0024060161137043e-09,9.225746279228512e-33,-0.0018738738738737274,2.0732004771206096e-33,-3.903127820947816e-18,0,0,0,0.0,0,0,0,0.0,0,0
1.0,2,4,-1081081.0810809985,-2522522.52252233,-1081081.0810809985,1.0008020053712348e-09,1.1831415290777431e-32,-0.0018738738738737308,-2.8972374048905466e-33,1.3010426069826053e-18,0,0,0,0.0,0,0,0,0.0,0,0
1.0,2,5,-1081081.0810809992,-2522522.5225223317,-1081081.0810809992,-3.3360066845707826e-10,1.3585265529036076e-32,-0.0018738738738737323,1.1321054607530279e-33,-4.336808689942018e-19,0,0,0,0.0,0,0,0,0.0,0,0
1.0,2,6,-1081081.0810809976,-2522522.522522328,-1081081.0810809976,-1.6680033422853913e-09,1.533911576729472e-32,-0.0018738738738737295,3.8676135141074415e-33,-2.168404344971009e-18,0,0,0,0.0,0,0,0,0.0,0,0
1.0,2,7,-1081081.081081001,-2522522.522522336,-1081081.081081001,-1.6680033422853913e-10,5.71804580271124e-33,-0.0018738738738737354,-1.6850500334338473e-33,-2.168404344971009e-19,0,0,0,0.0,0,0,0,0.0,0,0
1.0,2,8,-1081081.0810809985,-2522522.52252233,-1081081.0810809985,0.0,7.471896040969883e-33,-0.001873873873873731,4.528421843012239e-34,0.0,0,0,0,0.0,0,0,0,0.0,0,0
1.0,2,9,-1081081.0810809988,-2522522.5225223303,-1081081.0810809988,-1.4178028409425827e-09,9.225746279228533e-33,-0.0018738738738737313,2.0732004771206113e-33,-1.8431436932253575e-18,0,0,0,0.0,0,0,0,0.0,0,0
