stage,time_s,element,integration_point,x_m,y_m,z_m,temperature_k,s11_pa,s22_pa,s33_pa,s12_pa,s13_pa,s23_pa,le11,le22,le33,le12_engineering,le13_engineering,le23_engineering,ee11,ee22,ee33,ee12_engineering,ee13_engineering,ee23_engineering,pe11,pe22,pe33,pe12_engineering,pe13_engineering,pe23_engineering,peeq,ce11,ce22,ce33,ce12_engineering,ce13_engineering,ce23_engineering,ceeq,ivol_m3
1,0.1,1,1,0.2116418527032928,0.2112089621708898,0.2112089621708898,600,200827482.6731524,0.0001259893178939819,0.0001259893178939819,6.646491203712515e-10,-9.969736805568853e-10,3.323245601856274e-09,0.001498876123735949,-0.00054861045264517,-0.00054861045264517,0,0,0,0.001004137413365384,-0.0003012412240092876,-0.0003012412240092876,8.640438564826269e-21,-1.296065784723951e-20,4.320219282413155e-20,0.0004137413365131998,-0.0002068706682565999,-0.0002068706682565999,4.10789616612058e-21,-6.161844249180921e-21,2.053948083060301e-20,0.0004137413365131998,8.099709323907854e-05,-4.049854661953927e-05,-4.049854661953927e-05,8.041924251218896e-22,-1.206288637682844e-21,4.020962125609469e-21,8.099709323907854e-05,0.125050216986588
1,0.1,1,2,0.7898581472967073,0.2112089621708898,0.2112089621708898,600,200827482.6731524,0.0001259893178939819,0.0001259893178939819,6.646491203712538e-10,2.326271921299391e-09,1.993947361113764e-09,0.001498876123735949,-0.00054861045264517,-0.00054861045264517,0,0,0,0.001004137413365384,-0.0003012412240092876,-0.0003012412240092876,8.640438564826299e-21,3.024153497689207e-20,2.592131569447893e-20,0.0004137413365131998,-0.0002068706682565999,-0.0002068706682565999,4.107896166120596e-21,1.43776365814221e-20,1.232368849836181e-20,0.0004137413365131998,8.099709323907854e-05,-4.049854661953927e-05,-4.049854661953927e-05,8.041924251218925e-22,2.814673487926627e-21,2.412577275365681e-21,8.099709323907854e-05,0.1250502169865879
1,0.1,1,3,0.2116418527032928,0.7882425778356636,0.2112089621708898,600,200827482.6731524,0.0001259967684745789,0.0001259967684745789,2.658596481485016e-09,-6.646491203712671e-10,3.987894722227529e-09,0.001498876123735949,-0.00054861045264517,-0.00054861045264517,0,0,0,0.001004137413365384,-0.0003012412240092875,-0.0003012412240092875,3.456175425930521e-20,-8.640438564826472e-21,5.184263138895787e-20,0.0004137413365131995,-0.0002068706682565998,-0.0002068706682565998,1.643158466448238e-20,-4.107896166120675e-21,2.46473769967236e-20,0.0004137413365131995,8.099709323907854e-05,-4.049854661953928e-05,-4.049854661953928e-05,3.216769700487572e-21,-8.041924251219086e-22,4.825154550731363e-21,8.099709323907854e-05,0.125050216986588
1,0.1,1,4,0.7898581472967072,0.7882425778356638,0.2112089621708898,600,200827482.6731523,0.000125885009765625,0.0001259148120880127,2.658596481485019e-09,9.969736805568821e-09,4.652543842598785e-09,0.001498876123735949,-0.00054861045264517,-0.00054861045264517,0,0,0,0.001004137413365384,-0.0003012412240092877,-0.0003012412240092876,3.456175425930524e-20,1.296065784723947e-19,6.048306995378419e-20,0.0004137413365131996,-0.0002068706682565998,-0.0002068706682565997,1.643158466448239e-20,6.161844249180896e-20,2.87552731628442e-20,0.0004137413365131996,8.099709323907854e-05,-4.049854661953927e-05,-4.049854661953925e-05,3.216769700487574e-21,1.20628863768284e-20,5.629346975853255e-21,8.099709323907854e-05,0.125050216986588
1,0.1,1,5,0.2116418527032928,0.2112089621708898,0.7882425778356636,600,200827482.6731524,0.0001259893178939819,0.0001259893178939819,-1.232171219397242e-23,-1.329298240742513e-09,1.993947361113764e-09,0.001498876123735949,-0.00054861045264517,-0.00054861045264517,0,0,0,0.001004137413365384,-0.0003012412240092876,-0.0003012412240092876,-1.601822585216415e-34,-1.728087712965266e-20,2.592131569447893e-20,0.0004137413365131998,-0.0002068706682565999,-0.0002068706682565999,-7.615494059991819e-35,-8.215792332241223e-21,1.232368849836181e-20,0.0004137413365131998,8.099709323907854e-05,-4.049854661953927e-05,-4.049854661953927e-05,-1.490865978336025e-35,-1.608384850243791e-21,2.412577275365681e-21,8.099709323907854e-05,0.125050216986588
1,0.1,1,6,0.7898581472967072,0.2112089621708898,0.7882425778356636,600,200827482.6731524,0.0001259893178939819,0.0001259893178939819,-3.301592831743587e-24,1.993947361113763e-09,3.489407881949087e-09,0.001498876123735949,-0.00054861045264517,-0.00054861045264517,0,0,0,0.001004137413365384,-0.0003012412240092876,-0.0003012412240092876,-4.292070681266661e-35,2.592131569447892e-20,4.536230246533813e-20,0.0004137413365131998,-0.0002068706682565999,-0.0002068706682565999,-2.040565483338794e-35,1.23236884983618e-20,2.156645487213316e-20,0.0004137413365131998,8.099709323907854e-05,-4.049854661953927e-05,-4.049854661953927e-05,-3.994763349181685e-36,2.41257727536568e-21,4.222010231889942e-21,8.099709323907854e-05,0.1250502169865879
1,0.1,1,7,0.2116418527032928,0.7882425778356636,0.7882425778356636,600,200827482.6731524,0.0001259893178939819,0.0001259893178939819,-1.232171219397243e-23,-2.658596481485032e-09,5.317192962970038e-09,0.001498876123735949,-0.00054861045264517,-0.00054861045264517,0,0,0,0.001004137413365384,-0.0003012412240092876,-0.0003012412240092876,-1.601822585216415e-34,-3.456175425930541e-20,6.912350851861047e-20,0.0004137413365131998,-0.0002068706682565999,-0.0002068706682565999,-7.61549405999182e-35,-1.643158466448248e-20,3.286316932896481e-20,0.0004137413365131998,8.099709323907854e-05,-4.049854661953927e-05,-4.049854661953927e-05,-1.490865978336025e-35,-3.21676970048759e-21,6.433539400975149e-21,8.099709323907854e-05,0.1250502169865879
1,0.1,1,8,0.7898581472967072,0.7882425778356636,0.7882425778356636,600,200827482.6731524,0.0001259893178939819,0.0001259893178939819,-3.301592831743587e-24,2.658596481485015e-09,6.646491203712548e-09,0.001498876123735949,-0.00054861045264517,-0.00054861045264517,0,0,0,0.001004137413365384,-0.0003012412240092876,-0.0003012412240092876,-4.292070681266661e-35,3.45617542593052e-20,8.64043856482631e-20,0.0004137413365131998,-0.0002068706682565999,-0.0002068706682565999,-2.040565483338794e-35,1.643158466448238e-20,4.107896166120602e-20,0.0004137413365131998,8.099709323907854e-05,-4.049854661953927e-05,-4.049854661953927e-05,-3.994763349181685e-36,3.21676970048757e-21,8.041924251218937e-21,8.099709323907854e-05,0.1250502169865879
2,0.2,1,1,0.2117475151359954,0.2111564331626969,0.2111564331626969,600,201653474.5740528,1.317262649536133e-05,1.312792301177979e-05,7.810429260716684e-12,-1.719750192813821e-09,4.118026821212955e-09,0.001998002662673058,-0.0007973477263144528,-0.0007973477263144528,0,0,0,0.001008267372870225,-0.0003024802118610334,-0.0003024802118610333,1.015355803893174e-22,-2.235675250657967e-20,5.353434867576841e-20,0.0008267372870198692,-0.0004133686435099346,-0.0004133686435099347,4.150627774841074e-21,-1.674610901170134e-20,4.584122787212535e-20,0.0008267372870198694,0.0001629977118025619,-8.149885590128097e-05,-8.1498855901281e-05,8.126914448963011e-22,-3.307751647990905e-21,9.044640700656689e-21,0.0001629977118025619,0.1250504235686665
2,0.2,1,2,0.7902524848640047,0.2111564331626969,0.2111564331626969,600,201653474.5740527,1.30385160446167e-05,1.299381256103516e-05,7.810429260716995e-12,2.355804263724778e-10,1.85521766684062e-09,0.001998002662673058,-0.0007973477263144528,-0.0007973477263144528,0,0,0,0.001008267372870224,-0.0003024802118610334,-0.0003024802118610334,1.0153558038932e-22,3.062545542842214e-21,2.411782966892806e-20,0.0008267372870198695,-0.0004133686435099346,-0.0004133686435099347,4.150627774841091e-21,1.580930612320194e-20,2.372241175862909e-20,0.0008267372870198695,0.0001629977118025619,-8.149885590128095e-05,-8.149885590128097e-05,8.126914448963043e-22,3.098976312370409e-21,4.675801302209472e-21,0.0001629977118025619,0.1250504235686664
2,0.2,1,3,0.2117475151359954,0.7880465369082166,0.2111564331626969,600,201653474.5740528,1.317262649536133e-05,1.317262649536133e-05,-3.019485612930814e-10,-1.423869112188505e-09,8.820101336591893e-10,0.001998002662673058,-0.0007973477263144528,-0.0007973477263144528,0,0,0,0.001008267372870224,-0.0003024802118610332,-0.000302480211861033,-3.92533129681006e-21,-1.851029845845056e-20,1.146613173756946e-20,0.0008267372870198692,-0.0004133686435099347,-0.0004133686435099347,1.455113684135139e-20,-1.286896837139632e-20,3.006657367969491e-20,0.0008267372870198694,0.0001629977118025619,-8.149885590128097e-05,-8.149885590128097e-05,2.843475771211875e-21,-2.543673980483036e-21,5.901139628976454e-21,0.0001629977118025619,0.1250504235686665
2,0.2,1,4,0.7902524848640047,0.7880465369082166,0.2111564331626969,600,201653474.5740528,1.306831836700439e-05,1.306831836700439e-05,-3.019485612930814e-10,8.023475590173527e-09,-1.438927812710972e-09,0.001998002662673058,-0.0007973477263144528,-0.0007973477263144528,0,0,0,0.001008267372870225,-0.0003024802118610336,-0.0003024802118610335,-3.925331296810059e-21,1.043051826722558e-19,-1.870606156524263e-20,0.0008267372870198687,-0.0004133686435099344,-0.0004133686435099343,1.455113684135141e-20,1.108695668164536e-19,1.991429443471142e-20,0.0008267372870198687,0.0001629977118025619,-8.149885590128097e-05,-8.149885590128095e-05,2.843475771211877e-21,2.184185836858269e-20,3.873964814057022e-21,0.0001629977118025619,0.1250504235686665
2,0.2,1,5,0.2117475151359954,0.2111564331626969,0.7880465369082166,600,201653474.5740528,1.311302185058594e-05,1.311302185058594e-05,-1.9991416700157e-09,-4.014338571003834e-09,7.595257043355961e-09,0.001998002662673058,-0.0007973477263144528,-0.0007973477263144528,0,0,0,0.001008267372870224,-0.0003024802118610333,-0.0003024802118610333,-2.598884171020409e-20,-5.218640142304982e-20,9.873834156362748e-20,0.0008267372870198694,-0.0004133686435099348,-0.0004133686435099348,-1.230824554807794e-20,-3.29246209229611e-20,5.899003642897808e-20,0.0008267372870198696,0.0001629977118025619,-8.149885590128097e-05,-8.149885590128097e-05,-2.443740050240083e-21,-6.5142161780058e-21,1.167821145825452e-20,0.0001629977118025619,0.1250504235686665
2,0.2,1,6,0.7902524848640047,0.2111564331626969,0.7880465369082166,600,201653474.5740528,1.311302185058594e-05,1.311302185058594e-05,-1.999141670015699e-09,-2.059007951817535e-09,9.298628955253567e-09,0.001998002662673058,-0.0007973477263144528,-0.0007973477263144528,0,0,0,0.001008267372870225,-0.0003024802118610334,-0.0003024802118610334,-2.598884171020408e-20,-2.676710337362795e-20,1.208821764182963e-19,0.0008267372870198694,-0.0004133686435099348,-0.0004133686435099348,-1.230824554807787e-20,-3.692057880578106e-22,7.86985639800341e-20,0.0008267372870198696,0.0001629977118025619,-8.149885590128097e-05,-8.149885590128097e-05,-2.44374005024007e-21,-1.074882176444864e-22,1.55656282042619e-20,0.0001629977118025619,0.1250504235686664
2,0.2,1,7,0.2117475151359954,0.7880465369082165,0.7880465369082165,600,201653474.5740528,1.308321952819824e-05,1.308321952819824e-05,-6.663805566718996e-09,-5.695476448754015e-09,4.725409840985022e-09,0.001998002662673058,-0.0007973477263144528,-0.0007973477263144528,0,0,0,0.001008267372870224,-0.0003024802118610334,-0.0003024802118610333,-8.662947236734695e-20,-7.404119383380219e-20,6.14303279328053e-20,0.0008267372870198694,-0.0004133686435099347,-0.0004133686435099347,-4.102748516025957e-20,-5.147587348558504e-20,6.18967647024177e-20,0.0008267372870198694,0.0001629977118025619,-8.149885590128097e-05,-8.149885590128097e-05,-8.145800167466905e-21,-1.017469592193209e-20,1.219817892546506e-20,0.0001629977118025619,0.1250504235686664
2,0.2,1,8,0.7902524848640047,0.7880465369082166,0.7880465369082166,600,201653474.5740528,1.311302185058594e-05,1.311302185058594e-05,-6.663805566718996e-09,3.574820361627777e-10,5.241250489461384e-09,0.001998002662673058,-0.0007973477263144528,-0.0007973477263144528,0,0,0,0.001008267372870224,-0.0003024802118610334,-0.0003024802118610332,-8.662947236734692e-20,4.647266470116111e-21,6.813625636299797e-20,0.0008267372870198694,-0.0004133686435099348,-0.0004133686435099348,-4.102748516025953e-20,1.854389692340647e-20,7.328195591624255e-20,0.0008267372870198696,0.0001629977118025619,-8.149885590128097e-05,-8.149885590128097e-05,-8.145800167466893e-21,3.636404784229736e-21,1.443585001555074e-20,0.0001629977118025619,0.1250504235686664
3,0.3,1,1,0.211853177568698,0.211103942975797,0.211103942975797,600,202476975.9404042,1.290440559387207e-05,1.290440559387207e-05,-5.790514027605405e-10,-8.497912265307666e-10,3.299796255670869e-09,0.002496880198586924,-0.001045962989012517,-0.001045962989012517,0,0,0,0.001012384879701982,-0.0003037154639105612,-0.000303715463910561,-7.527668235887024e-21,-1.104728594489997e-20,4.289735132372131e-20,0.001238487970195635,-0.0006192439850978175,-0.0006192439850978176,6.03300953519568e-22,-2.193253436836793e-20,6.597230731416486e-20,0.001238487970195635,0.0002460070473625119,-0.000123003523681256,-0.000123003523681256,9.761227026260341e-23,-4.353330676716976e-21,1.310308576673308e-20,0.0002460070473625119,0.125050629528199
3,0.3,1,2,0.790646822431302,0.2111039429757969,0.211103942975797,600,202476975.9404042,1.288950443267822e-05,1.291930675506592e-05,-5.790514027605403e-10,-4.316609594784618e-10,1.102955694737575e-09,0.002496880198586924,-0.001045962989012517,-0.001045962989012517,0,0,0,0.001012384879701982,-0.0003037154639105612,-0.0003037154639105614,-7.527668235887024e-21,-5.611592473220003e-21,1.433842403158848e-20,0.001238487970195635,-0.0006192439850978173,-0.0006192439850978175,6.033009535195883e-22,1.319477787279589e-20,3.045121771858914e-20,0.001238487970195635,0.0002460070473625119,-0.0001230035236812559,-0.000123003523681256,9.761227026260689e-23,2.571800882427334e-21,6.032335085080412e-21,0.0002460070473625119,0.125050629528199
3,0.3,1,3,0.211853177568698,0.7878506408638072,0.211103942975797,600,202476975.9404043,1.297891139984131e-05,1.297891139984131e-05,-2.195517065787112e-09,-1.911685491180851e-09,3.897018413144805e-09,0.002496880198586924,-0.001045962989012517,-0.001045962989012517,0,0,0,0.001012384879701983,-0.0003037154639105611,-0.000303715463910561,-2.854172185523244e-20,-2.485191138535106e-20,5.066123937088247e-20,0.001238487970195634,-0.0006192439850978173,-0.0006192439850978173,1.106517903194031e-21,-2.455680509966267e-20,5.384112858661874e-20,0.001238487970195634,0.0002460070473625118,-0.0001230035236812559,-0.0001230035236812559,1.332516258548946e-22,-4.899841146284558e-21,1.069411286908364e-20,0.0002460070473625119,0.125050629528199
