time,element,point,s_xx,s_yy,s_zz,s_xy,s_yz,s_xz,e_xx,e_yy,e_zz,e_xy,e_yz,e_xz,p_xx,p_yy,p_zz,p_xy,p_yz,p_xz,c_xx,c_yy,c_zz,c_xy,c_yz,c_xz,equiv_plastic,equiv_creep
0.10000000149011612,1,1,263277137.4906752,-0.006555736064910889,-0.006555736064910889,-3.7104475912800636e-09,-3.595840836981279e-09,2.391642876947487e-08,0.0013163856874730431,-0.00039491570625895775,-0.00039491570625895786,-2.4117909343320412e-20,-2.3372965440378313e-20,1.5545678700158664e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.00018249015564461796,-9.124507782230899e-05,-9.124507782230899e-05,-3.857836830501576e-21,-3.738677578987781e-21,2.4866455458845867e-20,0.0,0.00018249015564461796
0.10000000149011612,1,2,263277137.49067533,-0.006555646657943726,-0.006555646657943726,-5.384509096149011e-09,-4.496753009860261e-09,-2.5668561652174443e-08,0.001316385687473044,-0.0003949157062589579,-0.00039491570625895786,-3.499930912496857e-20,-2.9228894564091706e-20,-1.6684565073913395e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.00018249015564461815,-9.12450778223091e-05,-9.12450778223091e-05,-5.5983966878044805e-21,-4.675376474761894e-21,-2.6688187905005944e-20,0.0,0.00018249015564461818
0.10000000149011612,1,3,263277137.49067515,-0.00655578076839447,-0.006555721163749695,-5.086962401735642e-09,-1.7666890003519895e-09,1.9267994550112573e-09,0.0013163856874730435,-0.00039491570625895813,-0.00039491570625895786,-3.306525561128169e-20,-1.1483478502287939e-20,1.2524196457573178e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.00018249015564461796,-9.124507782230903e-05,-9.124507782230898e-05,-5.289030615851448e-21,-1.836866773059207e-21,2.003337257748032e-21,0.0,0.00018249015564461799
0.10000000149011612,1,4,263277137.49067533,-0.006555512547492981,-0.006555616855621338,4.9795055143737525e-08,-3.984810068960279e-09,3.8764168621858644e-08,0.001316385687473044,-0.00039491570625895764,-0.0003949157062589579,3.236678584342941e-19,-2.590126544824182e-20,2.5196709604208126e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.00018249015564461807,-9.124507782230899e-05,-9.12450778223091e-05,5.177305243761573e-20,-4.1430977445190295e-21,4.0303988598202577e-20,0.0,0.0001824901556446181
0.10000000149011612,1,5,263277137.49067503,-0.006555765867233276,-0.006555721163749695,-1.0132940110156922e-08,-7.168258110358561e-09,-2.295911037447872e-09,0.0013163856874730431,-0.0003949157062589579,-0.0003949157062589577,-6.586411071601999e-20,-4.6593677717330655e-20,-1.492342174341117e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0001824901556446177,-9.124507782230891e-05,-9.124507782230887e-05,-1.053544851303074e-20,-7.453001145649533e-21,-2.387110972982594e-21,0.0,0.00018249015564461771
0.10000000149011612,1,6,263277137.49067533,-0.006555721163749695,-0.006555661559104919,1.219753877807779e-08,-3.56656138247629e-09,7.908443412678182e-08,0.0013163856874730438,-0.00039491570625895797,-0.0003949157062589578,7.928400205750563e-20,-2.3182648986095887e-20,5.140488218240818e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.00018249015564461812,-9.12450778223091e-05,-9.124507782230905e-05,1.2682058749496006e-20,-3.708235063580262e-21,8.222588655090543e-20,0.0,0.00018249015564461812
0.10000000149011612,1,7,263277137.4906752,-0.006555736064910889,-0.006555736064910889,-7.160481246045298e-09,1.9714661767119722e-08,-1.241109118277426e-08,0.0013163856874730431,-0.0003949157062589578,-0.0003949157062589578,-4.654312809929443e-20,1.281453014862782e-19,-8.067209268803269e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.00018249015564461796,-9.124507782230899e-05,-9.124507782230899e-05,-7.444915362779561e-21,2.0497782651563414e-20,-1.290409404626622e-20,0.0,0.00018249015564461796
0.10000000149011612,1,8,263277137.49067527,-0.006555542349815369,-0.00655558705329895,4.313316189807999e-08,1.3869468443391473e-08,5.39099801973574e-08,0.0013163856874730435,-0.0003949157062589575,-0.0003949157062589579,2.8036555233752e-19,9.01515448820446e-20,3.5041487128282313e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.00018249015564461799,-9.124507782230895e-05,-9.124507782230899e-05,4.4846530369397806e-20,1.4420402084681102e-20,5.605143369380583e-20,0.0,0.000182490155644618
0.20000000298023224,1,1,305870138.57065034,-0.0024841129779815674,-0.002484157681465149,8.773693467987402e-09,9.183825784785401e-09,2.1965536184438378e-08,0.0015293506928607053,-0.0004588052078646702,-0.0004588052078646705,5.702900754191813e-20,5.969486760110514e-20,1.4277598519884954e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0004686516788319492,-0.00023432583941597468,-0.00023432583941597473,8.39847763233455e-21,9.149427096027277e-21,5.568723783705635e-20,0.0,0.0004686516788319493
0.20000000298023224,1,2,305870138.5706508,-0.0024840831756591797,-0.0024840831756591797,-4.56981613808379e-09,-6.629987764127566e-10,-3.07896106357682e-08,0.0015293506928607064,-0.0004588052078646705,-0.0004588052078646702,-2.9703804897544635e-20,-4.309492046682915e-21,-2.0013246913249329e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.00046865167883195034,-0.00023432583941597522,-0.00023432583941597522,-1.2085528762875898e-20,-5.6057945630460235e-21,-6.990182361120515e-20,0.0,0.00046865167883195034
