stage,time_s,element,integration_point,x_m,y_m,z_m,temperature_k,s11_pa,s22_pa,s33_pa,s12_pa,s13_pa,s23_pa,e11,e22,e33,e12_engineering,e13_engineering,e23_engineering,ee11,ee22,ee33,ee12_engineering,ee13_engineering,ee23_engineering,pe11,pe22,pe33,pe12_engineering,pe13_engineering,pe23_engineering,peeq,ce11,ce22,ce33,ce12_engineering,ce13_engineering,ce23_engineering,ceeq,ivol_m3
1,0.1,1,1,0.2113248654051851,0.211324865405185,0.211324865405185,600,200829703.4066374,0.001186132431030273,0.001186132431030273,-4.980826899200748e-10,-2.15835832298699e-09,2.656441012907065e-09,0.001500000000000001,-0.0005491702965909908,-0.0005491702965909908,-1.01643953670516e-20,-4.404571325722362e-20,5.421010862427522e-20,0.001004148517029629,-0.0003012445551058046,-0.0003012445551058046,-6.47507496896097e-21,-2.805865819883087e-20,3.453373316779184e-20,0.0004148517027256422,-0.0002074258513628212,-0.0002074258513628212,-3.086651752818886e-21,-1.337549092888184e-20,1.646214268170073e-20,0.0004148517027256423,8.099978024473002e-05,-4.049989012236502e-05,-4.049989012236502e-05,-6.026686452717475e-22,-2.611564129510906e-21,3.214232774782653e-21,8.099978024473003e-05,0.1250000000000001
1,0.1,1,2,0.7886751345948151,0.2113248654051851,0.2113248654051851,600,200829703.4066373,0.00118604302406311,0.001186005771160126,-4.98082689920075e-10,-2.822468576213758e-09,1.494248069760225e-09,0.0015,-0.0005491702965909907,-0.0005491702965909909,-1.01643953670516e-20,-5.759824041329242e-20,3.049318610115481e-20,0.001004148517029629,-0.0003012445551058049,-0.000301244555105805,-6.475074968960973e-21,-3.669209149077885e-20,1.942522490688292e-20,0.0004148517027256417,-0.0002074258513628208,-0.0002074258513628209,-3.086651752818883e-21,-1.749102659930701e-20,9.259955258456649e-21,0.0004148517027256417,8.099978024473005e-05,-4.049989012236501e-05,-4.049989012236503e-05,-6.026686452717479e-22,-3.415122323206571e-21,1.808005935815244e-21,8.099978024473005e-05,0.125
1,0.1,1,3,0.211324865405185,0.7886751345948151,0.2113248654051851,600,200829703.4066374,0.001186072826385498,0.001186072826385498,-1.328220506453533e-09,1.328220506453533e-09,-1.9923307596803e-09,0.0015,-0.0005491702965909906,-0.0005491702965909906,-2.710505431213761e-20,2.710505431213761e-20,-4.065758146820642e-20,0.001004148517029629,-0.0003012445551058048,-0.0003012445551058048,-1.726686658389593e-20,1.726686658389593e-20,-2.59002998758439e-20,0.0004148517027256414,-0.0002074258513628208,-0.0002074258513628208,-8.231071340850352e-21,8.231071340850352e-21,-1.234660701127553e-20,0.0004148517027256414,8.099978024473002e-05,-4.049989012236502e-05,-4.049989012236502e-05,-1.607116387391328e-21,1.607116387391328e-21,-2.410674581086992e-21,8.099978024473003e-05,0.1250000000000001
1,0.1,1,4,0.7886751345948151,0.7886751345948151,0.211324865405185,600,200829703.4066374,0.001186154782772064,0.001186154782772064,-1.328220506453533e-09,3.984661519360598e-09,3.486578829440524e-09,0.001500000000000001,-0.0005491702965909906,-0.0005491702965909906,-2.710505431213761e-20,8.131516293641283e-20,7.115076756936123e-20,0.001004148517029629,-0.0003012445551058046,-0.0003012445551058046,-1.726686658389593e-20,5.180059975168777e-20,4.532552478272681e-20,0.0004148517027256419,-0.000207425851362821,-0.000207425851362821,-8.231071340850357e-21,2.469321402255108e-20,2.160656226973219e-20,0.0004148517027256419,8.099978024473002e-05,-4.049989012236502e-05,-4.049989012236502e-05,-1.607116387391327e-21,4.821349162173981e-21,4.218680516902233e-21,8.099978024473003e-05,0.125
1,0.1,1,5,0.211324865405185,0.211324865405185,0.7886751345948151,600,200829703.4066373,0.001186057925224304,0.001186057925224304,-1.9923307596803e-09,-3.9846615193606e-09,1.59386460774424e-08,0.0015,-0.0005491702965909907,-0.0005491702965909907,-4.065758146820642e-20,-8.131516293641283e-20,3.252606517456513e-19,0.001004148517029629,-0.0003012445551058049,-0.0003012445551058049,-2.59002998758439e-20,-5.180059975168779e-20,2.072023990067512e-19,0.0004148517027256416,-0.0002074258513628208,-0.0002074258513628208,-1.234660701127553e-20,-2.469321402255106e-20,9.877285609020423e-20,0.0004148517027256416,8.099978024473003e-05,-4.049989012236502e-05,-4.049989012236502e-05,-2.410674581086991e-21,-4.821349162173982e-21,1.928539664869593e-20,8.099978024473003e-05,0.125
1,0.1,1,6,0.7886751345948151,0.211324865405185,0.788675134594815,600,200829703.4066373,0.001186035573482513,0.001186035573482513,-1.992330759680299e-09,-6.641102532267664e-10,7.305212785494429e-09,0.0015,-0.0005491702965909908,-0.0005491702965909908,-4.065758146820642e-20,-1.355252715606881e-20,1.490777987167569e-19,0.001004148517029628,-0.0003012445551058048,-0.0003012445551058048,-2.590029987584388e-20,-8.633433291947964e-21,9.496776621142759e-20,0.0004148517027256419,-0.000207425851362821,-0.000207425851362821,-1.234660701127554e-20,-4.115535670425178e-21,4.527089237467697e-20,0.0004148517027256419,8.099978024473002e-05,-4.049989012236502e-05,-4.049989012236502e-05,-2.41067458108699e-21,-8.035581936956634e-22,8.839140130652297e-21,8.099978024473003e-05,0.125
1,0.1,1,7,0.211324865405185,0.7886751345948151,0.7886751345948151,600,200829703.4066373,0.001186013221740723,0.001186013221740723,-7.9693230387212e-09,-7.9693230387212e-09,7.9693230387212e-09,0.0015,-0.0005491702965909908,-0.0005491702965909908,-1.626303258728257e-19,-1.626303258728257e-19,1.626303258728257e-19,0.001004148517029629,-0.000301244555105805,-0.000301244555105805,-1.036011995033756e-19,-1.036011995033756e-19,1.036011995033756e-19,0.0004148517027256414,-0.0002074258513628208,-0.0002074258513628208,-4.938642804510212e-20,-4.938642804510212e-20,4.938642804510212e-20,0.0004148517027256414,8.099978024473002e-05,-4.049989012236502e-05,-4.049989012236502e-05,-9.642698324347966e-21,-9.642698324347966e-21,9.642698324347966e-21,8.099978024473003e-05,0.125
1,0.1,1,8,0.7886751345948151,0.7886751345948151,0.7886751345948151,600,200829703.4066373,0.001186013221740723,0.001186013221740723,-5.312882025814134e-09,0,9.961653798401501e-09,0.0015,-0.0005491702965909907,-0.0005491702965909908,-1.084202172485504e-19,0,2.032879073410321e-19,0.001004148517029629,-0.0003012445551058049,-0.000301244555105805,-6.906746633558372e-20,0,1.295014993792195e-19,0.0004148517027256414,-0.0002074258513628208,-0.0002074258513628208,-3.292428536340141e-20,0,6.173303505637763e-20,0.0004148517027256414,8.099978024473002e-05,-4.049989012236502e-05,-4.049989012236502e-05,-6.42846554956531e-21,0,1.205337290543496e-20,8.099978024473003e-05,0.125
2,0.2,1,1,0.2113248654051851,0.211324865405185,0.211324865405185,600,201657415.4336041,0.0008335113525390625,0.0008335113525390625,-1.647959761271557e-09,-1.044442969977375e-09,3.024950876459807e-09,0.002000000000000001,-0.0007983425845647294,-0.0007983425845647294,-3.726944967918921e-20,-3.726944967918921e-20,8.131516293641283e-20,0.00100828707716552,-0.0003024861231474888,-0.0003024861231474889,-2.142347689653023e-20,-1.357775860970587e-20,3.932436139397748e-20,0.0008287077163852939,-0.0004143538581926471,-0.0004143538581926471,-1.323284036692515e-20,-1.980593639187731e-20,3.508621522415509e-20,0.0008287077163852939,0.0001630052064491868,-8.150260322459344e-05,-8.150260322459344e-05,-2.613132415733832e-21,-3.88575467760604e-21,6.904586318280265e-21,0.0001630052064491869,0.1250000000000001
2,0.2,1,2,0.7886751345948151,0.2113248654051851,0.2113248654051851,600,201657415.433604,0.0008334368467330933,0.0008334368467330933,-1.980507906482432e-09,-9.693103260651403e-10,-1.274799306511698e-10,0.002,-0.0007983425845647293,-0.0007983425845647294,-4.404571325722362e-20,-4.065758146820642e-20,8.470329472543003e-21,0.00100828707716552,-0.000302486123147489,-0.000302486123147489,-2.57466027842716e-20,-1.260103423884682e-20,-1.657239098465207e-21,0.0008287077163852937,-0.0004143538581926468,-0.0004143538581926469,-1.528027883227779e-20,-2.345889403453448e-20,8.475084504147728e-21,0.0008287077163852937,0.0001630052064491869,-8.150260322459344e-05,-8.150260322459345e-05,-3.018831640674227e-21,-4.597653194825123e-21,1.652484066860482e-21,0.0001630052064491869,0.125
